label,phase,raceline,score,passed,failed,max_lat_err,avg_lat_err,max_hdg_err,avg_hdg_err,max_vx,avg_vel_err,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,status,ADMM_RHO,ADMM_RHO_U,ADMM_TOL,MAX_ADMM_ITER,MIN_LIN_VEL,N,Q_HDG,Q_LAT,Q_LAT_VEL,Q_VEL,Q_YAW,R_ACCEL,R_STEER,STABILITY_LIMIT,WALL_END,WALL_MARGIN,WALL_START,WALL_STRIDE,WP_ADVANCE_MAX,W_ACCEL_RATE,W_DELTA_ACT,W_JERK,dt
QL=9500+QH=1400+QV=20,Phase 2,hardware,86.251,4,1,1.0243,0.2108,1.7672,0.4974,4.0,2.4115,4.3167,17.2,132.2,0,0.0,3.8,OK,25.435364,20.0,5.0,20,2.0,10,1400,9500,48.350998,20,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1400+QV=22,Phase 2,hardware,600.0,4,1,0.8608,0.1287,0.9138,0.1728,4.51,2.0424,4.3167,7.7,130.0,1,0.0,1.6,OK,25.435364,20.0,5.0,20,2.0,10,1400,9500,48.350998,22,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1400+QV=24,Phase 2,hardware,51.356,5,0,0.4612,0.0919,0.8922,0.1363,4.58,1.9079,4.3167,6.8,123.0,0,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,1400,9500,48.350998,24,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1400+QV=26,Phase 2,hardware,65.069,5,0,1.013,0.1691,1.6609,0.2742,4.23,1.9349,4.3167,13.2,146.3,0,0.0,2.9,OK,25.435364,20.0,5.0,20,2.0,10,1400,9500,48.350998,26,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1400+QV=28,Phase 2,hardware,73.06,4,1,0.6761,0.159,1.5666,0.4997,4.71,2.2009,4.3167,15.3,162.3,0,0.0,3.3,OK,25.435364,20.0,5.0,20,2.0,10,1400,9500,48.350998,28,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1400+QV=30,Phase 2,hardware,600.0,4,1,0.488,0.0562,0.8276,0.0951,5.06,1.0768,4.3167,6.8,137.6,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,1400,9500,48.350998,30,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1400+QV=32,Phase 2,hardware,60.119,4,1,0.5046,0.1161,1.5699,0.3358,4.6,1.8621,4.3167,9.0,129.0,0,0.0,1.9,OK,25.435364,20.0,5.0,20,2.0,10,1400,9500,48.350998,32,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1400+QV=35,Phase 2,hardware,44.626,5,0,0.4559,0.0941,0.9012,0.1526,4.93,1.6253,4.3167,7.0,113.8,0,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,1400,9500,48.350998,35,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1400+QV=40,Phase 2,hardware,600.0,4,1,0.3447,0.0184,0.848,0.0418,4.99,0.3412,4.3167,7.7,98.1,1,0.0,1.5,OK,25.435364,20.0,5.0,20,2.0,10,1400,9500,48.350998,40,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1500+QV=12,Phase 2,hardware,600.0,4,1,0.8178,0.0748,1.5696,0.2137,2.4,0.6647,4.3167,8.8,93.5,1,0.0,1.8,OK,25.435364,20.0,5.0,20,2.0,10,1500,9500,48.350998,12,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1500+QV=14,Phase 2,hardware,112.122,4,1,1.278,0.2625,1.7842,0.9128,3.37,2.9777,4.3167,31.3,145.4,0,0.0,7.1,OK,25.435364,20.0,5.0,20,2.0,10,1500,9500,48.350998,14,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1500+QV=16,Phase 2,hardware,190.316,2,3,3.1154,1.1957,1.0916,0.3358,3.22,3.5609,4.9188,22.0,129.4,0,0.0,4.9,OK,25.435364,20.0,5.0,20,2.0,10,1500,9500,48.350998,16,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1500+QV=18,Phase 2,hardware,195.404,2,3,2.2417,0.9553,2.1282,1.2197,3.36,4.1192,5.2579,62.4,215.9,0,0.0,14.6,OK,25.435364,20.0,5.0,20,2.0,10,1500,9500,48.350998,18,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1500+QV=20,Phase 2,hardware,86.555,4,1,1.0745,0.2187,1.7663,0.4953,4.29,2.4404,4.3167,17.2,162.3,0,0.0,3.9,OK,25.435364,20.0,5.0,20,2.0,10,1500,9500,48.350998,20,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1500+QV=22,Phase 2,hardware,600.0,4,1,0.7407,0.1067,1.0593,0.1047,4.54,1.4162,4.3167,6.2,183.8,1,0.0,1.2,OK,25.435364,20.0,5.0,20,2.0,10,1500,9500,48.350998,22,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1500+QV=24,Phase 2,hardware,57.738,5,0,0.5687,0.1035,0.8218,0.1994,4.51,2.0829,4.3167,6.7,124.1,0,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,1500,9500,48.350998,24,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1500+QV=26,Phase 2,hardware,52.128,5,0,0.5791,0.113,1.0747,0.1937,5.1,1.8727,4.3167,7.9,119.9,0,0.0,1.6,OK,25.435364,20.0,5.0,20,2.0,10,1500,9500,48.350998,26,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1500+QV=28,Phase 2,hardware,54.061,5,0,0.6065,0.1109,1.1094,0.2081,4.64,1.8781,4.3167,7.9,116.2,0,0.0,1.6,OK,25.435364,20.0,5.0,20,2.0,10,1500,9500,48.350998,28,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1500+QV=30,Phase 2,hardware,600.0,4,1,0.3794,0.0213,0.6594,0.0338,4.38,0.3761,4.3167,7.2,125.2,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,1500,9500,48.350998,30,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1500+QV=32,Phase 2,hardware,600.0,4,1,0.3579,0.0204,0.7833,0.0374,4.49,0.3643,4.3167,7.4,141.6,1,0.0,1.5,OK,25.435364,20.0,5.0,20,2.0,10,1500,9500,48.350998,32,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1500+QV=35,Phase 2,hardware,600.0,4,1,0.4035,0.0621,0.6406,0.0794,4.7,0.9336,4.3167,7.3,100.1,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,1500,9500,48.350998,35,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1500+QV=40,Phase 2,hardware,62.123,4,1,0.9496,0.1477,1.7236,0.3133,5.01,1.7434,4.3167,14.9,130.8,0,0.0,3.3,OK,25.435364,20.0,5.0,20,2.0,10,1500,9500,48.350998,40,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1600+QV=12,Phase 2,hardware,600.0,4,1,0.7847,0.0745,1.57,0.2109,2.39,0.6642,4.3167,9.4,138.9,1,0.0,1.9,OK,25.435364,20.0,5.0,20,2.0,10,1600,9500,48.350998,12,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1600+QV=14,Phase 2,hardware,99.533,3,2,1.5942,0.2978,1.2558,0.3891,4.72,2.5647,4.3958,10.3,120.5,0,0.0,2.2,OK,25.435364,20.0,5.0,20,2.0,10,1600,9500,48.350998,14,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1600+QV=16,Phase 2,hardware,187.288,2,3,2.9999,1.1567,1.2323,0.386,3.26,3.5279,5.1221,26.5,203.5,0,0.0,5.6,OK,25.435364,20.0,5.0,20,2.0,10,1600,9500,48.350998,16,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1600+QV=18,Phase 2,hardware,206.475,2,3,2.6918,1.1015,2.0725,1.2027,3.31,4.0848,5.0095,65.4,170.5,0,0.0,14.6,OK,25.435364,20.0,5.0,20,2.0,10,1600,9500,48.350998,18,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1600+QV=20,Phase 2,hardware,600.0,4,1,0.836,0.1532,0.9165,0.2046,4.48,1.9525,4.3167,7.7,118.9,1,0.0,1.5,OK,25.435364,20.0,5.0,20,2.0,10,1600,9500,48.350998,20,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1600+QV=22,Phase 2,hardware,84.843,4,1,0.9942,0.2218,1.8172,0.43,4.42,2.4611,4.3167,18.5,146.9,0,0.0,4.0,OK,25.435364,20.0,5.0,20,2.0,10,1600,9500,48.350998,22,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1600+QV=24,Phase 2,hardware,600.0,4,1,0.7113,0.1108,0.9541,0.1325,4.89,1.3866,4.3167,7.3,104.8,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,1600,9500,48.350998,24,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1600+QV=26,Phase 2,hardware,600.0,4,1,0.3193,0.0193,0.6296,0.0271,4.05,0.3863,4.3167,6.8,111.3,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,1600,9500,48.350998,26,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1600+QV=28,Phase 2,hardware,52.793,5,0,0.593,0.1149,1.1385,0.1971,5.11,1.8917,4.3167,8.0,112.7,0,0.0,1.6,OK,25.435364,20.0,5.0,20,2.0,10,1600,9500,48.350998,28,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1600+QV=30,Phase 2,hardware,52.399,5,0,0.5833,0.0965,1.5698,0.2561,4.82,1.8405,4.3167,9.1,148.8,0,0.0,1.8,OK,25.435364,20.0,5.0,20,2.0,10,1600,9500,48.350998,30,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1600+QV=32,Phase 2,hardware,600.0,4,1,0.3813,0.021,0.7371,0.0376,4.5,0.3698,4.3167,6.5,112.3,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,1600,9500,48.350998,32,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1600+QV=35,Phase 2,hardware,64.795,4,1,0.9507,0.1636,1.6597,0.3242,4.72,1.7735,4.3167,14.6,149.2,0,0.0,3.2,OK,25.435364,20.0,5.0,20,2.0,10,1600,9500,48.350998,35,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1600+QV=40,Phase 2,hardware,600.0,4,1,0.3289,0.0187,0.8198,0.0405,5.0,0.3429,4.3167,8.0,90.8,1,0.0,1.6,OK,25.435364,20.0,5.0,20,2.0,10,1600,9500,48.350998,40,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1800+QV=12,Phase 2,hardware,600.0,4,1,0.7746,0.0745,1.5694,0.2082,2.36,0.664,4.3167,9.4,121.3,1,0.0,1.9,OK,25.435364,20.0,5.0,20,2.0,10,1800,9500,48.350998,12,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1800+QV=14,Phase 2,hardware,118.044,4,1,1.3509,0.2764,1.9216,0.9198,3.04,3.1344,4.3167,30.5,125.3,0,0.0,6.8,OK,25.435364,20.0,5.0,20,2.0,10,1800,9500,48.350998,14,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1800+QV=16,Phase 2,hardware,191.665,2,3,3.1288,1.2075,1.0978,0.336,3.19,3.5911,4.9672,19.8,1033.3,0,0.0,4.4,OK,25.435364,20.0,5.0,20,2.0,10,1800,9500,48.350998,16,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1800+QV=18,Phase 2,hardware,193.739,2,3,2.3622,0.9315,2.0934,1.1618,3.2,4.0525,5.0841,64.8,161.1,0,0.0,14.0,OK,25.435364,20.0,5.0,20,2.0,10,1800,9500,48.350998,18,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1800+QV=20,Phase 2,hardware,183.842,2,3,2.2575,0.8235,1.9626,1.0968,3.6,4.0222,5.2316,56.3,153.0,0,0.0,12.7,OK,25.435364,20.0,5.0,20,2.0,10,1800,9500,48.350998,20,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1800+QV=22,Phase 2,hardware,71.639,4,1,0.6227,0.1404,1.5434,0.3507,4.29,2.24,4.3167,11.1,123.1,0,0.0,2.4,OK,25.435364,20.0,5.0,20,2.0,10,1800,9500,48.350998,22,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1800+QV=24,Phase 2,hardware,600.0,4,1,0.833,0.1486,1.2253,0.293,4.37,2.0493,4.3167,11.5,116.5,1,0.0,2.4,OK,25.435364,20.0,5.0,20,2.0,10,1800,9500,48.350998,24,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1800+QV=26,Phase 2,hardware,600.0,4,1,0.7435,0.0654,1.2567,0.1498,4.01,1.0888,4.3167,7.5,120.8,1,0.0,1.5,OK,25.435364,20.0,5.0,20,2.0,10,1800,9500,48.350998,26,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1800+QV=28,Phase 2,hardware,600.0,4,1,0.7334,0.0654,1.3247,0.1653,4.18,1.0694,4.3167,7.2,124.0,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,1800,9500,48.350998,28,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1800+QV=30,Phase 2,hardware,600.0,4,1,0.7216,0.0629,1.3249,0.1663,4.2,1.0639,4.3167,6.8,88.2,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,1800,9500,48.350998,30,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1800+QV=32,Phase 2,hardware,600.0,4,1,0.3161,0.02,0.6451,0.0333,4.34,0.3695,4.3167,7.0,107.0,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,1800,9500,48.350998,32,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1800+QV=35,Phase 2,hardware,600.0,4,1,0.3851,0.0343,0.7274,0.0514,4.48,0.5771,4.3167,7.8,105.6,1,0.0,1.5,OK,25.435364,20.0,5.0,20,2.0,10,1800,9500,48.350998,35,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=9500+QH=1800+QV=40,Phase 2,hardware,600.0,4,1,0.384,0.0185,0.7503,0.0384,4.97,0.3469,4.3167,9.2,115.0,1,0.0,1.9,OK,25.435364,20.0,5.0,20,2.0,10,1800,9500,48.350998,40,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=400+QV=12,Phase 2,hardware,119.161,4,1,1.3224,0.2819,1.8347,1.0877,2.75,2.9955,4.3167,36.4,137.9,0,0.0,7.9,OK,25.435364,20.0,5.0,20,2.0,10,400,10000,48.350998,12,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=400+QV=14,Phase 2,hardware,118.857,4,1,1.425,0.2767,1.9757,1.1156,2.98,2.9549,4.3167,40.4,136.8,0,0.0,9.1,OK,25.435364,20.0,5.0,20,2.0,10,400,10000,48.350998,14,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=400+QV=16,Phase 2,hardware,600.0,4,1,0.663,0.0979,0.8946,0.1276,4.48,1.2095,4.3167,6.2,111.7,1,0.0,1.2,OK,25.435364,20.0,5.0,20,2.0,10,400,10000,48.350998,16,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=400+QV=18,Phase 2,hardware,85.99,4,1,1.1268,0.2041,1.7341,0.558,4.13,2.3455,4.3167,16.5,133.0,0,0.0,3.7,OK,25.435364,20.0,5.0,20,2.0,10,400,10000,48.350998,18,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=400+QV=20,Phase 2,hardware,600.0,4,1,0.4409,0.0322,0.7617,0.0644,3.96,0.5587,4.3167,7.0,157.4,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,400,10000,48.350998,20,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=400+QV=22,Phase 2,hardware,74.837,4,1,0.7463,0.1461,1.3803,0.4781,4.5,2.2764,4.3167,9.0,101.4,0,0.0,1.8,OK,25.435364,20.0,5.0,20,2.0,10,400,10000,48.350998,22,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=400+QV=24,Phase 2,hardware,55.45,5,0,0.7241,0.1286,1.291,0.2528,4.71,1.8168,4.3167,11.3,143.8,0,0.0,2.4,OK,25.435364,20.0,5.0,20,2.0,10,400,10000,48.350998,24,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=400+QV=26,Phase 2,hardware,600.0,4,1,0.3265,0.0193,0.6746,0.0352,4.38,0.3573,4.3167,6.7,96.2,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,400,10000,48.350998,26,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=400+QV=28,Phase 2,hardware,95.182,4,1,1.1857,0.226,1.8367,0.8056,4.51,2.5867,4.3167,27.3,147.4,0,0.0,6.1,OK,25.435364,20.0,5.0,20,2.0,10,400,10000,48.350998,28,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=400+QV=30,Phase 2,hardware,600.0,4,1,0.3789,0.0184,0.7679,0.0378,4.49,0.3449,4.3167,7.9,109.1,1,0.0,1.6,OK,25.435364,20.0,5.0,20,2.0,10,400,10000,48.350998,30,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=400+QV=32,Phase 2,hardware,600.0,4,1,0.3475,0.0184,0.8492,0.0432,4.88,0.3371,4.3167,8.4,100.4,1,0.0,1.6,OK,25.435364,20.0,5.0,20,2.0,10,400,10000,48.350998,32,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=400+QV=35,Phase 2,hardware,43.117,5,0,0.4298,0.0797,0.8958,0.1795,4.69,1.5297,4.3167,7.5,113.2,0,0.0,1.5,OK,25.435364,20.0,5.0,20,2.0,10,400,10000,48.350998,35,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=400+QV=40,Phase 2,hardware,44.565,5,0,0.538,0.0874,1.3179,0.2371,4.84,1.5125,4.3167,8.9,152.7,0,0.0,1.8,OK,25.435364,20.0,5.0,20,2.0,10,400,10000,48.350998,40,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=500+QV=12,Phase 2,hardware,122.596,4,1,1.405,0.2898,2.0245,1.1281,2.86,3.0897,4.3167,40.3,215.3,0,0.0,8.7,OK,25.435364,20.0,5.0,20,2.0,10,500,10000,48.350998,12,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=500+QV=14,Phase 2,hardware,117.771,4,1,1.3719,0.2782,1.8728,1.0956,2.98,2.9424,4.3167,39.6,147.8,0,0.0,8.7,OK,25.435364,20.0,5.0,20,2.0,10,500,10000,48.350998,14,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=500+QV=16,Phase 2,hardware,600.0,4,1,0.9732,0.184,1.1607,0.1899,3.86,2.1192,4.3167,7.9,149.1,1,0.0,1.5,OK,25.435364,20.0,5.0,20,2.0,10,500,10000,48.350998,16,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=500+QV=18,Phase 2,hardware,84.12,4,1,1.0728,0.1975,1.8191,0.5506,4.41,2.354,4.3167,18.2,123.0,0,0.0,4.0,OK,25.435364,20.0,5.0,20,2.0,10,500,10000,48.350998,18,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=500+QV=20,Phase 2,hardware,600.0,4,1,0.4452,0.0321,0.7476,0.0641,4.14,0.5614,4.3167,6.4,100.8,1,0.0,1.2,OK,25.435364,20.0,5.0,20,2.0,10,500,10000,48.350998,20,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=500+QV=22,Phase 2,hardware,52.781,5,0,0.5582,0.1045,0.9031,0.2062,4.74,1.8787,4.3167,6.6,99.3,0,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,500,10000,48.350998,22,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=500+QV=24,Phase 2,hardware,600.0,4,1,0.486,0.069,0.7523,0.1464,4.96,1.1407,4.3167,6.8,116.1,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,500,10000,48.350998,24,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=500+QV=26,Phase 2,hardware,600.0,4,1,0.3545,0.0688,0.5622,0.115,4.52,1.337,4.3167,6.9,91.2,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,500,10000,48.350998,26,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=500+QV=28,Phase 2,hardware,600.0,4,1,0.4803,0.0696,0.9828,0.1719,4.59,1.1299,4.3167,7.0,111.5,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,500,10000,48.350998,28,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=500+QV=30,Phase 2,hardware,600.0,4,1,0.3657,0.0752,0.7415,0.1264,4.6,1.4285,4.3167,7.2,122.2,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,500,10000,48.350998,30,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=500+QV=32,Phase 2,hardware,600.0,4,1,0.3843,0.0186,0.8636,0.0425,4.98,0.3391,4.3167,7.7,111.9,1,0.0,1.5,OK,25.435364,20.0,5.0,20,2.0,10,500,10000,48.350998,32,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=500+QV=35,Phase 2,hardware,45.608,5,0,0.6568,0.1083,1.1457,0.1961,4.93,1.4997,4.3167,9.3,116.8,0,0.0,2.0,OK,25.435364,20.0,5.0,20,2.0,10,500,10000,48.350998,35,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=500+QV=40,Phase 2,hardware,121.066,4,1,1.2946,0.3951,2.2016,1.4306,3.71,2.7207,4.3167,51.7,136.4,0,0.0,11.4,OK,25.435364,20.0,5.0,20,2.0,10,500,10000,48.350998,40,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=600+QV=12,Phase 2,hardware,184.712,2,3,2.8991,1.2211,2.7284,0.6876,2.49,2.8991,4.3167,29.5,158.0,0,0.0,6.5,OK,25.435364,20.0,5.0,20,2.0,10,600,10000,48.350998,12,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=600+QV=14,Phase 2,hardware,600.0,4,1,0.4599,0.0269,1.0548,0.0903,2.98,0.5018,4.3167,6.6,89.7,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,600,10000,48.350998,14,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=600+QV=16,Phase 2,hardware,600.0,4,1,0.6474,0.1037,1.0586,0.1063,4.06,1.4584,4.3167,6.2,127.1,1,0.0,1.2,OK,25.435364,20.0,5.0,20,2.0,10,600,10000,48.350998,16,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=600+QV=18,Phase 2,hardware,600.0,4,1,1.0225,0.1902,0.9849,0.2985,4.38,2.1353,4.3167,8.5,149.9,1,0.0,1.7,OK,25.435364,20.0,5.0,20,2.0,10,600,10000,48.350998,18,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=600+QV=20,Phase 2,hardware,600.0,4,1,0.4419,0.0333,0.7454,0.0651,3.99,0.5656,4.3167,6.8,129.0,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,600,10000,48.350998,20,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=600+QV=22,Phase 2,hardware,600.0,4,1,0.4846,0.0696,0.9434,0.1338,4.46,1.183,4.3167,7.3,145.3,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,600,10000,48.350998,22,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=10000+QH=600+QV=24,Phase 2,hardware,60.609,4,1,0.5511,0.1247,1.1091,0.309,4.75,1.895,4.3167,8.0,109.8,0,0.0,1.6,OK,25.435364,20.0,5.0,20,2.0,10,600,10000,48.350998,24,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
