label,phase,raceline,score,passed,failed,max_lat_err,avg_lat_err,max_hdg_err,avg_hdg_err,max_vx,avg_vel_err,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,status,ADMM_RHO,ADMM_RHO_U,ADMM_TOL,MAX_ADMM_ITER,MIN_LIN_VEL,N,Q_HDG,Q_LAT,Q_LAT_VEL,Q_VEL,Q_YAW,R_ACCEL,R_STEER,STABILITY_LIMIT,WALL_END,WALL_MARGIN,WALL_START,WALL_STRIDE,WP_ADVANCE_MAX,W_ACCEL_RATE,W_DELTA_ACT,W_JERK,dt
QL=12000+QH=1100+QV=20,Phase 2,hardware,600.0,4,1,0.245,0.005,0.3995,0.0088,3.34,0.149,4.3301,26.2,3213.5,1,0.0,1.5,OK,32.0,20.0,5.0,20,2.0,10,1100,12000,69.0,20,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1100+QV=30,Phase 2,hardware,600.0,4,1,0.4041,0.0292,0.4859,0.029,3.88,0.5052,4.3301,28.1,4319.6,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1100,12000,69.0,30,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1100+QV=28,Phase 2,hardware,600.0,4,1,0.3,0.0194,0.5685,0.0287,4.11,0.4167,4.3301,34.0,4042.8,1,0.0,1.5,OK,32.0,20.0,5.0,20,2.0,10,1100,12000,69.0,28,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1100+QV=26,Phase 2,hardware,600.0,4,1,0.6416,0.0759,0.5204,0.0868,4.29,1.2258,4.3301,22.7,4307.3,1,0.0,1.6,OK,32.0,20.0,5.0,20,2.0,10,1100,12000,69.0,26,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1100+QV=32,Phase 2,hardware,600.0,4,1,0.2197,0.0069,0.3446,0.0128,3.64,0.1805,4.3301,31.1,6072.3,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1100,12000,69.0,32,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1100+QV=35,Phase 2,hardware,600.0,4,1,0.2838,0.0113,0.7353,0.0335,3.74,0.2433,4.3301,24.5,7039.8,1,0.0,1.7,OK,32.0,20.0,5.0,20,2.0,10,1100,12000,69.0,35,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1200+QV=14,Phase 2,hardware,600.0,4,1,0.1782,0.0007,0.1224,0.0007,2.57,0.0413,4.3301,15.1,426.6,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1200,12000,69.0,14,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1200+QV=18,Phase 2,hardware,600.0,4,1,0.1793,0.0006,0.1241,0.0008,2.84,0.0385,4.3301,32.5,3575.4,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1200,12000,69.0,18,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1100+QV=40,Phase 2,hardware,600.0,4,1,0.252,0.0062,0.3496,0.0091,3.87,0.1216,4.3301,28.4,4042.7,1,0.0,1.5,OK,32.0,20.0,5.0,20,2.0,10,1100,12000,69.0,40,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1200+QV=16,Phase 2,hardware,600.0,4,1,0.1786,0.0009,0.1211,0.0009,2.68,0.0515,4.3301,19.4,2038.7,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1200,12000,69.0,16,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1200+QV=12,Phase 2,hardware,600.0,4,1,0.1761,0.001,0.1187,0.0008,2.48,0.0577,4.3301,28.8,3052.1,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1200,12000,69.0,12,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1200+QV=20,Phase 2,hardware,600.0,4,1,0.1795,0.0008,0.1227,0.0009,2.95,0.0456,4.3301,13.1,333.8,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1200,12000,69.0,20,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1200+QV=22,Phase 2,hardware,600.0,4,1,0.1791,0.0007,0.129,0.0009,3.07,0.0413,4.3301,35.1,3582.7,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1200,12000,69.0,22,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1200+QV=26,Phase 2,hardware,600.0,4,1,0.5767,0.055,0.5564,0.097,3.67,1.0961,4.3301,16.5,5579.7,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1200,12000,69.0,26,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1200+QV=24,Phase 2,hardware,600.0,4,1,0.1794,0.0007,0.1343,0.0009,3.13,0.0411,4.3301,36.9,6043.5,1,0.0,1.2,OK,32.0,20.0,5.0,20,2.0,10,1200,12000,69.0,24,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1200+QV=40,Phase 2,hardware,600.0,4,1,0.2817,0.0103,0.7235,0.0314,3.91,0.2218,4.3301,21.7,6183.2,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1200,12000,69.0,40,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1200+QV=32,Phase 2,hardware,600.0,4,1,0.2697,0.0182,0.5817,0.032,4.42,0.4072,4.3301,19.1,3054.1,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1200,12000,69.0,32,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1200+QV=30,Phase 2,hardware,600.0,4,1,0.4303,0.0357,0.9353,0.0892,4.25,0.6121,4.3301,22.9,3194.3,1,0.0,1.2,OK,32.0,20.0,5.0,20,2.0,10,1200,12000,69.0,30,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1200+QV=28,Phase 2,hardware,600.0,4,1,0.2858,0.0195,0.5455,0.0292,3.74,0.4202,4.3301,16.8,3566.2,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1200,12000,69.0,28,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1200+QV=35,Phase 2,hardware,600.0,4,1,0.2767,0.0111,0.7237,0.0328,3.73,0.243,4.3301,14.7,188.2,1,0.0,1.5,OK,32.0,20.0,5.0,20,2.0,10,1200,12000,69.0,35,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1300+QV=12,Phase 2,hardware,600.0,4,1,0.176,0.001,0.1205,0.0008,2.47,0.0575,4.3301,26.8,3066.8,1,0.0,1.2,OK,32.0,20.0,5.0,20,2.0,10,1300,12000,69.0,12,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1300+QV=14,Phase 2,hardware,600.0,4,1,0.1776,0.0009,0.1163,0.0008,2.56,0.0544,4.3301,12.1,51.4,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1300,12000,69.0,14,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1300+QV=18,Phase 2,hardware,600.0,4,1,0.2507,0.0055,0.4025,0.01,3.48,0.1652,4.3301,33.5,4039.2,1,0.0,1.5,OK,32.0,20.0,5.0,20,2.0,10,1300,12000,69.0,18,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1300+QV=16,Phase 2,hardware,600.0,4,1,0.1786,0.0009,0.1225,0.0008,2.62,0.0521,4.3301,20.8,3046.6,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1300,12000,69.0,16,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1300+QV=20,Phase 2,hardware,600.0,4,1,0.3143,0.0137,0.4111,0.0172,3.53,0.3417,4.3301,29.3,3655.9,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1300,12000,69.0,20,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1300+QV=24,Phase 2,hardware,600.0,4,1,0.1789,0.0007,0.1346,0.0009,3.14,0.0413,4.3301,12.0,80.7,1,0.0,1.2,OK,32.0,20.0,5.0,20,2.0,10,1300,12000,69.0,24,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1300+QV=22,Phase 2,hardware,600.0,4,1,0.2843,0.0126,0.4133,0.0159,3.66,0.3289,4.3301,24.2,4039.3,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1300,12000,69.0,22,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1300+QV=32,Phase 2,hardware,600.0,4,1,0.1814,0.0054,0.331,0.0087,3.84,0.1436,4.3301,29.5,4037.4,1,0.0,1.6,OK,32.0,20.0,5.0,20,2.0,10,1300,12000,69.0,32,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1300+QV=30,Phase 2,hardware,600.0,4,1,0.215,0.0076,0.338,0.0109,3.48,0.1903,4.3301,14.4,494.9,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1300,12000,69.0,30,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1300+QV=40,Phase 2,hardware,600.0,4,1,0.2803,0.0105,0.7201,0.0317,4.01,0.2225,4.3301,27.6,6193.2,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1300,12000,69.0,40,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1300+QV=35,Phase 2,hardware,600.0,4,1,0.262,0.0093,0.7088,0.0298,3.77,0.2252,4.3301,22.6,2619.4,1,0.0,1.8,OK,32.0,20.0,5.0,20,2.0,10,1300,12000,69.0,35,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1400+QV=14,Phase 2,hardware,600.0,4,1,0.1771,0.0009,0.1193,0.0008,2.54,0.0548,4.3301,31.3,3039.5,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1400,12000,69.0,14,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1400+QV=12,Phase 2,hardware,600.0,4,1,0.1756,0.0011,0.1152,0.0008,2.45,0.059,4.3301,31.6,3069.6,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1400,12000,69.0,12,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1400+QV=16,Phase 2,hardware,600.0,4,1,0.1783,0.0009,0.123,0.0008,2.59,0.0523,4.3301,14.7,71.8,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1400,12000,69.0,16,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1300+QV=28,Phase 2,hardware,102.18,4,1,1.0727,0.2457,1.8527,0.7807,3.87,2.8308,4.3301,61.8,6176.1,0,0.0,6.3,OK,32.0,20.0,5.0,20,2.0,10,1300,12000,69.0,28,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1400+QV=18,Phase 2,hardware,600.0,4,1,0.2527,0.0056,0.4239,0.0106,2.87,0.1678,4.3301,28.7,4787.6,1,0.0,1.8,OK,32.0,20.0,5.0,20,2.0,10,1400,12000,69.0,18,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1300+QV=26,Phase 2,hardware,101.412,4,1,1.086,0.2574,1.8138,0.8417,3.95,2.7203,4.3301,70.9,4485.6,0,0.0,6.9,OK,32.0,20.0,5.0,20,2.0,10,1300,12000,69.0,26,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1400+QV=24,Phase 2,hardware,600.0,4,1,0.1792,0.0007,0.1295,0.0009,3.08,0.041,4.3301,20.8,1895.5,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1400,12000,69.0,24,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1400+QV=20,Phase 2,hardware,600.0,4,1,0.242,0.005,0.3859,0.0085,3.35,0.1513,4.3301,24.8,6557.8,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1400,12000,69.0,20,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1400+QV=22,Phase 2,hardware,600.0,4,1,0.1792,0.0007,0.1279,0.0008,3.01,0.0417,4.3301,29.5,3037.2,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1400,12000,69.0,22,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1400+QV=30,Phase 2,hardware,600.0,4,1,0.3304,0.0207,0.6186,0.0314,4.12,0.4242,4.3301,13.5,571.2,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1400,12000,69.0,30,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1400+QV=26,Phase 2,hardware,600.0,4,1,0.6045,0.1177,1.0205,0.224,3.93,2.2105,4.3301,18.8,5163.8,1,0.0,1.5,OK,32.0,20.0,5.0,20,2.0,10,1400,12000,69.0,26,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1400+QV=32,Phase 2,hardware,600.0,4,1,0.4254,0.0307,0.5404,0.0345,4.13,0.5522,4.3301,20.2,5460.7,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1400,12000,69.0,32,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1400+QV=28,Phase 2,hardware,600.0,4,1,0.1789,0.0007,0.1392,0.0009,3.24,0.0396,4.3301,16.4,1845.9,1,0.0,1.2,OK,32.0,20.0,5.0,20,2.0,10,1400,12000,69.0,28,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1400+QV=35,Phase 2,hardware,600.0,4,1,0.2536,0.0089,0.696,0.0281,3.72,0.2257,4.3301,30.8,5072.7,1,0.0,1.7,OK,32.0,20.0,5.0,20,2.0,10,1400,12000,69.0,35,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1500+QV=12,Phase 2,hardware,600.0,4,1,0.1762,0.0011,0.1163,0.0008,2.45,0.0594,4.3301,12.3,115.2,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1500,12000,69.0,12,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1400+QV=40,Phase 2,hardware,600.0,4,1,0.2788,0.0103,0.6918,0.0304,3.98,0.2221,4.3301,24.6,3192.8,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1400,12000,69.0,40,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1500+QV=14,Phase 2,hardware,600.0,4,1,0.1771,0.001,0.118,0.0008,2.53,0.0553,4.3301,22.3,4046.6,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1500,12000,69.0,14,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1500+QV=16,Phase 2,hardware,600.0,4,1,0.178,0.0009,0.1227,0.0008,2.61,0.0523,4.3301,25.0,3114.1,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1500,12000,69.0,16,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1500+QV=20,Phase 2,hardware,600.0,4,1,0.2424,0.005,0.3956,0.0086,3.33,0.1515,4.3301,17.6,3037.5,1,0.0,1.5,OK,32.0,20.0,5.0,20,2.0,10,1500,12000,69.0,20,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1500+QV=22,Phase 2,hardware,600.0,4,1,0.1787,0.0008,0.1267,0.0009,3.01,0.0446,4.3301,27.9,3036.5,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1500,12000,69.0,22,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1500+QV=28,Phase 2,hardware,600.0,4,1,0.4521,0.0376,0.6909,0.0626,3.96,0.7293,4.3301,17.1,3524.5,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1500,12000,69.0,28,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1500+QV=24,Phase 2,hardware,600.0,4,1,0.1796,0.0007,0.1295,0.0009,3.05,0.0411,4.3301,30.8,3056.2,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1500,12000,69.0,24,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1500+QV=26,Phase 2,hardware,600.0,4,1,0.1789,0.0007,0.1343,0.0009,3.12,0.0409,4.3301,11.6,79.1,1,0.0,1.2,OK,32.0,20.0,5.0,20,2.0,10,1500,12000,69.0,26,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1500+QV=18,Phase 2,hardware,600.0,4,1,0.1793,0.0006,0.1256,0.0008,2.76,0.039,4.3301,12.8,76.7,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1500,12000,69.0,18,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1500+QV=32,Phase 2,hardware,600.0,4,1,0.397,0.0445,0.5394,0.0502,4.92,0.73,4.3301,14.8,3193.2,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1500,12000,69.0,32,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1500+QV=35,Phase 2,hardware,600.0,4,1,0.2445,0.0086,0.6705,0.0265,3.72,0.2262,4.3301,32.4,5634.5,1,0.0,1.9,OK,32.0,20.0,5.0,20,2.0,10,1500,12000,69.0,35,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1500+QV=30,Phase 2,hardware,600.0,4,1,0.2997,0.0189,0.5582,0.027,4.18,0.4106,4.3301,18.5,4041.5,1,0.0,1.5,OK,32.0,20.0,5.0,20,2.0,10,1500,12000,69.0,30,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1600+QV=12,Phase 2,hardware,600.0,4,1,0.1748,0.0011,0.1189,0.0008,2.43,0.0602,4.3301,12.4,43.6,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1600,12000,69.0,12,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1500+QV=40,Phase 2,hardware,600.0,4,1,0.2793,0.0102,0.6975,0.0304,4.01,0.2219,4.3301,22.7,5044.8,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1500,12000,69.0,40,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1600+QV=16,Phase 2,hardware,600.0,4,1,0.178,0.0009,0.1203,0.0008,2.59,0.0524,4.3301,12.1,52.2,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1600,12000,69.0,16,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1600+QV=14,Phase 2,hardware,600.0,4,1,0.1768,0.001,0.1188,0.0008,2.53,0.0558,4.3301,12.8,76.2,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1600,12000,69.0,14,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1600+QV=20,Phase 2,hardware,600.0,4,1,0.3492,0.0179,0.4333,0.0203,4.84,0.4431,4.4208,22.8,5043.0,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1600,12000,69.0,20,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1600+QV=18,Phase 2,hardware,600.0,4,1,0.1786,0.0009,0.1246,0.0009,2.76,0.0509,4.3301,36.7,3372.4,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1600,12000,69.0,18,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1600+QV=24,Phase 2,hardware,600.0,4,1,0.1787,0.0007,0.1266,0.0009,3.04,0.0412,4.3301,12.5,151.5,1,0.0,1.2,OK,32.0,20.0,5.0,20,2.0,10,1600,12000,69.0,24,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1600+QV=32,Phase 2,hardware,600.0,4,1,0.2187,0.0075,0.3605,0.0117,3.79,0.1875,4.3301,24.8,3085.8,1,0.0,1.5,OK,32.0,20.0,5.0,20,2.0,10,1600,12000,69.0,32,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1600+QV=22,Phase 2,hardware,600.0,4,1,0.8132,0.1375,0.9179,0.1344,4.38,1.6454,4.3301,19.0,1366.6,1,0.0,1.9,OK,32.0,20.0,5.0,20,2.0,10,1600,12000,69.0,22,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1600+QV=35,Phase 2,hardware,600.0,4,1,0.2458,0.0087,0.6618,0.0257,3.65,0.2272,4.3301,29.3,3201.6,1,0.0,2.2,OK,32.0,20.0,5.0,20,2.0,10,1600,12000,69.0,35,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1600+QV=26,Phase 2,hardware,600.0,4,1,0.1784,0.0007,0.1351,0.0009,3.15,0.0406,4.3301,10.7,67.3,1,0.0,1.2,OK,32.0,20.0,5.0,20,2.0,10,1600,12000,69.0,26,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1600+QV=30,Phase 2,hardware,600.0,4,1,0.4124,0.0231,0.5516,0.0314,4.26,0.456,4.3301,16.5,4169.3,1,0.0,1.5,OK,32.0,20.0,5.0,20,2.0,10,1600,12000,69.0,30,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1600+QV=28,Phase 2,hardware,600.0,4,1,0.6257,0.0626,0.5418,0.0871,3.98,1.1068,4.3301,13.8,3047.6,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1600,12000,69.0,28,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1600+QV=40,Phase 2,hardware,600.0,4,1,0.2778,0.0102,0.7202,0.0308,3.92,0.2224,4.3301,24.8,3183.7,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1600,12000,69.0,40,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1800+QV=12,Phase 2,hardware,600.0,4,1,0.1754,0.0011,0.1189,0.0008,2.44,0.0603,4.3301,27.1,3048.1,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1800,12000,69.0,12,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1800+QV=14,Phase 2,hardware,600.0,4,1,0.1761,0.001,0.1162,0.0008,2.51,0.0562,4.3301,19.7,3094.8,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1800,12000,69.0,14,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1800+QV=16,Phase 2,hardware,600.0,4,1,0.1776,0.0007,0.1174,0.0007,2.59,0.0411,4.3301,32.9,6071.9,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1800,12000,69.0,16,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1800+QV=18,Phase 2,hardware,600.0,4,1,0.1777,0.0007,0.1215,0.0007,2.67,0.04,4.3301,18.6,2033.1,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1800,12000,69.0,18,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1800+QV=24,Phase 2,hardware,600.0,4,1,0.1786,0.0007,0.1287,0.0008,3.03,0.0404,4.3301,30.2,3046.8,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1800,12000,69.0,24,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1800+QV=20,Phase 2,hardware,600.0,4,1,0.1784,0.0006,0.1239,0.0008,2.8,0.0386,4.3301,23.1,3053.0,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1800,12000,69.0,20,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1800+QV=26,Phase 2,hardware,600.0,4,1,0.1789,0.0008,0.127,0.0009,3.06,0.0447,4.3301,28.5,3054.1,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1800,12000,69.0,26,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1800+QV=28,Phase 2,hardware,600.0,4,1,0.1787,0.0007,0.1291,0.0009,3.16,0.0409,4.3301,13.8,715.6,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1800,12000,69.0,28,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1800+QV=22,Phase 2,hardware,600.0,4,1,0.3376,0.0173,0.4215,0.019,5.02,0.429,4.3301,24.8,4038.5,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1800,12000,69.0,22,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=12000+QH=1800+QV=30,Phase 2,hardware,600.0,4,1,0.2958,0.0189,0.5526,0.0263,4.2,0.4147,4.3301,25.0,3186.6,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1800,12000,69.0,30,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
