monotonic_time_ns,ros_time_sec,ros_time_nsec,node_name,pid,cpu_percent
4765171871156,1781364885,505793730,ackermann_to_vesc_node,30582,0.000
4765171871156,1781364885,505793730,ekf_localization,30481,0.833
4765171871156,1781364885,505793730,gpu_amcl_cpp,30479,0.833
4765171871156,1781364885,505793730,hokuyo_scip_driver,30588,0.000
4765171871156,1781364885,505793730,lateral_planner_node,30719,4.167
4765171871156,1781364885,505793730,lifecycle_manager_map,30576,0.000
4765171871156,1781364885,505793730,map_server,30574,0.000
4765171871156,1781364885,505793730,odom_fused,30477,0.000
4765171871156,1781364885,505793730,performance_monitor,30485,0.000
4765171871156,1781364885,505793730,pipeline_latency_monitor,30483,1.667
4765171871156,1781364885,505793730,scan_splitter_node,30590,0.833
4765171871156,1781364885,505793730,static_baselink_to_imu,30631,0.000
4765171871156,1781364885,505793730,static_baselink_to_laser,30612,0.000
4765171871156,1781364885,505793730,system_monitor,30584,2.500
4765171871156,1781364885,505793730,vesc_driver_node,30578,1.667
4765171871156,1781364885,505793730,vesc_to_odom_node,30580,1.667
4765371871895,1781364885,705794181,ackermann_mux,30586,0.000
4765371871895,1781364885,705794181,ackermann_to_vesc_node,30582,1.667
4765371871895,1781364885,705794181,ekf_localization,30481,0.833
4765371871895,1781364885,705794181,gpu_amcl_cpp,30479,0.833
4765371871895,1781364885,705794181,hokuyo_scip_driver,30588,0.000
4765371871895,1781364885,705794181,lateral_planner_node,30719,4.167
4765371871895,1781364885,705794181,lifecycle_manager_map,30576,0.000
4765371871895,1781364885,705794181,map_server,30574,0.000
4765371871895,1781364885,705794181,odom_fused,30477,0.833
4765371871895,1781364885,705794181,performance_monitor,30485,0.833
4765371871895,1781364885,705794181,pipeline_latency_monitor,30483,0.000
4765371871895,1781364885,705794181,scan_splitter_node,30590,0.833
4765371871895,1781364885,705794181,static_baselink_to_imu,30631,0.000
4765371871895,1781364885,705794181,static_baselink_to_laser,30612,0.833
4765371871895,1781364885,705794181,system_monitor,30584,3.333
4765371871895,1781364885,705794181,vesc_driver_node,30578,1.667
4765371871895,1781364885,705794181,vesc_to_odom_node,30580,1.667
4765571868826,1781364885,905791272,ackermann_mux,30586,0.000
4765571868826,1781364885,905791272,ackermann_to_vesc_node,30582,0.833
4765571868826,1781364885,905791272,ekf_localization,30481,1.667
4765571868826,1781364885,905791272,gpu_amcl_cpp,30479,1.667
4765571868826,1781364885,905791272,hokuyo_scip_driver,30588,0.000
4765571868826,1781364885,905791272,lateral_planner_node,30719,3.333
4765571868826,1781364885,905791272,lifecycle_manager_map,30576,0.000
4765571868826,1781364885,905791272,map_server,30574,0.000
4765571868826,1781364885,905791272,odom_fused,30477,0.833
4765571868826,1781364885,905791272,performance_monitor,30485,0.833
4765571868826,1781364885,905791272,pipeline_latency_monitor,30483,0.833
4765571868826,1781364885,905791272,scan_splitter_node,30590,0.833
4765571868826,1781364885,905791272,static_baselink_to_imu,30631,0.000
4765571868826,1781364885,905791272,static_baselink_to_laser,30612,0.000
4765571868826,1781364885,905791272,system_monitor,30584,2.500
4765571868826,1781364885,905791272,vesc_driver_node,30578,1.667
4765571868826,1781364885,905791272,vesc_to_odom_node,30580,1.667
4765771873306,1781364886,147599911,ackermann_mux,30586,0.000
4765771873306,1781364886,147599911,ackermann_to_vesc_node,30582,1.667
4765771873306,1781364886,147599911,ekf_localization,30481,1.667
4765771873306,1781364886,147599911,gpu_amcl_cpp,30479,0.000
4765771873306,1781364886,147599911,hokuyo_scip_driver,30588,0.000
4765771873306,1781364886,147599911,lateral_planner_node,30719,5.000
4765771873306,1781364886,147599911,lifecycle_manager_map,30576,0.000
4765771873306,1781364886,147599911,map_server,30574,0.833
4765771873306,1781364886,147599911,odom_fused,30477,0.833
4765771873306,1781364886,147599911,performance_monitor,30485,0.833
4765771873306,1781364886,147599911,pipeline_latency_monitor,30483,0.833
4765771873306,1781364886,147599911,scan_splitter_node,30590,0.833
4765771873306,1781364886,147599911,static_baselink_to_imu,30631,0.000
4765771873306,1781364886,147599911,static_baselink_to_laser,30612,0.000
4765771873306,1781364886,147599911,system_monitor,30584,3.333
4765771873306,1781364886,147599911,vesc_driver_node,30578,2.500
4765771873306,1781364886,147599911,vesc_to_odom_node,30580,2.500
4765971869175,1781364886,305793638,ackermann_mux,30586,0.000
4765971869175,1781364886,305793638,ackermann_to_vesc_node,30582,0.833
4765971869175,1781364886,305793638,ekf_localization,30481,0.000
4765971869175,1781364886,305793638,gpu_amcl_cpp,30479,0.833
4765971869175,1781364886,305793638,hokuyo_scip_driver,30588,0.000
4765971869175,1781364886,305793638,lateral_planner_node,30719,2.500
4765971869175,1781364886,305793638,lifecycle_manager_map,30576,0.000
4765971869175,1781364886,305793638,map_server,30574,0.000
4765971869175,1781364886,305793638,odom_fused,30477,0.000
4765971869175,1781364886,305793638,performance_monitor,30485,0.000
4765971869175,1781364886,305793638,pipeline_latency_monitor,30483,0.000
4765971869175,1781364886,305793638,scan_splitter_node,30590,0.833
4765971869175,1781364886,305793638,static_baselink_to_imu,30631,0.000
4765971869175,1781364886,305793638,static_baselink_to_laser,30612,0.000
4765971869175,1781364886,305793638,system_monitor,30584,1.667
4765971869175,1781364886,305793638,vesc_driver_node,30578,1.667
4765971869175,1781364886,305793638,vesc_to_odom_node,30580,0.833
4766171870037,1781364886,505791907,ackermann_mux,30586,0.000
4766171870037,1781364886,505791907,ackermann_to_vesc_node,30582,0.833
4766171870037,1781364886,505791907,ekf_localization,30481,1.667
4766171870037,1781364886,505791907,gpu_amcl_cpp,30479,0.000
4766171870037,1781364886,505791907,hokuyo_scip_driver,30588,0.833
4766171870037,1781364886,505791907,lateral_planner_node,30719,4.167
4766171870037,1781364886,505791907,lifecycle_manager_map,30576,0.000
4766171870037,1781364886,505791907,map_server,30574,0.000
4766171870037,1781364886,505791907,odom_fused,30477,0.833
4766171870037,1781364886,505791907,performance_monitor,30485,0.833
4766171870037,1781364886,505791907,pipeline_latency_monitor,30483,0.833
4766171870037,1781364886,505791907,scan_splitter_node,30590,0.833
4766171870037,1781364886,505791907,static_baselink_to_imu,30631,0.000
4766171870037,1781364886,505791907,static_baselink_to_laser,30612,0.000
4766171870037,1781364886,505791907,system_monitor,30584,2.500
4766171870037,1781364886,505791907,vesc_driver_node,30578,1.667
4766171870037,1781364886,505791907,vesc_to_odom_node,30580,2.500
4766371871026,1781364886,705793345,ackermann_mux,30586,0.000
4766371871026,1781364886,705793345,ackermann_to_vesc_node,30582,1.667
4766371871026,1781364886,705793345,ekf_localization,30481,0.000
4766371871026,1781364886,705793345,gpu_amcl_cpp,30479,1.667
4766371871026,1781364886,705793345,hokuyo_scip_driver,30588,0.000
4766371871026,1781364886,705793345,lateral_planner_node,30719,3.333
4766371871026,1781364886,705793345,lifecycle_manager_map,30576,0.000
4766371871026,1781364886,705793345,map_server,30574,0.000
4766371871026,1781364886,705793345,odom_fused,30477,0.833
4766371871026,1781364886,705793345,performance_monitor,30485,0.000
4766371871026,1781364886,705793345,pipeline_latency_monitor,30483,0.833
4766371871026,1781364886,705793345,scan_splitter_node,30590,0.833
4766371871026,1781364886,705793345,static_baselink_to_imu,30631,0.000
4766371871026,1781364886,705793345,static_baselink_to_laser,30612,0.000
4766371871026,1781364886,705793345,system_monitor,30584,3.333
4766371871026,1781364886,705793345,vesc_driver_node,30578,1.667
4766371871026,1781364886,705793345,vesc_to_odom_node,30580,1.667
4766571871280,1781364886,905793502,ackermann_mux,30586,0.000
