label,phase,raceline,score,tracker_score,fastest_score,promotable,promotable_deficit,promotable_reason,passed,failed,failed_non_speed,scenario_count,scenario_failures,recovery_failures,main_failed,lap_time_est,completed_laps,progress_m,avg_progress_mps,max_steer_change,steer_reversals,max_lat_err,avg_lat_err,max_hdg_err,avg_hdg_err,max_vx,avg_vx,avg_vel_err,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,solver_optimal_rate,solver_max_iter_rate,avg_lap_time,status,return_code,scenario_race_status,scenario_race_lap_time_est,scenario_race_avg_progress_mps,scenario_race_avg_lat_err,scenario_race_avg_vx,scenario_race_wall_collisions,scenario_race_failed_non_speed,scenario_race_speed_check_pass,scenario_avoid_single_status,scenario_avoid_single_lap_time_est,scenario_avoid_single_avg_progress_mps,scenario_avoid_single_avg_lat_err,scenario_avoid_single_avg_vx,scenario_avoid_single_wall_collisions,scenario_avoid_single_failed_non_speed,scenario_avoid_single_speed_check_pass,scenario_avoid_double_status,scenario_avoid_double_lap_time_est,scenario_avoid_double_avg_progress_mps,scenario_avoid_double_avg_lat_err,scenario_avoid_double_avg_vx,scenario_avoid_double_wall_collisions,scenario_avoid_double_failed_non_speed,scenario_avoid_double_speed_check_pass,Q_LAT,Q_HDG,Q_VEL,Q_LAT_VEL,Q_YAW,R_STEER,R_ACCEL,W_JERK,W_ACCEL_RATE,RHO,RHO_U,TOL,MAX_ITER,HORIZON,PRED_DT
R_STEER=2.6,Phase 1: One-at-a-time sensitivity,my_track,7.32796,62.874,7.32796,1,0.0,,15,3,0,3,0,0,0,7.097075,26,199.31295,2.9554,0.1966,6.0,1.0961,0.053875,0.6218,0.092775,4.87,2.9116999999999997,0.500875,4.4994,3910.4750000000004,104750.4,0,0.0,3.675,0.9783625,0.021637499999999997,7.097075,OK,1,OK,7.166,2.932,0.0524,2.9433,0,0,0,OK,7.0269,2.9784,0.0479,2.9115,0,0,0,OK,7.0294,2.9792,0.0628,2.8487,0,0,0,9660.42,1400.0,132.192,4.59,2.112,2.6,0.0065,0.063,0.17,18.0,24.0,0.1,50,10,0.032
R_STEER=2.8,Phase 1: One-at-a-time sensitivity,my_track,7.331365,62.989,7.331365,1,0.0,,15,3,0,3,0,0,0,7.103425,26,199.18775,2.95345,0.1966,5.75,1.0961,0.054349999999999996,0.6222,0.093025,4.86,2.910525,0.50375,4.4994,3929.825,104731.7,0,0.0,3.625,0.97877075,0.02122925,7.103425,OK,1,OK,7.17,2.9306,0.0527,2.9422,0,0,0,OK,7.0362,2.9759,0.0484,2.9099,0,0,0,OK,7.0375,2.9767,0.0636,2.8478,0,0,0,9660.42,1400.0,132.192,4.59,2.112,2.8,0.0065,0.063,0.17,18.0,24.0,0.1,50,10,0.032
R_ACCEL=0.0055,Phase 1: One-at-a-time sensitivity,my_track,7.352193,62.883,7.352193,1,0.0,,15,3,0,3,0,0,0,7.0915,26,199.4213,2.957,0.1966,8.0,1.0961,0.054025000000000004,0.6227,0.092,4.87,2.911975,0.500475,4.4994,3949.9750000000004,108042.3,0,0.0,3.7,0.978525,0.021475,7.0915,OK,1,OK,7.163,2.9335,0.0531,2.943,0,0,0,OK,7.0175,2.9801,0.0475,2.9129,0,0,0,OK,7.0225,2.9809,0.0624,2.849,0,0,0,9660.42,1400.0,132.192,4.59,2.112,2.244,0.0055,0.063,0.17,18.0,24.0,0.1,50,10,0.032
R_ACCEL=0.0075,Phase 1: One-at-a-time sensitivity,my_track,7.338787,62.773,7.338787,1,0.0,,15,3,0,3,0,0,0,7.086525,26,199.501325,2.958075,0.1966,7.5,1.0961,0.053349999999999995,0.6154,0.0917,4.87,2.912975,0.49877499999999997,4.4994,3983.725,106854.8,0,0.0,3.7249999999999996,0.9789417499999999,0.02105825,7.086525,OK,1,OK,7.1565,2.9355,0.052,2.945,0,0,0,OK,7.0131,2.9809,0.0469,2.9129,0,0,0,OK,7.02,2.9804,0.0625,2.849,0,0,0,9660.42,1400.0,132.192,4.59,2.112,2.244,0.0075,0.063,0.17,18.0,24.0,0.1,50,10,0.032
R_ACCEL=0.0085,Phase 1: One-at-a-time sensitivity,my_track,7.333672,62.447,7.333672,1,0.0,,15,3,0,3,0,0,0,7.08875,26,199.4631,2.9576000000000002,0.1966,7.0,1.0961,0.0534,0.6144,0.09182499999999999,4.87,2.91255,0.499525,4.4994,3557.275,86038.7,0,0.0,3.7,0.9785874999999999,0.0214125,7.08875,OK,1,OK,7.16,2.9343,0.0526,2.9439,0,0,0,OK,7.0137,2.9809,0.0465,2.9131,0,0,0,OK,7.0213,2.9809,0.0619,2.8493,0,0,0,9660.42,1400.0,132.192,4.59,2.112,2.244,0.0085,0.063,0.17,18.0,24.0,0.1,50,10,0.032
R_ACCEL=0.0095,Phase 1: One-at-a-time sensitivity,my_track,7.319135,62.663,7.319135,1,0.0,,15,3,0,3,0,0,0,7.088525000000001,26,199.491975,2.95795,0.1966,6.0,1.0961,0.054,0.6228,0.09204999999999999,4.87,2.912525,0.4995,4.4994,3699.3,85175.4,0,0.0,3.7249999999999996,0.97862925,0.02137075,7.088525000000001,OK,1,OK,7.158,2.9353,0.0532,2.9441,0,0,0,OK,7.0187,2.98,0.0473,2.9128,0,0,0,OK,7.0194,2.9812,0.0623,2.8491,0,0,0,9660.42,1400.0,132.192,4.59,2.112,2.244,0.0095,0.063,0.17,18.0,24.0,0.1,50,10,0.032
W_JERK=0.08,Phase 1: One-at-a-time sensitivity,my_track,7.317375,62.581,7.317375,1,0.0,,15,3,0,3,0,0,0,7.087575,26,199.48317500000002,2.957825,0.1966,6.0,1.0961,0.053349999999999995,0.6204,0.0917,4.87,2.91285,0.49925,4.4994,3698.525,103293.4,0,0.0,3.7,0.9788209999999999,0.021179,7.087575,OK,1,OK,7.157,2.9354,0.052,2.9449,0,0,0,OK,7.0163,2.9802,0.0469,2.9128,0,0,0,OK,7.02,2.9803,0.0625,2.8488,0,0,0,9660.42,1400.0,132.192,4.59,2.112,2.244,0.0065,0.08,0.17,18.0,24.0,0.1,50,10,0.032
W_JERK=0.1,Phase 1: One-at-a-time sensitivity,my_track,7.354197,62.588,7.354197,1,0.0,,15,3,0,3,0,0,0,7.0867249999999995,26,199.50465,2.95815,0.1966,8.5,1.0961,0.05345,0.6204,0.092,4.87,2.912925,0.49865000000000004,4.4994,3704.3250000000003,123485.6,0,0.0,3.7,0.9785835,0.021416499999999998,7.0867249999999995,OK,1,OK,7.1575,2.9353,0.0522,2.9446,0,0,0,OK,7.0113,2.9809,0.047,2.9133,0,0,0,OK,7.0206,2.9811,0.0624,2.8492,0,0,0,9660.42,1400.0,132.192,4.59,2.112,2.244,0.0065,0.1,0.17,18.0,24.0,0.1,50,10,0.032
W_JERK=0.05,Phase 1: One-at-a-time sensitivity,my_track,7.352916,62.761,7.352916,1,0.0,,15,3,0,3,0,0,0,7.0893,26,199.4876,2.957875,0.1966,8.25,1.0961,0.053399999999999996,0.6206,0.091675,4.87,2.91275,0.499575,4.4994,3906.75,99456.5,0,0.0,3.7,0.978958,0.021041999999999998,7.0893,OK,1,OK,7.157,2.9353,0.052,2.9445,0,0,0,OK,7.0219,2.98,0.0474,2.9129,0,0,0,OK,7.0213,2.9809,0.0622,2.8491,0,0,0,9660.42,1400.0,132.192,4.59,2.112,2.244,0.0065,0.05,0.17,18.0,24.0,0.1,50,10,0.032
W_JERK=0.12,Phase 1: One-at-a-time sensitivity,my_track,7.313071,62.463,7.313071,1,0.0,,15,3,0,3,0,0,0,7.087275,26,199.495225,2.958,0.1966,5.75,1.0961,0.0531,0.6179,0.091925,4.86,2.913075,0.498075,4.4994,3610.925,78716.7,0,0.0,3.7,0.97867475,0.021325249999999997,7.087275,OK,1,OK,7.158,2.9353,0.0517,2.9452,0,0,0,OK,7.0137,2.9803,0.0471,2.9126,0,0,0,OK,7.0194,2.9811,0.0619,2.8493,0,0,0,9660.42,1400.0,132.192,4.59,2.112,2.244,0.0065,0.12,0.17,18.0,24.0,0.1,50,10,0.032
W_ACCEL_RATE=0.16,Phase 1: One-at-a-time sensitivity,my_track,7.357416,62.548,7.357416,1,0.0,,15,3,0,3,0,0,0,7.089725,26,199.465575,2.957525,0.1966,8.5,1.0961,0.053625,0.6205,0.09175,4.87,2.9122250000000003,0.5004500000000001,4.4994,3591.225,79696.7,0,0.0,3.7249999999999996,0.97892075,0.02107925,7.089725,OK,1,OK,7.1585,2.9353,0.0525,2.9441,0,0,0,OK,7.0219,2.9792,0.0469,2.9122,0,0,0,OK,7.02,2.9803,0.0626,2.8485,0,0,0,9660.42,1400.0,132.192,4.59,2.112,2.244,0.0065,0.063,0.16,18.0,24.0,0.1,50,10,0.032
W_ACCEL_RATE=0.13,Phase 1: One-at-a-time sensitivity,my_track,7.329684,62.662,7.329684,1,0.0,,15,3,0,3,0,0,0,7.0995,26,199.25060000000002,2.954425,0.1966,6.0,1.0961,0.0534,0.6175,0.0916,4.87,2.9098249999999997,0.503925,4.4994,3672.375,102843.8,0,0.0,3.7249999999999996,0.9789415,0.0210585,7.0995,OK,1,OK,7.169,2.9313,0.0523,2.9408,0,0,0,OK,7.0231,2.9784,0.0468,2.9107,0,0,0,OK,7.0369,2.9767,0.0622,2.847,0,0,0,9660.42,1400.0,132.192,4.59,2.112,2.244,0.0065,0.063,0.13,18.0,24.0,0.1,50,10,0.032
W_ACCEL_RATE=0.19,Phase 1: One-at-a-time sensitivity,my_track,7.34749,62.024,7.34749,1,0.0,,15,3,0,3,0,0,0,7.08365,26,199.5741,2.95905,0.1966,8.25,1.0961,0.053700000000000005,0.622,0.09190000000000001,4.88,2.914,0.4975,4.4994,2998.95,71828.4,0,0.0,3.7249999999999996,0.97859175,0.02140825,7.08365,OK,1,OK,7.1495,2.9375,0.0524,2.9465,0,0,0,OK,7.0187,2.9801,0.0473,2.9134,0,0,0,OK,7.0169,2.9811,0.0627,2.8496,0,0,0,9660.42,1400.0,132.192,4.59,2.112,2.244,0.0065,0.063,0.19,18.0,24.0,0.1,50,10,0.032
W_ACCEL_RATE=0.22,Phase 1: One-at-a-time sensitivity,my_track,7.329952,61.313,7.329952,1,0.0,,15,3,0,3,0,0,0,7.0706999999999995,26,199.762325,2.9618,0.1966,8.0,1.0961,0.05325,0.618,0.091875,4.87,2.91625,0.492775,4.4994,2351.875,83170.6,0,0.0,3.625,0.97831275,0.021687249999999998,7.0706999999999995,OK,1,OK,7.137,2.9406,0.0521,2.9493,0,0,0,OK,6.9988,2.9834,0.0467,2.9154,0,0,0,OK,7.01,2.9826,0.0621,2.851,0,0,0,9660.42,1400.0,132.192,4.59,2.112,2.244,0.0065,0.063,0.22,18.0,24.0,0.1,50,10,0.032
W_ACCEL_RATE=0.25,Phase 1: One-at-a-time sensitivity,my_track,7.311295,61.346,7.311295,1,0.0,,15,3,0,3,0,0,0,7.066224999999999,26,199.8449,2.963,0.1966,7.0,1.0961,0.054000000000000006,0.6189,0.092475,4.87,2.91735,0.49062500000000003,4.4994,2368.725,78135.2,0,0.0,3.6,0.9785332499999999,0.02146675,7.066224999999999,OK,1,OK,7.129,2.9422,0.0529,2.9506,0,0,0,OK,6.9969,2.9842,0.0471,2.9163,0,0,0,OK,7.01,2.9834,0.0631,2.8519,0,0,0,9660.42,1400.0,132.192,4.59,2.112,2.244,0.0065,0.063,0.25,18.0,24.0,0.1,50,10,0.032
PRED_DT=0.03,Phase 1: One-at-a-time sensitivity,my_track,7.271497,61.176,7.271497,1,0.0,,15,3,0,3,0,0,0,7.0680499999999995,26,199.813325,2.962575,0.1852,4.25,1.0961,0.054875,0.6234,0.09415,4.86,2.932075,0.47377500000000006,4.4994,2390.7250000000004,59907.8,0,0.0,3.4749999999999996,0.98149175,0.01850825,7.0680499999999995,OK,1,OK,7.133,2.9413,0.05,2.9659,0,0,0,OK,7.0081,2.9817,0.0519,2.9292,0,0,0,OK,6.9981,2.986,0.0676,2.8673,0,0,0,9660.42,1400.0,132.192,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,10,0.03
PRED_DT=0.034,Phase 1: One-at-a-time sensitivity,my_track,7.729612,64.749,7.729612,1,0.0,,15,3,0,3,0,0,0,7.21865,26,196.584675,2.912425,0.208,23.0,1.0961,0.07245,0.6043,0.0923,4.87,2.854825,0.5774,4.4994,2600.275,85935.6,0,0.0,3.975,0.9754207500000001,0.02457925,7.21865,OK,1,OK,7.217,2.912,0.0634,2.9075,0,0,0,OK,7.0881,2.9626,0.0601,2.8795,0,0,0,OK,7.3525,2.8631,0.1029,2.7248,0,0,0,9660.42,1400.0,132.192,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,10,0.034
L=9000+H=2600+V=45+N=10+dt=0.034,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049375,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0247,0.0004,0.1272,0.0,1.0961,1.092425,0.1215,0.0704,0.25,0.00045,4.498475,4.4994,2776.2,73460.8,0,0.0,2.55,0.996567,0.003433,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0008,1.0894,0.001,0,1,0,EXIT_FAIL,999.0,0.0008,1.0881,0.0008,0,1,0,9000,2600,45,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,10,0.034
L=9000+H=2600+V=42+N=10+dt=0.034,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.0496,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.016050000000000002,0.00025,0.1082,0.0,1.0961,1.093925,0.1163,0.065125,0.21,0.0003,4.4989,4.4994,2946.7749999999996,58853.1,0,0.0,2.775,0.9966375,0.0033625,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0008,1.0899,0.0009,0,1,0,EXIT_FAIL,999.0,0.0002,1.0936,0.0003,0,1,0,9000,2600,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,10,0.034
L=9000+H=2600+V=42+N=14+dt=0.036,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049925,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.002175,5e-05,0.1422,0.0,1.0961,1.095725,0.0633,0.05835,0.12,5e-05,4.49935,4.4994,2982.4,57958.2,0,0.0,2.775,0.99617075,0.00382925,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0001,1.0955,0.0001,0,1,0,EXIT_FAIL,999.0,0.0001,1.0952,0.0001,0,1,0,9000,2600,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,14,0.036
L=9000+H=2600+V=45+N=14+dt=0.036,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.0498,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0081,0.000125,0.1291,0.0,1.0961,1.094975,0.0811,0.0614,0.16,0.00015000000000000001,4.499225,4.4994,3024.7250000000004,61557.3,0,0.0,2.875,0.99687075,0.00312925,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0003,1.0937,0.0004,0,1,0,EXIT_FAIL,999.0,0.0002,1.094,0.0002,0,1,0,9000,2600,45,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,14,0.036
L=9000+H=2600+V=45+N=25+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049688,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00545,7.500000000000001e-05,0.2421,0.0,1.0961,1.0956000000000001,0.0645,0.058725,0.25,7.500000000000001e-05,4.499225,4.4994,3259.75,72607.1,0,0.0,3.05,0.99408775,0.00591225,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0953,0.0001,0,1,0,EXIT_FAIL,999.0,0.0001,1.096,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0958,0.0,0,1,0,9000,2600,45,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,25,0.04
L=9000+H=2600+V=45+N=19+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049688,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00545,7.500000000000001e-05,0.2421,0.0,1.0961,1.0956000000000001,0.0645,0.058725,0.25,7.500000000000001e-05,4.499225,4.4994,3259.35,124439.1,0,0.0,3.05,0.99408775,0.00591225,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0953,0.0001,0,1,0,EXIT_FAIL,999.0,0.0001,1.096,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0958,0.0,0,1,0,9000,2600,45,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,19,0.04
L=9000+H=2600+V=42+N=31+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049725,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00285,5e-05,0.1424,0.0,1.0961,1.095775,0.0618,0.05795,0.22,5e-05,4.4993,4.4994,3313.125,101752.4,0,0.0,3.0999999999999996,0.994679,0.005321,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0956,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,9000,2600,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,31,0.04
L=9000+H=2600+V=42+N=25+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049725,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00285,5e-05,0.1424,0.0,1.0961,1.095775,0.0618,0.05795,0.22,5e-05,4.4993,4.4994,3334.15,65452.8,0,0.0,3.0999999999999996,0.994679,0.005321,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0956,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,9000,2600,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,25,0.04
L=9000+H=2600+V=42+N=19+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049725,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00285,5e-05,0.1424,0.0,1.0961,1.095775,0.0618,0.05795,0.22,5e-05,4.4993,4.4994,3357.325,81448.7,0,0.0,3.0999999999999996,0.994679,0.005321,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0956,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,9000,2600,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,19,0.04
L=9000+H=2600+V=45+N=31+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049688,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00545,7.500000000000001e-05,0.2421,0.0,1.0961,1.0956000000000001,0.0645,0.058725,0.25,7.500000000000001e-05,4.499225,4.4994,3361.325,70849.0,0,0.0,3.05,0.99408775,0.00591225,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0953,0.0001,0,1,0,EXIT_FAIL,999.0,0.0001,1.096,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0958,0.0,0,1,0,9000,2600,45,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,31,0.04
L=9000+H=2600+V=42+N=12+dt=0.032,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,1.0994,status_not_ok|scenario_failure|race_not_ok|race_progress_low,14,4,1,3,1,0,1,503.731425,14,74.583725,1.243025,0.1966,8.5,1.0961,0.589425,0.5772,0.073575,4.57,1.2054,2.75515,4.4994,3232.925,80115.6,0,0.0,3.025,0.98926225,0.01073775,8.46285,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0003,1.0952,0.0003,0,1,0,OK,8.4436,2.4916,0.0775,2.4459,0,0,0,OK,8.4821,2.4799,0.0898,2.3751,0,0,0,9000,2600,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,12,0.032
L=9000+H=2600+V=48+N=10+dt=0.034,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,1.332525,status_not_ok|scenario_failure|race_not_ok|race_progress_low|avg_vx_low,12,6,3,3,3,2,1,510.870625,5,33.081075,0.5513750000000001,0.208,2.5,1.0961,0.86975,0.5697,0.06925,4.6,0.53455,3.7013249999999998,4.4994,3439.35,75070.9,0,0.0,3.225,0.9910334999999999,0.008966499999999999,22.74125,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0959,0.0001,0,1,0,EXIT_FAIL,27.7725,0.8788,0.7336,0.8698,0,1,0,EXIT_FAIL,17.71,1.3265,0.5536,1.2682,0,1,0,9000,2600,48,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,10,0.034
L=9000+H=2600+V=48+N=12+dt=0.032,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,1.0986,status_not_ok|scenario_failure|race_not_ok|race_progress_low,14,4,1,3,1,0,1,503.639825,14,75.98415,1.26635,0.1966,5.5,1.0961,0.5871,0.5833,0.0766,4.61,1.229775,2.728675,4.4994,3338.0,94219.3,0,0.0,3.125,0.9885835000000001,0.0114165,8.27965,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0928,0.0006,0,1,0,OK,8.2657,2.5349,0.0738,2.4913,0,0,0,OK,8.2936,2.5291,0.089,2.4266,0,0,0,9000,2600,48,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,12,0.032
L=9000+H=2600+V=45+N=12+dt=0.032,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,1.0996,status_not_ok|scenario_failure|race_not_ok|race_progress_low,14,4,1,3,1,0,1,503.6841,14,75.403725,1.256725,0.1966,9.0,1.0961,0.58825,0.578,0.07467499999999999,4.55,1.219525,2.742225,4.4994,3505.475,92985.0,0,0.0,3.325,0.98954175,0.01045825,8.3682,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0002,1.0944,0.0002,0,1,0,OK,8.3507,2.5174,0.0755,2.4726,0,0,0,OK,8.3857,2.5091,0.0887,2.4051,0,0,0,9000,2600,45,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,12,0.032
L=9000+H=2600+V=42+N=30+dt=0.05,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049663,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.01485,0.00025,0.2397,0.0,1.0961,1.0952,0.0753,0.059025,0.44,0.000175,4.49895,4.4994,4726.025,93795.5,0,0.0,4.5249999999999995,0.98044975,0.01955025,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0002,1.0952,0.0002,0,1,0,EXIT_FAIL,999.0,0.0008,1.0936,0.0005,0,1,0,9000,2600,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,30,0.05
L=9000+H=2600+V=45+N=30+dt=0.05,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049475,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.016300000000000002,0.00025,0.2076,0.25,1.0961,1.095375,0.0648,0.058499999999999996,0.4,0.00015000000000000001,4.499025,4.4994,4875.8,92634.5,0,0.0,4.625,0.9803625,0.0196375,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0955,0.0001,0,1,0,EXIT_FAIL,999.0,0.0008,1.0946,0.0004,0,1,0,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,9000,2600,45,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,30,0.05
L=9000+H=2600+V=48+N=14+dt=0.036,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.0496,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.017325,0.000275,0.1675,0.0,1.0961,1.094275,0.091,0.063525,0.21,0.00025,4.49895,4.4994,3015.975,81595.6,0,0.0,2.8,0.99666275,0.00333725,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0008,1.0922,0.0006,0,1,0,EXIT_FAIL,999.0,0.0003,1.0927,0.0004,0,1,0,9000,2600,48,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,14,0.036
