label,phase,raceline,score,tracker_score,fastest_score,promotable,promotable_deficit,promotable_reason,passed,failed,failed_non_speed,scenario_count,scenario_failures,recovery_failures,main_failed,lap_time_est,completed_laps,progress_m,avg_progress_mps,max_steer_change,steer_reversals,max_lat_err,avg_lat_err,max_hdg_err,avg_hdg_err,max_vx,avg_vx,avg_vel_err,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,solver_optimal_rate,solver_max_iter_rate,avg_lap_time,status,return_code,scenario_race_status,scenario_race_lap_time_est,scenario_race_avg_progress_mps,scenario_race_avg_lat_err,scenario_race_avg_vx,scenario_race_wall_collisions,scenario_race_failed_non_speed,scenario_race_speed_check_pass,scenario_avoid_single_status,scenario_avoid_single_lap_time_est,scenario_avoid_single_avg_progress_mps,scenario_avoid_single_avg_lat_err,scenario_avoid_single_avg_vx,scenario_avoid_single_wall_collisions,scenario_avoid_single_failed_non_speed,scenario_avoid_single_speed_check_pass,scenario_avoid_double_status,scenario_avoid_double_lap_time_est,scenario_avoid_double_avg_progress_mps,scenario_avoid_double_avg_lat_err,scenario_avoid_double_avg_vx,scenario_avoid_double_wall_collisions,scenario_avoid_double_failed_non_speed,scenario_avoid_double_speed_check_pass,Q_LAT,Q_HDG,Q_VEL,Q_LAT_VEL,Q_YAW,R_STEER,R_ACCEL,W_JERK,W_ACCEL_RATE,RHO,RHO_U,TOL,MAX_ITER,WALL_END,WALL_STRIDE,WALL_MARGIN,HORIZON,PRED_DT
L=10000+H=2600+V=45+N=31+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049725,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.002875,5e-05,0.2421,0.0,1.0961,1.09565,0.063,0.0586,0.22,5e-05,4.4993,4.4994,1153.975,30322.6,0,0.0,3.3,0.9928,0.0072,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0953,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,10000,2600,45,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,31,1,0.2,31,0.04
L=9000+H=4600+V=53+N=30+dt=0.05,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.047675,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.039675,0.000575,0.2991,0.0,1.0961,1.08905,0.1068,0.078725,0.48,0.0007,4.4975249999999996,4.4994,2766.6,65779.9,0,0.0,8.275,0.9085165000000001,0.0914835,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0865,0.0009,0,1,0,EXIT_FAIL,999.0,0.0001,1.0952,0.0001,0,1,0,EXIT_FAIL,999.0,0.0008,1.088,0.0009,0,1,0,9000,4600,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,30,1,0.2,30,0.05
L=10000+H=2600+V=48+N=10+dt=0.034,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.04965,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.01715,0.00025,0.1746,0.0,1.0961,1.094575,0.0864,0.062325,0.2,0.00019999999999999998,4.49895,4.4994,1115.1000000000001,48046.8,0,0.0,3.2,0.994,0.006,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,EXIT_FAIL,999.0,0.0008,1.0929,0.0005,0,1,0,EXIT_FAIL,999.0,0.0002,1.0936,0.0003,0,1,0,10000,2600,48,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.034
L=10000+H=2600+V=48+N=14+dt=0.036,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049925,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.0036249999999999998,5e-05,0.144,0.0,1.0961,1.09555,0.0664,0.05915,0.16,5e-05,4.4993,4.4994,1051.15,55431.6,0,0.0,3.125,0.99547925,0.0045207500000000005,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0001,1.0952,0.0001,0,1,0,EXIT_FAIL,999.0,0.0001,1.0948,0.0001,0,1,0,10000,2600,48,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,14,1,0.2,14,0.036
L=10000+H=2600+V=48+N=12+dt=0.032,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,1.0996,status_not_ok|scenario_failure|race_not_ok|race_progress_low|solver_maxiter_rate_high,14,4,1,3,1,0,1,503.6684,14,75.62825,1.260475,0.1966,6.5,1.0961,0.586175,0.5697,0.07465,4.63,1.22135,2.738575,4.4994,1198.325,57708.1,0,0.0,3.525,0.9881249999999999,0.011875,8.3368,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0002,1.0943,0.0002,0,1,0,OK,8.3179,2.5249,0.0712,2.4762,0,0,0,OK,8.3557,2.5166,0.0849,2.4088,0,0,0,10000,2600,48,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,12,1,0.2,12,0.032
L=10000+H=2600+V=48+N=19+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049725,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.003975,5e-05,0.2136,0.0,1.0961,1.095575,0.0632,0.058725,0.24,5e-05,4.49925,4.4994,1152.6750000000002,53037.6,0,0.0,3.325,0.99282075,0.00717925,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0952,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0958,0.0,0,1,0,10000,2600,48,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,19,1,0.2,19,0.04
L=10000+H=2600+V=48+N=25+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049725,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.003975,5e-05,0.2136,0.0,1.0961,1.095575,0.0632,0.058725,0.24,5e-05,4.49925,4.4994,1131.575,33837.0,0,0.0,3.325,0.99282075,0.00717925,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0952,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0958,0.0,0,1,0,10000,2600,48,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,25,1,0.2,25,0.04
L=10000+H=2600+V=50+N=10+dt=0.034,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.048788,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.027925,0.000425,0.1128,0.0,1.0961,1.093825,0.0856,0.0648,0.4,0.000375,4.49885,4.4994,1008.55,21320.6,0,0.0,2.875,0.994904,0.005096,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0003,1.0948,0.0003,0,1,0,EXIT_FAIL,999.0,0.0008,1.0931,0.0005,0,1,0,EXIT_FAIL,999.0,0.0003,1.0926,0.0004,0,1,0,10000,2600,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.034
L=10000+H=2600+V=48+N=31+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049725,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.003975,5e-05,0.2136,0.0,1.0961,1.095575,0.0632,0.058725,0.24,5e-05,4.49925,4.4994,1172.45,40029.1,0,0.0,3.325,0.99282075,0.00717925,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0952,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0958,0.0,0,1,0,10000,2600,48,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,31,1,0.2,31,0.04
L=10000+H=2600+V=50+N=14+dt=0.036,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.04985,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.005475,0.0001,0.1508,0.0,1.0961,1.0953,0.0717,0.0601,0.18,0.0001,4.499275,4.4994,1001.85,26930.9,0,0.0,2.95,0.99548325,0.00451675,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0002,1.0947,0.0002,0,1,0,EXIT_FAIL,999.0,0.0002,1.0943,0.0002,0,1,0,10000,2600,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,14,1,0.2,14,0.036
L=9000+H=4600+V=56+N=30+dt=0.05,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.047525,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.0494,0.00075,0.2564,0.0,1.0961,1.0911,0.1053,0.073125,0.42,0.00065,4.49795,4.4994,3264.9750000000004,88648.1,0,0.0,9.7,0.8775875,0.12241250000000001,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0913,0.0005,0,1,0,EXIT_FAIL,999.0,0.0008,1.0898,0.001,0,1,0,EXIT_FAIL,999.0,0.0008,1.092,0.0006,0,1,0,9000,4600,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,30,1,0.2,30,0.05
L=10000+H=2600+V=50+N=12+dt=0.032,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,1.0986,status_not_ok|scenario_failure|race_not_ok|race_progress_low|solver_maxiter_rate_high,14,4,1,3,1,0,1,503.64,14,76.008275,1.26675,0.1966,3.25,1.0961,0.585725,0.5742,0.074725,4.62,1.2279,2.7293250000000002,4.4994,1147.25,64174.1,0,0.0,3.375,0.9882875,0.011712499999999999,8.28,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0943,0.0005,0,1,0,OK,8.2564,2.5374,0.0698,2.4894,0,0,0,OK,8.3036,2.5282,0.0845,2.4212,0,0,0,10000,2600,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,12,1,0.2,12,0.032
L=10000+H=2600+V=50+N=19+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049688,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.0063750000000000005,7.500000000000001e-05,0.2136,0.0,1.0961,1.095575,0.0661,0.0587,0.22,7.500000000000001e-05,4.49925,4.4994,1190.3000000000002,60728.1,0,0.0,3.425,0.992529,0.007471,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0953,0.0001,0,1,0,EXIT_FAIL,999.0,0.0001,1.096,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0957,0.0,0,1,0,10000,2600,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,19,1,0.2,19,0.04
L=10000+H=2600+V=50+N=25+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049688,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.0063750000000000005,7.500000000000001e-05,0.2136,0.0,1.0961,1.095575,0.0661,0.0587,0.22,7.500000000000001e-05,4.49925,4.4994,1180.025,19469.1,0,0.0,3.425,0.992529,0.007471,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0953,0.0001,0,1,0,EXIT_FAIL,999.0,0.0001,1.096,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0957,0.0,0,1,0,10000,2600,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,25,1,0.2,25,0.04
L=10000+H=2600+V=50+N=31+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049688,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.0063750000000000005,7.500000000000001e-05,0.2136,0.0,1.0961,1.095575,0.0661,0.0587,0.22,7.500000000000001e-05,4.49925,4.4994,1120.525,45331.2,0,0.0,3.425,0.992529,0.007471,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0953,0.0001,0,1,0,EXIT_FAIL,999.0,0.0001,1.096,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0957,0.0,0,1,0,10000,2600,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,31,1,0.2,31,0.04
L=10000+H=2600+V=53+N=10+dt=0.034,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,1.73405,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,756.318125,2,12.679224999999999,0.21132499999999999,0.208,1.5,1.0961,1.0095,0.5363,0.064925,4.53,0.20885,4.195525,4.4994,1117.875,26355.6,0,0.0,3.2,0.9924545,0.0075455,28.2725,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0956,0.0001,0,1,0,EXIT_FAIL,28.2725,0.8448,0.7538,0.8348,0,1,0,EXIT_FAIL,999.0,0.0003,1.093,0.0004,0,1,0,10000,2600,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.034
L=10000+H=2600+V=53+N=14+dt=0.036,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049625,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.01705,0.000275,0.1358,0.0,1.0961,1.0944500000000001,0.0862,0.062775,0.2,0.00019999999999999998,4.498975,4.4994,1128.725,45489.2,0,0.0,3.3,0.9940289999999999,0.005971000000000001,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0008,1.0927,0.0005,0,1,0,EXIT_FAIL,999.0,0.0003,1.0929,0.0003,0,1,0,10000,2600,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,14,1,0.2,14,0.036
L=10000+H=2600+V=53+N=12+dt=0.032,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,1.089,status_not_ok|scenario_failure|race_not_ok|race_progress_low|solver_maxiter_rate_high,14,4,1,3,1,0,1,503.599625,14,76.867875,1.2804499999999999,0.1966,2.5,1.0961,0.58365,0.5711,0.07869999999999999,4.62,1.243525,2.712175,4.4994,1208.65,73195.9,0,0.0,3.525,0.98591675,0.01408325,8.19925,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0055,1.091,0.0086,0,1,0,OK,8.1764,2.5641,0.0689,2.5166,0,0,0,OK,8.2221,2.5467,0.0837,2.4403,0,0,0,10000,2600,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,12,1,0.2,12,0.032
L=10000+H=2600+V=53+N=19+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049663,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.0053750000000000004,7.500000000000001e-05,0.2136,0.0,1.0961,1.095575,0.0672,0.05885,0.22,0.000125,4.499275,4.4994,1141.8,24241.9,0,0.0,3.3,0.992621,0.007379,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0954,0.0001,0,1,0,EXIT_FAIL,999.0,0.0001,1.0959,0.0002,0,1,0,EXIT_FAIL,999.0,0.0,1.0956,0.0001,0,1,0,10000,2600,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,19,1,0.2,19,0.04
L=10000+H=2600+V=53+N=25+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049663,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.0053750000000000004,7.500000000000001e-05,0.2136,0.0,1.0961,1.095575,0.0672,0.05885,0.22,0.000125,4.499275,4.4994,1151.15,25909.7,0,0.0,3.3,0.992621,0.007379,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0954,0.0001,0,1,0,EXIT_FAIL,999.0,0.0001,1.0959,0.0002,0,1,0,EXIT_FAIL,999.0,0.0,1.0956,0.0001,0,1,0,10000,2600,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,25,1,0.2,25,0.04
L=10000+H=2600+V=42+N=30+dt=0.05,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.047613,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.041375,0.000625,0.2555,0.75,1.0961,1.093025,0.1014,0.065325,0.47,0.000725,4.4981,4.4994,3244.3500000000004,28870.1,0,0.0,9.75,0.8763332500000001,0.12366675,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0921,0.0009,0,1,0,EXIT_FAIL,999.0,0.0003,1.0942,0.0003,0,1,0,EXIT_FAIL,999.0,0.0008,1.0937,0.0008,0,1,0,10000,2600,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,30,1,0.2,30,0.05
L=10000+H=2600+V=53+N=31+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049663,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.0053750000000000004,7.500000000000001e-05,0.2136,0.0,1.0961,1.095575,0.0672,0.05885,0.22,0.000125,4.499275,4.4994,1121.725,45511.1,0,0.0,3.3,0.992621,0.007379,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0954,0.0001,0,1,0,EXIT_FAIL,999.0,0.0001,1.0959,0.0002,0,1,0,EXIT_FAIL,999.0,0.0,1.0956,0.0001,0,1,0,10000,2600,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,31,1,0.2,31,0.04
L=10000+H=2600+V=45+N=30+dt=0.05,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.047537,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.0494,0.00075,0.2706,1.0,1.0961,1.0935000000000001,0.0849,0.0645,0.51,0.000625,4.498425,4.4994,3151.325,75832.7,0,0.0,9.35,0.8839,0.1161,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0945,0.0006,0,1,0,EXIT_FAIL,999.0,0.0008,1.0928,0.0005,0,1,0,EXIT_FAIL,999.0,0.0008,1.0922,0.0008,0,1,0,10000,2600,45,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,30,1,0.2,30,0.05
L=10000+H=2600+V=56+N=10+dt=0.034,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,1.569788,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,753.747075,3,19.468049999999998,0.324475,0.208,2.5,1.0961,0.965,0.5689,0.0662,4.66,0.311075,4.0339,4.4994,1115.5500000000002,41309.6,0,0.0,3.375,0.9920665,0.0079335,17.9883,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0957,0.0001,0,1,0,EXIT_FAIL,999.0,0.0017,1.0958,0.0017,0,1,0,EXIT_FAIL,17.9883,1.296,0.5728,1.2424,0,1,0,10000,2600,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.034
L=10000+H=2600+V=56+N=14+dt=0.036,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.04755,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.0494,0.00075,0.1507,0.0,1.0961,1.0915,0.0978,0.070825,0.58,0.0006,4.4978,4.4994,1071.15,41249.0,0,0.0,3.0999999999999996,0.994675,0.005325,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0918,0.0006,0,1,0,EXIT_FAIL,999.0,0.0008,1.0916,0.0007,0,1,0,EXIT_FAIL,999.0,0.0008,1.0908,0.0005,0,1,0,10000,2600,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,14,1,0.2,14,0.036
L=10000+H=2600+V=56+N=12+dt=0.032,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,1200.0,1300.0,1200.0,0,0.0,solver_maxiter_rate_high,15,3,0,3,0,0,0,11.184474999999999,19,135.028725,2.05975,0.1966,3.25,1.0961,0.27765,0.5688,0.07695,4.6,2.0294,1.60945,4.4994,1322.975,59184.9,0,0.0,3.775,0.98077475,0.01922525,11.184474999999999,OK,1,OK,14.275,1.5259,0.4845,1.542,0,0,0,OK,8.0429,2.6107,0.0594,2.5633,0,0,0,OK,8.145,2.5765,0.0822,2.4703,0,0,0,10000,2600,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,12,1,0.2,12,0.032
L=10000+H=2600+V=56+N=19+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.04795,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.029475,0.000425,0.2002,0.0,1.0961,1.095175,0.0818,0.06,0.58,0.00045,4.49885,4.4994,1203.65,98500.5,0,0.0,3.575,0.991529,0.008471,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0949,0.0007,0,1,0,EXIT_FAIL,999.0,0.0002,1.0958,0.0003,0,1,0,EXIT_FAIL,999.0,0.0001,1.0951,0.0001,0,1,0,10000,2600,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,19,1,0.2,19,0.04
L=10000+H=2600+V=56+N=25+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.04795,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.029475,0.000425,0.2002,0.0,1.0961,1.095175,0.0818,0.06,0.58,0.00045,4.49885,4.4994,1269.925,41665.3,0,0.0,3.575,0.991529,0.008471,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0949,0.0007,0,1,0,EXIT_FAIL,999.0,0.0002,1.0958,0.0003,0,1,0,EXIT_FAIL,999.0,0.0001,1.0951,0.0001,0,1,0,10000,2600,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,25,1,0.2,25,0.04
L=10000+H=2600+V=56+N=31+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.04795,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.029475,0.000425,0.2002,0.0,1.0961,1.095175,0.0818,0.06,0.58,0.00045,4.49885,4.4994,1246.675,58890.6,0,0.0,3.575,0.991529,0.008471,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0949,0.0007,0,1,0,EXIT_FAIL,999.0,0.0002,1.0958,0.0003,0,1,0,EXIT_FAIL,999.0,0.0001,1.0951,0.0001,0,1,0,10000,2600,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,31,1,0.2,31,0.04
