idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp
13533,1779177961680946686,0,0,3,-72503,832442,6539,-15999,1110298,110536,-423633,-72833,835912
13534,1779177961686006582,0,0,3,-72701,785377,4927,-14502,1115698,112223,-427762,-72474,832442
13535,1779177961690952268,0,0,2,-72569,771571,4706,-14886,1116766,113102,-427730,-72593,785377
13536,1779177961695947972,0,0,2,-72369,762086,4486,-15284,1117597,113971,-426145,-72563,771571
13537,1779177961700943515,0,0,2,-71970,762431,4266,-15674,1117004,114786,-422243,-72341,762086
13538,1779177961706003731,0,0,3,-70212,795706,2501,-17349,1114689,115496,-417451,-71969,762431
13539,1779177961710951850,0,0,2,-67702,800658,2688,-19388,1114571,116173,-412019,-70212,795706
13540,1779177961715997570,0,0,2,-67154,768694,2422,-19721,1117953,116842,-409196,-68923,800658
13541,1779177961720946105,0,0,3,-68374,736922,1707,-18294,1120564,117436,-408080,-69058,768694
13542,1779177961725948944,0,0,2,-67272,725425,1446,-18633,1120564,117436,-408080,-68301,736922
13543,1779177961730946183,0,0,2,-65476,727696,1618,-20670,1121098,118692,-407537,-67348,725425
13544,1779177961736014751,0,0,2,-65814,730758,100,-19527,1119555,119346,-407434,-66656,727696
13545,1779177961740970774,0,0,3,-65911,715288,-612,-18129,1119555,119346,-407434,-65770,730758
13546,1779177961745940717,0,0,2,-66576,743500,-871,-18439,1116351,119982,-406258,-66093,715288
13547,1779177961751253352,0,0,3,-67884,762094,-1115,-18915,1117538,121152,-409423,-67829,743500
13548,1779177961756017181,0,0,2,-67043,763756,-3283,-18069,1117538,121152,-409423,-67883,762094
13549,1779177961760942132,0,0,2,-64902,752798,-3084,-20089,1120267,121665,-410146,-67042,763756
13550,1779177961765945675,0,0,2,-63024,724784,-3345,-20433,1121632,122261,-410054,-64890,752798
13551,1779177961771016899,0,0,3,-62330,689560,-3600,-20794,1123591,123773,-402473,-63092,724784
13552,1779177961776084667,0,0,3,-63626,691847,-4309,-19426,1121751,124399,-397734,-63142,689560
13553,1779177961780966865,0,0,3,-63006,729929,-4126,-21348,1119081,124824,-393657,-63616,691847
13554,1779177961786029961,0,0,3,-63339,719651,-5860,-19617,1119081,124824,-393657,-62993,729929
13555,1779177961790947040,0,0,3,-64580,710913,-6095,-19888,1122404,125485,-394704,-64378,719651
13556,1779177961796003480,0,0,3,-64341,702112,-6325,-20253,1125371,125777,-399428,-65407,710913
13557,1779177961800974991,0,0,2,-62649,689021,-6563,-20589,1125371,125777,-399428,-64287,702112
13558,1779177961806029383,0,0,3,-61983,697979,-8336,-21037,1125312,126774,-404283,-63826,689021
13559,1779177961810969406,0,0,2,-59237,711515,-8175,-23023,1123709,127428,-402104,-61897,697979
13560,1779177961815999669,0,0,3,-59654,707345,-8849,-21752,1123709,127428,-402104,-60982,711515
13561,1779177961821023533,0,0,3,-60413,726517,-9102,-22119,1120980,128589,-396544,-61056,707345
13562,1779177961826142470,0,0,3,-60155,724643,-9357,-22517,1122879,129069,-395970,-61217,726517
13563,1779177961830990011,0,0,3,-59541,710577,-9612,-22849,1125134,129532,-394775,-61014,724643
13564,1779177961836202101,0,0,3,-59125,682702,-11737,-20654,1125134,129532,-394775,-59473,710577
13565,1779177961840969066,0,0,2,-58248,679542,-11558,-22520,1126736,130549,-391305,-59126,682702
13566,1779177961846140099,0,0,3,-59835,689826,-12234,-21376,1125905,130963,-389391,-60006,679542
13567,1779177961850977305,0,0,3,-61490,697512,-12945,-20102,1123591,131224,-385330,-60789,689826
13568,1779177961855956336,0,0,3,-58843,761309,-14137,-24051,1121217,131335,-382519,-61363,697512
13569,1779177961861034152,0,0,3,-55254,760343,-14015,-25975,1121632,131550,-379083,-58814,761309
13570,1779177961865970271,0,0,3,-52566,721913,-14303,-26254,1124243,131929,-374543,-55248,760343
13571,1779177961870944694,0,0,3,-51137,681108,-14593,-26524,1127151,132402,-371210,-52564,721913
13572,1779177961876002286,0,0,3,-50721,670518,-14883,-26819,1127151,132402,-371210,-51134,681108
13573,1779177961881001509,0,0,3,-51731,664194,-15594,-25381,1127507,133350,-368705,-50787,670518
13574,1779177961885976380,0,0,3,-53777,677769,-18234,-23109,1126083,133693,-369121,-51691,664194
13575,1779177961891014260,0,0,3,-54264,725864,-18082,-24982,1124896,133894,-371720,-53763,677769
13576,1779177961895977739,0,0,3,-53775,746194,-18406,-25061,1124896,133894,-371720,-54255,725864
13577,1779177961901026563,0,0,3,-52929,753442,-18733,-25165,1125252,134114,-374743,-53728,746194
13578,1779177961906014266,0,0,3,-52902,727237,-19555,-23339,1129050,134935,-381125,-52824,753442
13579,1779177961911073682,0,0,2,-51896,744483,-21265,-24574,1129050,134935,-381125,-52836,727237
13580,1779177961916091786,0,0,3,-50690,758906,-21137,-26497,1130178,135482,-383314,-52836,744483
13581,1779177961920944351,0,0,4,-49752,742485,-22022,-24471,1129881,136720,-379022,-50706,758906
13582,1779177961925992311,0,0,4,-50317,755370,-22940,-22423,1128516,137339,-374156,-49782,742485
13583,1779177961931005999,0,0,3,-51234,798498,-22755,-24281,1127389,137714,-370560,-51338,755370
13584,1779177961936125704,0,0,2,-49509,808628,-22607,-26168,1128338,138015,-368570,-51229,798498
13585,1779177961941163903,0,0,3,-48384,793348,-25303,-23660,1130771,138290,-367686,-49508,808628
13586,1779177961946015701,0,0,2,-46777,799373,-25147,-25435,1130771,138290,-367686,-48383,793348
13587,1779177961950948588,0,0,4,-46346,784431,-25993,-23228,1132967,138727,-365753,-46830,799373
13588,1779177961955994916,0,0,3,-44412,808600,-27891,-25072,1134391,139229,-364691,-46345,784431
13589,1779177961960999867,0,0,3,-42595,824875,-28190,-24924,1132551,140306,-361611,-44405,808600
13590,1779177961965955602,0,0,3,-41505,833599,-28486,-24709,1132314,140916,-358052,-42602,824875
13591,1779177961970945161,0,0,3,-41839,844345,-28757,-24555,1133620,141464,-355761,-42337,833599
13592,1779177961975970305,0,0,3,-41038,843941,-29013,-24421,1135756,142003,-355046,-41817,844345
13593,1779177961980954808,0,0,4,-41712,845230,-30137,-20656,1137833,142577,-355312,-41038,843941
13594,1779177961986002608,0,0,3,-43407,873181,-31918,-19202,1137833,142577,-355312,-42373,845230
13595,1779177961991140681,0,0,3,-43895,900790,-32060,-19307,1139020,143072,-356997,-43963,873181
13596,1779177961996102496,0,0,3,-43751,923989,-32192,-19398,1139020,143998,-355987,-44674,900790
13597,1779177962001040599,0,0,3,-42391,936070,-32324,-19461,1138486,144300,-353625,-43762,923989
13598,1779177962005905548,0,0,3,-39277,954780,-33873,-22116,1138486,144300,-353625,-42391,936070
13599,1779177962010996805,0,0,3,-38807,954834,-34380,-20669,1140444,145036,-346210,-40734,954780
13600,1779177962015946204,0,0,3,-37418,940275,-34500,-20780,1143055,145511,-343128,-38828,954834
13601,1779177962020942771,0,0,3,-38240,950256,-35002,-19374,1145369,145941,-343696,-38670,940275
13602,1779177962025990219,0,0,3,-37614,971164,-35106,-19545,1145369,145941,-343696,-38293,950256
13603,1779177962030992322,0,0,3,-36614,979844,-35208,-19720,1146853,146415,-347126,-37574,971164
13604,1779177962035969497,0,0,3,-34996,1000916,-37153,-19820,1147328,146997,-351162,-36526,979844
13605,1779177962040949328,0,0,3,-34887,1028366,-37709,-18304,1147921,148536,-355176,-35677,1000916
13606,1779177962045901511,0,0,2,-33594,1026769,-37387,-20060,1149761,149422,-354632,-34917,1028366
13607,1779177962051162817,0,0,3,-32037,1020406,-37479,-20270,1152194,150437,-353031,-33597,1026769
13608,1779177962056008343,0,0,3,-30949,1027433,-39950,-18387,1154686,151430,-348948,-32037,1020406
13609,1779177962060948622,0,0,2,-29751,1015441,-39618,-20083,1156882,152414,-343316,-30954,1027433
13610,1779177962065952325,0,0,3,-29168,1023481,-40073,-18638,1158840,153350,-334652,-29750,1015441
13611,1779177962070973213,0,0,3,-28955,1032673,-40115,-18728,1159671,154110,-323799,-29168,1023481
13612,1779177962075966932,0,0,3,-28656,1044952,-40146,-18788,1160798,154621,-313839,-28956,1032673
13613,1779177962081134349,0,0,3,-28174,1043675,-40156,-18895,1163231,154946,-308410,-28656,1044952
13614,1779177962086116612,0,0,3,-26215,1075757,-42160,-20772,1165190,155145,-308439,-28672,1043675
13615,1779177962091091323,0,0,3,-22922,1059545,-41865,-22320,1166792,155510,-311203,-26238,1075757
13616,1779177962095954801,0,0,3,-20986,1077077,-42684,-19416,1168454,156144,-313917,-22927,1059545
13617,1779177962100998953,0,0,3,-20021,1091475,-42741,-19488,1169522,156982,-315435,-20986,1077077
13618,1779177962105959488,0,0,3,-17384,1139826,-44869,-21918,1169759,157880,-313139,-20020,1091475
13619,1779177962111033016,0,0,2,-15378,1145092,-44981,-21938,1170471,158874,-304384,-17776,1139826
13620,1779177962115951791,0,0,3,-13691,1156117,-45100,-21808,1170471,158874,-304384,-15391,1145092
13621,1779177962120954086,0,0,2,-13531,1132759,-45209,-21590,1174744,160447,-272570,-14060,1156117
13622,1779177962125947261,0,0,2,-13493,1117958,-45308,-21288,1178423,160769,-256753,-13535,1132759
13623,1779177962130939220,0,0,2,-13658,1108534,-45405,-20880,1181687,160749,-244365,-13493,1117958
13624,1779177962136784949,0,0,3,-10070,1160245,-47828,-25533,1183527,160383,-236773,-13861,1108534
13625,1779177962141007044,0,0,3,-5729,1131595,-47651,-26510,1184951,160200,-231351,-10075,1160245
13626,1779177962145945531,0,0,3,-3737,1132915,-48249,-24339,1186968,160122,-229293,-6414,1131595
13627,1779177962150942002,0,0,2,-2188,1135235,-48418,-23834,1188571,160189,-232408,-3726,1132915
13628,1779177962155967977,0,0,3,-612,1188634,-50953,-22348,1189045,160434,-238759,-2190,1135235
13629,1779177962161012481,0,0,2,1045,1191102,-50669,-23576,1189698,160931,-243484,-614,1188634
13630,1779177962165999928,0,0,3,2238,1213888,-51247,-21471,1191300,161640,-243395,1041,1191102
13631,1779177962170981648,0,0,3,3000,1220089,-51371,-20974,1192903,162417,-237263,2237,1213888
13632,1779177962175963079,0,0,3,3036,1223036,-51461,-20471,1194742,163076,-225791,2731,1220089
13633,1779177962180957694,0,0,2,3321,1220481,-51528,-19903,1197057,163490,-211245,3067,1223036
13634,1779177962186020950,0,0,3,4905,1232745,-53791,-20572,1199727,163592,-196517,3324,1220481
13635,1779177962191008653,0,0,3,6258,1217613,-53862,-19901,1202754,163463,-183696,4754,1232745
13636,1779177962196336264,0,0,4,7215,1226046,-54711,-16246,1206017,163141,-173528,6265,1217613
13637,1779177962200956667,0,0,2,7802,1202603,-54315,-17021,1209103,162729,-167714,7219,1226046
13638,1779177962205980723,0,0,3,9459,1201445,-56076,-17655,1211714,162213,-162839,7807,1202603
13639,1779177962210948010,0,0,2,11070,1172079,-55690,-18442,1214385,161732,-158535,9457,1201445
13640,1779177962215975138,0,0,3,12203,1164219,-56029,-16425,1216758,161282,-155034,11071,1172079
13641,1779177962220964345,0,0,3,12940,1159109,-55971,-15825,1218598,160853,-153086,12204,1164219
13642,1779177962225998225,0,0,3,13499,1152943,-55871,-15302,1220141,160448,-151486,12946,1159109
13643,1779177962230943239,0,0,3,13993,1142663,-55754,-14788,1221624,160070,-148933,13498,1152943
13644,1779177962235962463,0,0,3,15951,1139684,-57666,-15801,1223701,159684,-144687,13994,1142663
13645,1779177962241024919,0,0,3,17763,1111453,-57540,-15323,1225838,159349,-138779,15945,1139684
13646,1779177962246017038,0,0,3,18911,1081364,-57390,-14866,1227915,159027,-132264,17831,1111453
13647,1779177962251403530,0,0,3,19446,1074103,-57182,-14449,1227915,159027,-132264,18944,1081364
13648,1779177962256204383,0,0,4,19936,1040755,-58969,-12733,1231179,158067,-114951,19464,1074103
13649,1779177962261113717,0,0,2,20059,1016990,-58497,-13237,1233018,157394,-102852,19921,1040755
13650,1779177962265961227,0,0,4,20087,973107,-58519,-11781,1235214,156487,-89559,20058,1016990
13651,1779177962270948066,0,0,4,20011,934872,-58259,-11248,1237706,155278,-75710,20086,973107
13652,1779177962275953850,0,0,4,19876,893909,-57974,-10709,1240199,153773,-62585,20011,934872
13653,1779177962280960113,0,0,3,19790,850725,-57675,-10128,1242750,152005,-50510,19984,893909
13654,1779177962285961096,0,0,3,20882,816972,-59111,-10882,1244709,149996,-40011,19791,850725
13655,1779177962290951200,0,0,3,21942,775223,-58829,-10250,1246133,147885,-30431,21029,816972
13656,1779177962295982167,0,0,3,22176,737465,-58523,-9621,1247498,145652,-21920,21944,775223
13657,1779177962300959534,0,0,3,22191,681937,-58389,-8286,1249219,143326,-14634,22178,737465
13658,1779177962305968966,0,0,5,23519,640297,-59665,-9136,1251355,140893,-7665,22326,681937
13659,1779177962310945181,0,0,3,24381,590669,-59357,-8501,1253313,138466,197,23526,640297
13660,1779177962315957364,0,0,3,24581,547316,-59033,-7847,1254619,135962,8943,24380,590669
13661,1779177962320957004,0,0,3,24479,512374,-58698,-7174,1255153,133351,17841,24747,547316
13662,1779177962326000548,0,0,3,24007,479382,-58347,-6487,1255746,130560,26506,24501,512374
13663,1779177962330994971,0,0,6,23577,441797,-57989,-5784,1256696,127638,34894,24014,479382
13664,1779177962335569613,0,0,3,23468,397389,-57662,-5084,1258298,124856,43114,23798,441797
13665,1779177962341019594,0,0,3,24917,358917,-59486,-6293,1259900,121377,54028,23490,397389
13666,1779177962345996001,0,0,3,26114,276434,-59292,-5042,1260850,118132,65319,24922,358917
13667,1779177962350980792,0,0,3,26345,225125,-58957,-4209,1261681,114782,77366,26113,276434
13668,1779177962356090961,0,0,3,26703,183593,-59792,-3508,1261681,114782,77366,26590,225125
13669,1779177962360984743,0,0,2,25885,173591,-59342,-3022,1262452,107550,99391,26580,183593
13670,1779177962366037439,0,0,3,25257,142564,-58987,-2016,1262274,103625,108910,26141,173591
13671,1779177962370963989,0,0,3,24481,109029,-58629,-1017,1261918,99628,117206,25305,142564
13672,1779177962376175535,0,0,3,24558,35240,-58341,496,1261799,95292,126169,25053,109029
13673,1779177962380968228,0,0,3,24724,-53512,-58077,1947,1262215,91223,135009,25157,35240
13674,1779177962385962203,0,0,3,25810,-84682,-59355,1186,1260138,86866,143833,24852,-53512
13675,1779177962390967571,0,0,3,26395,-95538,-58995,2314,1255746,82481,152539,25851,-84682
13676,1779177962395972298,0,0,3,26234,-93487,-58627,3479,1249753,78057,160578,26407,-95538
13677,1779177962402180367,0,0,3,25824,-33090,-58139,4873,1237054,72521,169758,26568,-93487
13678,1779177962405877240,0,0,3,25732,-33986,-59177,6299,1227855,69193,175024,25908,-33090
13679,1779177962410951664,0,0,3,25284,53107,-58690,7222,1216580,64562,182029,25743,-33986
13680,1779177962416228554,0,0,2,24101,70483,-58186,8218,1216699,59721,188683,25287,53107
13681,1779177962420984319,0,0,4,23548,-113158,-57907,9904,1223879,55231,193473,24105,70483
13682,1779177962425969046,0,0,3,23539,-214240,-57463,11098,1227915,50502,198820,23551,-113158
13683,1779177962430756683,0,0,3,23641,-303336,-58240,12936,1232128,45965,204494,23541,-214240
13684,1779177962435613857,0,0,2,23262,-314677,-57733,13956,1232128,45965,204494,23639,-303336
13685,1779177962440947836,0,0,3,23065,-406214,-57243,15405,1231950,36296,215113,23277,-314677
13686,1779177962445951859,0,0,3,23097,-430991,-56740,16628,1228093,31574,219922,23066,-406214
13687,1779177962450960395,0,0,3,23428,-501462,-56242,17919,1223998,26891,225699,23098,-430991
13688,1779177962456025315,0,0,3,24590,-530829,-56930,18737,1220912,22223,232364,23837,-501462
13689,1779177962461111707,0,0,3,24866,-581077,-56387,19970,1220675,17587,238733,24846,-530829
13690,1779177962466015953,0,0,3,24417,-637968,-55857,21171,1220675,17587,238733,24846,-581077
13691,1779177962471413165,0,0,3,23755,-622016,-55265,22493,1218776,8207,245090,24492,-637968
13692,1779177962475957279,0,0,3,24104,-708193,-54745,23539,1217292,4180,246007,24623,-622016
13693,1779177962480948151,0,0,3,24803,-817768,-54150,24620,1216165,-131,247426,24704,-708193
13694,1779177962486010767,0,0,4,26629,-876503,-55072,24377,1214325,-4383,249139,24891,-817768
13695,1779177962491007782,0,0,3,27743,-913827,-54508,25512,1211299,-8359,252031,26640,-876503
13696,1779177962495988189,0,0,4,27981,-946825,-53934,26633,1208035,-12148,255407,28210,-913827
13697,1779177962501045717,0,0,4,26833,-988718,-53339,27758,1205780,-15958,257918,28040,-946825
13698,1779177962505987596,0,0,4,25430,-1031709,-53577,29537,1203228,-19688,259170,26838,-988718
13699,1779177962511049572,0,0,4,24434,-1138280,-52891,30394,1200736,-23503,260248,25432,-1031709
13700,1779177962516002811,0,0,6,23437,-1214646,-52266,31451,1198303,-27196,261696,24434,-1138280
13701,1779177962520578093,0,0,3,21638,-1255916,-51671,32373,1195098,-30517,263388,23705,-1214646
13702,1779177962525972553,0,0,5,18602,-1297737,-50978,33496,1191656,-34584,262680,21068,-1255916
13703,1779177962530942528,0,0,5,16214,-1338250,-50328,34472,1187562,-38349,259625,18274,-1297737
13704,1779177962535965720,0,0,6,14927,-1444261,-49583,35086,1183467,-42009,256178,17251,-1338250
13705,1779177962540956239,0,0,6,12067,-1510611,-50517,34411,1179432,-45567,251912,15135,-1444261
13706,1779177962545999015,0,0,7,9269,-1576445,-49760,34894,1175100,-49110,246837,12376,-1510611
13707,1779177962550778556,0,0,5,6394,-1549530,-49253,36055,1170531,-52223,243042,9486,-1576445
13708,1779177962556002741,0,0,3,4649,-1570655,-48628,37393,1165961,-55809,235402,6527,-1549530
13709,1779177962560973325,0,0,3,2593,-1595872,-47985,38114,1160917,-59031,228965,4627,-1570655
13710,1779177962566005156,0,0,21,-3342,-1851569,-47440,39239,1155339,-62102,223569,3231,-1595872
13711,1779177962571296799,0,0,7,-3698,-1851569,-46769,39977,1149167,-65164,219066,1731,-1851569
13712,1779177962575968370,0,0,15,-2982,-1566269,-46164,40538,1143708,-67850,215953,-1478,-1851569
13713,1779177962580960298,0,0,9,207,-1600536,-45426,40720,1137595,-70507,214112,-1182,-1566269
13714,1779177962586031458,0,0,3,-1666,-1622017,-45405,40236,1131721,-73167,212164,-3048,-1600536
13715,1779177962591038297,0,0,4,-1000,-1603044,-44906,41300,1131721,-73167,212164,-1721,-1622017
13716,1779177962596183794,0,0,5,-7886,-1667625,-44178,41457,1119496,-77882,212247,-2042,-1603044
13717,1779177962600949479,0,0,6,325,-1628588,-43474,41506,1113324,-79873,212563,-1031,-1667625
13718,1779177962606050239,0,0,4,-5049,-1670513,-42952,42159,1107509,-82222,207465,-5682,-1628588
13719,1779177962611386011,0,0,2,-8813,-1633572,-42447,43206,1102049,-85032,196136,-14005,-1670513
13720,1779177962616094543,0,0,2,-3356,-1682902,-41750,43094,1096590,-86798,192821,-8238,-1633572
13721,1779177962620944068,0,0,4,-7667,-1731658,-41157,43460,1092198,-88245,190579,-4890,-1682902
13722,1779177962625940732,0,0,18,-5359,-1851569,-40552,43842,1087332,-89496,188577,-3193,-1731658
13723,1779177962630948915,0,0,3,-3848,-1851569,-39758,43506,1082051,-90527,186955,-1634,-1851569
13724,1779177962635663303,0,0,5,-6578,-1851569,-39420,44150,1077600,-91536,182385,-3725,-1851569
13725,1779177962641055395,0,0,4,-13116,-1851569,-38760,44381,1072734,-92823,170143,-8023,-1851569
13726,1779177962645952761,0,0,33,-6403,-1851569,-37932,43652,1067571,-93964,155420,-12608,-1851569
13727,1779177962651026321,0,0,10,1849,-1851569,-37503,44385,1062290,-94350,144587,-6537,-1851569
13728,1779177962655974696,0,0,7,1197,-1851569,-36513,43512,1056534,-93913,138379,1713,-1851569
13729,1779177962660954335,0,0,4,732,-1851569,-36101,44158,1050659,-93362,129743,1178,-1851569
13730,1779177962665954263,0,0,21,-3660,-1851569,-35482,43931,1044606,-92646,120315,729,-1851569
13731,1779177962670955790,0,0,21,1662,-1851569,-34855,43579,1038375,-92023,107779,-3714,-1851569
13732,1779177962676002118,0,0,19,-5502,-1851569,-34225,43130,1031907,-91286,93875,-6117,-1851569
13733,1779177962681040670,0,0,7,-6547,-1851569,-33599,42577,1031907,-91286,93875,-6804,-1851569
13734,1779177962685958804,0,0,2,-7324,-1851569,-32663,40818,1020335,-89117,64780,-7423,-1851569
13735,1779177962691036652,0,0,11,-4092,-1851569,-32045,40016,1014282,-87609,50810,-7499,-1851569
13736,1779177962695961123,0,0,10,-2910,-1851569,-31436,39113,1008644,-85674,40479,-3992,-1851569
13737,1779177962700957274,0,0,10,-7878,-1851569,-30818,38107,1003956,-83566,30119,-4101,-1851569
13738,1779177962705804336,0,0,4,-12152,-1851569,-29321,35475,998437,-81378,19742,-8007,-1851569
13739,1779177962711001449,0,0,7,-11446,-1851569,-29033,35491,993097,-79436,2953,-12058,-1851569
13740,1779177962715965472,0,0,7,-11133,-1851569,-28428,34130,988112,-77272,-11551,-11470,-1851569
13741,1779177962720963831,0,0,6,-8874,-1851569,-27828,32662,988112,-77272,-11551,-11048,-1851569
13742,1779177962726005935,0,0,5,-6616,-1851569,-27226,31063,977015,-72172,-40075,-10587,-1851569
13743,1779177962730944422,0,0,2,-1852,-1851569,-26638,29387,971377,-69099,-50652,-6488,-1851569
13744,1779177962735960989,0,0,10,322,-1851569,-25932,27603,965740,-65585,-56914,-2024,-1851569
13745,1779177962740972693,0,0,2,2607,-1851569,-25387,25844,959331,-61862,-59323,1242,-1851569
13746,1779177962745958668,0,0,4,4653,-1851569,-24843,24034,953218,-58160,-59107,2583,-1851569
13747,1779177962751025796,0,0,5,6561,-1851569,-24300,22191,947165,-54420,-55889,4352,-1851569
13748,1779177962756049532,0,0,1,4053,-1851569,-23087,18990,940697,-50984,-52596,3299,-1851569
13749,1779177962760967826,0,0,3,3570,-1851569,-22570,17062,933754,-47840,-49570,2762,-1851569
13750,1779177962766006666,0,0,1,4570,-1851569,-22046,15052,927820,-44773,-47048,3099,-1851569
13751,1779177962771033602,0,0,13,22106,-1851569,-21500,12940,921945,-41187,-39908,13447,-1851569
13752,1779177962776103802,0,0,8,18715,-1851569,-21461,12779,915714,-37261,-31720,22133,-1851569
13753,1779177962781093937,0,0,17,29688,-1851569,-20896,10530,909958,-33364,-25383,27216,-1851569
13754,1779177962786484237,0,0,6,30478,-1851569,-19701,6564,904439,-29442,-20587,29656,-1851569
13755,1779177962790963006,0,0,12,28583,-1851569,-19718,6476,898861,-26211,-19576,30400,-1851569
13756,1779177962795964214,0,0,7,28606,-1851569,-18424,1076,892689,-22872,-17667,28552,-1851569
13757,1779177962800963341,0,0,1,33247,-1851569,-17734,-1978,886814,-19527,-14620,31210,-1851569
13758,1779177962806023589,0,0,1,37057,-1851569,-17092,-3583,880939,-16091,-9888,34857,-1851569
13759,1779177962810946204,0,0,1,40030,-1851569,-16437,-6769,880939,-16091,-9888,38273,-1851569
13760,1779177962815955827,0,0,1,39372,-1851569,-15744,-10201,868240,-9575,-3198,38023,-1851569
13761,1779177962820970442,0,0,2,42989,-1851569,-15039,-13771,862365,-6457,-1465,39795,-1851569
13762,1779177962826042691,0,0,42,47134,-1851569,-14348,-17383,855837,-3279,928,42628,-1851569
13763,1779177962831103291,0,0,2,49213,-1851569,-14633,-17358,849666,7,5080,47063,-1851569
13764,1779177962835964112,0,0,5,55780,-1851569,-13212,-24186,843019,3263,10501,51881,-1851569
13765,1779177962840972968,0,0,11,56331,-1851569,-12587,-27914,836848,6631,19347,55662,-1851569
13766,1779177962845954431,0,0,6,49126,-1851569,-11969,-31655,830914,9653,27043,55158,-1851569
13767,1779177962850961334,0,0,2,44043,-1851569,-12405,-31498,830914,9653,27043,49134,-1851569
13768,1779177962855963950,0,0,4,45740,-1851569,-11866,-35149,817739,14078,36189,46760,-1851569
13769,1779177962860959077,0,0,3,48287,-1851569,-11346,-38780,811627,15880,42859,45752,-1851569
13770,1779177962865956764,0,0,3,49942,-1851569,-11372,-39963,804922,17652,53559,48193,-1851569
13771,1779177962870941940,0,0,3,47760,-1851569,-10906,-43541,798928,19278,66569,49899,-1851569
13772,1779177962875955659,0,0,2,43192,-1851569,-10446,-47123,792400,20482,78880,47676,-1851569
13773,1779177962880952962,0,0,2,41541,-1851569,-11041,-46677,785932,21134,89332,43161,-1851569
13774,1779177962885966522,0,0,3,47498,-1851569,-9042,-56969,779701,21485,100987,41528,-1851569
13775,1779177962891085363,0,0,2,55932,-1851569,-9783,-56380,773707,21642,114968,47413,-1851569
13776,1779177962896338349,0,0,6,63619,-1851569,-10521,-55646,766586,22562,139861,55788,-1851569
13777,1779177962900982432,0,0,6,62107,-1851569,-10089,-59236,766586,22562,139861,59335,-1851569
13778,1779177962905960919,0,0,4,87925,-1663235,-9688,-62709,760474,23201,160071,76230,-1851569
13779,1779177962910945422,0,0,3,88972,-1706450,-10438,-61625,754243,24657,190552,80193,-1663235
13780,1779177962915946438,0,0,4,95476,-1676803,-9424,-68606,741366,27167,245921,88884,-1706450
13781,1779177962920896797,0,0,2,102236,-1647001,-8997,-71951,734601,28604,275936,98346,-1676803
13782,1779177962925962741,0,0,2,102236,-1467379,-9840,-70409,727954,29827,304375,102236,-1647001
13783,1779177962930939340,0,0,2,102236,-1597655,-9431,-73538,727954,29827,304375,102236,-1467379
13784,1779177962936099557,0,0,2,102236,-1316665,-9818,-76224,714484,31011,344853,102236,-1597655
13785,1779177962940937018,0,0,2,102236,-1399149,-9455,-79274,707303,31169,354478,102236,-1316665
13786,1779177962946022227,0,0,2,102236,-1266308,-10350,-77438,707303,31169,354478,102236,-1399149
13787,1779177962950935529,0,0,2,102236,-1079149,-9989,-80546,692705,31201,361861,102236,-1266308
13788,1779177962956221156,0,0,16,102236,-1006848,-9673,-83554,684694,31206,362669,102236,-1079149
13789,1779177962960961720,0,0,1,102236,-1071379,-10528,-81858,684694,31206,362669,102236,-1006848
13790,1779177962966029296,0,0,6,102236,-886945,-9197,-91070,670451,31347,355749,102236,-1071379
13791,1779177962970959143,0,0,20,102236,-821148,-10156,-89329,664161,31504,353221,102236,-886945
13792,1779177962976005375,0,0,8,102236,-896906,-9828,-92590,664161,31504,353221,102236,-821148
13793,1779177962980959125,0,0,1,102236,-788755,-10787,-90835,657752,31715,353088,102236,-896906
13794,1779177962985962765,0,0,12,102236,-770769,-9284,-98459,647664,32135,358688,102236,-788755
13795,1779177962990999205,0,0,1,102236,-708570,-10310,-96615,643273,32288,366072,102236,-770769
13796,1779177962995870938,0,0,1,102236,-628693,-11273,-94786,637872,32352,375551,102236,-708570
13797,1779177963001014739,0,0,20,102236,-725836,-10998,-97970,637872,32352,375551,102236,-628693
13798,1779177963005955210,0,0,1,102236,-656259,-10630,-101294,629030,32079,406865,102236,-725836
13799,1779177963010944385,0,0,1,102236,-581471,-11646,-99180,624224,31683,423826,102236,-656259
13800,1779177963015958489,0,0,3,102236,-544135,-11131,-101884,619714,31110,440429,102236,-581471
13801,1779177963020955984,0,0,13,102236,-608370,-10777,-105085,619714,31110,440429,102236,-544135
13802,1779177963025957767,0,0,1,102236,-489809,-11819,-102736,610100,29529,469742,102236,-608370
13803,1779177963030943007,0,0,5,102236,-460051,-11457,-105851,605471,28578,482440,102236,-489809
13804,1779177963036424667,0,0,2,102236,-450269,-12595,-103134,605471,28578,482440,102236,-460051
13805,1779177963040955981,0,0,1,102236,-383202,-13510,-100846,600309,27452,495713,102236,-450269
13806,1779177963045952837,0,0,8,102236,-345082,-13160,-103885,593128,25322,516267,102236,-383202
13807,1779177963050945980,0,0,2,102236,-337900,-14170,-101251,593128,25322,516267,102236,-345082
13808,1779177963055935123,0,0,4,102236,-325899,-13809,-104230,589330,24145,527503,102236,-337900
13809,1779177963060942922,0,0,1,102236,-285336,-14825,-101477,586541,22924,538872,102236,-325899
13810,1779177963065941122,0,0,10,102236,-302887,-12667,-111762,579242,20368,559451,102236,-285336
