# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_left_m,d_right_m
14.434459,5.008436,-3.282143,-1.710368,-0.341832,3.385021,-1.862702,0.390000,0.720000
14.484405,5.000873,-3.332724,-1.728195,-0.355857,3.357425,-1.847454,0.405000,0.700000
14.534351,4.992511,-3.382479,-1.746575,-0.373430,3.329828,-1.832206,0.415000,0.685000
14.584297,4.983363,-3.431301,-1.765642,-0.395081,3.302231,-1.816958,0.425000,0.680000
14.634244,4.973443,-3.479084,-1.785545,-0.421491,3.274634,-1.667986,0.440000,0.660000
14.684190,4.962026,-3.528803,-1.807680,-0.444367,3.249094,-1.603588,0.445000,0.640000
14.734136,4.949478,-3.578270,-1.830957,-0.468810,3.224349,-1.591329,0.470000,0.645000
14.784082,4.936118,-3.626162,-1.854990,-0.499120,3.199603,-1.579069,0.475000,0.635000
14.834028,4.921996,-3.672381,-1.879981,-0.536577,3.174858,-1.393012,0.515000,0.625000
14.883975,4.905770,-3.720808,-1.908687,-0.590393,3.152867,-1.305215,0.525000,0.615000
14.933921,4.888076,-3.768755,-1.940539,-0.658422,3.132123,-1.296598,0.560000,0.600000
14.983867,4.869546,-3.814279,-1.974825,-0.739662,3.111378,-1.236020,0.610000,0.600000
15.033813,4.849857,-3.858070,-2.012595,-0.826784,3.091473,-0.879513,0.620000,0.590000
15.083759,4.826848,-3.904139,-2.055420,-0.829293,3.077230,-0.875452,0.700000,0.575000
15.133706,4.802846,-3.947563,-2.095715,-0.786859,3.062988,-0.866211,0.760000,0.570000
15.183652,4.777850,-3.988950,-2.131812,-0.699743,3.048830,-0.239897,0.810000,0.565000
15.233598,4.750606,-4.030663,-2.166956,-0.704652,3.044898,-0.239587,0.870000,0.545000
15.283544,4.721980,-4.071319,-2.201331,-0.671887,3.040965,-0.220801,0.940000,0.550000
15.333491,4.691703,-4.111402,-2.233555,-0.608977,3.037337,0.479553,0.990000,0.535000
15.383437,4.661309,-4.149167,-2.263515,-0.624844,3.045212,0.480795,1.025000,0.535000
15.433383,4.628920,-4.186976,-2.294762,-0.628371,3.053088,0.482037,1.060000,0.550000
15.483329,4.594327,-4.224860,-2.326845,-0.620628,3.060963,0.992326,1.030000,0.550000
15.533276,4.560366,-4.259806,-2.356910,-0.614603,3.077113,1.080679,0.990000,0.570000
15.583222,4.524846,-4.294214,-2.387240,-0.612390,3.094604,1.086805,0.945000,0.585000
15.633168,4.487300,-4.328415,-2.418335,-0.612407,3.112096,1.221844,0.885000,0.615000
15.683114,4.448896,-4.361276,-2.449243,-0.604996,3.131644,1.447573,0.845000,0.625000
15.733060,4.410674,-4.392037,-2.478467,-0.587378,3.154646,1.458167,0.785000,0.640000
15.783007,4.370838,-4.422231,-2.507516,-0.575865,3.177649,1.468761,0.755000,0.665000
15.832953,4.329472,-4.451731,-2.536597,-0.569696,3.200652,1.526542,0.720000,0.675000
15.882899,4.287992,-4.479555,-2.564706,-0.548095,3.224385,1.570505,0.685000,0.705000
15.932845,4.246176,-4.505982,-2.591021,-0.516477,3.248622,1.582265,0.655000,0.690000
15.982791,4.203216,-4.531611,-2.616138,-0.488293,3.272858,1.594026,0.615000,0.720000
16.032738,4.159191,-4.556430,-2.640170,-0.463252,3.297094,1.482749,0.590000,0.750000
16.082684,4.115275,-4.579858,-2.662702,-0.442999,3.319480,1.412516,0.565000,0.770000
16.132630,4.071165,-4.602159,-2.684127,-0.423828,3.340665,1.421502,0.545000,0.785000
16.182576,4.026143,-4.623743,-2.704795,-0.403995,3.361851,1.430489,0.505000,0.810000
16.232523,3.980192,-4.644638,-2.724677,-0.383727,3.383037,1.233752,0.480000,0.830000
16.282469,3.934288,-4.664452,-2.743476,-0.373992,3.401203,0.992846,0.465000,0.845000
16.332415,3.888685,-4.683137,-2.761986,-0.377222,3.415751,0.997084,0.450000,0.855000
16.382361,3.842229,-4.701165,-2.780868,-0.380582,3.430300,1.001322,0.430000,0.870000
16.432308,3.794929,-4.718490,-2.800126,-0.384031,3.444849,1.086793,0.420000,0.880000
16.482254,3.747007,-4.734996,-2.819673,-0.384950,3.460570,1.806035,0.385000,0.895000
16.532200,3.700133,-4.750146,-2.838123,-0.364495,3.486539,1.819537,0.380000,0.905000
16.582146,3.652570,-4.764577,-2.855773,-0.346059,3.512508,1.833039,0.385000,0.915000
16.632092,3.604376,-4.778294,-2.872690,-0.329464,3.538477,1.846542,0.355000,0.925000
16.682039,3.555611,-4.791304,-2.888935,-0.314552,3.564446,0.077533,0.365000,0.935000
16.731985,3.507107,-4.803426,-2.904362,-0.303935,3.565532,-1.311720,0.330000,0.940000
16.781931,3.458763,-4.814733,-2.919262,-0.296423,3.547110,-1.304925,0.345000,0.940000
16.831877,3.410011,-4.825378,-2.933882,-0.289671,3.528688,-1.298131,0.325000,0.950000
16.881823,3.360886,-4.835362,-2.948249,-0.283643,3.510266,-1.291336,0.315000,0.955000
16.931770,3.311422,-4.844683,-2.962389,-0.278303,3.491843,-1.143724,0.335000,0.965000
16.981716,3.262362,-4.853218,-2.976338,-0.283096,3.475445,-1.120629,0.305000,0.970000
17.031662,3.213131,-4.861070,-2.990613,-0.289709,3.459303,-1.115412,0.315000,0.965000
17.081608,3.163673,-4.868225,-3.005270,-0.296956,3.443161,-1.110195,0.295000,0.980000
17.131555,3.114025,-4.874657,-3.020331,-0.304849,3.427018,-1.147736,0.310000,0.975000
17.181501,3.064248,-4.880333,-3.035813,-0.312681,3.410250,-1.405297,0.325000,0.950000
17.231447,3.014520,-4.885219,-3.051536,-0.316748,3.389606,-1.396764,0.310000,0.950000
17.281393,2.964710,-4.889318,-3.067484,-0.321562,3.368961,-1.388231,0.325000,0.965000
17.331339,2.914856,-4.892615,-3.083686,-0.327136,3.348317,-1.379698,0.320000,0.965000
17.381286,2.864996,-4.895094,-3.100172,-0.333486,3.327673,-1.448022,0.330000,0.970000
17.431232,2.815020,-4.896745,-3.117025,-0.340805,3.305867,-1.567495,0.345000,0.970000
17.481178,2.764865,-4.897545,-3.134330,-0.349330,3.282100,-1.556185,0.345000,0.960000
17.531124,2.714825,-4.897468,3.131141,-0.358838,3.258332,-1.544875,0.375000,0.960000
17.581071,2.664944,-4.896495,3.112980,-0.369368,3.234564,-1.533564,0.365000,0.960000
17.631017,2.615265,-4.894612,3.094333,-0.380964,3.210796,-1.602577,0.390000,0.950000
17.680963,2.565183,-4.891759,3.074937,-0.391840,3.185770,-1.634392,0.390000,0.945000
17.730909,2.515043,-4.887910,3.054957,-0.403002,3.160042,-1.621139,0.395000,0.945000
17.780856,2.465257,-4.883075,3.034490,-0.415566,3.134314,-1.607887,0.420000,0.940000
17.830802,2.415877,-4.877244,3.013484,-0.429613,3.108586,-1.595091,0.430000,0.925000
17.880748,2.366942,-4.870405,2.991878,-0.445185,3.082851,-1.639946,0.435000,0.915000
17.930694,2.316891,-4.862272,2.969009,-0.457106,3.056167,-1.625689,0.445000,0.920000
17.980640,2.267446,-4.853060,2.945678,-0.470981,3.029482,-1.611432,0.480000,0.905000
18.030587,2.218668,-4.842777,2.921811,-0.486957,3.002797,-1.597176,0.480000,0.895000
18.080533,2.170620,-4.831428,2.897329,-0.505201,2.976112,-1.581708,0.495000,0.880000
18.130479,2.122138,-4.818682,2.871558,-0.520795,2.949448,-1.566390,0.510000,0.875000
18.180425,2.073471,-4.804511,2.844827,-0.534347,2.922802,-1.552175,0.525000,0.865000
18.230372,2.025814,-4.789231,2.817688,-0.550694,2.896157,-1.537960,0.560000,0.855000
18.280318,1.979238,-4.772878,2.790038,-0.570144,2.869511,-1.505914,0.595000,0.845000
18.330264,1.933031,-4.755177,2.761287,-0.590144,2.843178,-1.440710,0.620000,0.830000
18.380210,1.885881,-4.735492,2.730771,-0.604858,2.817756,-1.427770,0.650000,0.825000
18.430156,1.840178,-4.714744,2.699976,-0.622772,2.792333,-1.414830,0.705000,0.815000
18.480103,1.795981,-4.693005,2.668787,-0.644375,2.766910,-1.364393,0.740000,0.780000
18.530049,1.752439,-4.669842,2.636384,-0.669413,2.742171,-1.245370,0.790000,0.755000
18.579995,1.708066,-4.644285,2.601458,-0.695056,2.719393,-1.234982,0.850000,0.745000
18.629941,1.665612,-4.617801,2.565992,-0.722977,2.696615,-1.224594,0.900000,0.750000
18.679888,1.625094,-4.590465,2.529920,-0.753535,2.673837,-1.102479,0.970000,0.735000
18.729834,1.584626,-4.560907,2.491280,-0.789157,2.653163,-1.011041,1.055000,0.720000
18.779780,1.544950,-4.529434,2.450396,-0.825001,2.634061,-1.003736,1.130000,0.705000
18.829726,1.507503,-4.497125,2.408771,-0.857637,2.614960,-0.983202,1.205000,0.680000
18.879672,1.471825,-4.463616,2.366015,-0.896822,2.596112,-0.918519,1.245000,0.650000
18.929619,1.436640,-4.427472,2.318855,-0.969966,2.578381,-0.912224,1.225000,0.645000
18.979565,1.403706,-4.390183,2.269226,-1.020832,2.560649,-0.904981,1.105000,0.625000
19.029511,1.372895,-4.351526,2.218054,-1.044417,2.542936,0.059122,1.010000,0.600000
19.079457,1.344221,-4.311479,2.166246,-1.053797,2.544097,0.059149,0.940000,0.575000
19.129404,1.317418,-4.269605,2.114263,-1.032099,2.545257,0.059176,0.885000,0.565000
19.179350,1.292383,-4.225650,2.063206,-0.982322,2.546418,2.548817,0.845000,0.545000
19.229296,1.270293,-4.182074,2.017744,-0.868544,2.595930,3.238860,0.830000,0.540000
19.279242,1.249870,-4.137128,1.977819,-0.750981,2.657516,3.314798,0.785000,0.525000
19.329189,1.230653,-4.090234,1.942528,-0.643912,2.719102,3.607164,0.755000,0.515000
19.379135,1.213059,-4.042965,1.912531,-0.542347,2.784572,4.095675,0.750000,0.510000
19.429081,1.197289,-3.996826,1.888571,-0.442701,2.857091,4.200968,0.725000,0.510000
19.479027,1.182180,-3.949248,1.868740,-0.353856,2.929610,4.306261,0.715000,0.515000
19.528973,1.167596,-3.900307,1.852739,-0.274609,3.002129,4.512836,0.700000,0.525000
19.578920,1.154040,-3.852380,1.840662,-0.215352,3.076293,4.695792,0.690000,0.505000
19.628866,1.141181,-3.804991,1.831232,-0.169652,3.151611,4.809370,0.675000,0.520000
19.678812,1.128492,-3.756620,1.823805,-0.128182,3.226929,4.922949,0.670000,0.520000
19.728758,1.115900,-3.707321,1.818262,-0.090360,3.302247,4.759364,0.680000,0.535000
19.778704,1.103727,-3.658734,1.814539,-0.060972,3.373464,4.584509,0.655000,0.545000
19.828651,1.091912,-3.610956,1.812091,-0.038834,3.440671,4.674942,0.645000,0.535000
19.878597,1.080032,-3.562518,1.810675,-0.018238,3.507878,4.765375,0.620000,0.560000
19.928543,1.068053,-3.513476,1.810248,0.001085,3.575085,4.156820,0.620000,0.550000
19.978489,1.056017,-3.464214,1.810763,0.018021,3.632694,0.341583,0.605000,0.575000
20.028436,1.044265,-3.416294,1.811875,0.026958,3.637388,0.342024,0.595000,0.575000
20.078382,1.032349,-3.367983,1.813433,0.035635,3.642081,0.342465,0.570000,0.575000
20.128328,1.020260,-3.319341,1.815433,0.044147,3.646775,0.342906,0.550000,0.580000
20.178274,1.007987,-3.270424,1.817873,0.052581,3.651468,-2.518650,0.535000,0.590000
20.228220,0.995677,-3.221905,1.820737,0.062526,3.616853,-4.314878,0.520000,0.575000
20.278167,0.983270,-3.173634,1.824127,0.073530,3.556768,-4.242597,0.545000,0.590000
20.328113,0.970652,-3.125280,1.828081,0.084722,3.496684,-4.170317,0.570000,0.610000
20.378059,0.957809,-3.076905,1.832607,0.096213,3.436599,-4.098036,0.550000,0.625000
20.428005,0.944728,-3.028573,1.837721,0.108117,3.376515,-4.010758,0.545000,0.650000
20.477952,0.931344,-2.980173,1.843575,0.125308,3.316656,-3.938483,0.555000,0.665000
20.527898,0.917681,-2.931945,1.850307,0.143453,3.256806,-3.866764,0.540000,0.670000
20.577844,0.903716,-2.883967,1.857948,0.162580,3.196955,-3.795046,0.540000,0.710000
20.627790,0.889424,-2.836312,1.866536,0.182903,3.137105,-3.620368,0.545000,0.715000
20.677737,0.874629,-2.788565,1.876216,0.204274,3.078925,-3.356609,0.540000,0.720000
20.727683,0.859148,-2.740366,1.887117,0.226759,3.023984,-3.296174,0.530000,0.740000
20.777629,0.843253,-2.692754,1.899110,0.251520,2.969043,-3.235739,0.555000,0.750000
20.827575,0.826924,-2.645818,1.912278,0.278958,2.914102,-3.175304,0.550000,0.770000
20.877521,0.810145,-2.599645,1.926718,0.309536,2.859161,-2.661261,0.545000,0.780000
20.927468,0.791964,-2.551931,1.943171,0.334024,2.812288,-2.539711,0.550000,0.805000
20.977414,0.773109,-2.504869,1.960774,0.361266,2.766815,-2.498311,0.570000,0.830000
21.027360,0.753757,-2.458999,1.979543,0.393814,2.721342,-2.456910,0.575000,0.860000
21.077306,0.733929,-2.414436,1.999669,0.432736,2.675869,-2.249202,0.555000,0.880000
21.127253,0.712259,-2.368432,2.022594,0.463830,2.633552,-2.116594,0.555000,0.910000
21.177199,0.689308,-2.322563,2.047118,0.494132,2.593100,-2.083830,0.575000,0.905000
21.227145,0.665989,-2.278728,2.072608,0.534740,2.552647,-2.051067,0.555000,0.975000
21.277091,0.642413,-2.237071,2.099426,0.588669,2.512194,-1.857860,0.550000,1.030000
21.327037,0.615347,-2.192377,2.131682,0.645524,2.474982,-1.794369,0.545000,1.080000
21.376984,0.587532,-2.149726,2.166322,0.719719,2.438502,-1.767724,0.555000,1.115000
21.426930,0.559939,-2.110540,2.203132,0.823251,2.402022,-1.590146,0.545000,1.180000
21.476876,0.528865,-2.070041,2.248303,0.933604,2.368726,-1.453021,0.545000,1.230000
21.526822,0.495827,-2.031000,2.298888,1.052939,2.337887,-1.433980,0.520000,1.310000
21.576769,0.464426,-1.997523,2.350838,1.225286,2.307049,-0.025491,0.515000,1.375000
21.626715,0.426425,-1.961668,2.421469,1.423719,2.306497,-1.725707,0.530000,1.435000
21.676661,0.389708,-1.931523,2.484624,1.140807,2.268820,-0.078396,0.520000,1.380000
