idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,pub_steer_rad,pub_accel_mps2,used_fallback
197,1779177350752476636,0,0,1,3760,1851488,27100,-41997,0,0,107,0,1851488,0.0143433,7.0628662,0
198,1779177350757465113,0,0,1,3728,1851488,27100,-41997,0,0,80,0,1851488,0.0142212,7.0628662,0
199,1779177350762487927,0,0,1,3760,1851488,27100,-41997,0,0,42,0,1851488,0.0143433,7.0628662,0
200,1779177350767530933,0,0,1,3728,1851488,27100,-41996,0,0,77,0,1851488,0.0142212,7.0628662,0
201,1779177350772104232,0,0,1,3824,1851488,27100,-41996,0,0,138,0,1851488,0.0145874,7.0628662,0
202,1779177350777482639,0,0,1,3792,1851488,27100,-41995,0,0,110,0,1851488,0.0144653,7.0628662,0
203,1779177350782532493,0,0,1,3824,1851488,27100,-41995,0,0,5,0,1851488,0.0145874,7.0628662,0
204,1779177350787497450,0,0,1,4016,1851488,27100,-41995,0,0,-99,0,1851488,0.0153198,7.0628662,0
205,1779177350792470854,0,0,1,4080,1851488,27100,-41996,0,0,-146,0,1851488,0.0155640,7.0628662,0
206,1779177350797487620,0,0,1,4112,1851488,27100,-41997,0,0,-108,0,1851488,0.0156860,7.0628662,0
207,1779177350802491842,0,0,1,4048,1851488,27100,-41997,0,0,-44,0,1851488,0.0154419,7.0628662,0
208,1779177350807516544,0,0,1,4016,1851488,27100,-41997,0,0,-51,0,1851488,0.0153198,7.0628662,0
209,1779177350812488924,0,0,1,4016,1851488,27100,-41998,0,0,-70,0,1851488,0.0153198,7.0628662,0
210,1779177350817496666,0,0,1,3984,1851488,27100,-41998,0,0,-24,0,1851488,0.0151978,7.0628662,0
211,1779177350822503544,0,0,1,3920,1851488,27100,-41997,0,0,48,0,1851488,0.0149536,7.0628662,0
212,1779177350827521525,0,0,1,3920,1851488,27100,-41997,0,0,115,0,1851488,0.0149536,7.0628662,0
213,1779177350832500498,0,0,1,3936,1851488,27100,-41996,0,0,174,0,1851488,0.0150146,7.0628662,0
214,1779177350837487727,0,0,1,4000,1851488,27100,-41995,0,0,200,0,1851488,0.0152588,7.0628662,0
215,1779177350842502541,0,0,1,4032,1851488,27100,-41994,0,0,194,0,1851488,0.0153809,7.0628662,0
216,1779177350847131937,0,0,1,3968,1851488,27100,-41993,0,0,154,0,1851488,0.0151367,7.0628662,0
217,1779177350852497960,0,0,1,4000,1851488,27100,-41993,0,0,88,0,1851488,0.0152588,7.0628662,0
218,1779177350857492485,0,0,1,3984,1851488,27100,-41993,0,0,1,0,1851488,0.0151978,7.0628662,0
219,1779177350862509059,0,0,1,4000,1851488,27100,-41993,0,0,-63,0,1851488,0.0152588,7.0628662,0
220,1779177350867587074,0,0,1,4032,1851488,27100,-41993,0,0,-64,0,1851488,0.0153809,7.0628662,0
221,1779177350872486429,0,0,1,4032,1851488,27100,-41994,0,0,-23,0,1851488,0.0153809,7.0628662,0
222,1779177350877483994,0,0,1,3984,1851488,27100,-41993,0,0,25,0,1851488,0.0151978,7.0628662,0
223,1779177350882659484,0,0,1,3984,1851488,27100,-41993,0,0,61,0,1851488,0.0151978,7.0628662,0
224,1779177350887507958,0,0,1,4000,1851488,27100,-41993,0,0,101,0,1851488,0.0152588,7.0628662,0
225,1779177350892487763,0,0,1,4064,1851488,27100,-41992,0,0,152,0,1851488,0.0155029,7.0628662,0
226,1779177350897494864,0,0,1,4064,1851488,27100,-41991,0,0,167,0,1851488,0.0155029,7.0628662,0
227,1779177350902490669,0,0,1,4096,1851488,27100,-41991,0,0,111,0,1851488,0.0156250,7.0628662,0
228,1779177350907475882,0,0,1,4064,1851488,27100,-41990,0,0,18,0,1851488,0.0155029,7.0628662,0
229,1779177350912483208,0,0,1,4032,1851488,27100,-41991,0,0,-53,0,1851488,0.0153809,7.0628662,0
230,1779177350917459173,0,0,1,4064,1851488,27100,-41991,0,0,-66,0,1851488,0.0155029,7.0628662,0
231,1779177350922461954,0,0,1,4096,1851488,27100,-41991,0,0,-45,0,1851488,0.0156250,7.0628662,0
232,1779177350927463328,0,0,1,4128,1851488,27100,-41991,0,0,-49,0,1851488,0.0157471,7.0628662,0
233,1779177350932456893,0,0,1,4160,1851488,27100,-41992,0,0,-81,0,1851488,0.0158691,7.0628662,0
234,1779177350937470427,0,0,1,4128,1851488,27100,-41992,0,0,-100,0,1851488,0.0157471,7.0628662,0
