idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,pub_steer_rad,pub_accel_mps2,used_fallback
17451,1779174422373691281,1,1,50,80800,1851488,36949,32197,935238,166951,-221162,58438,1851488,0.3082275,7.0628662,0
17452,1779174422378053245,1,1,50,82016,1851488,37730,33052,929541,168159,-191381,59648,1851488,0.3128662,7.0628662,0
17453,1779174422383196350,1,1,50,81712,1851488,39181,32235,923132,168876,-158863,59359,1851488,0.3117065,7.0628662,0
17454,1779174422388823841,1,1,50,59600,1851488,39417,32948,917910,167235,-145878,37243,1851488,0.2273560,7.0628662,0
17455,1779174422393819673,1,1,50,83664,1851488,40363,34089,910907,167140,-119799,61311,1851488,0.3191528,7.0628662,0
17456,1779174422398825201,1,1,50,37200,1851488,41299,35206,905210,163424,-126651,14837,1851488,0.1419067,7.0628662,0
17457,1779174422402654328,1,1,50,78448,1851488,42376,34811,900819,162861,-103280,56086,1851488,0.2992554,7.0628662,0
17458,1779174422408064940,1,1,50,19456,1851488,43408,35993,896012,157356,-110251,-2922,1851488,0.0742188,7.0628662,0
17459,1779174422413125192,1,1,50,72912,1851488,44341,37439,890197,156091,-70517,50546,1851488,0.2781372,7.0628662,0
17460,1779174422418133760,1,1,50,16752,1851488,44809,36456,884856,150415,-76225,-5628,1851488,0.0639038,7.0628662,0
17461,1779174422423162266,1,1,50,52480,1851488,46154,36215,880049,147382,-47931,30114,1851488,0.2001953,7.0628662,0
17462,1779174422428375393,1,1,50,16336,1851488,46614,39633,874412,141322,-47186,-6034,1851488,0.0623169,7.0628662,0
17463,1779174422433289426,1,1,50,30064,1851488,47432,41357,868893,136688,-29565,7708,1851488,0.1146851,7.0628662,0
17464,1779174422438121919,1,1,50,10432,1851488,48287,41903,863374,130746,-21950,-11940,1851488,0.0397949,7.0628662,0
17465,1779174422443101941,1,1,50,7680,1851488,49101,43770,858092,124527,-7209,-14697,1851488,0.0292969,7.0628662,0
17466,1779174422448071371,1,1,50,-11968,1851488,50379,43775,853404,117054,1070,-34346,1851488,-0.0456543,7.0628662,0
17467,1779174422453066402,1,1,50,-14720,1851488,51161,45762,848716,109516,15118,-37103,1851488,-0.0561523,7.0628662,0
17468,1779174422458066522,1,1,50,-34368,1851488,51386,49767,845452,100809,21896,-56751,1851488,-0.1311035,7.0628662,0
17469,1779174422463083571,1,1,50,-37136,1851488,52640,49948,843375,92147,36179,-59508,1851488,-0.1416626,7.0628662,0
17470,1779174422468106604,1,1,50,-56784,1851488,53099,50785,840646,82394,45082,-79157,1851488,-0.2166138,7.0628662,0
17471,1779174422473081890,1,1,50,-59536,1851488,53762,53069,837619,72820,60404,-81913,1851488,-0.2271118,7.0628662,0
17472,1779174422478030455,1,1,50,-79184,1851488,54894,53415,832160,62288,70028,-101562,1851488,-0.3020630,7.0628662,0
17473,1779174422483038223,1,1,50,-79856,1851488,55507,55862,829845,51870,87287,-102236,1851488,-0.3046265,7.0628662,0
17474,1779174422488047815,1,1,50,-79856,1851488,56466,59141,826819,41604,108508,-102236,1851488,-0.3046265,7.0628662,0
17475,1779174422493045247,1,1,50,-79856,1851488,57071,61805,823496,31454,129537,-102236,1851488,-0.3046265,7.0628662,0
17476,1779174422498033078,1,1,50,-79856,1851488,57639,64585,819579,21422,146410,-102236,1851488,-0.3046265,7.0628662,0
17477,1779174422503053135,1,1,50,-79856,1851488,58700,65369,815425,11492,156157,-102236,1851488,-0.3046265,7.0628662,0
17478,1779174422508046950,1,1,50,-79856,1851488,59235,68216,811509,1896,158679,-102236,1851488,-0.3046265,7.0628662,0
17479,1779174422513047262,1,1,50,-79856,1851488,60247,68983,809550,-7330,153289,-102236,1851488,-0.3046265,7.0628662,0
17480,1779174422518043126,1,1,50,-79856,1851488,59898,76858,805752,-16047,140180,-102236,1851488,-0.3046265,7.0628662,0
17481,1779174422523041517,1,1,50,-79856,1851488,60947,77470,802666,-24167,122491,-102236,1851488,-0.3046265,7.0628662,0
17482,1779174422528041797,1,1,50,-79856,1851488,61443,80106,799047,-31637,104170,-102236,1851488,-0.3046265,7.0628662,0
17483,1779174422533050110,1,1,50,-79856,1851488,61918,82686,795486,-38483,86786,-102236,1851488,-0.3046265,7.0628662,0
17484,1779174422538119354,1,1,50,-79856,1851488,62855,87076,793706,-44816,69353,-102236,1851488,-0.3046265,7.0628662,0
17485,1779174422543026859,1,1,50,-79856,1851488,63353,89485,790857,-50386,54490,-102236,1851488,-0.3046265,7.0628662,0
17486,1779174422548047269,1,1,50,-79856,1851488,64416,89665,788187,-55585,35928,-102236,1851488,-0.3046265,7.0628662,0
17487,1779174422553043836,1,1,50,-79856,1851488,64916,91936,784626,-60218,16820,-102236,1851488,-0.3046265,7.0628662,0
17488,1779174422558567960,1,1,50,-79856,1851488,65514,94073,780828,-64759,-10466,-102236,1851488,-0.3046265,7.0628662,0
17489,1779174422563114545,1,1,50,-79856,1851488,66468,93953,779404,-67914,-26309,-102236,1851488,-0.3046265,7.0628662,0
17490,1779174422568681583,1,1,50,-79856,1851488,66756,99203,778217,-71335,-60452,-102236,1851488,-0.3046265,7.0628662,0
17491,1779174422573359313,1,1,50,-79856,1851488,67779,98810,778633,-73566,-84019,-102236,1851488,-0.3046265,7.0628662,0
17492,1779174422579070426,1,1,50,-79856,1851488,68477,100323,781244,-75761,-121885,-102236,1851488,-0.3046265,7.0628662,0
17493,1779174422583129489,1,1,50,-79856,1851488,68809,101994,784626,-76764,-138769,-102236,1851488,-0.3046265,7.0628662,0
17494,1779174422588633931,1,1,50,-79856,1851488,69950,103590,788721,-77792,-175463,-102236,1851488,-0.3046265,7.0628662,0
17495,1779174422593644164,1,1,50,-79856,1851488,71107,102576,791213,-78104,-202384,-102236,1851488,-0.3046265,7.0628662,0
17496,1779174422598179708,1,1,50,-79856,1851488,72142,101556,790798,-77987,-224766,-102236,1851488,-0.3046265,7.0628662,0
17497,1779174422602825211,1,1,50,-79856,1851488,72684,102621,787297,-77543,-250440,-102236,1851488,-0.3046265,7.0628662,0
17498,1779174422608287987,1,1,50,-79856,1851488,73396,103319,780591,-76601,-282261,-102236,1851488,-0.3046265,7.0628662,0
17499,1779174422613118175,1,1,50,-79856,1851488,74483,101855,772283,-75334,-303114,-102236,1851488,-0.3046265,7.0628662,0
17500,1779174422618194812,1,1,50,-79856,1851488,74040,105208,762254,-73745,-324035,-102236,1851488,-0.3046265,7.0628662,0
17501,1779174422623189811,1,1,50,-79856,1851488,74612,105747,752344,-71949,-342529,-102236,1851488,-0.3046265,7.0628662,0
17502,1779174422628208908,1,1,50,-79856,1851488,75165,106195,743858,-69965,-361724,-102236,1851488,-0.3046265,7.0628662,0
17503,1779174422633142111,1,1,50,-79856,1851488,76281,104323,738221,-67838,-379530,-102236,1851488,-0.3046265,7.0628662,0
17504,1779174422638127094,1,1,50,-79856,1851488,76297,106571,737390,-65533,-397325,-102236,1851488,-0.3046265,7.0628662,0
17505,1779174422643121774,1,1,50,-79856,1851488,77456,104498,740001,-63069,-415013,-102236,1851488,-0.3046265,7.0628662,0
17506,1779174422648100900,1,1,50,-79856,1851488,78605,102352,745638,-60453,-431033,-102236,1851488,-0.3046265,7.0628662,0
17507,1779174422653107452,1,1,50,-79856,1851488,79758,100125,753234,-57684,-444946,-102236,1851488,-0.3046265,7.0628662,0
17508,1779174422658095571,1,1,50,-79856,1851488,79835,102360,762848,-54809,-456325,-102236,1851488,-0.3046265,7.0628662,0
17509,1779174422663078090,1,1,50,-79856,1851488,81042,100038,770918,-51863,-465971,-102236,1851488,-0.3046265,7.0628662,0
17510,1779174422668071041,1,1,50,-79856,1851488,81305,100735,767773,-48920,-473991,-102236,1851488,-0.3046265,7.0628662,0
17511,1779174422673079065,1,1,50,-79856,1851488,81948,100587,756320,-46049,-482579,-102236,1851488,-0.3046265,7.0628662,0
17512,1779174422678048719,1,1,50,-79856,1851488,83111,98147,741544,-43292,-491035,-102236,1851488,-0.3046265,7.0628662,0
17513,1779174422683077097,1,1,50,-79856,1851488,83699,97908,726708,-40602,-501677,-102236,1851488,-0.3046265,7.0628662,0
17514,1779174422688218538,1,1,50,-79856,1851488,83692,99145,711813,-37925,-514052,-102236,1851488,-0.3046265,7.0628662,0
17515,1779174422693117915,1,1,50,-79856,1851488,84789,96566,703980,-35384,-526435,-102236,1851488,-0.3046265,7.0628662,0
17516,1779174422698049838,1,1,50,-79856,1851488,85290,96238,707600,-32760,-539867,-102236,1851488,-0.3046265,7.0628662,0
17517,1779174422703075528,1,1,50,-79856,1851488,86424,93461,716620,-29964,-552549,-102236,1851488,-0.3046265,7.0628662,0
17518,1779174422708053278,1,1,50,-79856,1851488,86953,93055,729319,-27056,-561724,-102236,1851488,-0.3046265,7.0628662,0
17519,1779174422713053494,1,1,50,-79856,1851488,88115,90221,744511,-24020,-566766,-102236,1851488,-0.3046265,7.0628662,0
17520,1779174422718138739,1,1,50,-79856,1851488,87799,92516,750920,-20953,-567221,-102236,1851488,-0.3046265,7.0628662,0
17521,1779174422723052005,1,1,50,-79856,1851488,88957,89747,742078,-18207,-563441,-102236,1851488,-0.3046265,7.0628662,0
17522,1779174422728105729,1,1,50,-79856,1851488,90110,86912,734957,-15642,-561027,-102236,1851488,-0.3046265,7.0628662,0
17523,1779174422733146715,1,1,50,-79856,1851488,90611,86584,723385,-13353,-563974,-102236,1851488,-0.3046265,7.0628662,0
17524,1779174422738671351,1,1,50,-79856,1851488,90400,86471,715433,-11006,-572837,-102236,1851488,-0.3046265,7.0628662,0
17525,1779174422743243826,1,1,50,-79856,1851488,91400,83806,712347,-9083,-582869,-102236,1851488,-0.3046265,7.0628662,0
17526,1779174422748128769,1,1,50,-79856,1851488,92444,80883,713178,-6976,-598453,-102236,1851488,-0.3046265,7.0628662,0
17527,1779174422753832362,1,1,50,-79856,1851488,92988,80059,718460,-4321,-616168,-102236,1851488,-0.3046265,7.0628662,0
17528,1779174422758826977,1,1,50,-79856,1851488,93357,79670,725403,-1800,-625357,-102236,1851488,-0.3046265,7.0628662,0
17529,1779174422763849402,1,1,50,-79856,1851488,94442,76520,733117,829,-627183,-102236,1851488,-0.3046265,7.0628662,0
17530,1779174422768870228,1,1,50,-79856,1851488,93985,78521,733770,3359,-621601,-102236,1851488,-0.3046265,7.0628662,0
17531,1779174422772701659,1,1,50,-79856,1851488,94816,76190,729022,5089,-608432,-102236,1851488,-0.3046265,7.0628662,0
17532,1779174422778386754,1,1,50,-79856,1851488,95270,75607,725106,7287,-602847,-102236,1851488,-0.3046265,7.0628662,0
