idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,pub_steer_rad,pub_accel_mps2,used_fallback
1623,1778515501991060768,1,1,50,-3056,1851488,8448,7617,1148515,-57243,-167698,-25425,1851488,-0.0116577,7.0628662,0
1624,1778515501996014402,1,1,50,1056,1851488,8411,6455,1145073,-53078,-177065,-21326,1851488,0.0040283,7.0628662,0
1625,1778515502001004805,1,1,50,-3888,1851488,8358,5262,1141393,-49145,-189214,-26270,1851488,-0.0148315,7.0628662,0
1626,1778515502006013384,1,1,50,528,1851488,8297,4032,1137714,-44766,-196432,-21845,1851488,0.0020142,7.0628662,0
1627,1778515502011145357,1,1,50,-4336,1851488,8220,2756,1132907,-40607,-205950,-26711,1851488,-0.0165405,7.0628662,0
1628,1778515502016052271,1,1,50,192,1851488,9471,2000,1127329,-36276,-209105,-22189,1851488,0.0007324,7.0628662,0
1629,1778515502021050833,1,1,50,-5456,1851488,9394,719,1121870,-32329,-214483,-27828,1851488,-0.0208130,7.0628662,0
1630,1778515502026025492,1,1,50,-848,1851488,9302,-519,1115817,-28127,-214547,-23223,1851488,-0.0032349,7.0628662,0
1631,1778515502031038071,1,1,50,-6096,1851488,9196,-1769,1110595,-24400,-218475,-28468,1851488,-0.0232544,7.0628662,0
1632,1778515502036044314,1,1,50,-1328,1851488,9085,-3023,1105432,-20416,-218993,-23701,1851488,-0.0050659,7.0628662,0
1633,1778515502041074397,1,1,50,-6256,1851488,9701,-5303,1100862,-16884,-224890,-28624,1851488,-0.0238647,7.0628662,0
1634,1778515502046135617,1,1,50,-944,1851488,9546,-6601,1097124,-12977,-228310,-23314,1851488,-0.0036011,7.0628662,0
1635,1778515502051059011,1,1,50,-6192,1851488,9380,-7883,1092614,-9597,-237320,-28562,1851488,-0.0236206,7.0628662,0
1636,1778515502056029478,1,1,50,-1072,1851488,9202,-9196,1087214,-5790,-242625,-23444,1851488,-0.0040894,7.0628662,0
1637,1778515502061033609,1,1,50,-5712,1851488,9017,-10573,1082051,-2307,-251523,-28082,1851488,-0.0217896,7.0628662,0
1638,1778515502066031180,1,1,50,-96,1851488,8821,-11957,1076888,1590,-255727,-22466,1851488,-0.0003662,7.0628662,0
