idx,stamp_sec,stamp_nsec,stamp_ns,x_fp,y_fp,theta_fp,velocity_fp,vy_fp,omega_fp,steering_angle_fp,horizon_length_msg,ref_ey_fp_0,ref_ey_fp_1,ref_ey_fp_2,ref_ey_fp_3,ref_ey_fp_4,ref_ey_fp_5,ref_ey_fp_6,ref_ey_fp_7,ref_ey_fp_8,ref_ey_fp_9,ref_ey_fp_10,ref_ey_fp_11,ref_ey_fp_12,ref_ey_fp_13,ref_ey_fp_14,ref_ey_fp_15,ref_ey_fp_16,ref_ey_fp_17,ref_ey_fp_18,ref_ey_fp_19,ref_epsi_fp_0,ref_epsi_fp_1,ref_epsi_fp_2,ref_epsi_fp_3,ref_epsi_fp_4,ref_epsi_fp_5,ref_epsi_fp_6,ref_epsi_fp_7,ref_epsi_fp_8,ref_epsi_fp_9,ref_epsi_fp_10,ref_epsi_fp_11,ref_epsi_fp_12,ref_epsi_fp_13,ref_epsi_fp_14,ref_epsi_fp_15,ref_epsi_fp_16,ref_epsi_fp_17,ref_epsi_fp_18,ref_epsi_fp_19,ref_x_fp_0,ref_x_fp_1,ref_x_fp_2,ref_x_fp_3,ref_x_fp_4,ref_x_fp_5,ref_x_fp_6,ref_x_fp_7,ref_x_fp_8,ref_x_fp_9,ref_x_fp_10,ref_x_fp_11,ref_x_fp_12,ref_x_fp_13,ref_x_fp_14,ref_x_fp_15,ref_x_fp_16,ref_x_fp_17,ref_x_fp_18,ref_x_fp_19,ref_y_fp_0,ref_y_fp_1,ref_y_fp_2,ref_y_fp_3,ref_y_fp_4,ref_y_fp_5,ref_y_fp_6,ref_y_fp_7,ref_y_fp_8,ref_y_fp_9,ref_y_fp_10,ref_y_fp_11,ref_y_fp_12,ref_y_fp_13,ref_y_fp_14,ref_y_fp_15,ref_y_fp_16,ref_y_fp_17,ref_y_fp_18,ref_y_fp_19,ref_psi_fp_0,ref_psi_fp_1,ref_psi_fp_2,ref_psi_fp_3,ref_psi_fp_4,ref_psi_fp_5,ref_psi_fp_6,ref_psi_fp_7,ref_psi_fp_8,ref_psi_fp_9,ref_psi_fp_10,ref_psi_fp_11,ref_psi_fp_12,ref_psi_fp_13,ref_psi_fp_14,ref_psi_fp_15,ref_psi_fp_16,ref_psi_fp_17,ref_psi_fp_18,ref_psi_fp_19,ref_vx_fp_0,ref_vx_fp_1,ref_vx_fp_2,ref_vx_fp_3,ref_vx_fp_4,ref_vx_fp_5,ref_vx_fp_6,ref_vx_fp_7,ref_vx_fp_8,ref_vx_fp_9,ref_vx_fp_10,ref_vx_fp_11,ref_vx_fp_12,ref_vx_fp_13,ref_vx_fp_14,ref_vx_fp_15,ref_vx_fp_16,ref_vx_fp_17,ref_vx_fp_18,ref_vx_fp_19,ref_vy_fp_0,ref_vy_fp_1,ref_vy_fp_2,ref_vy_fp_3,ref_vy_fp_4,ref_vy_fp_5,ref_vy_fp_6,ref_vy_fp_7,ref_vy_fp_8,ref_vy_fp_9,ref_vy_fp_10,ref_vy_fp_11,ref_vy_fp_12,ref_vy_fp_13,ref_vy_fp_14,ref_vy_fp_15,ref_vy_fp_16,ref_vy_fp_17,ref_vy_fp_18,ref_vy_fp_19,ref_omega_ref_fp_0,ref_omega_ref_fp_1,ref_omega_ref_fp_2,ref_omega_ref_fp_3,ref_omega_ref_fp_4,ref_omega_ref_fp_5,ref_omega_ref_fp_6,ref_omega_ref_fp_7,ref_omega_ref_fp_8,ref_omega_ref_fp_9,ref_omega_ref_fp_10,ref_omega_ref_fp_11,ref_omega_ref_fp_12,ref_omega_ref_fp_13,ref_omega_ref_fp_14,ref_omega_ref_fp_15,ref_omega_ref_fp_16,ref_omega_ref_fp_17,ref_omega_ref_fp_18,ref_omega_ref_fp_19,ref_kappa_fp_0,ref_kappa_fp_1,ref_kappa_fp_2,ref_kappa_fp_3,ref_kappa_fp_4,ref_kappa_fp_5,ref_kappa_fp_6,ref_kappa_fp_7,ref_kappa_fp_8,ref_kappa_fp_9,ref_kappa_fp_10,ref_kappa_fp_11,ref_kappa_fp_12,ref_kappa_fp_13,ref_kappa_fp_14,ref_kappa_fp_15,ref_kappa_fp_16,ref_kappa_fp_17,ref_kappa_fp_18,ref_kappa_fp_19,ref_left_bound_fp_0,ref_left_bound_fp_1,ref_left_bound_fp_2,ref_left_bound_fp_3,ref_left_bound_fp_4,ref_left_bound_fp_5,ref_left_bound_fp_6,ref_left_bound_fp_7,ref_left_bound_fp_8,ref_left_bound_fp_9,ref_left_bound_fp_10,ref_left_bound_fp_11,ref_left_bound_fp_12,ref_left_bound_fp_13,ref_left_bound_fp_14,ref_left_bound_fp_15,ref_left_bound_fp_16,ref_left_bound_fp_17,ref_left_bound_fp_18,ref_left_bound_fp_19,ref_right_bound_fp_0,ref_right_bound_fp_1,ref_right_bound_fp_2,ref_right_bound_fp_3,ref_right_bound_fp_4,ref_right_bound_fp_5,ref_right_bound_fp_6,ref_right_bound_fp_7,ref_right_bound_fp_8,ref_right_bound_fp_9,ref_right_bound_fp_10,ref_right_bound_fp_11,ref_right_bound_fp_12,ref_right_bound_fp_13,ref_right_bound_fp_14,ref_right_bound_fp_15,ref_right_bound_fp_16,ref_right_bound_fp_17,ref_right_bound_fp_18,ref_right_bound_fp_19,e_y_fp,e_psi_fp
280,1779177351,167466840,1779177351167466840,0,0,0,0,0,75,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483980,492134,500543,509215,518152,527378,536839,546403,555907,565176,573707,582241,590771,599280,607757,616189,624561,632862,641075,649189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-191085,-252406,-243394,-234133,-224540,-214441,-205973,-200424,-195168,-190914,-186436,-182026,-177982,-174860,-171584,-168248,-166278,-164014,-162444,-160566,-103500,-134449,-127470,-120532,-113599,-106592,-100579,-96156,-92034,-88551,-85188,-81954,-78976,-76489,-74009,-71578,-69791,-67938,-66425,-64837,209715,205079,203058,200218,193987,189519,188744,188744,183501,183501,178258,180879,181533,178311,180879,183501,180879,188471,186122,190436,262144,262144,270008,270008,264765,264765,270008,264765,264765,264765,264765,264765,262144,262144,260070,259523,257774,257174,254280,256901,27100,-41980
281,1779177351,172460789,1779177351172460789,0,0,0,0,0,156,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484128,492287,500701,509378,518321,527553,537020,546590,556099,565372,573908,582447,590982,599496,607979,616415,624791,633097,641315,649433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-191143,-252480,-243464,-234195,-224598,-214490,-206021,-200476,-195219,-190956,-186479,-182070,-178024,-174893,-171629,-168287,-166315,-164047,-162492,-160615,-103500,-134447,-127466,-120525,-113592,-106581,-100568,-96148,-92026,-88540,-85178,-81945,-78967,-76476,-74002,-71568,-69781,-67926,-66420,-64832,209715,205077,203054,200205,193987,189497,188744,188744,183501,183501,178258,180879,181560,178339,180879,183501,180879,188433,186122,190478,262144,262144,270008,270008,264765,264765,270008,264765,264765,264765,264765,264765,262144,262144,260039,259523,257809,257212,254280,256901,27100,-41979
282,1779177351,177438642,1779177351177438642,0,0,0,0,0,181,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484275,492439,500859,509542,518490,527728,537201,546777,556291,565569,574109,582653,591193,599713,608200,616641,625022,633333,641555,649678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-191201,-252555,-243533,-234258,-224656,-214539,-206069,-200528,-195270,-190998,-186522,-182115,-178067,-174926,-171674,-168326,-166352,-164080,-162541,-160664,-103500,-134445,-127463,-120519,-113584,-106570,-100558,-96140,-92018,-88529,-85168,-81936,-78958,-76463,-73994,-71558,-69771,-67915,-66415,-64828,209715,205075,203049,200191,193987,189475,188744,188744,183501,183501,178258,180879,181586,178368,180879,183501,180879,188396,186122,190520,262144,262144,270008,270008,264765,264765,270008,264765,264765,264765,264765,264765,262144,262144,260008,259523,257845,257249,254280,256901,27100,-41978
283,1779177351,182580914,1779177351182580914,0,0,0,0,0,141,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484423,492592,501017,509705,518659,527903,537382,546964,556484,565766,574310,582859,591405,599929,608422,616868,625254,633569,641796,649923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-191260,-252630,-243603,-234320,-224714,-214588,-206117,-200580,-195321,-191040,-186565,-182159,-178110,-174958,-171719,-168365,-166389,-164113,-162590,-160714,-103500,-134443,-127459,-120512,-113576,-106559,-100547,-96132,-92010,-88517,-85158,-81927,-78948,-76450,-73987,-71548,-69760,-67903,-66411,-64823,209715,205073,203045,200178,193987,189453,188744,188744,183501,183501,178258,180879,181613,178397,180879,183501,180879,188358,186122,190562,262144,262144,270008,270008,264765,264765,270008,264765,264765,264765,264765,264765,262144,262144,259977,259523,257880,257287,254280,256901,27100,-41977
284,1779177351,187461676,1779177351187461676,0,0,0,0,0,112,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484571,492745,501175,509869,518829,528079,537564,547152,556677,565964,574512,583066,591617,600147,608644,617095,625486,633805,642038,650169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-191318,-252704,-243672,-234382,-224772,-214637,-206164,-200632,-195372,-191082,-186608,-182204,-178153,-174991,-171764,-168404,-166426,-164146,-162639,-160763,-103500,-134441,-127455,-120505,-113568,-106548,-100536,-96124,-92002,-88506,-85148,-81918,-78939,-76436,-73979,-71538,-69750,-67891,-66406,-64819,209715,205070,203040,200165,193987,189431,188744,188744,183501,183501,178258,180879,181640,178426,180879,183501,180879,188320,186122,190604,262144,262144,270008,270008,264765,264765,270008,264765,264765,264765,264765,264765,262144,262144,259946,259523,257916,257325,254280,256901,27100,-41977
285,1779177351,192453065,1779177351192453065,0,0,0,0,0,143,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484718,492897,501333,510032,518998,528253,537745,547339,556870,566160,574712,583272,591828,600363,608865,617321,625716,634041,642278,650413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-191376,-252779,-243742,-234445,-224830,-214686,-206212,-200683,-195423,-191124,-186651,-182248,-178195,-175024,-171808,-168442,-166463,-164179,-162688,-160813,-103500,-134439,-127451,-120499,-113561,-106537,-100526,-96116,-91994,-88494,-85137,-81909,-78930,-76423,-73971,-71529,-69740,-67880,-66401,-64814,209715,205068,203036,200151,193987,189409,188744,188744,183501,183501,178258,180879,181666,178455,180879,183501,180879,188283,186122,190646,262144,262144,270008,270008,264765,264765,270008,264765,264765,264765,264765,264765,262144,262144,259915,259523,257951,257362,254280,256901,27100,-41976
286,1779177351,197459271,1779177351197459271,0,0,0,0,0,199,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484866,493050,501490,510195,519167,528428,537926,547525,557062,566357,574913,583478,592039,600579,609086,617547,625947,634276,642518,650657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-191435,-252853,-243811,-234507,-224888,-214735,-206260,-200735,-195473,-191166,-186694,-182292,-178238,-175057,-171853,-168481,-166500,-164212,-162737,-160862,-103500,-134437,-127447,-120492,-113553,-106526,-100515,-96108,-91986,-88483,-85127,-81900,-78921,-76410,-73964,-71519,-69729,-67868,-66396,-64810,209715,205066,203031,200138,193987,189386,188744,188744,183501,183501,178258,180879,181693,178483,180879,183501,180879,188245,186122,190688,262144,262144,270008,270008,264765,264765,270008,264765,264765,264765,264765,264765,262144,262144,259884,259523,257986,257400,254280,256901,27100,-41975
287,1779177351,202469060,1779177351202469060,0,0,0,0,0,219,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485013,493202,501648,510358,519335,528603,538107,547712,557254,566554,575114,583683,592250,600795,609307,617773,626178,634511,642758,650901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-191493,-252927,-243880,-234569,-224946,-214783,-206307,-200787,-195524,-191208,-186737,-182336,-178281,-175090,-171898,-168520,-166537,-164245,-162785,-160911,-103500,-134435,-127443,-120486,-113545,-106515,-100505,-96100,-91979,-88472,-85117,-81891,-78911,-76397,-73956,-71509,-69719,-67857,-66391,-64805,209715,205064,203027,200125,193987,189364,188744,188744,183501,183501,178258,180879,181719,178512,180879,183501,180879,188207,186122,190730,262144,262144,270008,270008,264765,264765,270008,264765,264765,264765,264765,264765,262144,262144,259853,259523,258022,257437,254280,256901,27100,-41974
288,1779177351,207461281,1779177351207461281,0,0,0,0,0,185,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485167,493361,501812,510528,519512,528785,538296,547907,557455,566759,575323,583898,592470,601020,609538,618009,626419,634757,643008,651157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-191553,-253005,-243952,-234634,-225006,-214834,-206357,-200841,-195577,-191252,-186782,-182383,-178325,-175124,-171945,-168560,-166575,-164280,-162836,-160963,-103500,-134433,-127439,-120479,-113537,-106504,-100493,-96092,-91971,-88460,-85106,-81882,-78902,-76383,-73948,-71499,-69708,-67845,-66386,-64801,209715,205061,203022,200111,193987,189341,188744,188744,183501,183501,178258,180879,181747,178542,180879,183501,180879,188168,186122,190774,262144,262144,270008,270008,264765,264765,270008,264765,264765,264765,264765,264765,262144,262144,259821,259523,258059,257477,254280,256901,27100,-41973
289,1779177351,212468254,1779177351212468254,0,0,0,0,0,103,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485309,493507,501964,510685,519674,528953,538470,548087,557640,566947,575516,584097,592673,601228,609751,618226,626641,634984,643239,651392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-191609,-253077,-244019,-234694,-225062,-214881,-206403,-200891,-195626,-191293,-186823,-182425,-178366,-175155,-171988,-168597,-166611,-164311,-162871,-161010,-103500,-134431,-127436,-120473,-113530,-106493,-100483,-96084,-91963,-88450,-85097,-81873,-78893,-76370,-73941,-71490,-69699,-67834,-66376,-64796,209715,205059,203018,200098,193987,189320,188744,188744,183501,183501,178258,180879,181772,178570,180879,183501,180879,188132,186153,190814,262144,262144,270008,270008,264765,264765,270008,264765,264765,264765,264765,264765,262144,262144,259791,259523,258093,257513,254249,256901,27100,-41973
290,1779177351,217470235,1779177351217470235,0,0,0,0,0,21,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485456,493660,502122,510849,519843,529128,538651,548274,557833,567143,575717,584303,592885,601445,609973,618453,626872,635220,643480,651637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-191668,-253151,-244088,-234756,-225120,-214930,-206450,-200943,-195677,-191336,-186866,-182469,-178409,-175188,-172033,-168636,-166648,-164344,-162905,-161060,-103500,-134429,-127432,-120466,-113522,-106482,-100473,-96076,-91955,-88439,-85086,-81864,-78884,-76357,-73933,-71480,-69688,-67822,-66365,-64792,209715,205057,203014,200085,193987,189298,188744,188744,183501,183501,178258,180879,181799,178599,180879,183501,180879,188094,186193,190856,262144,262144,270008,270008,264765,264765,270008,264765,264765,264765,264765,264765,262144,262144,259760,259523,258128,257550,254209,256901,27100,-41973
291,1779177351,222465368,1779177351222465368,0,0,0,0,0,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485604,493813,502279,511012,520012,529303,538832,548461,558025,567339,575918,584509,593096,601661,610194,618679,627104,635456,643720,651882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-191726,-253226,-244158,-234818,-225178,-214979,-206498,-200994,-195728,-191380,-186908,-182514,-178452,-175221,-172077,-168675,-166684,-164377,-162939,-161109,-103500,-134427,-127428,-120459,-113515,-106471,-100462,-96068,-91947,-88429,-85076,-81855,-78874,-76344,-73926,-71470,-69678,-67810,-66354,-64787,209715,205055,203009,200072,193987,189276,188744,188744,183501,183501,178258,180879,181826,178627,180879,183501,180879,188057,186233,190898,262144,262144,270008,270008,264765,264765,270008,264765,264765,264765,264765,264765,262144,262144,259729,259523,258163,257588,254169,256901,27100,-41972
292,1779177351,227468821,1779177351227468821,0,0,0,0,0,21,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485751,493965,502437,511175,520182,529479,539014,548648,558218,567535,576120,584715,593307,601878,610416,618906,627335,635692,643961,652127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-191784,-253300,-244227,-234880,-225236,-215027,-206545,-201046,-195779,-191423,-186951,-182558,-178494,-175253,-172122,-168713,-166721,-164410,-162972,-161158,-103500,-134425,-127424,-120453,-113507,-106460,-100451,-96060,-91939,-88418,-85066,-81846,-78865,-76330,-73918,-71460,-69668,-67799,-66343,-64783,209715,205053,203005,200059,193987,189254,188744,188744,183501,183501,178258,180879,181852,178656,180879,183501,180879,188019,186273,190940,262144,262144,270008,270008,264765,264765,270008,264765,264765,264765,264765,264765,262144,262144,259698,259523,258199,257626,254129,256901,27100,-41972
293,1779177351,232469138,1779177351232469138,0,0,0,0,0,-6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485899,494118,502595,511339,520351,529654,539195,548835,558411,567731,576321,584922,593519,602095,610638,619133,627567,635928,644201,652372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-191842,-253375,-244297,-234943,-225294,-215076,-206593,-201098,-195830,-191466,-186994,-182602,-178537,-175286,-172167,-168752,-166758,-164443,-163006,-161208,-103500,-134423,-127420,-120446,-113499,-106449,-100441,-96052,-91932,-88408,-85056,-81837,-78856,-76317,-73911,-71450,-69657,-67787,-66332,-64778,209715,205050,203001,200045,193987,189232,188744,188744,183501,183501,178258,180879,181879,178685,180879,183501,180879,187981,186312,190982,262144,262144,270008,270008,264765,264765,270008,264765,264765,264765,264765,264765,262144,262144,259667,259523,258234,257663,254089,256901,27100,-41972
294,1779177351,237452367,1779177351237452367,0,0,0,0,0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486046,494270,502753,511502,520520,529829,539376,549022,558603,567926,576522,585128,593731,602311,610859,619359,627798,636164,644442,652617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-191901,-253449,-244366,-235005,-225351,-215125,-206641,-201150,-195881,-191510,-187037,-182646,-178580,-175319,-172212,-168791,-166795,-164476,-163040,-161257,-103500,-134421,-127417,-120440,-113491,-106438,-100430,-96044,-91924,-88397,-85046,-81828,-78846,-76304,-73903,-71441,-69647,-67776,-66321,-64774,209715,205048,202996,200032,193987,189209,188744,188744,183501,183501,178258,180879,181905,178714,180879,183501,180879,187944,186352,191024,262144,262144,270008,270008,264765,264765,270008,264765,264765,264765,264765,264765,262144,262144,259636,259523,258270,257701,254050,256901,27100,-41972
295,1779177351,242454988,1779177351242454988,0,0,0,0,0,95,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486194,494423,502911,511665,520689,530004,539557,549209,558796,568122,576723,585334,593942,602528,611081,619586,628029,636400,644682,652862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-191959,-253524,-244435,-235067,-225409,-215174,-206688,-201202,-195931,-191553,-187080,-182691,-178622,-175351,-172257,-168829,-166832,-164509,-163073,-161306,-103500,-134419,-127413,-120433,-113484,-106427,-100419,-96036,-91916,-88387,-85035,-81819,-78837,-76291,-73895,-71431,-69637,-67764,-66310,-64769,209715,205046,202992,200019,193987,189187,188744,188744,183501,183501,178258,180879,181932,178743,180879,183501,180879,187906,186392,191066,262144,262144,270008,270008,264765,264765,270008,264765,264765,264765,264765,264765,262144,262144,259605,259523,258305,257739,254010,256901,27100,-41972
296,1779177351,247455849,1779177351247455849,0,0,0,0,0,190,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486341,494576,503069,511829,520859,530179,539739,549396,558989,568318,576924,585541,594154,602745,611303,619813,628261,636636,644923,653107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-192017,-253598,-244505,-235129,-225467,-215222,-206736,-201254,-195982,-191596,-187123,-182735,-178665,-175384,-172302,-168868,-166869,-164542,-163107,-161356,-103500,-134417,-127409,-120426,-113476,-106416,-100409,-96028,-91908,-88376,-85025,-81810,-78828,-76277,-73888,-71421,-69627,-67753,-66299,-64765,209715,205044,202987,200005,193987,189165,188744,188744,183501,183501,178258,180879,181958,178771,180879,183501,180879,187868,186432,191109,262144,262144,270008,270008,264765,264765,270008,264765,264765,264765,264765,264765,262144,262144,259574,259523,258341,257776,253970,256901,27100,-41971
297,1779177351,252445510,1779177351252445510,0,0,0,0,0,246,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486489,494728,503226,511992,521027,530354,539920,549583,559181,568514,577125,585747,594365,602961,611524,620039,628492,636872,645163,653351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-192075,-253672,-244574,-235191,-225525,-215271,-206783,-201305,-196033,-191640,-187165,-182779,-178707,-175417,-172346,-168907,-166905,-164575,-163140,-161405,-103500,-134415,-127405,-120420,-113468,-106405,-100398,-96020,-91900,-88366,-85015,-81801,-78819,-76264,-73880,-71411,-69616,-67741,-66288,-64761,209715,205042,202983,199992,193987,189143,188744,188744,183501,183501,178258,180879,181985,178800,180879,183501,180879,187831,186472,191150,262144,262144,270008,270008,264765,264765,270008,264765,264765,264765,264765,264765,262144,262144,259543,259523,258376,257814,253930,256901,27100,-41970
