idx,iterations,status,solve_time_us,total_call_us,opencl_overhead_us,input_pack_us,input_migrate_enq_us,kernel_enq_us,output_migrate_enq_us,wait_us,output_unpack_us,input_migrate_us,kernel_us,output_migrate_us,in_mig_submit_us,in_mig_sched_us,gap_in_to_kernel_us,kernel_submit_us,kernel_sched_us,gap_kernel_to_out_us,out_mig_submit_us,out_mig_sched_us,udp_recv_us,crc_us
6236,1,0,297.693,329.824,179.222,4.910,14.521,46.880,6.320,238.403,0.250,12.621,150.602,11.250,0.840,73.620,4.970,33.621,0.720,33.390,177.703,31.610,6.940,92.511
6237,1,0,318.774,350.734,131.812,4.850,14.780,81.171,7.160,224.383,0.250,10.440,218.922,9.191,0.780,23.220,23.931,0.681,0.820,22.780,176.942,20.920,6.900,92.502
6238,5,0,349.815,381.005,131.032,4.850,13.980,81.582,7.210,254.923,0.250,10.280,249.973,9.601,0.820,23.881,22.300,0.660,0.800,21.100,207.002,19.330,6.320,92.501
6239,3,0,325.284,357.314,132.801,4.830,14.330,80.441,7.061,231.052,0.270,10.120,224.513,9.080,0.790,24.471,22.540,0.690,0.800,24.160,182.322,22.340,6.550,92.501
6240,1,0,320.894,353.394,133.661,4.860,14.740,80.231,7.231,227.342,0.250,9.690,219.733,11.260,0.800,23.781,23.180,0.710,0.800,22.510,178.012,20.700,6.050,101.941
6241,1,0,347.554,384.635,151.843,4.851,17.770,96.111,7.070,237.443,0.310,14.490,232.792,10.200,0.870,26.360,28.481,0.690,0.920,23.061,185.872,21.241,6.710,92.501
6242,1,0,318.754,350.394,132.901,4.860,13.820,85.662,7.170,219.672,0.260,10.060,217.493,9.460,0.770,22.901,26.160,0.740,0.820,21.760,172.682,19.990,6.910,92.521
6243,1,0,329.244,362.675,139.622,4.850,15.301,89.361,7.390,225.933,0.230,13.410,223.053,9.680,0.780,23.970,25.300,0.710,0.830,23.660,177.152,21.890,6.560,92.511
6244,1,0,252.453,284.373,134.351,4.860,14.260,83.381,7.870,141.941,0.250,10.641,150.022,9.830,0.780,25.410,22.670,0.670,0.840,22.790,93.741,21.040,6.240,92.521
6245,1,0,247.553,279.443,132.812,4.850,14.190,82.471,7.090,151.792,0.260,10.610,146.631,9.270,0.760,24.440,23.921,0.720,0.820,21.981,104.762,20.260,6.530,92.501
6246,1,0,311.794,343.174,128.402,4.840,14.140,79.941,7.320,218.403,0.250,9.750,214.772,9.280,0.750,23.660,22.881,0.700,0.860,20.761,172.842,18.971,6.320,92.521
6247,1,0,318.844,350.465,130.602,4.860,14.281,82.551,7.150,223.133,0.250,10.880,219.863,9.100,0.770,24.510,22.430,0.700,0.850,21.770,176.802,19.970,9.300,92.511
6248,1,0,313.714,344.754,129.241,4.880,13.750,79.881,7.071,220.502,0.240,10.170,215.513,9.420,0.760,21.561,23.680,0.710,0.810,22.440,173.153,20.680,6.910,92.511
6249,1,0,369.824,402.945,134.382,4.870,15.280,82.621,7.110,273.853,0.250,10.650,268.563,9.060,0.750,24.750,23.011,0.740,0.800,23.360,225.913,21.320,6.390,92.502
6250,1,0,260.563,292.533,132.991,4.890,14.510,82.321,7.160,164.642,0.250,9.950,159.542,9.430,0.770,22.060,25.450,0.680,0.830,22.291,116.721,20.301,6.740,92.502
6251,1,0,257.943,289.584,131.302,4.870,14.321,80.681,7.170,163.852,0.250,11.690,158.282,9.360,0.780,22.570,22.390,0.710,0.830,22.651,116.171,20.691,6.350,92.551
6252,1,0,215.473,246.943,130.661,4.840,14.120,80.541,7.170,121.682,0.240,9.780,116.282,9.390,0.770,21.820,24.900,0.690,0.830,22.210,74.451,20.180,7.090,103.202
6253,1,0,220.413,252.233,134.592,4.830,14.250,80.981,6.990,126.242,0.250,10.210,117.641,9.650,0.810,23.861,21.660,0.720,0.790,24.831,74.441,22.851,8.810,92.501
6254,1,0,214.183,245.563,130.122,4.830,14.290,80.591,7.010,120.242,0.250,9.520,115.441,9.110,0.790,23.220,23.641,0.700,0.840,21.850,73.401,19.870,6.511,92.491
6255,1,0,239.503,271.683,164.771,4.860,14.790,46.581,6.310,180.712,0.250,12.640,106.912,10.100,0.790,71.551,4.990,31.650,0.770,22.770,131.972,20.950,6.500,92.501
6256,1,0,282.043,313.433,211.892,4.850,13.920,45.990,6.521,223.552,0.310,13.830,101.541,12.150,0.750,69.251,4.920,31.741,0.740,68.691,126.311,66.901,6.680,92.492
6257,1,0,408.875,441.265,224.663,4.840,14.950,47.960,6.451,348.514,0.270,12.640,216.602,12.281,0.790,70.471,4.970,29.181,0.740,81.191,238.872,79.401,6.530,92.521
6258,1,0,346.814,378.465,163.013,4.870,14.370,46.920,6.510,287.254,0.260,12.011,215.452,10.630,0.780,69.220,5.020,28.591,0.750,23.031,237.153,21.151,7.450,92.511
6259,1,0,353.154,385.574,167.862,4.880,14.700,46.880,6.271,294.223,0.250,12.760,217.712,10.150,0.760,69.621,4.960,29.911,0.750,23.301,240.953,21.520,6.530,92.502
6260,1,0,412.375,444.376,226.223,4.850,14.590,48.441,6.400,351.654,0.260,12.980,218.153,12.370,0.770,69.571,4.980,28.920,0.750,80.651,240.183,78.871,6.910,92.491
6261,1,0,349.294,382.115,166.132,4.840,15.160,48.401,6.440,288.093,0.260,12.640,215.983,10.100,0.800,70.241,5.000,28.260,0.730,24.290,237.523,22.390,6.490,92.521
6262,1,0,287.064,319.074,168.962,4.850,14.470,47.711,6.280,226.993,0.250,12.390,150.112,11.961,0.740,69.321,4.920,28.360,0.720,22.890,171.892,21.060,6.860,92.521
6263,1,0,404.455,436.805,218.282,4.870,14.510,45.911,6.260,346.514,0.250,12.360,218.523,11.920,0.760,69.011,5.030,30.170,0.720,75.231,242.083,73.401,6.520,92.501
6264,1,0,350.675,383.535,164.912,4.880,14.700,47.980,6.420,290.274,0.240,12.370,218.623,10.691,0.790,69.651,4.930,28.530,0.710,22.960,240.313,21.100,10.040,101.061
6265,1,0,315.774,347.574,131.781,4.870,14.440,80.821,7.130,221.863,0.240,10.450,215.793,9.881,0.770,24.850,21.180,0.740,0.820,22.980,173.492,21.020,7.140,92.522
6266,1,0,245.553,278.414,131.552,4.850,15.550,80.831,7.171,151.341,0.251,9.940,146.862,9.680,0.740,22.341,26.510,0.700,0.820,21.330,105.051,19.570,6.590,92.531
6267,1,0,281.734,313.454,165.062,4.870,14.240,46.141,6.490,223.173,0.250,12.620,148.392,10.200,0.760,70.161,4.860,30.710,0.740,24.631,172.542,22.781,6.840,92.501
6268,1,0,394.055,425.725,211.172,4.900,14.000,46.631,6.360,335.414,0.280,12.750,214.553,12.050,0.780,68.871,4.960,29.950,0.730,68.551,237.893,66.761,6.460,100.111
6269,1,0,346.604,378.804,165.181,4.890,14.440,45.801,6.470,288.383,0.400,12.360,213.623,11.940,0.820,69.771,4.880,30.620,0.730,23.210,237.383,21.430,6.690,92.522
6270,1,0,248.663,280.363,134.032,4.860,14.240,81.741,6.980,154.002,0.240,10.300,146.331,8.950,0.780,22.930,23.611,0.710,0.820,25.201,103.791,23.511,6.460,92.491
6271,1,0,246.333,278.334,131.952,4.830,14.250,81.631,7.180,151.652,0.260,9.750,146.382,9.341,0.780,23.130,24.340,0.700,0.810,22.740,103.901,21.000,8.610,92.511
6272,1,0,248.193,282.173,133.292,4.850,16.660,82.451,7.210,152.432,0.240,11.250,148.881,9.290,0.780,25.800,23.271,0.690,0.810,21.421,106.331,19.621,6.700,92.511
6273,1,0,193.982,225.602,128.710,4.850,14.220,78.311,7.020,102.541,0.240,9.940,96.892,9.280,0.780,22.660,23.320,0.680,0.820,21.480,56.331,19.750,6.890,92.552
6274,1,0,196.652,227.752,128.770,4.830,14.010,81.011,7.160,102.281,0.250,9.980,98.982,8.890,0.760,24.440,22.500,0.700,0.820,20.900,56.891,19.070,7.130,92.512
6275,1,0,209.162,242.023,136.272,4.860,15.070,84.221,7.260,111.091,0.240,12.030,105.751,9.700,0.730,23.360,24.951,0.731,0.940,22.770,62.891,20.930,6.550,92.532
6276,1,0,197.452,230.983,131.022,4.870,15.671,81.431,7.170,102.911,0.250,9.820,99.961,9.240,0.780,22.630,25.300,0.720,0.820,21.101,57.060,19.221,6.370,92.511
6277,1,0,322.264,354.255,134.712,4.840,14.801,82.351,7.170,226.203,0.250,10.290,219.543,9.340,0.860,22.650,25.690,0.740,0.820,23.960,176.782,22.170,7.450,92.531
6278,1,0,313.344,345.414,132.192,4.850,14.370,80.711,7.070,219.493,0.240,9.560,213.222,9.691,0.750,23.940,22.831,0.670,0.840,23.150,170.972,21.330,6.651,92.511
6279,1,0,315.544,346.824,132.471,4.850,14.250,80.561,7.090,221.773,0.250,9.901,214.353,9.820,0.840,24.610,21.680,0.700,0.820,24.140,171.783,22.320,9.300,92.511
6280,1,0,411.816,444.016,224.134,4.860,14.890,47.270,6.550,352.135,0.250,12.950,219.882,12.170,0.900,71.711,5.041,31.850,0.741,78.741,245.233,76.751,6.950,100.801
6281,1,0,344.034,376.305,162.323,4.860,14.611,46.800,6.280,285.164,0.260,11.781,213.982,10.180,0.810,68.530,4.860,27.821,0.730,23.561,235.293,21.561,8.640,92.501
6282,1,0,368.554,400.985,133.652,4.870,14.941,84.831,7.070,270.503,0.250,12.030,267.333,9.780,0.880,25.211,20.930,0.750,0.810,22.381,222.902,20.341,6.390,92.491
6283,1,0,263.393,295.594,136.412,4.840,14.760,82.421,7.070,167.862,0.250,10.201,159.182,9.770,0.770,24.820,23.560,0.710,0.850,23.220,116.972,21.240,7.470,92.491
6284,1,0,365.064,397.045,132.682,4.860,14.611,83.251,7.000,268.683,0.240,10.050,264.363,9.560,0.950,22.221,26.110,0.730,0.790,21.871,221.592,19.891,6.800,92.521
6285,1,0,368.245,400.785,136.912,4.860,14.900,83.281,7.280,271.674,0.250,10.040,263.873,10.060,0.760,24.780,24.211,0.710,0.810,24.320,221.253,22.300,6.460,92.501
6286,1,0,262.534,294.724,134.472,4.880,14.530,84.632,7.150,164.062,0.270,10.390,160.252,9.740,0.750,22.651,26.080,0.720,0.830,22.060,116.521,20.060,7.110,92.511
6287,1,0,258.913,292.743,135.481,4.930,16.140,80.981,7.040,164.812,0.330,10.260,157.262,11.090,0.780,22.460,25.790,0.710,0.820,22.921,115.121,20.961,6.600,92.501
6288,1,0,315.964,347.744,130.351,4.860,14.110,81.791,7.150,220.883,0.260,10.400,217.393,9.311,0.800,22.080,23.990,0.710,0.810,22.020,174.352,19.880,6.670,92.512
6289,1,0,366.585,398.495,135.532,4.860,14.180,82.331,7.130,271.144,0.220,9.760,262.963,9.440,0.720,24.620,23.801,0.720,0.830,25.300,221.053,23.290,6.561,92.511
6290,1,0,365.745,397.405,132.342,4.850,14.190,81.371,7.110,271.254,0.260,11.540,265.063,9.320,0.830,23.240,22.111,0.730,0.800,23.390,223.063,21.340,6.520,92.491
6291,1,0,242.112,277.044,151.282,4.870,16.571,96.231,7.210,131.321,0.310,14.490,125.762,10.500,0.950,25.731,29.220,0.710,1.210,23.850,79.441,21.870,6.980,92.491
6292,1,0,219.953,252.023,133.991,4.870,14.310,85.181,7.060,121.832,0.240,10.900,118.032,9.560,0.750,22.920,24.780,0.720,0.810,23.150,73.751,21.140,6.990,92.512
6293,1,0,215.383,247.203,132.182,4.840,14.310,82.301,7.120,119.802,0.250,10.391,115.021,9.321,0.770,24.070,23.470,0.750,0.860,22.530,72.261,20.500,6.230,92.521
6294,1,0,222.962,255.393,136.951,4.830,14.471,87.551,6.990,122.071,0.260,10.980,118.442,9.710,0.751,23.070,27.260,0.710,0.820,22.190,74.581,20.160,7.040,92.511
6295,1,0,217.712,248.813,134.931,4.830,13.991,80.021,7.120,124.601,0.240,9.410,113.882,10.990,0.740,24.620,22.410,0.730,0.820,25.200,72.371,23.260,6.110,92.491
6296,1,0,214.073,245.533,129.802,4.830,14.090,83.351,7.360,117.322,0.230,9.680,115.731,9.380,0.770,24.410,22.461,0.710,0.820,21.650,71.041,19.630,9.891,92.491
6297,1,0,281.324,315.314,212.922,4.860,16.470,47.341,6.440,221.333,0.260,12.480,102.392,12.030,0.760,70.811,5.100,27.850,0.760,69.601,123.702,67.691,7.340,92.551
6298,1,0,284.053,315.744,211.583,4.971,14.070,47.180,6.331,224.702,0.260,12.050,104.161,12.140,0.780,70.481,4.880,30.071,0.710,68.751,127.502,66.991,6.750,92.521
6299,1,0,234.213,265.803,162.082,4.860,14.190,45.301,6.280,175.992,0.260,11.820,103.721,10.370,0.740,69.651,5.020,30.280,0.760,22.541,126.761,20.871,6.900,92.501
6300,1,0,234.453,265.703,163.182,4.850,14.140,45.541,6.310,176.542,0.250,13.730,102.521,10.660,0.760,68.831,5.080,31.460,0.750,22.301,127.231,20.651,7.030,92.511
6301,1,0,199.382,231.173,129.871,4.830,14.570,78.801,7.220,107.251,0.240,10.540,101.302,9.410,0.750,23.520,21.560,0.720,0.850,22.200,59.811,20.410,7.020,92.511
6302,1,0,232.153,263.624,162.233,4.850,13.960,44.840,6.510,175.093,0.610,12.051,101.391,10.280,0.790,68.950,5.010,30.801,0.770,23.640,125.442,21.850,6.590,92.501
6303,1,0,307.194,339.174,166.952,4.870,14.550,46.751,6.400,248.243,0.240,12.230,172.222,10.510,0.770,70.061,5.090,30.110,0.720,23.991,195.712,21.931,8.300,92.521
6304,1,0,283.934,315.814,166.512,4.850,14.310,45.441,6.380,226.313,0.250,12.570,149.302,12.561,0.780,68.851,4.970,30.800,0.750,22.050,173.432,20.210,7.350,92.511
6305,1,0,349.115,380.985,164.132,4.840,14.340,46.291,6.250,290.774,0.260,12.390,216.853,10.490,0.770,69.641,4.890,30.050,0.720,23.840,240.333,21.960,6.570,92.501
6306,1,0,347.284,378.445,163.222,4.880,13.870,46.251,6.450,288.473,0.250,12.140,215.223,10.520,0.760,69.141,4.970,29.340,0.750,22.580,237.993,20.740,6.680,92.521
6307,1,0,281.573,313.794,164.652,4.860,14.790,47.231,6.380,221.982,0.270,11.880,149.142,10.060,0.770,71.211,5.000,29.890,0.720,23.730,172.312,21.880,7.740,92.522
6308,1,0,345.404,377.425,162.053,4.880,14.210,46.990,6.400,286.084,0.250,12.251,215.372,10.500,0.780,68.430,5.090,28.761,0.740,22.241,237.333,20.381,6.960,92.501
6309,1,0,349.914,382.125,166.343,4.860,14.780,45.640,6.280,292.034,0.260,13.621,215.782,10.150,0.780,70.030,4.980,32.121,0.750,23.811,241.283,22.081,6.890,92.511
6310,1,0,313.444,345.094,130.371,4.840,14.330,82.321,7.161,217.882,0.250,10.490,214.723,9.430,0.740,23.421,22.770,0.690,0.840,21.240,170.962,19.420,6.880,92.481
6311,1,0,316.314,348.254,134.271,4.840,14.670,83.781,7.240,219.232,0.250,9.950,213.983,10.930,0.750,22.801,25.920,0.740,0.820,22.080,170.452,20.360,9.000,92.511
6312,1,0,311.514,342.774,129.402,4.880,13.920,81.311,7.040,216.933,0.240,9.640,213.372,9.371,0.780,21.830,25.251,0.710,0.870,21.030,170.682,19.320,6.731,92.491
6313,1,0,246.013,277.463,131.012,4.890,14.250,82.371,7.060,150.552,0.250,9.590,146.451,9.190,0.770,22.380,25.841,0.720,0.820,22.101,103.571,20.391,9.220,92.531
6314,1,0,192.702,223.952,127.671,4.830,13.970,80.531,7.320,98.661,0.220,11.210,96.281,9.120,0.770,21.360,22.741,0.700,0.850,20.830,52.701,19.130,7.031,92.501
6315,1,0,195.963,227.193,129.382,4.840,13.990,78.561,7.130,103.982,0.240,9.740,97.811,9.170,0.770,24.100,21.101,0.700,0.820,23.460,55.791,21.610,6.400,92.491
6316,1,0,192.992,223.903,128.862,4.850,13.601,78.001,7.180,101.741,0.240,9.500,95.041,9.350,0.790,23.691,21.880,0.690,0.800,22.491,54.180,20.741,7.170,92.511
6317,1,0,238.813,270.983,166.732,4.840,14.490,57.641,6.590,168.192,0.290,12.750,104.251,9.970,0.730,71.561,4.870,20.900,0.700,22.841,118.111,20.971,6.411,92.481
6318,1,0,191.752,222.802,127.251,4.840,13.910,78.111,7.090,100.491,0.250,9.750,95.551,9.190,0.800,22.490,22.241,0.690,0.820,21.570,54.181,19.860,6.380,92.501
6319,1,0,317.214,350.974,135.062,4.850,16.410,81.721,7.100,221.583,0.260,10.081,215.912,9.440,0.750,23.260,25.760,0.740,0.790,23.481,172.633,21.720,6.410,92.491
6320,1,0,346.854,378.274,162.641,4.880,14.140,45.901,6.310,288.643,0.250,12.690,215.633,10.640,0.740,69.381,5.170,30.640,0.760,22.440,239.863,20.570,6.470,92.491
6321,1,0,311.393,343.105,130.172,4.900,14.211,79.381,7.240,218.882,0.260,10.280,212.933,9.370,0.780,23.511,22.250,0.690,0.820,22.430,171.642,20.530,6.390,92.531
6322,1,0,317.224,348.274,130.932,4.830,13.620,81.681,7.240,222.193,0.250,10.510,217.342,9.811,0.770,22.000,24.521,0.680,0.830,21.250,175.012,19.310,6.420,92.492
6323,1,0,310.934,342.674,130.282,4.860,14.480,78.221,7.220,219.533,0.260,10.290,212.392,9.211,0.800,22.340,22.901,0.720,0.810,21.450,171.322,19.600,6.260,92.502
6324,1,0,250.483,282.674,134.222,4.850,14.330,81.741,7.111,155.511,0.240,10.310,148.452,9.310,0.820,21.791,24.950,0.720,0.870,22.760,105.801,20.940,6.580,92.511
6325,1,0,319.754,351.725,134.692,4.880,14.511,84.921,7.390,220.823,0.260,10.650,217.033,9.510,0.760,25.630,22.420,0.740,0.800,23.960,171.792,22.100,6.840,92.511
6326,1,0,314.683,346.785,131.462,4.830,14.701,81.401,7.250,219.922,0.250,10.220,215.323,9.450,0.840,23.690,22.690,0.710,0.810,22.530,172.382,20.760,6.620,92.501
6327,1,0,408.655,440.855,224.012,4.880,14.440,46.791,6.390,349.494,0.260,14.220,216.843,12.070,0.800,70.411,4.840,31.690,0.750,79.371,241.973,77.401,6.530,92.511
6328,1,0,279.324,311.584,162.522,4.830,14.220,47.970,6.260,219.193,0.280,12.470,149.062,10.290,0.770,68.881,5.050,28.270,0.750,22.331,170.622,20.621,7.280,92.521
6329,1,0,280.294,312.044,163.922,4.870,14.310,45.821,6.490,221.813,0.250,12.760,148.122,10.431,0.740,69.471,4.980,30.410,0.730,23.350,171.752,21.630,7.200,92.481
6330,1,0,278.573,310.563,162.931,4.870,14.130,47.601,6.460,218.622,0.260,12.630,147.632,10.590,0.750,69.511,5.190,29.321,0.880,21.880,170.222,20.140,9.720,92.502
6331,1,0,249.033,281.023,133.981,4.840,14.720,82.621,7.080,152.972,0.250,10.220,147.042,10.960,0.760,23.170,24.950,0.740,0.920,22.441,103.871,20.671,8.770,92.502
6332,1,0,244.263,275.584,129.492,4.850,13.821,81.211,7.040,149.782,0.240,10.140,146.092,9.170,0.790,22.160,24.790,0.710,0.860,20.870,104.081,19.120,6.360,92.521
6333,1,0,244.483,276.484,131.152,4.850,14.441,80.881,7.230,150.302,0.260,10.660,145.332,9.140,0.810,22.550,24.150,0.690,0.880,22.080,103.271,20.290,6.630,92.511
6334,1,0,197.852,229.413,132.062,4.860,14.161,78.131,7.110,106.451,0.250,11.470,97.351,8.850,0.780,21.661,21.550,0.700,0.800,25.491,55.650,23.751,6.630,92.491
6335,1,0,192.593,223.723,127.442,4.820,13.870,77.500,7.271,101.681,0.250,9.580,96.281,9.221,0.780,22.201,22.700,0.710,0.820,21.580,55.140,19.770,6.910,92.531
6336,1,0,200.292,234.993,133.502,4.900,17.390,79.441,7.270,107.581,0.260,9.540,101.491,9.150,0.800,29.110,19.741,0.690,0.820,23.310,59.111,21.580,6.251,92.531
6337,1,0,194.612,226.123,128.972,4.830,14.210,77.461,7.110,104.031,0.250,9.470,97.151,8.990,0.770,25.930,19.491,0.720,0.810,21.530,56.361,19.820,6.721,92.511
6338,1,0,216.513,250.283,139.981,4.860,15.890,86.941,7.490,115.751,0.250,11.890,110.302,9.600,1.030,23.571,26.800,0.690,0.940,23.570,66.931,21.710,7.180,92.501
6339,1,0,323.444,355.395,137.252,4.850,14.710,82.221,7.110,227.553,0.250,10.510,218.143,10.950,0.760,25.430,23.090,0.730,0.830,25.040,176.082,23.160,6.990,92.501
6340,1,0,314.904,346.194,130.691,4.830,13.880,80.351,7.080,221.223,0.440,9.821,215.503,9.220,0.770,23.230,22.890,0.680,0.840,22.800,173.223,21.050,7.180,92.521
6341,1,0,336.514,373.034,146.912,4.840,17.200,92.841,6.990,229.983,0.310,13.930,226.122,10.100,0.980,27.080,25.891,0.720,0.870,23.811,180.422,21.831,7.320,92.502
6342,1,0,320.224,351.574,134.482,4.870,13.930,83.281,7.260,223.643,0.240,12.670,217.092,9.921,0.750,22.590,23.511,0.741,0.830,21.800,174.642,20.040,6.420,92.512
6343,1,0,314.234,346.035,129.752,4.820,14.331,80.791,7.110,220.243,0.240,10.410,216.283,9.200,0.780,22.810,23.220,0.700,0.840,21.760,173.892,19.830,6.520,92.521
6344,1,0,311.944,343.604,130.342,4.850,13.950,80.151,7.160,218.463,0.240,10.570,213.262,9.540,0.790,22.270,23.551,0.730,0.810,21.251,171.702,19.371,8.110,92.491
6345,1,0,254.503,286.894,136.842,4.960,14.561,82.931,7.190,158.132,0.250,10.040,150.052,9.401,0.750,26.760,21.580,0.720,0.860,24.030,107.191,22.180,6.630,92.501
6346,1,0,316.054,348.014,131.771,4.860,14.300,81.671,7.341,220.982,0.250,10.310,216.243,9.640,0.780,23.831,22.730,0.730,0.820,22.480,173.192,20.650,6.350,92.511
6347,1,0,321.424,354.234,137.572,4.860,15.040,83.501,7.210,224.593,0.270,11.181,216.662,9.700,0.870,25.120,22.840,0.710,0.810,25.511,173.683,23.660,9.710,92.511
6348,1,0,349.964,381.654,164.722,4.850,13.990,47.000,6.431,290.533,0.240,12.890,216.932,10.830,0.860,70.101,5.030,30.881,0.740,22.461,240.782,20.521,6.840,92.522
6349,1,0,281.264,313.474,166.582,4.840,14.650,45.120,6.320,223.843,0.260,12.430,146.892,11.950,0.830,69.691,4.980,30.930,0.810,22.991,171.362,21.201,6.630,92.511
6350,1,0,279.954,311.584,164.102,4.840,14.120,47.271,6.350,220.453,0.260,13.360,147.482,10.170,0.790,69.301,4.910,29.840,0.780,21.930,170.752,20.170,7.740,92.481
6351,1,0,317.554,350.014,134.691,4.890,14.850,84.601,7.071,219.902,0.230,11.230,215.323,9.140,0.780,23.131,24.500,0.700,0.850,22.110,171.132,20.400,6.430,92.501
6352,1,0,311.684,344.814,132.451,4.830,15.580,81.031,7.250,217.073,0.250,9.971,212.363,9.370,0.770,22.340,26.350,0.710,0.840,21.280,170.153,19.500,7.030,92.531
6353,1,0,309.634,341.714,129.852,4.870,14.560,80.581,7.070,215.973,0.250,9.910,211.862,9.210,0.790,22.720,23.791,0.720,0.770,21.951,169.562,20.201,6.520,92.541
6354,1,0,244.483,275.894,130.722,4.860,14.120,78.890,7.230,152.381,0.250,9.870,145.172,9.250,0.780,21.431,23.780,0.710,0.820,22.350,103.371,20.620,6.620,92.551
6355,1,0,244.503,276.863,130.022,4.860,14.550,80.011,7.170,151.262,0.620,9.850,146.841,9.030,0.760,22.880,23.991,0.730,0.860,21.731,105.121,19.911,6.550,92.531
6356,1,0,193.093,223.973,127.092,4.830,13.670,78.301,7.070,101.692,0.240,9.300,96.881,8.950,0.780,21.430,23.511,0.730,0.810,20.490,55.131,18.720,6.680,92.531
6357,1,0,200.892,232.183,132.252,4.860,14.091,80.131,7.100,107.501,0.250,11.460,99.931,9.100,0.761,24.740,20.230,0.700,0.840,24.561,58.110,22.691,6.500,92.511
6358,1,0,195.702,227.463,128.122,4.830,14.570,78.951,7.100,103.541,0.250,9.930,99.341,9.180,0.790,23.960,21.270,0.690,0.820,21.401,57.391,19.580,6.480,92.491
6359,1,0,234.402,266.044,162.893,4.860,14.311,45.900,6.450,176.102,0.270,12.320,103.151,11.320,0.760,69.071,4.931,29.701,0.730,22.740,126.102,20.930,6.350,92.541
6360,1,0,277.373,310.493,211.172,4.890,15.610,45.670,6.441,219.602,0.270,12.330,99.321,12.240,0.740,68.991,4.970,28.881,0.730,69.211,121.481,67.441,6.450,92.532
6361,1,0,407.175,439.506,223.403,4.840,15.150,47.791,6.370,346.564,0.240,12.830,216.103,12.080,0.890,70.261,4.900,28.360,0.770,80.461,237.843,78.591,7.010,92.501
6362,1,0,347.974,379.805,163.933,4.841,14.170,47.600,6.621,287.913,0.250,12.490,215.872,10.800,0.760,69.441,5.450,29.501,0.710,22.661,238.533,20.841,6.480,92.521
6363,1,0,345.644,379.204,163.171,4.890,15.910,46.481,6.400,286.753,0.260,12.330,216.033,10.350,0.760,69.451,5.070,27.901,0.760,23.390,237.273,21.600,6.720,92.502
6364,1,0,347.184,378.945,163.413,4.871,14.300,46.140,6.480,288.804,0.260,12.390,215.532,10.260,0.780,70.591,5.000,31.531,0.750,22.171,240.373,20.361,9.520,92.511
6365,1,0,350.884,383.415,165.543,5.040,14.911,47.250,6.330,291.324,0.260,12.821,217.872,10.320,0.760,69.730,4.950,29.411,0.780,23.631,240.783,21.851,6.730,92.511
6366,1,0,350.544,382.584,167.941,4.880,14.520,48.051,6.350,290.083,0.230,14.710,214.643,10.890,0.760,69.321,4.920,30.390,0.740,22.400,238.153,20.680,7.071,92.521
6367,1,0,344.154,376.154,162.452,4.880,14.410,45.020,6.481,286.963,0.250,12.100,213.702,9.840,0.780,69.181,5.050,30.811,0.750,23.311,237.912,21.521,6.860,92.522
6368,1,0,365.154,397.865,240.914,4.860,14.431,48.270,6.240,304.664,0.270,13.320,156.951,12.290,0.760,68.771,4.931,28.230,0.751,97.232,178.662,95.502,6.720,92.501
6369,1,0,351.135,384.845,166.612,4.860,15.730,51.091,6.430,287.234,0.250,13.490,218.233,10.210,0.790,69.981,5.310,26.170,0.750,23.430,237.723,21.630,8.110,92.521
6370,1,0,349.165,380.825,164.282,4.850,14.020,48.661,6.340,288.384,0.280,12.290,216.543,10.430,0.750,68.881,4.920,27.160,0.770,24.200,237.133,22.390,6.650,92.501
6371,1,0,280.384,313.024,163.852,4.840,14.440,45.511,6.390,222.853,0.250,12.130,149.172,10.130,0.790,69.991,5.010,31.310,0.760,23.110,173.772,21.410,6.380,92.491
6372,1,0,280.933,312.564,163.752,4.870,14.221,47.490,6.310,221.113,0.240,12.190,148.812,12.030,0.750,69.271,5.020,28.200,0.760,22.651,170.232,20.891,6.380,92.521
6373,1,0,277.994,310.274,163.212,4.880,14.660,45.331,6.320,220.573,0.250,12.360,147.062,10.150,0.790,69.631,4.970,31.020,0.740,22.950,171.342,21.190,6.650,92.511
6374,1,0,192.942,223.772,126.891,4.870,13.720,79.511,7.220,100.181,0.240,10.030,96.881,9.340,0.800,22.550,21.711,0.740,0.850,20.980,53.861,19.260,6.371,92.521
6375,1,0,191.992,223.003,127.592,4.870,14.161,77.641,7.030,100.751,0.250,9.730,95.411,9.180,0.730,24.171,21.810,0.730,0.810,21.281,54.580,19.601,6.450,92.511
6376,1,0,189.933,220.973,125.902,4.860,13.890,76.331,7.151,100.371,0.240,9.290,95.071,9.261,0.740,21.901,22.080,0.690,0.820,21.030,54.060,19.330,6.770,92.501
6377,1,0,191.982,222.923,127.792,4.830,14.021,77.391,7.160,101.231,0.240,9.500,95.131,10.530,0.810,22.030,22.870,0.720,0.820,20.891,53.940,19.141,7.320,92.561
6378,1,0,194.383,225.273,127.942,4.850,13.820,77.831,7.220,103.062,0.250,9.831,97.331,9.220,0.780,24.060,20.400,0.760,0.830,22.680,55.821,20.850,6.640,92.521
6379,1,0,197.163,228.283,127.992,4.820,13.860,78.711,7.190,105.172,0.240,9.760,100.291,8.861,0.810,24.371,20.490,0.720,0.810,21.070,58.201,19.340,9.800,92.501
6380,1,0,198.293,229.943,129.832,4.850,14.360,78.921,7.220,106.022,0.240,9.991,100.111,9.510,0.810,22.310,23.000,0.720,0.810,22.670,58.291,20.910,6.690,92.491
