idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,pub_steer_rad,pub_accel_mps2,used_fallback
22360,1779177461574992315,0,0,1,-102224,851648,-46042,40716,590458,3430,-567506,-102236,811856,-0.3899536,3.2487793,0
22361,1779177461579913532,0,0,1,-102224,794592,-47017,43200,590992,3462,-571952,-102236,851648,-0.3899536,3.0311279,0
22362,1779177461584927806,0,0,1,-102224,795344,-48015,45728,591289,3550,-576028,-102236,794592,-0.3899536,3.0339966,0
22363,1779177461589926080,0,0,1,-102224,824240,-46074,37422,591823,3689,-578215,-102236,795344,-0.3899536,3.1442261,0
22364,1779177461594940035,0,0,1,-102224,829120,-47014,39944,591585,3843,-577126,-102236,824240,-0.3899536,3.1628418,0
22365,1779177461599908549,0,0,1,-102224,766960,-47995,42663,591585,3974,-572949,-102236,829120,-0.3899536,2.9257202,0
22366,1779177461604885030,0,0,1,-102224,811584,-47513,39840,592119,4051,-567192,-102236,766960,-0.3899536,3.0959473,0
22367,1779177461609936810,0,0,1,-102224,798304,-48489,42713,591704,4049,-561163,-102236,811584,-0.3899536,3.0452881,0
22368,1779177461614954540,0,0,1,-102224,837056,-49945,44589,591645,3971,-555358,-102236,798304,-0.3899536,3.1931152,0
22369,1779177461619929646,0,0,1,-102224,838128,-49444,41851,590992,3821,-550373,-102236,837056,-0.3899536,3.1972046,0
22370,1779177461624865807,0,0,1,-102224,836624,-50558,45042,590576,3617,-546723,-102236,838128,-0.3899536,3.1914673,0
22371,1779177461630148791,0,0,1,-102224,849248,-51641,48091,590576,3364,-545618,-102236,836624,-0.3899536,3.2396240,0
22372,1779177461634964309,0,0,1,-102224,837776,-51121,45468,590636,3137,-544775,-102236,849248,-0.3899536,3.1958618,0
22373,1779177461639923575,0,0,1,-102224,852640,-50616,42757,591289,2912,-546576,-102236,837776,-0.3899536,3.2525635,0
22374,1779177461645007323,0,0,1,-102224,857232,-51635,45868,591407,2720,-549766,-102236,852640,-0.3899536,3.2700806,0
22375,1779177461649932347,0,0,1,-102224,858272,-51130,43141,591882,2589,-553738,-102236,857232,-0.3899536,3.2740479,0
22376,1779177461654940894,0,0,1,-102224,865280,-52136,46340,592594,2519,-558724,-102236,858272,-0.3899536,3.3007812,0
22377,1779177461659880383,0,0,1,-102224,845584,-53136,49534,593544,2525,-563428,-102236,865280,-0.3899536,3.2256470,0
22378,1779177461664638396,0,0,1,-102224,864928,-52711,44758,594730,2597,-566911,-102236,845584,-0.3899536,3.2994385,0
22379,1779177461670040806,0,0,1,-102224,847040,-53697,47612,595146,2725,-570236,-102236,864928,-0.3899536,3.2312012,0
22380,1779177461674942599,0,0,1,-102224,822672,-56371,56688,595858,2881,-569719,-102236,847040,-0.3899536,3.1382446,0
22381,1779177461679919144,0,0,1,-102224,842000,-55735,53862,596095,3026,-567910,-102236,822672,-0.3899536,3.2119751,0
22382,1779177461684999468,0,0,1,-102224,838512,-55118,50989,596155,3142,-565510,-102236,842000,-0.3899536,3.1986694,0
22383,1779177461689918893,0,0,1,-102224,872416,-54551,48222,595443,3212,-562485,-102236,838512,-0.3899536,3.3280029,0
22384,1779177461694939887,0,0,1,-102224,842176,-55455,51254,593959,3226,-560062,-102236,872416,-0.3899536,3.2126465,0
22385,1779177461699923697,0,0,1,-102224,854080,-56345,54282,593247,3202,-558180,-102236,842176,-0.3899536,3.2580566,0
22386,1779177461704946772,0,0,1,-102224,889008,-55732,51482,592950,3153,-557320,-102236,854080,-0.3899536,3.3912964,0
22387,1779177461709942038,0,0,1,-102224,854000,-56572,54477,593840,3106,-557276,-102236,889008,-0.3899536,3.2577515,0
22388,1779177461714703284,0,0,1,-102224,883664,-57654,53729,594908,3073,-557709,-102236,854000,-0.3899536,3.3709106,0
22389,1779177461719933659,0,0,1,-102224,859184,-58512,56435,596155,3058,-560710,-102236,883664,-0.3899536,3.2775269,0
22390,1779177461724946365,0,0,1,-102224,862784,-57872,53609,597638,3096,-563816,-102236,859184,-0.3899536,3.2912598,0
22391,1779177461729885502,0,0,1,-102224,848800,-58717,56420,599418,3188,-567706,-102236,862784,-0.3899536,3.2379150,0
22392,1779177461734908417,0,0,1,-102224,841600,-59514,59067,601792,3348,-571723,-102236,848800,-0.3899536,3.2104492,0
22393,1779177461739909955,0,0,1,-102224,820960,-58839,56192,603572,3567,-574732,-102236,841600,-0.3899536,3.1317139,0
22394,1779177461744917477,0,0,1,-102224,809248,-59578,58762,605412,3829,-576694,-102236,820960,-0.3899536,3.0870361,0
22395,1779177461749919304,0,0,1,-102224,812064,-58900,55873,607074,4117,-577678,-102236,809248,-0.3899536,3.0977783,0
22396,1779177461754940970,0,0,1,-102224,791296,-59588,58401,608498,4417,-578007,-102236,812064,-0.3899536,3.0185547,0
22397,1779177461759942445,0,0,1,-102224,764512,-60261,60899,608854,4705,-577591,-102236,791296,-0.3899536,2.9163818,0
22398,1779177461764895374,0,0,1,-102224,791664,-58863,55225,608676,4966,-576874,-102236,764512,-0.3899536,3.0199585,0
22399,1779177461769895792,0,0,1,-102224,789008,-59564,57655,608201,5200,-576371,-102236,791664,-0.3899536,3.0098267,0
22400,1779177461774907315,0,0,1,-102224,808304,-60247,60043,607489,5406,-575482,-102236,789008,-0.3899536,3.0834351,0
22401,1779177461779941269,0,0,1,-102224,809872,-60924,62445,607904,5594,-573719,-102236,808304,-0.3899536,3.0894165,0
22402,1779177461784950648,0,0,1,-102224,806016,-60193,59585,608379,5753,-570952,-102236,809872,-0.3899536,3.0747070,0
22403,1779177461789925818,0,0,1,-102224,840848,-60828,61989,609151,5874,-567833,-102236,806016,-0.3899536,3.2075806,0
22404,1779177461794870427,0,0,1,-102224,800896,-60109,59195,609447,5952,-565036,-102236,840848,-0.3899536,3.0551758,0
22405,1779177461799923710,0,0,1,-102224,792576,-60683,61518,610219,5999,-563345,-102236,800896,-0.3899536,3.0234375,0
22406,1779177461804874335,0,0,1,-102224,792304,-61279,63959,611050,6030,-561929,-102236,792576,-0.3899536,3.0223999,0
22407,1779177461809944099,0,0,1,-102224,790592,-60516,61112,611643,6048,-561484,-102236,792304,-0.3899536,3.0158691,0
22408,1779177461815563249,0,0,1,-102224,833584,-60276,61001,612236,6067,-563474,-102236,790592,-0.3899536,3.1798706,0
22409,1779177461820187468,0,0,1,-102224,802512,-60955,63570,611880,6101,-563219,-102236,833584,-0.3899536,3.0613403,0
22410,1779177461825523285,0,0,1,-102224,848368,-61530,65760,611465,6131,-565791,-102236,802512,-0.3899536,3.2362671,0
22411,1779177461829954444,0,0,1,-102224,853696,-60844,63255,610694,6176,-565222,-102236,848368,-0.3899536,3.2565918,0
22412,1779177461835039216,0,0,1,-102224,866560,-61438,65622,610041,6210,-566152,-102236,853696,-0.3899536,3.3056641,0
22413,1779177461839873167,0,0,1,-102224,901984,-60693,62890,609625,6248,-565209,-102236,866560,-0.3899536,3.4407959,0
22414,1779177461844928722,0,0,1,-102224,885488,-61265,65300,609329,6270,-563800,-102236,901984,-0.3899536,3.3778687,0
22415,1779177461849955829,0,0,1,-102224,905040,-60494,62483,609803,6278,-560499,-102236,885488,-0.3899536,3.4524536,0
22416,1779177461854942551,0,0,1,-102224,903200,-61039,64966,610159,6247,-555905,-102236,905040,-0.3899536,3.4454346,0
22417,1779177461859928601,0,0,1,-102224,890208,-61587,67517,611584,6175,-551456,-102236,903200,-0.3899536,3.3958740,0
