idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,pub_steer_rad,pub_accel_mps2,used_fallback
9498,1779177941490792576,0,0,1,-91968,1390208,20879,-5171,983661,79389,-476477,-100692,1368336,-0.3508301,5.3032227,0
9499,1779177941495779512,0,0,1,-87856,1371712,20676,-5376,986569,79198,-472373,-95828,1390208,-0.3351440,5.2326660,0
9500,1779177941500779760,0,0,1,-85616,1332480,20474,-5584,989595,79448,-465634,-92122,1371712,-0.3265991,5.0830078,0
9501,1779177941505789288,0,0,1,-84896,1367040,20270,-5769,989595,79448,-465634,-89924,1332480,-0.3238525,5.2148438,0
9502,1779177941510768479,0,0,1,-89376,1324144,18913,-1219,994521,79792,-450445,-91221,1367040,-0.3409424,5.0512085,0
9503,1779177941515782936,0,0,1,-94080,1324032,18706,-1386,994521,79792,-450445,-93723,1324144,-0.3588867,5.0507812,0
9504,1779177941520784815,0,0,1,-100640,1336160,18481,-1522,993868,78969,-446701,-97763,1324032,-0.3839111,5.0970459,0
9505,1779177941525780103,0,0,1,-102224,1356416,18253,-1707,993868,78969,-446701,-102236,1336160,-0.3899536,5.1743164,0
9506,1779177941530782175,0,0,1,-93632,1396656,18587,-4003,1006923,77692,-459021,-102236,1356416,-0.3571777,5.3278198,0
9507,1779177941535784407,0,0,1,-87936,1358960,18403,-5511,1010959,77658,-464064,-97318,1396656,-0.3354492,5.1840210,0
9508,1779177941540777167,0,0,1,-82960,1337456,18663,-7845,1010959,77658,-464064,-92013,1358960,-0.3164673,5.1019897,0
9509,1779177941545787751,0,0,1,-81664,1258768,17924,-6096,1023480,78973,-468920,-87672,1337456,-0.3115234,4.8018188,0
9510,1779177941551001026,0,0,1,-80336,1241296,18192,-8542,1027456,80020,-469109,-86069,1258768,-0.3064575,4.7351685,0
9511,1779177941555791255,0,0,1,-81840,1218528,17655,-6498,1027456,80020,-469109,-85754,1241296,-0.3121948,4.6483154,0
9512,1779177941560947793,0,0,1,-86736,1248320,16941,-4874,1025794,80951,-463966,-88533,1218528,-0.3308716,4.7619629,0
9513,1779177941565783463,0,0,1,-92272,1218272,16712,-5127,1031550,82111,-465914,-92082,1248320,-0.3519897,4.6473389,0
9514,1779177941570755551,0,0,1,-95600,1240800,16493,-5504,1034992,82412,-472485,-96018,1218272,-0.3646851,4.7332764,0
9515,1779177941575778071,0,0,1,-98672,1289216,16262,-5926,1035526,82568,-480985,-100494,1240800,-0.3764038,4.9179688,0
9516,1779177941580725582,0,0,1,-93680,1313232,16532,-8335,1037663,82806,-486950,-102236,1289216,-0.3573608,5.0095825,0
9517,1779177941585732166,0,0,1,-86192,1352160,16180,-7156,1037663,82806,-486950,-98344,1313232,-0.3287964,5.1580811,0
9518,1779177941590724670,0,0,1,-81392,1313616,15963,-7591,1041342,83442,-486877,-91328,1352160,-0.3104858,5.0110474,0
9519,1779177941595774743,0,0,1,-80336,1307440,15743,-7983,1041698,84490,-478004,-87613,1313616,-0.3064575,4.9874878,0
9520,1779177941600719982,0,0,1,-79968,1271760,15522,-8315,1038968,86406,-457247,-85649,1307440,-0.3050537,4.8513794,0
9521,1779177941605728422,0,0,1,-79664,1287456,15297,-8651,1044903,87162,-454202,-85338,1271760,-0.3038940,4.9112549,0
9522,1779177941610790015,0,0,1,-82928,1230352,14514,-5446,1050125,87867,-455686,-85824,1287456,-0.3163452,4.6934204,0
9523,1779177941615725878,0,0,1,-84256,1259248,14302,-5796,1050125,87867,-455686,-88098,1230352,-0.3214111,4.8036499,0
9524,1779177941620743054,0,0,1,-84752,1223296,14092,-6219,1057721,89058,-464480,-89613,1259248,-0.3233032,4.6665039,0
9525,1779177941625722630,0,0,1,-83008,1229264,13873,-6639,1057721,89058,-464480,-89793,1223296,-0.3166504,4.6892700,0
9526,1779177941630718782,0,0,1,-82368,1163104,13658,-7100,1063595,89805,-468192,-88793,1229264,-0.3142090,4.4368896,0
9527,1779177941635823991,0,0,1,-80048,1204864,13954,-9482,1061400,91586,-466454,-87396,1163104,-0.3053589,4.5961914,0
9528,1779177941641010897,0,0,1,-82208,1184624,13181,-5433,1065316,92571,-464966,-86191,1204864,-0.3135986,4.5189819,0
9529,1779177941645853863,0,0,1,-82208,1143520,13503,-7681,1072081,93463,-464179,-86900,1184624,-0.3135986,4.3621826,0
9530,1779177941650724893,0,0,1,-81872,1072800,13307,-8080,1074455,94354,-465499,-86688,1143520,-0.3123169,4.0924072,0
9531,1779177941655923448,0,0,1,-79872,1113360,12805,-9964,1074455,94354,-465499,-85895,1072800,-0.3046875,4.2471313,0
9532,1779177941660748302,0,0,1,-78880,1099904,12597,-10346,1077719,96409,-465240,-84896,1113360,-0.3009033,4.1958008,0
9533,1779177941665825190,0,0,1,-75872,1103216,12851,-12682,1081279,97572,-460195,-83055,1099904,-0.2894287,4.2084351,0
9534,1779177941670733373,0,0,1,-73280,1099040,12644,-13031,1080508,98705,-449224,-80448,1103216,-0.2795410,4.1925049,0
9535,1779177941675724373,0,0,1,-72960,1088144,12440,-13365,1077778,99665,-438531,-78731,1099040,-0.2783203,4.1509399,0
9536,1779177941680725037,0,0,1,-75904,1075472,11792,-11851,1079381,100305,-432755,-80063,1088144,-0.2895508,4.1026001,0
9537,1779177941685886023,0,0,1,-78320,1071648,11457,-9633,1079381,100305,-432755,-80890,1075472,-0.2987671,4.0880127,0
9538,1779177941690778110,0,0,1,-80144,1076320,11284,-9924,1083060,100808,-432318,-83561,1071648,-0.3057251,4.1058350,0
9539,1779177941695810230,0,0,1,-79920,1095632,11115,-10291,1084306,101109,-433225,-84420,1076320,-0.3048706,4.1795044,0
9540,1779177941700723629,0,0,1,-79936,1098400,10935,-10628,1085196,101385,-436264,-84924,1095632,-0.3049316,4.1900635,0
9541,1779177941705739141,0,0,1,-78016,1101376,10758,-11026,1087392,102151,-440443,-83650,1098400,-0.2976074,4.2014160,0
9542,1779177941710741821,0,0,1,-78576,1097248,9610,-9472,1087392,102151,-440443,-82895,1101376,-0.2997437,4.1856689,0
