idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,pub_steer_rad,pub_accel_mps2,used_fallback
3583,1779703713291097924,0,0,2,-21296,1307328,-47040,-15586,1029414,143778,-375734,-23160,1359376,-0.0812378,4.9870605,0
3584,1779703713296017829,0,0,2,-28544,1434240,-49085,-16127,1032619,144199,-373412,-31026,1307328,-0.1088867,5.4711914,0
3585,1779703713300604946,0,0,2,-17968,1390432,-49256,-15662,1035942,145246,-366378,-19744,1434240,-0.0685425,5.3040771,0
3586,1779703713305569141,0,0,2,-25120,1486944,-49371,-15407,1035942,145246,-366378,-27477,1390432,-0.0958252,5.6722412,0
3587,1779703713310586012,0,0,2,-14240,1455280,-49463,-15167,1039799,145742,-368251,-16646,1486944,-0.0543213,5.5514526,0
3588,1779703713315582913,0,0,2,-21168,1510688,-51159,-16384,1048226,147734,-368185,-24099,1455280,-0.0807495,5.7628174,0
3589,1779703713320570566,0,0,2,-8864,1441984,-51260,-16174,1052617,149321,-363631,-12367,1510688,-0.0338135,5.5007324,0
3590,1779703713325597197,0,0,2,-16960,1459616,-51325,-16064,1054991,150324,-363731,-19532,1441984,-0.0646973,5.5679932,0
3591,1779703713330514286,0,0,2,-6336,1400080,-51385,-15860,1056949,152004,-353057,-8584,1459616,-0.0241699,5.3408813,0
3592,1779703713335563574,0,0,2,-14288,1487104,-51411,-15720,1056949,152004,-353057,-15788,1400080,-0.0545044,5.6728516,0
3593,1779703713340568444,0,0,2,-4112,1424944,-51419,-15514,1060866,154502,-331144,-5478,1487104,-0.0156860,5.4357300,0
3594,1779703713345585794,0,0,2,-10880,1467376,-52500,-16449,1062765,155181,-321423,-12739,1424944,-0.0415039,5.5975952,0
3595,1779703713350560902,0,0,2,128,1461136,-52502,-16172,1065376,156358,-303918,-2057,1467376,0.0004883,5.5737915,0
3596,1779703713355539498,0,0,2,-7136,1486480,-52924,-14178,1068699,156682,-294067,-9406,1461136,-0.0272217,5.6704712,0
3597,1779703713360497069,0,0,2,2512,1439440,-52877,-13869,1071903,157465,-278270,410,1486480,0.0095825,5.4910278,0
3598,1779703713365676701,0,0,2,-4112,1499872,-53787,-14455,1074870,157443,-270139,-6854,1439440,-0.0156860,5.7215576,0
3599,1779703713370594526,0,0,2,4816,1437040,-53725,-14112,1077778,157937,-257099,3202,1499872,0.0183716,5.4818726,0
3600,1779703713375565986,0,0,2,-3136,1497872,-53641,-13788,1080449,157700,-252179,-3943,1437040,-0.0119629,5.7139282,0
3601,1779703713380505188,0,0,2,6224,1412784,-53536,-13449,1083594,158020,-240560,5542,1497872,0.0237427,5.3893433,0
3602,1779703713385494441,0,0,2,-624,1427104,-53413,-13118,1087392,157657,-233848,-1477,1412784,-0.0023804,5.4439697,0
3603,1779703713392858873,0,0,2,8624,1357696,-53027,-13218,1093504,157888,-213867,7528,1427104,0.0328979,5.1791992,0
3604,1779703713395596090,0,0,1,7216,1371024,-55003,-13980,1095818,157746,-205193,7528,1357696,0.0275269,5.2300415,0
3605,1779703713400505178,0,0,1,9664,1323664,-55261,-12079,1099023,157490,-188492,9846,1371024,0.0368652,5.0493774,0
3606,1779703713405495679,0,0,1,7584,1301040,-55104,-11595,1101337,156807,-174938,8465,1323664,0.0289307,4.9630737,0
