unix_time_ns,solve_us,status,iterations,primal_residual,dual_residual,closest_wp,e_y,e_psi,vx,vy,omega,v_ref0,kappa0,left_wall0,right_wall0,cmd_steer,cmd_accel,actual_steer,use_steering_feedback
1777392007711056765,109.827,0,1,0.086996555,0.322209835,0,-0.090729,-0.135866,0.601475,0.019416,0.206370,2.086745,-0.278538,0.870000,1.030000,0.304248,5.122305,0.310,1
1777392007715971619,67.170,0,5,0.137903690,0.244000912,0,-0.091017,-0.134447,0.575442,0.020129,0.181319,2.087225,-0.278538,0.870000,1.030000,0.316466,6.666895,0.304,1
1777392007721014060,25.921,0,1,0.091522276,0.085199833,0,-0.091305,-0.132979,0.579743,0.021394,0.184099,2.087706,-0.278538,0.870000,1.030000,0.312332,6.723695,0.316,1
1777392007723041219,27.808,0,1,0.096419811,0.140722275,0,-0.092026,-0.136413,0.579743,0.021394,0.184099,2.087706,-0.278538,0.870000,1.030000,0.325716,6.629880,0.312,1
1777392007725887569,76.066,0,6,0.037183762,0.323889256,0,-0.092346,-0.134731,0.649692,0.024797,0.221582,2.088187,-0.278538,0.870000,1.030000,0.334380,3.637229,0.326,1
1777392007731149152,78.402,0,6,0.075514615,0.340468884,0,-0.092651,-0.128927,0.626602,0.026444,0.257442,2.101242,-0.273094,0.860000,1.040000,0.311847,6.778630,0.334,1
1777392007735975844,57.218,0,4,0.118378639,0.238497734,0,-0.092913,-0.126996,0.606681,0.025038,0.278520,2.101726,-0.273094,0.860000,1.040000,0.281587,7.063200,0.312,1
1777392007744111970,52.034,0,3,0.129878998,0.121802330,0,-0.093326,-0.123375,0.656031,0.029699,0.346195,2.102696,-0.273094,0.860000,1.040000,0.287810,7.063200,0.282,1
1777392007746090936,87.299,0,7,0.133141994,0.069434881,0,-0.093465,-0.122354,0.672103,0.023785,0.318121,2.102696,-0.273094,0.860000,1.040000,0.317103,7.063200,0.288,1
1777392007751140705,67.394,0,5,0.142256737,0.184862137,0,-0.093783,-0.114980,0.643807,0.025157,0.377266,2.115529,-0.266483,0.840000,1.040000,0.252523,7.063200,0.317,1
1777392007753058165,36.737,0,2,0.147346497,0.111987591,0,-0.094122,-0.122766,0.643807,0.025157,0.377266,2.115529,-0.266483,0.840000,1.040000,0.278836,7.063200,0.253,1
1777392007755956196,71.522,0,5,0.123120785,0.058401346,0,-0.094384,-0.120859,0.635657,0.023477,0.392597,2.116015,-0.266483,0.840000,1.040000,0.248355,7.063200,0.279,1
1777392007760934348,71.778,0,5,0.121636391,0.134583235,0,-0.094681,-0.118849,0.691571,0.023316,0.402168,2.116501,-0.266483,0.840000,1.040000,0.324911,7.063200,0.248,1
1777392007765870771,52.834,0,3,0.115528584,0.211718917,0,-0.094953,-0.116562,0.690892,0.026544,0.438357,2.116987,-0.266483,0.840000,1.040000,0.311572,7.063200,0.325,1
1777392007771008927,93.123,0,7,0.140237093,0.096191883,0,-0.095206,-0.113735,0.664859,0.026778,0.442687,2.117475,-0.266483,0.840000,1.040000,0.283520,7.063200,0.312,1
1777392007773028598,28.321,0,1,0.069031358,0.329734325,0,-0.096801,-0.112786,0.664859,0.026778,0.442687,2.117475,-0.266483,0.840000,1.040000,0.276776,7.063200,0.284,1
1777392007775986598,53.057,0,3,0.116076946,0.076045275,0,-0.097053,-0.109966,0.666897,0.025451,0.440027,2.117962,-0.266483,0.840000,1.040000,0.267166,7.063200,0.277,1
1777392007781082641,67.906,0,5,0.144013166,0.085484505,0,-0.097322,-0.107021,0.713530,0.026004,0.454752,2.118448,-0.266483,0.840000,1.040000,0.311184,7.063200,0.267,1
1777392007785896660,36.961,0,2,0.149647236,0.161170721,0,-0.097568,-0.100233,0.715341,0.028100,0.504602,2.131169,-0.259266,0.810000,1.030000,0.301030,7.063200,0.311,1
1777392007791204357,37.281,0,2,0.121251583,0.261744976,0,-0.097783,-0.096747,0.710813,0.029042,0.544406,2.131659,-0.259266,0.810000,1.030000,0.311892,7.063200,0.301,1
1777392007795908101,37.185,0,2,0.089939266,0.197166681,0,-0.097980,-0.093321,0.747938,0.030696,0.584068,2.132148,-0.259266,0.810000,1.030000,0.311842,7.063200,0.312,1
1777392007801091890,27.328,0,1,0.126594543,0.352698326,0,-0.098176,-0.089453,0.762200,0.032808,0.618238,2.132637,-0.259266,0.810000,1.030000,0.315650,7.063200,0.312,1
1777392007803018375,36.545,0,2,0.091035604,0.085954428,0,-0.098795,-0.095600,0.762200,0.032808,0.618238,2.132637,-0.259266,0.810000,1.030000,0.326766,7.063200,0.316,1
1777392007806667402,39.105,0,2,0.089487553,0.290429592,0,-0.099043,-0.086651,0.752919,0.033877,0.652810,2.145373,-0.252892,0.800000,1.040000,0.314664,7.063200,0.327,1
1777392007811235527,45.473,0,2,0.081944257,0.377858877,0,-0.099202,-0.083255,0.796609,0.035936,0.679004,2.145866,-0.252892,0.800000,1.040000,0.321273,7.063200,0.315,1
1777392007815965224,39.425,0,2,0.085239589,0.292424440,0,-0.099340,-0.079800,0.811549,0.038100,0.701820,2.146360,-0.252892,0.800000,1.040000,0.311380,7.063200,0.321,1
1777392007820880942,37.729,0,2,0.079805166,0.223055363,0,-0.099461,-0.075698,0.810644,0.038997,0.710597,2.146850,-0.252892,0.800000,1.040000,0.307904,7.063200,0.311,1
1777392007823024968,26.977,0,1,0.079224944,0.198489904,0,-0.100451,-0.073585,0.810644,0.038997,0.710597,2.146850,-0.252892,0.800000,1.040000,0.300296,7.063200,0.308,1
1777392007825862741,37.121,0,2,0.085597873,0.310900927,0,-0.100550,-0.069307,0.836903,0.040285,0.712595,2.147343,-0.252892,0.800000,1.040000,0.295652,7.063200,0.300,1
1777392007830968513,37.505,0,2,0.098510444,0.410651207,0,-0.100636,-0.064953,0.870633,0.042658,0.714418,2.147835,-0.252892,0.800000,1.040000,0.289047,7.063200,0.296,1
1777392007835826821,36.641,0,2,0.089349240,0.272480965,0,-0.100739,-0.056200,0.869275,0.043839,0.710502,2.160589,-0.247496,0.790000,1.040000,0.275499,7.063200,0.289,1
1777392007840895055,27.361,0,1,0.105557919,0.295756817,0,-0.100756,-0.052657,0.881499,0.044684,0.703498,2.161083,-0.247496,0.790000,1.040000,0.268271,7.063200,0.275,1
1777392007845907096,36.993,0,2,0.107957363,0.330115557,0,-0.100756,-0.048590,0.908211,0.046255,0.707100,2.161579,-0.247496,0.790000,1.040000,0.258909,7.063200,0.268,1
1777392007850923360,26.784,0,1,0.112604618,0.343611002,0,-0.100736,-0.044236,0.915681,0.047314,0.712899,2.162074,-0.247496,0.790000,1.040000,0.250554,7.063200,0.259,1
1777392007852981400,34.945,0,2,0.128370762,0.125639677,0,-0.102349,-0.047541,0.915681,0.047314,0.712899,2.162074,-0.247496,0.790000,1.040000,0.254347,7.063200,0.251,1
1777392007855913384,27.008,0,1,0.111315817,0.165702581,0,-0.102322,-0.043176,0.920662,0.048056,0.720085,2.162570,-0.247496,0.790000,1.040000,0.245186,7.063200,0.254,1
1777392007860919121,36.673,0,2,0.118351668,0.294625282,0,-0.102329,-0.034118,0.938545,0.048958,0.720812,2.175341,-0.241006,0.770000,1.050000,0.239278,7.063200,0.245,1
1777392007865874232,26.465,0,1,0.123893470,0.387354612,0,-0.102233,-0.030537,0.948732,0.049851,0.716656,2.175838,-0.241006,0.770000,1.050000,0.230445,7.063200,0.239,1
1777392007870866240,26.305,0,1,0.124115229,0.276069403,0,-0.102119,-0.026635,0.948505,0.050034,0.711130,2.176337,-0.241006,0.770000,1.050000,0.222344,7.063200,0.230,1
1777392007872899127,25.088,0,1,0.123439819,0.173799276,0,-0.103662,-0.023944,0.948505,0.050034,0.711130,2.176337,-0.241006,0.770000,1.050000,0.216023,7.063200,0.222,1
1777392007875882889,24.897,0,1,0.147105694,0.361703396,0,-0.103520,-0.019602,0.960730,0.049955,0.710787,2.176835,-0.241006,0.770000,1.050000,0.207833,7.063200,0.216,1
1777392007881056342,36.417,0,2,0.137069643,0.323839188,0,-0.103363,-0.015224,0.972501,0.049966,0.718857,2.177333,-0.241006,0.770000,1.050000,0.200237,7.063200,0.208,1
1777392007885860920,36.417,0,2,0.136824429,0.102966785,0,-0.103207,-0.007119,0.972275,0.049410,0.734363,2.190122,-0.235570,0.760000,1.050000,0.186453,7.063200,0.200,1
1777392007890942723,27.009,0,1,0.138890386,0.133275032,0,-0.102991,-0.002911,0.975897,0.048121,0.743582,2.190624,-0.235570,0.760000,1.050000,0.177055,7.063200,0.186,1
1777392007896024013,37.089,0,2,0.147194088,0.240896702,0,-0.102764,0.001603,0.988121,0.046947,0.749809,2.191124,-0.235570,0.760000,1.050000,0.164677,7.063200,0.177,1
1777392007901402656,36.161,0,2,0.151800722,0.225525856,0,-0.102521,0.006225,0.996270,0.045432,0.748164,2.191625,-0.235570,0.760000,1.050000,0.154724,7.063200,0.165,1
1777392007902048434,36.929,0,2,0.148022085,0.079183817,0,-0.104555,0.005485,0.996270,0.045432,0.748164,2.191625,-0.235570,0.760000,1.050000,0.152332,7.063200,0.165,1
1777392007906696016,35.041,0,2,0.143515646,0.137382746,0,-0.104355,0.014209,0.993101,0.043249,0.745187,2.203979,-0.229936,0.750000,1.060000,0.141887,7.063200,0.152,1
1777392007910917155,26.656,0,1,0.147214025,0.110989094,0,-0.104075,0.017837,0.998081,0.040928,0.736278,2.204483,-0.229936,0.750000,1.060000,0.130701,7.063200,0.142,1
1777392007915900715,66.082,0,5,0.151293278,0.049282551,0,-0.103783,0.022022,1.008042,0.038322,0.722680,2.204986,-0.229936,0.750000,1.060000,0.121198,7.063200,0.131,1
1777392007920965813,165.220,0,15,0.151088059,0.014559031,0,-0.103487,0.026348,1.021624,0.035628,0.711937,2.205490,-0.229936,0.750000,1.060000,0.112185,7.063200,0.121,1
1777392007923267380,26.145,0,1,0.149762392,0.086059928,0,-0.104755,0.033110,1.021624,0.035628,0.711937,2.205490,-0.229936,0.750000,1.060000,0.100961,7.063200,0.112,1
1777392007925901820,76.002,0,6,0.145837247,0.088737488,0,-0.104441,0.040849,1.050147,0.032159,0.697355,2.217813,-0.224039,0.740000,1.090000,0.093899,7.063200,0.101,1
1777392007930909540,36.961,0,2,0.144682586,0.245903492,0,-0.104062,0.044830,1.080255,0.028761,0.685878,2.218318,-0.224039,0.740000,1.090000,0.086606,7.063200,0.094,1
1777392007935943917,26.208,0,1,0.143667191,0.303229809,0,-0.103680,0.049070,1.089536,0.025446,0.674660,2.218823,-0.224039,0.740000,1.090000,0.078387,7.063200,0.087,1
1777392007940940213,35.745,0,2,0.138140321,0.248916864,0,-0.103299,0.053194,1.108099,0.022186,0.664823,2.219329,-0.224039,0.740000,1.090000,0.068552,7.063200,0.078,1
1777392007945980223,75.554,0,6,0.108153641,0.328810573,0,-0.102899,0.060468,1.144771,0.018721,0.654542,2.231664,-0.218243,0.730000,1.090000,0.047967,7.063200,0.069,1
1777392007950913317,45.345,0,3,0.114640564,0.292689800,0,-0.102468,0.064493,1.160618,0.014438,0.637492,2.232173,-0.218243,0.730000,1.090000,0.035259,7.063200,0.048,1
1777392007952983582,35.361,0,2,0.110739678,0.230304480,0,-0.105489,0.063395,1.160618,0.014438,0.637492,2.232173,-0.218243,0.730000,1.090000,0.030092,7.063200,0.035,1
1777392007955998192,56.130,0,4,0.123046279,0.282666206,0,-0.105056,0.067346,1.186424,0.009589,0.614828,2.232682,-0.218243,0.730000,1.090000,0.016290,7.063200,0.030,1
1777392007960861012,25.984,0,1,0.136077285,0.358979344,0,-0.104669,0.075215,1.216758,0.004622,0.585170,2.245027,-0.212194,0.720000,1.100000,0.004375,7.063200,0.016,1
1777392007965866461,35.425,0,2,0.146442205,0.257086515,0,-0.104195,0.077931,1.234642,-0.000441,0.538651,2.245538,-0.212194,0.720000,1.100000,-0.007551,7.063200,0.004,1
1777392007970654751,36.577,0,2,0.148547590,0.143684864,0,-0.105850,0.092333,1.234642,-0.000441,0.538651,2.246049,-0.212194,0.720000,1.100000,-0.028861,7.063200,-0.008,1
1777392007971796734,223.430,0,21,0.147159427,0.023860753,0,-0.105288,0.095689,1.256147,-0.005425,0.479412,2.246049,-0.212194,0.720000,1.100000,-0.038861,7.063200,-0.008,1
1777392007976323802,180.293,0,16,0.150802433,0.027988672,0,-0.104731,0.101560,1.282407,-0.011356,0.405456,2.258408,-0.205255,0.710000,1.090000,-0.043612,7.063200,-0.039,1
1777392007981522279,91.554,0,7,0.141462356,0.216760755,0,-0.104142,0.104183,1.300290,-0.016497,0.338913,2.258924,-0.205255,0.710000,1.090000,-0.061169,7.063200,-0.044,1
1777392007986120837,42.145,0,2,0.148358792,0.131906033,0,-0.103574,0.106426,1.321116,-0.021589,0.274256,2.259438,-0.205255,0.710000,1.090000,-0.064692,7.063200,-0.061,1
1777392007991183599,159.109,0,14,0.150822878,0.028666019,0,-0.102996,0.108112,1.348734,-0.025930,0.218815,2.259952,-0.205255,0.710000,1.090000,-0.073938,7.063200,-0.065,1
1777392007996047027,58.081,0,4,0.146383017,0.093509674,0,-0.102380,0.112990,1.370466,-0.030025,0.165635,2.272166,-0.202857,0.700000,1.090000,-0.079395,7.063200,-0.074,1
1777392008001009978,107.203,0,9,0.151134491,0.065952301,0,-0.101767,0.114534,1.394462,-0.033700,0.120015,2.272682,-0.202857,0.700000,1.090000,-0.084552,7.063200,-0.079,1
1777392008003093203,57.025,0,4,0.145005584,0.058717847,0,-0.104309,0.113309,1.394462,-0.033700,0.120015,2.272682,-0.202857,0.700000,1.090000,-0.081817,7.063200,-0.085,1
1777392008006720982,75.650,0,6,0.138867617,0.068807602,0,-0.103709,0.117446,1.420947,-0.036766,0.084909,2.284531,-0.196453,0.680000,1.090000,-0.087457,7.063200,-0.082,1
1777392008010991850,82.626,0,6,0.145442516,0.087421417,0,-0.103051,0.118688,1.443132,-0.039766,0.051803,2.285051,-0.196453,0.680000,1.090000,-0.086862,7.063200,-0.087,1
1777392008015921777,77.218,0,6,0.006017208,0.068138123,0,-0.102422,0.123028,1.467807,-0.042154,0.030509,2.296906,-0.188845,0.660000,1.100000,-0.094131,7.063200,-0.087,1
1777392008020920505,72.546,0,5,0.007504463,0.074485302,0,-0.101728,0.123551,1.493387,-0.044679,0.009876,2.297428,-0.188845,0.660000,1.100000,-0.093731,7.063200,-0.094,1
1777392008023033907,50.018,0,3,0.006585598,0.071980476,0,-0.102850,0.131451,1.493387,-0.044679,0.009876,2.297428,-0.188845,0.660000,1.100000,-0.104468,7.063200,-0.094,1
1777392008025997283,64.929,0,4,0.019257545,0.078805447,0,-0.102084,0.132348,1.511270,-0.047575,-0.014665,2.297950,-0.188845,0.660000,1.100000,-0.104925,7.063200,-0.104,1
1777392008030930186,39.265,0,2,0.004496098,0.076802731,0,-0.101344,0.135842,1.532323,-0.049985,-0.034741,2.309818,-0.185565,0.660000,1.100000,-0.113287,7.063200,-0.105,1
1777392008035983091,59.425,0,4,0.014793396,0.054446697,0,-0.100551,0.136388,1.553829,-0.052632,-0.064778,2.310341,-0.185565,0.660000,1.100000,-0.113318,7.063200,-0.113,1
1777392008040914842,39.489,0,2,0.006408215,0.059416294,0,-0.099765,0.136863,1.569675,-0.054793,-0.098597,2.310866,-0.185565,0.660000,1.100000,-0.117245,7.063200,-0.113,1
1777392008045906658,52.834,0,3,0.011591434,0.067856312,0,-0.098966,0.139683,1.591180,-0.056756,-0.142027,2.322742,-0.180974,0.650000,1.110000,-0.119744,7.063200,-0.117,1
1777392008051083471,55.810,0,4,0.013519287,0.046717644,0,-0.098135,0.139742,1.614949,-0.058369,-0.185463,2.323270,-0.180974,0.650000,1.110000,-0.120738,7.063200,-0.120,1
1777392008053042564,30.913,0,1,0.042946339,0.056588173,0,-0.100788,0.144903,1.614949,-0.058369,-0.185463,2.323270,-0.180974,0.650000,1.110000,-0.123830,7.063200,-0.121,1
1777392008056151545,52.321,0,3,0.010637760,0.057995796,0,-0.099910,0.147284,1.638719,-0.059753,-0.225913,2.335155,-0.174517,0.640000,1.110000,-0.126686,7.063200,-0.124,1
1777392008061178338,59.074,0,4,0.015730381,0.051535606,0,-0.098996,0.146938,1.667921,-0.060870,-0.262364,2.335686,-0.174517,0.640000,1.110000,-0.126965,7.063200,-0.127,1
1777392008066080232,62.818,0,4,0.012911320,0.045149803,0,-0.098073,0.146433,1.693048,-0.061609,-0.296374,2.336215,-0.174517,0.640000,1.110000,-0.127198,7.063200,-0.127,1
1777392008071120433,60.162,0,4,0.014471531,0.056888580,0,-0.097115,0.148154,1.722477,-0.062014,-0.329943,2.347587,-0.170854,0.630000,1.120000,-0.129111,7.063200,-0.127,1
1777392008073012741,32.129,0,1,0.038363934,0.045651913,0,-0.098440,0.149119,1.722477,-0.062014,-0.329943,2.347587,-0.170854,0.630000,1.120000,-0.128512,7.063200,-0.129,1
1777392008076067512,56.354,0,4,0.014008999,0.043609142,0,-0.097460,0.147889,1.755075,-0.062186,-0.364461,2.348119,-0.170854,0.630000,1.120000,-0.127226,7.063200,-0.129,1
1777392008081003870,61.825,0,4,0.014085770,0.047142506,0,-0.096440,0.149663,1.782692,-0.061944,-0.392583,2.359383,-0.164454,0.620000,1.120000,-0.129343,7.063200,-0.127,1
1777392008086008263,68.674,0,5,0.009830475,0.035902977,0,-0.095410,0.148378,1.812121,-0.061603,-0.414672,2.359918,-0.164454,0.620000,1.120000,-0.127128,7.063200,-0.129,1
1777392008091019471,55.873,0,4,0.013070107,0.048461437,0,-0.094335,0.149685,1.839512,-0.060934,-0.427776,2.371189,-0.159016,0.620000,1.130000,-0.130572,7.063200,-0.127,1
1777392008095978774,67.905,0,5,0.009627819,0.039241791,0,-0.093267,0.148425,1.866677,-0.060431,-0.439288,2.371726,-0.159016,0.620000,1.130000,-0.128411,7.063200,-0.131,1
1777392008100974559,58.018,0,4,0.010321140,0.043890953,0,-0.092145,0.149399,1.889314,-0.059704,-0.448981,2.383004,-0.153229,0.610000,1.110000,-0.132638,7.063200,-0.128,1
1777392008103020438,35.425,0,2,0.025283813,0.042888165,0,-0.096324,0.156795,1.889314,-0.059704,-0.448981,2.383004,-0.153229,0.610000,1.110000,-0.133730,7.063200,-0.133,1
1777392008106675450,65.058,0,5,0.008202553,0.036154747,0,-0.095189,0.158556,1.912631,-0.059297,-0.468345,2.394288,-0.150507,0.600000,1.120000,-0.139402,7.063200,-0.134,1
1777392008111093330,56.257,0,4,0.009627819,0.031831741,0,-0.093984,0.156120,1.933231,-0.059097,-0.493969,2.394830,-0.150507,0.600000,1.120000,-0.137607,7.063200,-0.139,1
1777392008116054617,44.353,0,3,0.008615971,0.035410881,0,-0.092764,0.154130,1.953831,-0.058509,-0.523738,2.395371,-0.150507,0.600000,1.120000,-0.138358,7.063200,-0.138,1
1777392008121084931,74.242,0,6,0.005276203,0.030458450,0,-0.091564,0.154769,1.978732,-0.057682,-0.555666,2.406388,-0.144452,0.590000,1.120000,-0.140240,7.063200,-0.138,1
1777392008123055704,34.913,0,2,0.009371758,0.011105061,0,-0.092807,0.155786,1.978732,-0.057682,-0.555666,2.406388,-0.144452,0.590000,1.120000,-0.139856,7.063200,-0.140,1
1777392008126081035,55.362,0,4,0.009213448,0.025816441,0,-0.091549,0.153799,2.001596,-0.056650,-0.590992,2.406934,-0.144452,0.590000,1.120000,-0.138980,7.063200,-0.140,1
1777392008131087283,64.002,0,5,0.006828785,0.023682117,0,-0.090294,0.151295,2.026723,-0.055227,-0.625735,2.407477,-0.144452,0.590000,1.120000,-0.136527,7.063200,-0.139,1
1777392008136067579,75.362,0,6,0.004515171,0.027059555,0,-0.089005,0.151279,2.052077,-0.053327,-0.660605,2.418115,-0.140513,0.590000,1.130000,-0.137622,7.063200,-0.137,1
1777392008141166566,66.210,0,5,0.006476879,0.028867722,0,-0.087703,0.148323,2.079015,-0.051177,-0.693388,2.418662,-0.140513,0.590000,1.130000,-0.133980,7.063200,-0.138,1
1777392008146263665,93.219,0,7,0.002003193,0.021507740,0,-0.086371,0.148044,2.105501,-0.048521,-0.717196,2.429305,-0.140300,0.580000,1.130000,-0.136383,7.063200,-0.134,1
1777392008151157494,94.306,0,8,0.001479626,0.020967007,0,-0.085045,0.147279,2.132892,-0.045909,-0.736629,2.439955,-0.137052,0.570000,1.160000,-0.136358,7.063200,-0.136,1
1777392008153169549,73.730,0,6,0.000370502,0.025141239,0,-0.090110,0.150661,2.132892,-0.045909,-0.736629,2.439955,-0.137052,0.570000,1.160000,-0.134281,7.063200,-0.136,1
1777392008156154238,54.209,0,4,0.007462978,0.016074657,0,-0.088725,0.147899,2.157567,-0.043035,-0.749212,2.440507,-0.137052,0.570000,1.160000,-0.132705,7.063200,-0.134,1
1777392008161099109,95.171,0,8,0.001372814,0.019012928,0,-0.087340,0.146983,2.180657,-0.040071,-0.758571,2.451162,-0.134152,0.560000,1.140000,-0.136165,7.063200,-0.133,1
1777392008166090125,85.218,0,7,0.001229763,0.016277790,0,-0.085945,0.144124,2.204653,-0.037363,-0.770675,2.451715,-0.134152,0.560000,1.140000,-0.133599,7.063200,-0.136,1
1777392008171221785,95.203,0,8,0.000837803,0.014715672,0,-0.084497,0.142969,2.228875,-0.034379,-0.779752,2.462367,-0.131018,0.560000,1.150000,-0.137521,7.063200,-0.134,1
1777392008173071531,33.665,0,2,0.010499477,0.016549587,0,-0.086800,0.144989,2.228875,-0.034379,-0.779752,2.462367,-0.131018,0.560000,1.150000,-0.135463,7.063200,-0.138,1
1777392008176209217,73.858,0,6,0.001769543,0.014003277,0,-0.085360,0.143846,2.251286,-0.031610,-0.789369,2.472551,-0.121892,0.530000,1.170000,-0.139949,7.063200,-0.135,1
1777392008181239722,105.763,0,9,0.000735760,0.010558605,0,-0.083890,0.140770,2.279809,-0.029102,-0.801627,2.473109,-0.121892,0.530000,1.170000,-0.136784,7.063200,-0.140,1
1777392008186183505,105.475,0,9,0.000000000,0.009452820,0,-0.082430,0.139354,2.310596,-0.026329,-0.810012,2.483298,-0.112483,0.520000,1.160000,-0.140529,6.958920,-0.137,1
1777392008191256795,134.276,0,12,0.000000000,0.008837700,0,-0.080946,0.136149,2.341156,-0.023750,-0.818654,2.483856,-0.112483,0.520000,1.160000,-0.136522,6.567158,-0.141,1
1777392008196240163,142.532,0,13,0.000000000,0.009615898,0,-0.079445,0.134435,2.367189,-0.020857,-0.820891,2.494054,-0.101063,0.520000,1.140000,-0.139764,6.168767,-0.137,1
1777392008201243915,144.228,0,13,0.000000000,0.008814812,0,-0.077967,0.131091,2.391864,-0.018272,-0.826732,2.494617,-0.101063,0.520000,1.140000,-0.135649,5.766634,-0.140,1
1777392008203172000,144.132,0,13,0.000000000,0.009138107,0,-0.082524,0.134481,2.391864,-0.018272,-0.826732,2.494617,-0.101063,0.520000,1.140000,-0.135269,6.108236,-0.136,1
