t_s,lidar_vx,icp_rmse_m,converged,yaw_rate,erpm,imu_ax,motor_current
106.47935257600001,1.9629132443777249,0.006443011303383295,True,2.456628809901972,11308.149635036496,-1.818180289410675,30.21559225722997
106.50435404800001,2.935039208900247,0.006515189068491562,False,2.5083370486178787,11533.052983125754,-0.49834314544589897,31.87508688228204
106.52935910400001,1.9705057262187742,0.006744442579607342,True,2.5059646466791023,11726.522449188553,-1.9335446306003539,36.08379409204935
106.554370816,3.244495570143418,0.0067755058171680505,True,2.4727044606156605,12116.53732944964,-2.0945690126382828,41.083283765138745
106.57937408000001,2.20429420710212,0.006495976200926323,True,2.1541333479436764,12479.080505655356,-4.537473853196349,44.6497870924817
106.60320614400001,3.7785281528771493,0.0064148099415309925,True,2.2992334674626513,12950.237429169432,-1.4918479972496292,46.812841390576345
106.62820966400001,2.2905121941883855,0.006426586972164086,False,2.1538077358850227,13591.691470513793,-4.40249586169753,47.52282814477348
106.654372096,3.524964657378636,0.006192163853363845,False,2.200008247904338,14201.375140396854,-4.134962662385469,47.53
106.67438336000001,3.6755876851236207,0.006333217517279263,True,1.9357709711728046,14652.656534954407,-4.640738558350027,48.886052709615235
106.69939072000001,2.6473146712112725,0.006067328222075743,False,2.0544671222389215,15212.739240634663,-2.8596457885342024,46.604163836366396
106.72439475200001,3.8932759716532215,0.00607142686656701,True,1.6954127534451715,15711.15626588068,-6.114449798602524,47.9879327167395
106.74939622400001,2.6064066056212667,0.0062382644931299695,True,1.096928416158823,16049.28216426705,-5.042517904648798,48.58042065891274
106.77439155200001,4.438639328251079,0.0055135411524221255,True,0.7665386736431611,16366.545575515636,-4.248674262031957,49.61272787757818
106.799392256,3.0806249603397635,0.006079138608704176,True,0.5470713060900542,16616.932318359963,-6.499079334685365,50.23412621847051
106.82438272,4.513338927053249,0.00607092567003044,True,0.16372693610742642,16909.3098027127,-4.328509612831207,50.30930487053021
106.849366528,3.2149576712699033,0.0054189499563312106,True,-0.061573340658982394,17318.542345276874,-4.76942173392301,49.320586319218236
106.874363904,4.980427178645405,0.005271023962208756,True,-0.08481717999132872,17683.737532540454,-5.343513385048701,46.52074319840744
106.899375104,3.4688266431204955,0.0055632775465497535,True,-0.2797735720180468,18037.13179354708,-3.6642032875487733,43.472899761940944
106.92437273600001,4.646571852343553,0.006007068055651441,True,-0.39585648204522805,18430.49548069022,-3.329470237453296,39.504798685291696
106.949367296,3.6304847514199974,0.006962552121901287,True,-0.3651983725963783,18766.39518463961,-3.694380365012494,33.61156854777264
106.97436006400001,5.234555009361772,0.00660148741021797,True,-0.3930327273806629,19031.010127877238,-2.8401497099223185,28.090357033248083
106.99938252800001,3.622701963703213,0.006230063748603748,True,-0.3698118992959381,19296.434859429402,-0.5222898706051206,22.351187444785115
107.024377344,5.505960529554144,0.006450965858626964,True,-0.22542665033580192,19466.795780070846,-1.1659608265213617,15.877992710098056
107.049383168,3.6322413759740475,0.005799693848404508,True,-0.22063622413243913,19451.054108011263,0.16954379319921184,0.0
107.07437747200001,5.273059759388872,0.005780808795979107,True,-0.2634016292791143,18812.075980517817,1.8824777733783515,0.0
107.099401728,3.4734059764346377,0.00588632132269148,True,-0.1308089283643524,19093.74597580221,1.321898144726445,-2.5490936349289846
107.124415744,5.6808611950632475,0.006333426749439147,True,-0.21670089506664966,18971.8927424212,6.028378359633603,-4.065358361774744
107.14938828800001,3.38423083328147,0.005952833848550182,True,-0.1390917221723785,18854.266946120028,3.4204225566038753,-11.641983437276352
107.17442099200001,4.91348315433079,0.006431908749718311,True,-0.14474447883592817,18635.94242141301,4.388485651194717,-15.868280942006432
107.199408128,3.3548071388122453,0.005799531954614805,True,-0.19484110515879657,18339.95233702337,4.9264882098917155,-18.755864083640834
107.224380416,4.750090957331019,0.006418788030965986,False,-0.1401474019865542,17969.51775767796,5.315622870333876,-19.863469773621542
107.24937958400001,3.0765337548680054,0.005852758154441639,True,-0.11165786024235137,17545.664280235233,4.441343959679925,-19.736026591664533
107.27441792,4.457373053000207,0.0059645774122500245,False,-0.11846831318768752,17077.04371282335,5.268163513712347,-19.99676303776456
107.29942169600001,2.9889554895004267,0.006254561912645682,True,-0.10155831722605485,16599.746555493417,5.447332426798813,-19.730745843713457
107.32440704000001,4.148561270488836,0.006548857814885624,False,-0.08041738183758336,16103.503138455153,5.998318893266158,-20.065205166779062
107.34943360000001,2.659610410956628,0.0057304554774859585,True,-0.035500228930133604,15566.936287522973,4.789493335945537,-19.86588013069226
107.37442764800001,3.912584349546771,0.006599569912369935,True,-0.05262840613487511,15035.342707485761,5.832959311283211,-19.377154698942228
107.399419648,2.4504409042034165,0.005296508456156275,True,-0.056987121454904616,14486.01991413645,4.94507756882039,-18.980044483525578
107.42442393600001,3.493812097549427,0.00601184815500118,True,-0.11928362459952283,13962.660391796755,5.839501601513772,-19.284246505458626
107.44942284800001,2.2237431591134253,0.0053616219596247985,True,-0.20935991364358578,13458.996862067397,4.267705933051455,-19.478214107053525
107.479440384,2.095804054645229,0.005703897004523302,True,-0.3686238402453131,12796.044029772513,6.042839482503515,-19.35976098123493
107.50447104000001,2.9486719429335904,0.00558653636868288,True,-0.6001115893937851,12262.037308868501,4.154628727324187,-12.241252293577983
107.529457152,1.9248868074114345,0.005495418835489991,True,-0.7099874462072048,11822.611860713127,4.166013755857424,-5.9764269485788475
107.554427136,2.844001792871003,0.0048576881643316375,True,-0.961558937689057,11463.092029580937,2.4874344337839047,0.0
107.57941708800001,1.9063938810810692,0.005366799229206631,False,-1.0819547141869978,11080.8563623366,1.3744124381738554,0.0
107.60228019200001,3.261127909899,0.005735869940638744,True,-1.4922203622955457,10754.71590909091,3.247199269923726,0.0
107.62730982400001,1.5414229123312388,0.0054793903258036104,True,-1.7028692763127058,10456.584056053702,1.9942191979538588,0.3898931843794404
107.654446848,2.4652519393024237,0.004853873678757783,True,-1.853382144354836,10442.282558674644,2.1287444968839075,7.234942475839852
107.67943065600001,1.633319039242495,0.004805863326368754,True,-2.1500828660511884,10059.050976413899,2.021619976707169,8.464778087750444
107.704414208,2.361413830002413,0.004895711516668237,True,-2.140755956783402,10096.221608473115,2.386509524787715,11.929916890488014
107.72941798400001,1.6032899842353256,0.005033270934751788,True,-2.262632254221046,9861.849812103148,0.22561732019173725,10.56534404561358
107.75442099200001,2.3831788138783034,0.005193601488660289,True,-2.2617524941137743,9725.81394878024,0.9189574487318196,15.275311266322502
107.779408128,1.5693827995237561,0.0060915341002527445,False,-2.2900479676058376,9541.782301620275,1.1339631951216298,16.128560448691317
107.803221248,2.6400697649428917,0.005831481887121117,True,-2.248294629319434,9429.255407271054,-1.0229070429606122,17.111928209848138
107.82822988800001,1.4340109529894558,0.004930181450312542,True,-2.189973447480539,9342.360008186655,0.24505981705436075,18.27559967253377
