t_s,vx,vy,speed,yaw_icp,yaw_imu,rmse,inlier,converged,erpm,motor_current,imu_gz,imu_ay
67.16240256,4.182016824711856,0.23282943214615232,4.188493078261743,-2.4336988860996605,-1.8447874882941033,0.00545461376664708,0.8487084870848709,True,16194.040750670241,27.29458069705094,-1.8447874882941033,5.142196117739168
67.18741043200001,2.8535621796407993,0.2339498467817971,2.8631363299510513,-1.615744033840182,-2.0246244620521487,0.00592584310003789,0.8487084870848709,True,16256.16341607565,26.900544720252167,-2.0246244620521487,6.361968671921304
67.21241088000001,4.324281271698747,0.1598790703901783,4.327235819078198,-2.3460892727642215,-1.8900913982999612,0.005866670787058346,0.8450184501845018,True,16479.72461421705,29.038602580318745,-1.8900913982999612,5.4420872728294825
67.237402112,2.872018431838114,0.18042906686193425,2.8776804063318995,-1.539937055609935,-1.8528142238607754,0.005942743036737833,0.8413284132841329,False,16550.231964258517,31.053434025486116,-1.8528142238607754,7.093173527065333
67.262413312,4.373080852212454,0.3609447102340585,4.3879513698117885,-2.3019039892077937,-1.8315795854801262,0.006335237384287311,0.8487084870848709,True,16685.763087843832,31.800137533274178,-1.8315795854801262,5.08206653316915
67.28743270400001,2.9523156652828573,0.13546661514890548,2.9554219650152262,-1.4228964000488966,-1.652774837148557,0.005984791492413011,0.8450184501845018,True,16915.83054643177,33.348732457449984,-1.652774837148557,5.867564541418925
67.312418304,4.53726089198081,0.2997153133725865,4.547149180637086,-2.044190712633943,-1.6704618760335763,0.006249679896212552,0.8487084870848709,True,17113.854617304492,34.93486896838603,-1.6704618760335763,6.2174486085070875
67.337387776,3.028599988007081,0.17708188375492237,3.0337725493040315,-1.3023126739048925,-1.53499456614658,0.005817518845057656,0.8487084870848709,True,17328.0647276133,37.50695561683751,-1.53499456614658,7.252223156421469
67.362391296,4.386876517221919,0.2731057767064905,4.395369420495116,-1.859528993895797,-1.4590028163458229,0.005506093668544327,0.8413284132841329,True,17570.530377856896,38.162056965659815,-1.4590028163458229,3.184318310885131
67.38741350400001,3.115911240569203,0.1889494202278111,3.1216349470285496,-1.1925780381511788,-1.4636750217467474,0.005926289407452767,0.8487084870848709,True,17870.688164893618,39.09094414893617,-1.4636750217467474,4.530248051309294
67.41240883200001,4.809217719841061,0.23006103739203562,4.814717349726685,-1.640452794817504,-1.3145815496517146,0.005624717597298113,0.8487084870848709,True,18154.30016413623,39.466070988920805,-1.3145815496517146,6.2631572671948295
67.43740672,3.283114658366633,0.1773411557314234,3.2879008113837638,-1.0427884779540209,-1.1857678148258732,0.005586287780640606,0.8487084870848709,True,18346.670372017194,37.58483078899264,-1.1857678148258732,3.3158813287720084
67.46241664,5.039785821515439,0.24393589219602016,5.045685864800693,-1.2128835847707538,-0.8875116994701815,0.00630633820602476,0.8487084870848709,True,18560.90840645932,35.7281940910743,-0.8875116994701815,2.96137988644811
67.487419648,3.39240047398482,0.2324602242918227,3.400355677244696,-0.5699001689419207,-0.5545782181448121,0.00572970559192541,0.8487084870848709,True,18727.76072314782,32.227491770901906,-0.5545782181448121,3.7645924252437672
67.512423424,5.138649282553116,0.1676113797020004,5.1413821122038055,-0.3926279660362048,-0.30663335195224295,0.005884530207311469,0.8487084870848709,False,18846.579507820858,28.13975492943394,-0.30663335195224295,-1.6191063452094792
67.5374336,3.4017451442353286,0.11497593713404101,3.403687631444532,0.07322597707984017,0.11446980979996345,0.006152182122319052,0.8487084870848709,False,19020.77606217087,23.653908686538166,0.11446980979996345,-1.4221749352306754
67.562434304,5.285631295139418,0.09147679309232867,5.286422816218133,0.4692293445941677,0.4261147133392149,0.0062109070003767705,0.8487084870848709,True,19117.181707871987,18.413942059760352,0.4261147133392149,-0.14082341501675985
67.58643456,3.7596504691694066,-0.028445039373298425,3.7597580734125287,0.5945037718819058,0.6096019829921269,0.006276123724226399,0.8487084870848709,True,19142.291815314617,13.815498164520966,0.6096019829921269,-3.7764457114549193
