label,phase,raceline,score,passed,failed,max_lat_err,avg_lat_err,max_hdg_err,avg_hdg_err,max_vx,avg_vel_err,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,status,Q_N,Q_CONTOURING,Q_LAG,Q_ALPHA,Q_PROGRESS,Q_VX,VX_REF,Q_VY,Q_OMEGA,R_DELTA,R_AX,R_VTHETA,W_DELTA_RATE,W_AX_RATE,W_VTHETA_RATE,Q_N_TERM,Q_CONTOURING_TERM,Q_LAG_TERM,Q_ALPHA_TERM,Q_PROGRESS_TERM,ADMM_RHO,ADMM_MAX_ITER,ADMM_TOL,HORIZON,DT,V_THETA_MAX
QC100_QL100_QA5_QP1.0_H20_VT2.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,194800.0,3,3,3.4017,0.2991,1.9735,0.2373,0.35,2.2923,3.5682,2080.8,2176.0,1943,0.0,100.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.06,2.0
QC100_QL100_QA5_QP1.0_H20_VT2.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.983,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,43.4,778.1,0,0.0,1.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.08,2.0
QC100_QL100_QA5_QP1.0_H20_VT3.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1090400.0,5,1,12.1577,4.7916,3.1414,0.8676,3.7,2.9875,4.2623,2005.7,3131.6,10899,0.0,99.9,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.03,3.0
QC100_QL100_QA5_QP1.0_H20_VT3.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,97.816,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,2075.9,2458.0,0,0.0,100.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.04,3.0
QC100_QL100_QA5_QP1.0_H20_VT3.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,892000.0,3,3,11.6273,3.6103,1.5611,0.9509,0.35,2.5051,3.5604,2076.9,2393.9,8915,0.0,100.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.05,3.0
QC100_QL100_QA5_QP1.0_H20_VT3.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,614200.0,4,2,3.2362,0.6441,3.1408,0.81,3.42,2.5175,4.5952,2079.1,2241.9,6137,0.0,100.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.06,3.0
QC100_QL100_QA5_QP1.0_H20_VT3.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.984,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,43.7,782.3,0,0.0,1.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.08,3.0
QC100_QL100_QA5_QP1.0_H20_VT3.5_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1125400.0,5,1,35.5837,13.3574,3.1408,1.537,4.32,2.2812,4.2191,2058.8,3144.2,11249,0.0,100.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.03,3.5
QC100_QL100_QA5_QP1.0_H20_VT3.5_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,224900.0,3,3,2.0992,0.3444,0.836,0.1006,0.35,2.3694,3.5604,2081.2,2244.2,2244,0.0,100.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.04,3.5
QC100_QL100_QA5_QP1.0_H20_VT3.5_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,892000.0,3,3,11.6273,3.6103,1.5611,0.9509,0.35,2.5051,3.5604,2077.5,3199.4,8915,0.0,100.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.05,3.5
QC100_QL100_QA5_QP1.0_H20_VT3.5_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,699900.0,4,2,9.9152,1.4233,3.1414,1.2144,1.53,2.4223,3.5778,2083.1,2323.7,6994,0.0,100.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.06,3.5
QC100_QL100_QA5_QP1.0_H20_VT3.5_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.986,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,45.6,812.1,0,0.0,1.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.08,3.5
QC100_QL100_QA5_QP1.0_H20_VT5.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1161100.0,5,1,71.9861,38.6824,3.1413,1.7244,3.75,1.5186,2.6003,2037.2,3052.0,11606,0.0,100.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.03,5.0
QC100_QL100_QA5_QP1.0_H20_VT5.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,97.823,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,2082.6,2143.4,0,0.0,100.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.04,5.0
QC100_QL100_QA5_QP1.0_H20_VT5.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,892000.0,3,3,11.6273,3.6103,1.5611,0.9509,0.35,2.5051,3.5604,2079.2,3039.4,8915,0.0,100.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.05,5.0
QC100_QL100_QA5_QP1.0_H20_VT5.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,706600.0,4,2,8.1172,1.5073,3.1411,1.2406,3.73,2.18,3.3908,2078.9,2488.9,7061,0.0,100.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.06,5.0
QC100_QL100_QA5_QP1.0_H20_VT5.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.983,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,43.3,758.4,0,0.0,1.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.08,5.0
QC100_QL100_QA5_QP2.0_H6_VT1.5_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1066400.0,4,2,16.9853,7.1488,2.7688,1.5751,4.49,3.3687,3.9686,619.9,992.0,10659,0.0,99.8,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.03,1.5
QC100_QL100_QA5_QP2.0_H6_VT1.5_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1160900.0,5,1,48.5094,29.9067,3.138,0.923,4.36,0.8226,2.369,606.4,683.9,11604,0.0,99.9,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.04,1.5
QC100_QL100_QA5_QP2.0_H6_VT1.5_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,825000.0,4,2,7.3336,2.0897,3.0988,1.1196,3.44,2.9604,3.812,617.7,783.9,8245,0.0,100.0,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.05,1.5
QC100_QL100_QA5_QP2.0_H6_VT1.5_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,831700.0,5,1,8.6639,2.1771,3.1415,1.4436,4.62,2.693,4.6491,616.9,730.8,8312,0.0,100.0,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.06,1.5
QC100_QL100_QA5_QP2.0_H6_VT1.5_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.953,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,13.0,235.2,0,0.0,1.0,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.08,1.5
QC100_QL100_QA5_QP2.0_H6_VT2.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1150900.0,6,0,2.7703,2.4538,3.1371,2.3487,5.14,3.534,3.8581,605.8,722.3,11504,0.1,99.8,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.03,2.0
QC100_QL100_QA5_QP2.0_H6_VT2.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1115800.0,5,1,46.5983,16.5404,3.141,1.6005,4.98,2.5709,5.2554,585.9,634.4,11153,0.0,99.8,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.04,2.0
QC100_QL100_QA5_QP2.0_H6_VT2.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1125300.0,4,2,16.8077,4.44,3.1412,1.8585,4.51,2.4233,3.9928,617.5,643.9,11248,0.0,100.0,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.05,2.0
QC100_QL100_QA5_QP2.0_H6_VT2.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,362800.0,4,2,3.9494,0.5783,3.1411,0.7671,4.62,2.1111,3.3376,629.4,858.3,3623,0.0,100.0,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.06,2.0
QC100_QL100_QA5_QP2.0_H6_VT2.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.953,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,13.4,246.0,0,0.0,1.0,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.08,2.0
QC100_QL100_QA5_QP2.0_H6_VT3.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1060800.0,4,2,16.8008,7.0324,2.7799,1.5311,4.44,3.4046,4.1605,618.5,663.6,10603,0.0,99.8,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.03,3.0
QC100_QL100_QA5_QP2.0_H6_VT3.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,961900.0,5,1,29.2462,9.2232,3.1391,1.2646,4.6,2.2181,2.9829,599.6,740.7,9614,0.0,99.8,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.04,3.0
QC100_QL100_QA5_QP2.0_H6_VT3.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1082500.0,3,3,15.0757,6.3699,1.5628,1.3518,0.32,1.98,3.5913,631.7,762.8,10820,0.0,100.0,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.05,3.0
QC100_QL100_QA5_QP2.0_H6_VT3.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1134200.0,4,2,8.7789,4.0819,3.1415,1.3698,4.78,2.6831,4.4412,629.9,907.3,11337,0.0,100.0,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.06,3.0
QC100_QL100_QA5_QP2.0_H6_VT3.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.953,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,13.3,237.9,0,0.0,1.0,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.08,3.0
QC100_QL100_QA5_QP2.0_H6_VT3.5_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1026800.0,4,2,10.1887,3.574,3.1402,1.9169,4.59,2.3485,4.0536,603.7,750.6,10263,0.0,99.8,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.03,3.5
QC100_QL100_QA5_QP2.0_H6_VT3.5_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,939000.0,5,1,10.1255,2.7803,3.1415,1.3105,4.65,1.7864,4.0536,616.8,675.7,9385,0.0,99.7,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.04,3.5
QC100_QL100_QA5_QP2.0_H6_VT3.5_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1073700.0,5,1,22.2349,9.4687,3.1397,1.6667,3.92,1.1884,3.9686,624.9,989.5,10732,0.0,100.0,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.05,3.5
QC100_QL100_QA5_QP2.0_H6_VT3.5_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,858300.0,5,1,14.4329,2.9036,3.1415,1.2738,4.76,2.3762,3.7521,628.3,761.0,8578,0.0,100.0,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.06,3.5
QC100_QL100_QA5_QP2.0_H6_VT3.5_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.954,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,13.7,690.7,0,0.0,1.0,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.08,3.5
QC100_QL100_QA5_QP2.0_H6_VT5.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,909000.0,5,1,8.5505,1.9798,3.1414,1.4722,5.26,3.6317,4.5544,613.9,734.2,9085,0.3,99.8,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.03,5.0
QC100_QL100_QA5_QP2.0_H6_VT5.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1118100.0,6,0,64.9989,26.0501,3.1414,1.3701,6.07,2.9419,5.2754,597.0,789.6,11176,0.3,99.9,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.04,5.0
QC100_QL100_QA5_QP2.0_H6_VT5.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,981500.0,5,1,37.4263,14.4056,3.1339,1.049,3.8,2.3195,3.8273,614.3,963.1,9810,0.0,100.0,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.05,5.0
QC100_QL100_QA5_QP2.0_H6_VT5.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,492200.0,5,1,5.1681,0.6995,3.1414,0.948,4.85,1.7929,3.5765,632.2,999.0,4917,0.0,100.0,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.06,5.0
QC100_QL100_QA5_QP2.0_H6_VT5.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.953,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,13.1,288.9,0,0.0,1.0,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.08,5.0
QC100_QL100_QA5_QP2.0_H8_VT1.5_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,934500.0,5,1,18.7624,5.8241,3.1414,1.4157,4.58,2.3627,4.1035,830.3,1185.0,9340,0.0,99.3,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.03,1.5
QC100_QL100_QA5_QP2.0_H8_VT1.5_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1123200.0,3,3,18.976,8.7926,1.5619,1.4646,0.35,1.8428,3.4762,835.7,1033.6,11227,0.0,100.0,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.04,1.5
QC100_QL100_QA5_QP2.0_H8_VT1.5_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,96.593,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,853.5,1167.6,0,0.0,100.0,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.05,1.5
QC100_QL100_QA5_QP2.0_H8_VT1.5_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1099600.0,6,0,85.0786,20.0022,3.1405,1.0598,8.86,4.7575,18.4314,848.2,1128.0,10991,0.3,100.0,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.06,1.5
QC100_QL100_QA5_QP2.0_H8_VT1.5_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.957,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,17.4,315.9,0,0.0,1.0,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.08,1.5
QC100_QL100_QA5_QP2.0_H8_VT2.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1118200.0,5,1,44.7086,10.626,3.1415,0.9232,4.76,2.3857,5.2754,789.3,918.2,11177,0.0,99.8,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.03,2.0
QC100_QL100_QA5_QP2.0_H8_VT2.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1123200.0,3,3,18.976,8.7926,1.5619,1.4646,0.35,1.8428,3.4762,828.1,1212.0,11227,0.0,100.0,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.04,2.0
QC100_QL100_QA5_QP2.0_H8_VT2.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,96.588,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,848.2,1127.0,0,0.0,100.0,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.05,2.0
QC100_QL100_QA5_QP2.0_H8_VT2.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,796100.0,4,2,9.2881,2.1219,3.1415,0.9898,3.93,2.2939,3.728,863.9,1213.3,7956,0.0,100.0,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.06,2.0
QC100_QL100_QA5_QP2.0_H8_VT2.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.957,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,17.4,356.4,0,0.0,1.0,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.08,2.0
QC100_QL100_QA5_QP2.0_H8_VT3.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,843300.0,5,1,8.7511,2.3489,3.1396,1.7516,4.79,2.1787,5.2754,830.6,1165.1,8428,0.0,99.7,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.03,3.0
QC100_QL100_QA5_QP2.0_H8_VT3.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1123200.0,3,3,18.976,8.7926,1.5619,1.4646,0.35,1.8428,3.4762,848.1,1132.1,11227,0.0,100.0,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.04,3.0
QC100_QL100_QA5_QP2.0_H8_VT3.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,96.563,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,822.7,901.0,0,0.0,100.0,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.05,3.0
QC100_QL100_QA5_QP2.0_H8_VT3.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,433700.0,6,0,3.6178,0.7514,3.1383,0.583,5.86,2.3643,3.8949,825.1,862.2,4332,0.7,100.0,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.06,3.0
QC100_QL100_QA5_QP2.0_H8_VT3.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.958,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,17.7,329.8,0,0.0,1.0,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.08,3.0
QC100_QL100_QA5_QP2.0_H8_VT3.5_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,792300.0,5,1,3.4353,1.3459,3.1416,2.0298,4.63,2.6296,5.2754,823.2,1596.1,7918,0.0,99.7,OK,0.0,100,100,5,2.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.03,3.5
