label,phase,raceline,score,passed,failed,max_lat_err,avg_lat_err,max_hdg_err,avg_hdg_err,max_vx,avg_vel_err,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,status,Q_CONTOURING,Q_LAG,Q_PROGRESS,Q_VX,VX_REF,Q_VY,Q_OMEGA,R_DELTA,R_AX,R_VTHETA,W_DELTA_RATE,W_AX_RATE,W_VTHETA_RATE,Q_CONTOURING_TERM,Q_LAG_TERM,Q_PROGRESS_TERM,ADMM_RHO,ADMM_MAX_ITER,ADMM_TOL,HORIZON,DT,V_THETA_MAX
QC100_QL100_QP0.1_H8_VT3.5_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1141500.0,4,2,3.3825,3.1233,2.5028,2.3831,4.2,2.9232,3.0519,544.2,841.3,11410,0.0,99.1,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,8,0.05,3.5
QC100_QL100_QP0.1_H8_VT3.5_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,183300.0,5,1,5.124,0.8382,1.6223,1.3132,4.39,3.2172,3.7995,536.6,820.3,1828,0.0,98.6,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,8,0.06,3.5
QC100_QL100_QP0.1_H8_VT3.5_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,903900.0,5,1,7.7019,2.4845,3.1387,0.9646,4.69,3.102,6.6902,548.7,841.5,9034,0.0,97.7,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,8,0.08,3.5
QC100_QL100_QP0.1_H8_VT5.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1074800.0,6,0,36.9901,21.0661,2.1426,0.9,7.76,2.7597,5.5998,496.6,781.1,10743,2.3,91.2,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,8,0.03,5.0
QC100_QL100_QP0.1_H8_VT5.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1064800.0,4,2,3.397,2.7693,3.1411,2.3153,3.21,3.1771,5.0184,467.9,710.2,10643,0.0,87.5,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,8,0.04,5.0
QC100_QL100_QP0.1_H8_VT5.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1125300.0,5,1,18.3582,6.1611,2.0185,1.3993,5.19,2.8953,5.1437,537.7,652.8,11248,0.1,99.0,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,8,0.05,5.0
QC100_QL100_QP0.1_H8_VT5.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1127900.0,6,0,11.7444,5.3141,3.1405,1.4014,8.16,2.6327,5.3614,595.3,867.0,11274,1.5,98.1,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,8,0.06,5.0
QC100_QL100_QP0.1_H8_VT5.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,19000.0,4,2,0.7505,0.2746,1.4607,1.3886,3.43,3.3178,3.5085,547.9,890.8,185,0.0,98.4,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,8,0.08,5.0
QC100_QL100_QP0.1_H10_VT1.5_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,518700.0,6,0,4.4114,1.1691,3.1195,1.0819,6.88,2.5673,4.6183,628.5,960.2,5182,0.6,92.1,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,10,0.03,1.5
QC100_QL100_QP0.1_H10_VT1.5_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1088400.0,6,0,21.8819,7.7581,3.1407,1.3404,6.28,1.2675,4.0067,661.9,925.8,10879,0.4,97.4,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,10,0.04,1.5
QC100_QL100_QP0.1_H10_VT1.5_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,908200.0,5,1,8.2605,2.0397,3.1412,1.0246,3.77,2.2232,3.7698,631.5,977.5,9077,0.0,92.4,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,10,0.05,1.5
QC100_QL100_QP0.1_H10_VT1.5_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,69600.0,4,2,3.0975,0.2539,3.1406,1.4417,2.23,3.4215,3.7496,598.0,1128.3,691,0.0,79.0,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,10,0.06,1.5
QC100_QL100_QP0.1_H10_VT1.5_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,898900.0,5,1,8.3737,2.2324,3.1381,1.0255,4.13,1.583,4.1101,703.4,933.8,8984,0.0,98.5,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,10,0.08,1.5
QC100_QL100_QP0.1_H10_VT2.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1095400.0,6,0,14.2769,6.2291,3.1415,1.7485,6.34,1.5872,3.9712,679.2,1048.9,10949,0.5,92.4,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,10,0.03,2.0
QC100_QL100_QP0.1_H10_VT2.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1089000.0,6,0,3.1523,1.8045,3.1401,1.3878,6.02,2.262,3.6401,686.0,1001.8,10885,0.4,99.3,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,10,0.04,2.0
QC100_QL100_QP0.1_H10_VT2.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1144400.0,4,2,23.6537,8.5664,3.1402,1.4259,3.67,1.5329,2.931,697.5,1175.6,11439,0.0,99.6,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,10,0.05,2.0
