label,phase,raceline,score,tracker_score,racer_score,passed,failed,max_contouring_err,avg_contouring_err,max_heading_err,avg_heading_err,max_vx,avg_vel,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,avg_rho,avg_rho_u,avg_adapt_updates,avg_clip_events,status,return_code,Q_CONTOURING,Q_LAG,Q_PROGRESS,Q_VX,VX_REF,Q_VY,Q_OMEGA,R_DELTA,R_AX,R_VTHETA,W_DELTA_RATE,W_AX_RATE,W_VTHETA_RATE,Q_CONTOURING_TERM,Q_LAG_TERM,Q_PROGRESS_TERM,ADMM_RHO,ADMM_MAX_ITER,ADMM_TOL,HORIZON,DT,V_THETA_MAX
Q_CONTOURING_TERM=700,Phase 1: One-at-a-time sensitivity,my_track,75200.0,75200.0,75200.0,6,0,1.2213,0.35,2.8828,2.117,5.51,3.296,4.8855,214.8,347.8,732,0.4,46.4,2.517,2.517,0.58,0.0,OK,0,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,700,950.0,5.0,17.0,50,0.05,7,0.035,10.0
Q_LAG_TERM=5000,Phase 1: One-at-a-time sensitivity,my_track,440600.0,440600.0,440600.0,6,0,1.7738,0.4816,3.1407,1.6469,5.25,3.0,4.457,137.9,267.9,4386,0.1,33.7,3.721,3.721,1.09,0.0,OK,0,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,5000,5.0,17.0,50,0.05,7,0.035,10.0
Q_CONTOURING_TERM=1000,Phase 1: One-at-a-time sensitivity,my_track,1172700.0,1172700.0,1172700.0,4,2,1.4763,1.4351,2.4981,2.4029,4.95,2.6088,4.457,281.7,733.4,11707,0.0,49.4,2.702,2.702,0.07,0.0,OK,1,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,1000,950.0,5.0,17.0,50,0.05,7,0.035,10.0
Q_LAG_TERM=200,Phase 1: One-at-a-time sensitivity,my_track,934400.0,934400.0,934400.0,6,0,2.323,1.1951,3.1395,1.7365,6.7,2.7927,4.457,262.2,352.2,9324,1.3,44.7,3.517,3.517,0.4,0.0,OK,0,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,200,5.0,17.0,50,0.05,7,0.035,10.0
Q_LAG_TERM=500,Phase 1: One-at-a-time sensitivity,my_track,1171000.0,1171000.0,1171000.0,5,1,3.0094,2.87,2.8711,2.7401,5.24,3.0958,4.457,261.2,2346.0,11690,0.1,49.2,2.77,2.77,0.09,0.0,OK,1,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,500,5.0,17.0,50,0.05,7,0.035,10.0
Q_LAG_TERM=3000,Phase 1: One-at-a-time sensitivity,my_track,1062800.0,1062800.0,1062800.0,4,2,2.4745,2.2107,1.57,1.0169,4.92,3.7568,4.457,244.4,559.1,10608,0.0,49.5,2.174,2.174,0.1,0.0,OK,1,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,3000,5.0,17.0,50,0.05,7,0.035,10.0
Q_CONTOURING_TERM=2000,Phase 1: One-at-a-time sensitivity,my_track,1163500.0,1163500.0,1163500.0,4,2,0.5721,0.5557,1.5696,1.2809,4.9,3.2117,4.457,288.1,435.7,11615,0.0,49.3,2.237,2.237,0.08,0.0,OK,1,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,2000,950.0,5.0,17.0,50,0.05,7,0.035,10.0
Q_LAG_TERM=1500,Phase 1: One-at-a-time sensitivity,my_track,1108100.0,1108100.0,1108100.0,5,1,0.7231,0.6976,1.3229,1.1325,5.2,3.1232,4.457,289.6,352.8,11061,0.1,49.2,3.92,3.92,0.06,0.0,OK,1,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,1500,5.0,17.0,50,0.05,7,0.035,10.0
Q_PROGRESS_TERM=10,Phase 1: One-at-a-time sensitivity,my_track,1056700.0,1056700.0,1056700.0,6,0,1.6919,1.4386,3.1415,2.2912,7.0,4.1275,4.8098,210.8,772.6,10547,2.9,46.3,3.051,3.051,0.41,0.0,OK,0,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,10,17.0,50,0.05,7,0.035,10.0
Q_PROGRESS_TERM=1,Phase 1: One-at-a-time sensitivity,my_track,1114800.0,1114800.0,1114800.0,6,0,1.3676,0.497,1.57,1.4636,6.32,2.8505,4.457,281.9,2500.2,11128,1.0,48.4,4.403,4.403,0.18,0.0,OK,0,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,1,17.0,50,0.05,7,0.035,10.0
HORIZON=20,Phase 1: One-at-a-time sensitivity,my_track,1184000.0,1184000.0,1184000.0,4,2,1.3353,1.3049,2.1473,2.0999,3.85,3.4711,4.457,81.2,951.7,11820,0.0,4.8,74.372,74.372,0.07,0.0,OK,1,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.035,10.0
Q_PROGRESS_TERM=3,Phase 1: One-at-a-time sensitivity,my_track,46700.0,46700.0,46700.0,6,0,1.4429,0.5444,1.5691,1.4312,5.92,2.7121,4.457,284.4,2012.9,447,0.4,48.2,2.462,2.462,0.15,0.0,OK,0,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,3,17.0,50,0.05,7,0.035,10.0
HORIZON=5,Phase 1: One-at-a-time sensitivity,my_track,1174800.0,1174800.0,1174800.0,5,1,1.4914,0.416,1.5852,1.5018,6.09,3.1074,4.457,205.3,2481.1,11728,1.0,48.9,4.209,4.209,0.09,0.0,OK,1,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.035,10.0
Q_PROGRESS_TERM=20,Phase 1: One-at-a-time sensitivity,my_track,1118100.0,1118100.0,1118100.0,6,0,1.5218,0.9477,1.2271,0.4634,5.71,2.9711,4.457,271.6,1585.1,11161,0.6,47.1,3.248,3.248,1.59,0.0,OK,0,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,20,17.0,50,0.05,7,0.035,10.0
DT=0.02,Phase 1: One-at-a-time sensitivity,my_track,24300.0,24300.0,24300.0,5,1,1.5648,0.1088,2.1408,1.5249,6.51,3.197,4.457,237.6,1181.3,223,0.9,48.7,2.2,2.2,3.77,0.0,OK,1,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.02,10.0
HORIZON=8,Phase 1: One-at-a-time sensitivity,my_track,1181000.0,1181000.0,1181000.0,4,2,2.2883,2.1717,2.6567,2.5267,4.84,2.7568,4.457,340.4,3154.1,11790,0.0,49.5,2.133,2.133,0.06,0.0,OK,1,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.035,10.0
DT=0.025,Phase 1: One-at-a-time sensitivity,my_track,1120700.0,1120700.0,1120700.0,6,0,1.2858,0.8115,1.6846,1.5504,7.27,3.8437,4.457,274.8,311.7,11187,2.5,46.9,3.387,3.387,0.72,0.0,OK,0,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.025,10.0
DT=0.03,Phase 1: One-at-a-time sensitivity,my_track,360000.0,360000.0,360000.0,6,0,1.1811,0.5643,1.5699,0.9102,6.26,2.5108,4.457,248.5,342.6,3580,2.8,42.9,3.195,3.195,1.02,0.0,OK,0,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.03,10.0
DT=0.05,Phase 1: One-at-a-time sensitivity,my_track,1179800.0,1179800.0,1179800.0,5,1,1.3187,1.2919,1.0208,0.4566,5.23,3.7071,4.457,221.3,341.5,11778,0.1,49.6,3.242,3.242,0.07,0.0,OK,1,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.05,10.0
DT=0.06,Phase 1: One-at-a-time sensitivity,my_track,1173900.0,1173900.0,1173900.0,5,1,2.786,2.6809,1.547,0.3842,5.4,1.9817,4.457,224.6,361.6,11719,0.3,49.8,2.564,2.564,0.05,0.0,OK,1,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.06,10.0
DT=0.04,Phase 1: One-at-a-time sensitivity,my_track,1168300.0,1168300.0,1168300.0,5,1,3.0145,2.9271,1.5098,0.265,5.04,2.5229,4.457,276.8,1226.7,11663,0.0,49.3,2.121,2.121,0.07,0.0,OK,1,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.04,10.0
HORIZON=12,Phase 1: One-at-a-time sensitivity,my_track,1177200.0,1177200.0,1177200.0,5,1,2.799,2.5214,1.3559,0.1448,5.41,3.8324,4.457,390.7,1093.6,11752,0.1,49.9,2.591,2.591,0.08,0.0,OK,1,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.035,10.0
HORIZON=10,Phase 1: One-at-a-time sensitivity,my_track,1183100.0,1183100.0,1183100.0,4,2,1.2148,0.7584,1.1759,1.1062,4.57,3.2456,4.457,408.1,582.2,11811,0.0,49.7,3.242,3.242,0.04,0.0,OK,1,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.035,10.0
DT=0.08,Phase 1: One-at-a-time sensitivity,my_track,55600.0,55600.0,55600.0,4,2,1.5677,0.0618,1.5699,1.2917,4.61,3.4949,4.457,293.2,387.5,536,0.0,49.9,2.881,2.881,0.11,0.0,OK,1,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.08,10.0
ADMM_RHO=0.5,Phase 1: One-at-a-time sensitivity,my_track,30000.0,30000.0,30000.0,6,0,1.2094,0.5099,1.57,1.3956,6.56,3.1801,4.457,268.8,341.9,280,0.8,48.4,3.519,3.519,0.15,0.0,OK,0,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,0.5,50,0.05,7,0.035,10.0
ADMM_RHO=1.0,Phase 1: One-at-a-time sensitivity,my_track,30000.0,30000.0,30000.0,6,0,1.2094,0.5099,1.57,1.3956,6.56,3.1801,4.457,250.5,345.0,280,0.8,48.4,3.519,3.519,0.15,0.0,OK,0,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,1.0,50,0.05,7,0.035,10.0
ADMM_RHO=25.0,Phase 1: One-at-a-time sensitivity,my_track,30000.0,30000.0,30000.0,6,0,1.2094,0.5099,1.57,1.3956,6.56,3.1801,4.457,218.5,368.9,280,0.8,48.4,3.519,3.519,0.15,0.0,OK,0,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,25.0,50,0.05,7,0.035,10.0
ADMM_MAX_ITER=30,Phase 1: One-at-a-time sensitivity,my_track,1159700.0,1159700.0,1159700.0,5,1,2.9861,2.88,1.5573,0.2862,5.32,2.5885,4.457,180.2,1020.8,11577,0.4,29.7,2.589,2.589,0.03,0.0,OK,1,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,30,0.05,7,0.035,10.0
ADMM_RHO=10.0,Phase 1: One-at-a-time sensitivity,my_track,30000.0,30000.0,30000.0,6,0,1.2094,0.5099,1.57,1.3956,6.56,3.1801,4.457,229.3,602.0,280,0.8,48.4,3.519,3.519,0.15,0.0,OK,0,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,10.0,50,0.05,7,0.035,10.0
ADMM_RHO=2.0,Phase 1: One-at-a-time sensitivity,my_track,30000.0,30000.0,30000.0,6,0,1.2094,0.5099,1.57,1.3956,6.56,3.1801,4.457,291.6,953.7,280,0.8,48.4,3.519,3.519,0.15,0.0,OK,0,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,2.0,50,0.05,7,0.035,10.0
HORIZON=15,Phase 1: One-at-a-time sensitivity,my_track,854000.0,854000.0,854000.0,5,1,2.8387,1.1472,3.1412,1.9536,4.86,2.7723,4.5342,569.9,751.5,8520,0.0,49.8,4.45,4.45,0.41,0.0,OK,1,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.035,10.0
ADMM_RHO=5.0,Phase 1: One-at-a-time sensitivity,my_track,30000.0,30000.0,30000.0,6,0,1.2094,0.5099,1.57,1.3956,6.56,3.1801,4.457,276.3,941.1,280,0.8,48.4,3.519,3.519,0.15,0.0,OK,0,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,5.0,50,0.05,7,0.035,10.0
ADMM_RHO=50.0,Phase 1: One-at-a-time sensitivity,my_track,30000.0,30000.0,30000.0,6,0,1.2094,0.5099,1.57,1.3956,6.56,3.1801,4.457,264.6,380.4,280,0.8,48.4,3.519,3.519,0.15,0.0,OK,0,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,50.0,50,0.05,7,0.035,10.0
V_THETA_MAX=1.0,Phase 1: One-at-a-time sensitivity,my_track,-2.8824,28.162,-2.8824,4,2,0.0379,0.0068,0.3401,0.0535,1.27,2.8824,4.5544,98.5,321.6,0,0.0,20.7,1.041,1.041,1.13,0.0,OK,1,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.035,1.0
V_THETA_MAX=2.0,Phase 1: One-at-a-time sensitivity,my_track,-2.1238,27.424,-2.1238,4,2,0.07,0.0062,0.3308,0.0313,2.37,2.1238,4.457,127.9,315.5,0,0.0,20.9,1.645,1.645,1.72,0.0,OK,1,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.035,2.0
ADMM_TOL=0.03,Phase 1: One-at-a-time sensitivity,my_track,1098300.0,1098300.0,1098300.0,6,0,1.6508,1.2525,2.1212,1.8019,6.03,2.4478,4.457,213.6,355.6,10963,2.1,47.8,3.308,3.308,0.32,0.0,OK,0,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.03,7,0.035,10.0
ADMM_TOL=0.001,Phase 1: One-at-a-time sensitivity,my_track,1141300.0,1141300.0,1141300.0,6,0,1.4109,1.1002,1.5588,1.0398,5.32,3.8751,4.457,257.1,557.2,11393,0.1,49.4,4.168,4.168,0.14,0.0,OK,0,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.001,7,0.035,10.0
ADMM_TOL=0.005,Phase 1: One-at-a-time sensitivity,my_track,1145100.0,1145100.0,1145100.0,6,0,1.42,1.0181,1.5476,1.0249,5.32,4.0579,4.457,284.4,342.0,11431,0.1,49.1,4.139,4.139,0.13,0.0,OK,0,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.005,7,0.035,10.0
ADMM_TOL=0.1,Phase 1: One-at-a-time sensitivity,my_track,1142200.0,1142200.0,1142200.0,6,0,1.2886,1.2226,1.4782,0.3945,5.32,3.1381,4.457,274.6,462.8,11402,0.2,46.8,3.483,3.483,0.13,0.0,OK,0,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.1,7,0.035,10.0
ADMM_TOL=0.01,Phase 1: One-at-a-time sensitivity,my_track,1145100.0,1145100.0,1145100.0,6,0,1.4197,1.0183,1.5474,1.0246,5.32,4.0579,4.457,281.4,576.3,11431,0.1,48.9,3.331,3.331,0.13,0.0,OK,0,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.01,7,0.035,10.0
ADMM_MAX_ITER=100,Phase 1: One-at-a-time sensitivity,my_track,1143400.0,1143400.0,1143400.0,6,0,2.1016,1.7693,2.7336,2.2956,5.7,1.9547,4.457,467.3,726.9,11414,0.2,94.4,3.969,3.969,0.13,0.0,OK,0,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,100,0.05,7,0.035,10.0
V_THETA_MAX=4.0,Phase 1: One-at-a-time sensitivity,my_track,-3.1094,89.217,-3.1094,4,2,0.4448,0.2172,1.124,0.8097,3.47,3.1094,4.457,269.7,346.7,0,0.0,48.7,2.067,2.067,1.95,0.0,OK,1,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.035,4.0
V_THETA_MAX=6.0,Phase 1: One-at-a-time sensitivity,my_track,3600.0,3600.0,3600.0,4,2,1.0544,0.058,2.4183,1.3711,4.55,3.681,4.457,233.9,2093.8,16,0.0,48.8,2.527,2.527,1.93,0.0,OK,1,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.035,6.0
ADMM_MAX_ITER=150,Phase 1: One-at-a-time sensitivity,my_track,56000.0,56000.0,56000.0,6,0,1.4412,0.2806,1.5699,1.4461,5.7,2.7223,4.457,573.1,1150.0,540,0.5,137.4,2.362,2.362,0.39,0.0,OK,0,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,150,0.05,7,0.035,10.0
V_THETA_MAX=8.0,Phase 1: One-at-a-time sensitivity,my_track,1170800.0,1170800.0,1170800.0,5,1,1.0149,0.4848,1.1143,0.8927,5.07,3.4569,4.457,232.1,443.3,11688,0.0,49.2,4.127,4.127,0.08,0.0,OK,1,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.035,8.0
V_THETA_MAX=15.0,Phase 1: One-at-a-time sensitivity,my_track,1174800.0,1174800.0,1174800.0,4,2,1.4635,0.685,1.4158,0.8089,4.93,3.1959,4.457,202.8,814.8,11728,0.0,49.3,3.245,3.245,0.08,0.0,OK,1,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.035,15.0
ADMM_MAX_ITER=200,Phase 1: One-at-a-time sensitivity,my_track,1107800.0,1107800.0,1107800.0,6,0,1.4412,1.1701,2.0259,1.7396,6.29,2.4141,4.457,740.0,1318.8,11058,1.2,162.1,2.091,2.091,0.41,0.0,OK,0,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,200,0.05,7,0.035,10.0
ADMM_MAX_ITER=300,Phase 1: One-at-a-time sensitivity,my_track,218300.0,218300.0,218300.0,6,0,1.4412,0.5352,1.57,1.339,6.11,3.8021,4.457,980.4,1802.4,2163,0.8,238.0,3.809,3.809,1.5,0.0,OK,0,1000.0,700.0,8.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,300,0.05,7,0.035,10.0
QC=200+QL=150+QP=0.3+N=5+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1125100.0,1125100.0,1125100.0,5,1,0.6483,0.6147,1.2027,0.1736,5.45,3.7947,4.457,99.2,188.1,11231,0.2,32.2,1.049,1.049,0.08,0.0,OK,1,200,150,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.05,10.0
QC=200+QL=150+QP=0.3+N=7+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,19400.0,19400.0,19400.0,5,1,1.2965,0.1091,1.5691,1.4364,6.14,3.0978,4.457,100.0,299.0,174,0.4,16.3,0.671,0.671,0.05,0.0,OK,1,200,150,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.03,10.0
QC=200+QL=150+QP=0.3+N=7+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,82900.0,82900.0,82900.0,6,0,1.7678,0.504,1.5698,0.2833,6.65,4.4733,4.8891,110.9,310.5,809,1.0,17.7,0.896,0.896,0.24,0.0,OK,0,200,150,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.025,10.0
QC=200+QL=150+QP=0.3+N=5+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1178800.0,1178800.0,1178800.0,5,1,2.0077,0.8906,2.2483,2.1675,7.06,3.7729,4.457,163.2,246.0,11768,1.0,48.4,2.198,2.198,3.87,0.0,OK,1,200,150,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.025,10.0
QC=200+QL=150+QP=0.3+N=5+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,923500.0,923500.0,923500.0,6,0,1.429,0.5903,1.57,1.1071,5.28,4.0342,4.9127,173.6,235.0,9215,0.1,47.3,2.23,2.23,0.24,0.0,OK,0,200,150,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.06,10.0
QC=200+QL=150+QP=0.3+N=5+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,935600.0,935600.0,935600.0,6,0,2.8956,2.1771,2.5211,0.3832,7.26,2.7582,4.8336,174.3,343.7,9336,3.6,40.2,1.789,1.789,1.66,0.0,OK,0,200,150,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.03,10.0
QC=200+QL=150+QP=0.3+N=5+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,14100.0,14100.0,14100.0,5,1,0.8921,0.1587,1.57,1.4681,6.54,3.3173,4.457,176.3,234.8,121,0.7,47.7,2.122,2.122,3.79,0.0,OK,1,200,150,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.035,10.0
QC=200+QL=150+QP=0.3+N=5+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,79700.0,79700.0,79700.0,6,0,2.5353,0.2466,2.0488,1.4545,6.72,1.9746,4.457,178.6,373.8,777,0.9,47.0,2.081,2.081,3.73,0.0,OK,0,200,150,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.02,10.0
QC=200+QL=150+QP=0.3+N=7+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,14000.0,14000.0,14000.0,5,1,1.5882,0.057,1.198,0.1649,5.06,3.7467,4.457,81.1,313.3,120,0.0,12.8,0.733,0.733,0.07,0.0,OK,1,200,150,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.06,10.0
QC=200+QL=150+QP=0.3+N=5+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1048000.0,1048000.0,1048000.0,5,1,1.5151,0.6273,1.57,1.3217,6.98,2.0608,4.457,203.2,293.4,10460,0.7,48.0,1.428,1.428,0.52,0.0,OK,1,200,150,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.04,10.0
QC=200+QL=150+QP=0.3+N=7+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,2600.0,2600.0,2600.0,5,1,0.5611,0.5463,1.3054,1.2738,5.05,3.0428,4.457,220.9,562.6,6,0.0,49.2,2.035,2.035,0.02,0.0,OK,1,200,150,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.04,10.0
QC=200+QL=150+QP=0.3+N=7+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,34700.0,34700.0,34700.0,5,1,1.9204,0.1893,1.9242,1.8564,6.97,3.7741,4.457,234.7,1322.6,327,1.3,48.4,4.128,4.128,5.78,0.0,OK,1,200,150,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.02,10.0
QC=200+QL=150+QP=0.3+N=8+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,34400.0,34400.0,34400.0,5,1,1.9952,0.2101,2.3089,1.9396,6.83,2.8261,4.457,152.0,337.4,324,1.2,22.9,0.916,0.916,0.1,0.0,OK,1,200,150,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.02,10.0
