wall_time_ns,scan_stamp_ns,scan_stamp_to_scan_ms,amcl_particle_count,scan_to_amcl_ms,amcl_to_ekf_ms,scan_to_ekf_ms,ekf_to_drive_ms,drive_to_ackermann_ms,scan_to_ackermann_ms
1779177448167207294,1779177448159984428,0.272,2000,2.852,2.599,5.452,1.363,0.129,6.944
1779177448187587225,1779177448179957823,0.218,2000,2.605,3.313,5.918,1.343,0.143,7.404
1779177448217372177,1779177448209975644,0.211,2000,2.530,3.368,5.898,1.138,0.143,7.179
1779177448238161172,1779177448229986128,0.263,2000,2.432,3.362,5.794,1.348,0.763,7.905
1779177448267352353,1779177448260179185,0.769,2000,2.060,3.128,5.188,1.146,0.065,6.399
1779177448288127012,1779177448279979424,0.268,2000,2.351,3.868,6.219,1.490,0.165,7.873
1779177448317339921,1779177448310005213,0.288,2000,2.701,2.914,5.615,1.217,0.208,7.039
1779177448337586730,1779177448329973968,0.225,2000,2.959,2.894,5.853,1.373,0.155,7.382
1779177448366990267,1779177448359977709,0.231,2000,2.572,0.625,3.197,3.143,0.435,6.775
1779177448387468504,1779177448379978400,0.260,2000,2.333,3.310,5.643,1.537,0.045,7.225
1779177448417347826,1779177448409997438,0.209,2000,2.488,3.236,5.724,1.392,0.020,7.137
1779177448448435365,1779177448439975514,0.219,2000,3.150,3.129,6.278,1.831,0.126,8.235
1779177448468374807,1779177448459974734,0.223,2000,2.783,3.919,6.702,1.172,0.295,8.170
1779177448497382048,1779177448489978571,0.219,2000,2.702,3.016,5.718,1.439,0.022,7.179
1779177448517544215,1779177448509948062,0.220,2000,3.026,2.695,5.721,1.524,0.124,7.369
1779177448547600565,1779177448539967771,0.240,2000,2.662,2.980,5.641,1.723,0.024,7.388
1779177448567444069,1779177448559973454,0.220,2000,2.529,3.127,5.656,1.567,0.022,7.245
1779177448597320640,1779177448589972971,0.202,2000,2.665,2.978,5.643,1.475,0.022,7.140
1779177448617625945,1779177448609946206,0.236,2000,2.434,3.394,5.827,1.469,0.141,7.437
1779177448647708088,1779177448639979868,0.236,2000,3.041,2.888,5.929,1.435,0.123,7.486
1779177448667532712,1779177448659996400,0.236,2000,2.584,3.254,5.838,1.345,0.112,7.294
1779177448698458935,1779177448689972524,0.230,2000,2.363,4.077,6.440,1.372,0.438,8.250
1779177448717406997,1779177448709969919,0.200,2000,2.544,3.103,5.647,1.454,0.130,7.230
1779177448747469492,1779177448739975453,0.244,2000,3.252,2.451,5.704,1.494,0.047,7.244
1779177448767389285,1779177448759967056,0.215,2000,2.363,3.342,5.706,1.334,0.162,7.201
1779177448797541669,1779177448789967725,0.229,2000,3.028,2.898,5.926,1.267,0.146,7.339
1779177448817723036,1779177448809971840,0.246,2000,2.638,3.357,5.995,1.363,0.141,7.499
1779177448847542358,1779177448839968157,0.250,2000,2.448,3.344,5.792,1.418,0.108,7.318
1779177448867847791,1779177448859974737,0.243,2000,2.784,3.431,6.214,1.389,0.022,7.625
1779177448894736494,1779177448889980142,1.025,2000,1.502,0.731,2.234,1.471,0.022,3.726
1779177448917718621,1779177448909981537,0.263,2000,2.456,3.420,5.876,1.574,0.020,7.470
1779177448947930238,1779177448939976766,0.238,2000,2.861,3.104,5.965,1.550,0.194,7.709
1779177448967523369,1779177448959990770,0.227,2000,2.537,3.401,5.938,1.208,0.153,7.300
1779177448998336887,1779177448989975790,0.239,2000,2.579,4.003,6.582,1.381,0.153,8.116
1779177449017554458,1779177449009966113,0.233,2000,2.459,3.356,5.816,1.513,0.022,7.350
1779177449047828443,1779177449039955741,0.216,2000,2.831,3.183,6.014,1.614,0.024,7.651
1779177449067354020,1779177449059965423,0.264,2000,2.364,3.241,5.605,1.350,0.162,7.117
1779177449101272719,1779177449089946539,0.189,2000,2.382,7.406,9.788,1.063,0.279,11.129
1779177449117666841,1779177449109995102,0.249,2000,2.471,3.362,5.833,1.374,0.209,7.416
1779177449147480753,1779177449139959737,0.283,2000,2.398,3.205,5.604,1.607,0.022,7.233
1779177449168532152,1779177449159973868,0.206,2000,2.563,3.591,6.155,2.171,0.021,8.347
1779177449198171661,1779177449189961384,0.210,2000,3.240,2.442,5.682,1.469,0.841,7.993
1779177449217584980,1779177449210007259,0.190,2000,2.594,3.383,5.976,1.128,0.277,7.381
1779177449248287774,1779177449239957174,0.232,2000,3.004,2.705,5.709,1.539,0.842,8.090
1779177449268042315,1779177449259975785,0.618,2000,2.368,2.902,5.270,1.308,0.864,7.441
1779177449297319192,1779177449290016165,0.216,2000,2.564,3.085,5.650,1.231,0.199,7.080
1779177449319002573,1779177449310001112,0.213,2000,2.243,3.713,5.955,1.424,1.402,8.781
1779177449347543467,1779177449339984883,0.220,2000,2.531,3.095,5.625,1.565,0.141,7.332
1779177449367206423,1779177449359965061,0.245,2000,2.942,2.635,5.577,1.307,0.098,6.983
1779177449398406315,1779177449389950785,0.240,2000,2.336,4.112,6.448,1.667,0.093,8.208
1779177449414767060,1779177449410035221,0.330,2000,2.695,0.048,2.743,1.491,0.162,4.395
1779177449447712523,1779177449439964623,0.274,2000,2.610,3.098,5.709,1.549,0.209,7.467
1779177449497956414,1779177449489975262,0.228,2000,2.610,3.285,5.894,1.684,0.168,7.747
1779177449547591973,1779177449539975820,0.199,2000,2.456,3.617,6.073,1.130,0.207,7.410
1779177449597641717,1779177449590000795,0.728,2000,2.109,3.027,5.135,1.241,0.528,6.905
1779177449647480992,1779177449639996777,0.226,2000,2.798,2.897,5.695,1.507,0.050,7.252
1779177449697451149,1779177449689986583,0.292,2000,3.191,2.388,5.578,1.333,0.254,7.166
1779177449747795843,1779177449739982373,0.271,2000,2.695,3.109,5.804,1.591,0.141,7.536
1779177449797194885,1779177449789960499,0.677,2000,2.226,3.058,5.285,1.048,0.219,6.551
1779177449847642108,1779177449839957953,0.268,2000,2.566,3.407,5.973,1.316,0.122,7.410
1779177449897859791,1779177449889932655,0.555,2000,2.436,4.424,6.860,0.484,0.023,7.367
1779177449952825441,1779177449939946046,0.453,2000,2.528,8.018,10.545,1.777,0.097,12.420
1779177449997182398,1779177449989968557,0.226,2000,2.830,2.779,5.609,1.289,0.083,6.982
1779177450047688340,1779177450039992410,0.382,2000,2.390,3.334,5.724,1.506,0.078,7.308
1779177450092337493,1779177450083654119,0.307,2000,2.534,4.459,6.993,1.262,0.115,8.370
1779177450118038329,1779177450109967959,0.211,2000,2.652,3.545,6.197,1.634,0.023,7.854
1779177450147186499,1779177450139971154,0.547,2000,2.510,2.814,5.324,1.205,0.133,6.662
1779177450197611320,1779177450189966526,0.553,2000,2.483,2.900,5.383,1.681,0.023,7.087
1779177450248281873,1779177450239942410,0.215,2000,2.438,3.809,6.247,1.292,0.578,8.117
1779177450297191016,1779177450289966775,0.212,2000,3.077,2.624,5.701,1.188,0.117,7.006
1779177450347190292,1779177450339956483,0.212,2000,2.834,2.985,5.819,1.080,0.115,7.015
1779177450367155109,1779177450359968597,0.260,2000,2.786,2.884,5.670,1.107,0.142,6.919
1779177450398134259,1779177450389972463,0.595,2000,2.386,3.688,6.075,1.321,0.164,7.560
1779177450418182086,1779177450409965761,0.257,2000,3.505,2.365,5.870,1.226,0.856,7.952
1779177450448183456,1779177450440014972,0.516,2000,3.492,2.539,6.031,1.342,0.272,7.645
1779177450468021679,1779177450459955693,0.301,2000,3.167,2.619,5.786,1.952,0.022,7.760
1779177450497133048,1779177450489975688,0.209,2000,2.810,3.065,5.874,0.890,0.177,6.942
1779177450517375214,1779177450510003738,0.203,2000,2.626,3.037,5.663,1.091,0.407,7.161
1779177450548197017,1779177450539971540,2.307,2000,0.847,3.029,3.876,2.015,0.022,5.913
1779177450567747170,1779177450559956069,0.240,2000,3.100,2.822,5.923,1.601,0.022,7.546
1779177450597350004,1779177450589971584,0.598,2000,2.768,2.649,5.417,1.253,0.105,6.775
1779177450619277293,1779177450609959922,0.245,2000,2.872,3.413,6.286,1.158,1.620,9.064
1779177450649610350,1779177450639926060,0.211,2000,3.269,3.083,6.352,3.084,0.032,9.468
1779177450668547658,1779177450659958910,0.215,2000,2.489,3.758,6.247,1.261,0.858,8.366
1779177450698809578,1779177450689971609,0.261,2000,2.684,3.418,6.102,1.395,1.072,8.569
1779177450718223632,1779177450710009611,0.184,2000,2.587,3.698,6.285,1.504,0.233,8.023
1779177450749548581,1779177450739970245,0.234,2000,2.517,4.319,6.836,1.463,1.037,9.337
1779177450767474669,1779177450759931030,1.081,2000,2.433,2.592,5.025,1.296,0.135,6.456
1779177450795390622,1779177450789967729,0.357,2000,2.322,0.897,3.218,1.725,0.115,5.059
1779177450817553211,1779177450809995427,0.244,2000,2.639,3.075,5.714,1.437,0.155,7.307
1779177450847625239,1779177450839983870,0.277,2000,2.759,2.872,5.630,1.576,0.151,7.357
1779177450867860558,1779177450860006512,0.246,2000,2.452,3.575,6.026,1.276,0.298,7.601
1779177450901373231,1779177450889953801,0.217,2000,2.625,6.610,9.235,1.874,0.088,11.197
1779177450917681942,1779177450909956507,0.728,2000,2.496,2.863,5.359,1.482,0.150,6.990
1779177450942269636,1779177450935559613,0.495,2000,2.348,2.471,4.818,1.340,0.051,6.210
1779177450967304283,1779177450959961063,0.644,2000,2.437,2.766,5.203,1.199,0.290,6.692
1779177450997811424,1779177450990042148,0.276,2000,3.617,2.252,5.868,1.597,0.022,7.487
1779177451018483774,1779177451009975092,0.216,2000,3.489,2.476,5.965,1.261,1.060,8.285
1779177451048672699,1779177451039993069,0.290,2000,3.182,3.474,6.657,1.582,0.144,8.383
1779177451070190603,1779177451059944509,0.225,2000,3.007,4.512,7.518,1.428,1.067,10.013
1779177451098293438,1779177451090034008,0.298,2000,2.594,3.655,6.248,1.508,0.198,7.954
1779177451118407249,1779177451110039945,0.315,2000,2.347,3.347,5.694,1.490,0.858,8.043
1779177451148306856,1779177451139984898,0.236,2000,2.586,3.966,6.552,1.397,0.130,8.079
1779177451164273129,1779177451159971410,0.230,2000,2.594,0.059,2.653,1.093,0.303,4.050
1779177451197616421,1779177451189945675,0.214,2000,2.474,3.500,5.974,1.360,0.117,7.451
1779177451218243106,1779177451209986909,0.229,2000,2.784,3.043,5.827,1.550,0.642,8.019
1779177451247713041,1779177451239962038,0.236,2000,2.500,3.448,5.947,1.411,0.149,7.507
1779177451268812312,1779177451259946278,0.229,2000,2.577,3.876,6.452,1.390,0.780,8.623
1779177451297547896,1779177451289976384,0.219,2000,3.773,2.069,5.842,1.164,0.340,7.345
1779177451317254819,1779177451309952241,0.234,2000,2.504,3.124,5.628,1.303,0.131,7.062
1779177451348107501,1779177451339961354,0.333,2000,2.466,3.091,5.557,1.447,0.801,7.805
1779177451367384304,1779177451360017180,0.541,2000,2.049,3.246,5.295,1.503,0.023,6.821
1779177451397285703,1779177451389936180,0.219,2000,3.062,2.613,5.675,1.239,0.210,7.124
1779177451418204714,1779177451409990662,0.242,2000,3.085,2.939,6.024,1.899,0.042,7.966
1779177451447777403,1779177451439953182,0.232,2000,3.340,2.793,6.133,1.432,0.023,7.587
1779177451497600898,1779177451489985897,0.230,2000,2.779,2.860,5.639,1.718,0.023,7.379
1779177451547773264,1779177451539977075,0.197,2000,2.580,3.447,6.028,1.454,0.112,7.593
1779177451598200834,1779177451589948157,0.210,2000,2.485,4.264,6.749,0.956,0.330,8.035
1779177451647547615,1779177451639957959,0.201,2000,3.125,2.652,5.777,1.428,0.176,7.382
1779177451697569546,1779177451689961170,0.187,2000,3.006,2.838,5.843,1.429,0.142,7.415
1779177451727718406,1779177451719992940,0.197,2000,2.608,3.164,5.773,1.707,0.044,7.523
1779177451777726993,1779177451769940213,0.221,2000,2.828,2.988,5.816,1.722,0.022,7.560
1779177451824990596,1779177451819980832,0.241,2000,2.642,0.819,3.461,1.218,0.083,4.763
1779177451867750173,1779177451862571893,0.255,2000,3.103,0.209,3.313,1.585,0.020,4.918
1779177451897396240,1779177451889953146,0.491,2000,2.755,2.702,5.457,1.468,0.022,6.947
1779177451927257510,1779177451920008437,0.246,2000,2.547,3.123,5.670,1.306,0.021,6.997
1779177451978634092,1779177451969977470,0.219,2000,2.552,4.213,6.766,1.476,0.190,8.432
1779177452025281458,1779177452019998248,0.613,2000,2.148,0.050,2.198,1.750,0.716,4.664
1779177452077872366,1779177452069980432,0.218,2000,2.639,3.424,6.063,1.461,0.144,7.667
1779177452127529775,1779177452119999705,0.226,2000,2.627,3.048,5.675,1.602,0.021,7.299
1779177452147659426,1779177452140003305,0.200,2000,2.540,3.410,5.949,1.459,0.042,7.451
1779177452177429654,1779177452169949152,0.199,2000,3.394,2.307,5.701,1.457,0.117,7.275
1779177452222482491,1779177452189984465,0.250,2000,2.333,3.481,5.814,1.817,-1.000,-1.000
1779177452227687939,1779177452219991753,0.214,2000,3.438,2.614,6.052,1.320,0.105,7.477
1779177452247953176,1779177452239954488,0.204,2000,2.831,3.095,5.926,1.738,0.124,7.789
1779177452298529740,1779177452290000321,0.249,2000,2.568,3.353,5.922,1.537,0.815,8.273
1779177452303197769,1779177452269997681,0.301,2000,2.443,1.863,4.306,1.924,-1.000,-1.000
1779177452327888343,1779177452319995289,0.239,2000,2.793,2.820,5.613,1.265,0.769,7.646
1779177452348080875,1779177452340008426,0.244,2000,2.369,3.493,5.862,1.647,0.312,7.821
1779177452381294884,1779177452369978881,0.209,2000,2.971,6.266,9.237,1.749,0.115,11.101
1779177452398209302,1779177452389987345,0.280,2000,4.203,2.121,6.324,1.457,0.154,7.935
1779177452428514420,1779177452420017578,0.529,2000,2.110,4.328,6.439,1.501,0.023,7.963
1779177452449519960,1779177452440034491,1.205,2000,3.079,2.414,5.494,2.757,0.024,8.275
1779177452477898832,1779177452469990066,0.633,2000,2.440,2.871,5.311,1.694,0.263,7.268
1779177452498092964,1779177452489984386,0.253,2000,2.909,2.676,5.586,1.472,0.790,7.848
1779177452528308864,1779177452519981978,0.237,2000,3.982,1.811,5.793,1.513,0.777,8.083
1779177452547221819,1779177452540034987,0.209,2000,3.168,2.423,5.591,1.335,0.045,6.972
1779177452577710333,1779177452569978306,0.210,2000,3.287,2.701,5.988,1.481,0.047,7.516
1779177452598357594,1779177452589959474,0.225,2000,2.474,3.534,6.007,1.364,0.795,8.166
1779177452628376690,1779177452620010827,0.247,2000,2.312,3.678,5.990,1.276,0.844,8.111
1779177452647743254,1779177452639988090,0.565,2000,2.758,2.629,5.388,1.647,0.149,7.183
1779177452677456328,1779177452669943762,0.238,2000,2.755,3.179,5.934,1.284,0.050,7.268
1779177452698772946,1779177452689949570,0.292,2000,2.621,3.392,6.013,1.694,0.816,8.523
1779177452727637684,1779177452719970298,0.233,2000,2.304,3.402,5.706,1.464,0.258,7.427
1779177452747104345,1779177452739997899,0.220,2000,3.011,2.612,5.623,1.235,0.023,6.881
1779177452777778303,1779177452769957890,0.214,2000,2.808,3.192,5.999,1.552,0.050,7.601
1779177452794470701,1779177452790007699,0.737,2000,1.835,0.070,1.905,1.674,0.140,3.720
1779177452827828808,1779177452820016620,0.578,2000,2.090,3.737,5.827,1.352,0.049,7.229
1779177452847832856,1779177452839925338,0.347,2000,2.385,3.702,6.087,1.421,0.047,7.555
1779177452877325510,1779177452869942962,0.334,2000,2.368,3.503,5.871,1.128,0.045,7.043
1779177452897318038,1779177452889969251,0.209,2000,2.882,2.807,5.688,1.399,0.047,7.134
1779177452917791984,1779177452912771883,0.306,2000,2.307,0.943,3.250,1.402,0.056,4.709
1779177452947696454,1779177452939997676,0.271,2000,2.348,3.693,6.041,1.330,0.051,7.422
1779177452977515866,1779177452969974659,0.240,2000,2.739,2.985,5.724,1.488,0.083,7.294
1779177452997617804,1779177452989955571,0.213,2000,2.716,3.212,5.929,1.429,0.085,7.443
1779177453027725126,1779177453019920106,0.378,2000,3.141,2.697,5.838,1.535,0.048,7.420
1779177453048361090,1779177453040023963,0.719,2000,2.129,4.034,6.163,1.403,0.046,7.612
1779177453077894127,1779177453069979697,0.240,2000,2.624,3.839,6.463,1.135,0.070,7.668
1779177453097571416,1779177453089990081,0.795,2000,1.969,3.276,5.244,1.392,0.142,6.779
1779177453121089582,1779177453116276813,0.277,2000,2.643,0.074,2.717,1.655,0.157,4.529
1779177453147699745,1779177453140036360,0.754,2000,2.284,3.108,5.392,1.487,0.025,6.904
1779177453177396274,1779177453169954109,0.250,2000,2.580,3.110,5.690,1.472,0.025,7.186
1779177453197715271,1779177453189965165,0.259,2000,2.587,3.214,5.801,1.573,0.111,7.485
1779177453228232104,1779177453219987876,0.223,2000,3.307,3.508,6.815,0.239,0.959,8.013
1779177453247899601,1779177453239954834,0.246,2000,2.799,3.288,6.087,1.550,0.056,7.693
1779177453278604534,1779177453269992490,0.369,2000,2.178,3.887,6.064,1.303,0.868,8.235
1779177453297642802,1779177453289938328,0.255,2000,2.723,3.143,5.866,1.555,0.023,7.443
1779177453327502470,1779177453319956688,0.289,2000,2.732,2.925,5.656,1.441,0.153,7.250
1779177453347704762,1779177453340009952,0.232,2000,2.404,3.214,5.618,1.711,0.127,7.456
1779177453377379018,1779177453370000791,0.275,2000,2.380,3.422,5.801,1.141,0.154,7.096
1779177453398395918,1779177453389984518,0.910,2000,1.761,3.321,5.082,1.871,0.541,7.494
1779177453427338831,1779177453419979772,0.742,2000,1.842,3.382,5.224,1.227,0.159,6.610
1779177453447635268,1779177453439995468,0.228,2000,2.972,2.862,5.834,1.379,0.192,7.406
1779177453478383370,1779177453469939170,0.247,2000,2.375,3.682,6.057,1.304,0.829,8.189
1779177453497368069,1779177453489990290,0.245,2000,2.650,3.087,5.737,1.338,0.052,7.127
1779177453527432126,1779177453519957064,0.243,2000,3.063,2.622,5.685,1.345,0.196,7.225
1779177453548471906,1779177453539976856,0.479,2000,3.201,3.039,6.239,0.739,1.028,8.007
1779177453577603655,1779177453569984367,0.474,2000,2.215,3.491,5.706,1.384,0.050,7.140
1779177453597444659,1779177453589959710,0.353,2000,2.825,3.025,5.850,1.230,0.047,7.126
1779177453623159189,1779177453615778273,0.339,2000,3.261,1.969,5.230,1.677,0.127,7.035
1779177453643890322,1779177453640002085,0.335,2000,3.102,0.048,3.150,0.329,0.067,3.547
1779177453678326850,1779177453669975227,0.270,2000,3.108,2.801,5.909,1.357,0.808,8.073
1779177453708037299,1779177453700069780,0.410,2000,2.638,2.820,5.458,1.328,0.764,7.549
1779177453728206086,1779177453720074499,0.225,2000,2.566,3.422,5.988,1.084,0.828,7.899
1779177453755122015,1779177453749949912,0.259,2000,2.529,0.674,3.203,1.683,0.023,4.908
1779177453778015432,1779177453769938695,0.205,2000,3.446,2.788,6.234,1.612,0.022,7.867
1779177453808538057,1779177453799996703,0.221,2000,2.553,3.527,6.079,2.210,0.026,8.315
1779177453827273087,1779177453820014990,0.223,2000,2.831,2.328,5.159,1.854,0.018,7.030
1779177453857685086,1779177453849945892,0.308,2000,3.365,2.479,5.844,1.459,0.121,7.424
1779177453878554079,1779177453869977204,0.275,2000,3.530,2.454,5.984,1.406,0.904,8.295
1779177453907599203,1779177453899989707,0.579,2000,2.681,3.050,5.731,1.215,0.079,7.025
1779177453928840107,1779177453919993242,0.206,2000,3.494,2.957,6.451,1.292,0.890,8.633
1779177453957708523,1779177453949956945,1.090,2000,1.517,3.333,4.851,1.602,0.201,6.654
1779177453980862906,1779177453970022273,0.321,2000,2.834,5.743,8.576,1.639,0.297,10.512
1779177454008318845,1779177454000004376,0.234,2000,3.074,2.681,5.755,1.213,1.105,8.073
1779177454028457647,1779177454019950501,0.213,2000,2.444,4.071,6.514,1.563,0.210,8.287
1779177454058314370,1779177454049985244,0.694,2000,2.581,2.733,5.314,1.419,0.894,7.627
1779177454078266255,1779177454069985194,0.212,2000,3.619,2.216,5.836,1.297,0.927,8.060
1779177454107629496,1779177454100022560,0.210,2000,2.392,3.311,5.704,1.354,0.332,7.390
1779177454128015374,1779177454119992942,0.245,2000,2.900,2.739,5.639,1.312,0.818,7.770
1779177454148117951,1779177454140010461,0.218,2000,3.332,3.008,6.340,1.329,0.213,7.882
1779177454180372129,1779177454170016179,0.542,2000,2.202,5.886,8.088,1.610,0.110,9.808
1779177454197903935,1779177454189987617,0.245,2000,2.533,3.265,5.798,1.636,0.229,7.663
1779177454227820691,1779177454219993143,0.265,2000,2.523,3.150,5.673,1.697,0.187,7.556
1779177454247340664,1779177454240008389,0.254,2000,2.478,3.241,5.718,1.233,0.116,7.067
1779177454277676308,1779177454269949594,0.255,2000,2.484,3.405,5.889,1.433,0.144,7.465
1779177454297465694,1779177454290004042,0.267,2000,2.510,3.192,5.702,1.430,0.057,7.188
1779177454327554838,1779177454320158786,0.217,2000,2.655,3.035,5.691,1.299,0.182,7.172
1779177454348188177,1779177454340062639,0.224,2000,2.585,3.062,5.647,2.227,0.022,7.896
1779177454377590555,1779177454370053092,0.214,2000,2.386,3.417,5.803,1.373,0.140,7.316
1779177454398105875,1779177454390021810,0.254,2000,2.683,3.664,6.347,1.296,0.180,7.822
1779177454427754018,1779177454420049864,0.300,2000,3.061,2.726,5.787,1.562,0.049,7.398
1779177454445670183,1779177454439980534,0.658,2000,2.349,0.525,2.874,2.128,0.025,5.027
1779177454478180207,1779177454469996716,1.065,2000,1.917,3.224,5.141,1.905,0.067,7.113
1779177454496924388,1779177454489942905,0.256,2000,2.638,2.351,4.990,1.558,0.172,6.719
1779177454528523482,1779177454519948495,0.653,2000,2.053,4.193,6.246,1.580,0.090,7.916
1779177454547873979,1779177454540029759,0.651,2000,3.104,2.386,5.490,1.526,0.170,7.186
1779177454577935154,1779177454569956659,0.694,2000,2.281,3.333,5.614,1.315,0.347,7.277
1779177454608569268,1779177454600010762,0.515,2000,2.935,4.383,7.318,0.590,0.130,8.037
1779177454627513614,1779177454619953847,0.324,2000,2.748,3.020,5.768,1.394,0.068,7.229
1779177454647685696,1779177454639989510,0.267,2000,2.654,2.972,5.626,1.775,0.023,7.424
1779177454677556435,1779177454669989404,0.495,2000,2.129,3.375,5.504,1.294,0.267,7.065
1779177454697773862,1779177454689967210,0.602,2000,2.213,3.271,5.484,1.570,0.144,7.199
1779177454727306162,1779177454720009217,0.251,2000,2.704,3.022,5.726,1.075,0.237,7.038
1779177454758330940,1779177454750006422,0.224,2000,2.406,4.382,6.788,1.131,0.175,8.094
1779177454777861057,1779177454769961252,0.272,2000,2.687,3.099,5.786,1.812,0.024,7.622
1779177454808034778,1779177454799964826,0.698,2000,2.205,3.528,5.734,1.609,0.024,7.367
1779177454824971500,1779177454820001577,3.047,2000,0.095,0.420,0.515,1.177,0.225,1.916
1779177454858630890,1779177454849981310,0.686,2000,1.968,3.845,5.813,2.110,0.034,7.958
1779177454877939211,1779177454869971628,0.248,2000,2.435,3.638,6.073,1.583,0.059,7.714
1779177454907686812,1779177454899928417,0.222,2000,2.701,3.056,5.756,1.436,0.336,7.529
1779177454927478630,1779177454919926480,0.208,2000,2.405,3.537,5.942,1.376,0.021,7.339
1779177454957736769,1779177454949936069,0.205,2000,2.762,3.464,6.227,1.153,0.209,7.589
1779177454977561420,1779177454969931700,0.211,2000,3.167,2.616,5.783,1.584,0.047,7.413
1779177455002842340,1779177454997625788,0.206,2000,2.759,0.702,3.462,1.520,0.023,5.005
1779177455027411596,1779177455019974424,0.256,2000,2.312,3.624,5.936,1.173,0.066,7.175
1779177455057355039,1779177455050028942,0.281,2000,2.342,3.510,5.852,1.126,0.062,7.040
1779177455078578629,1779177455070099133,0.279,2000,2.544,3.290,5.835,1.318,1.040,8.193
1779177455107313537,1779177455099964815,0.224,2000,3.497,2.166,5.663,1.365,0.090,7.118
1779177455128000764,1779177455119968252,0.225,2000,2.644,3.675,6.319,1.280,0.202,7.801
1779177455158496442,1779177455149968145,0.223,2000,2.413,3.782,6.195,1.174,0.928,8.297
1779177455177684920,1779177455170005823,0.292,2000,3.131,2.798,5.928,1.401,0.052,7.382
1779177455207581770,1779177455199977203,0.276,2000,2.981,2.837,5.818,1.453,0.052,7.323
1779177455227246961,1779177455219968417,0.475,2000,2.068,3.393,5.461,1.239,0.097,6.797
1779177455257629357,1779177455249958869,0.243,2000,2.449,3.539,5.988,1.224,0.208,7.420
1779177455277935361,1779177455269959779,0.664,2000,2.075,3.497,5.572,1.687,0.047,7.306
1779177455307442092,1779177455299978392,0.280,2000,3.322,2.316,5.637,1.512,0.029,7.179
1779177455328510991,1779177455319990309,0.274,2000,3.193,3.352,6.545,1.512,0.183,8.239
1779177455357594545,1779177455349992410,0.257,2000,2.472,3.510,5.982,1.156,0.200,7.338
1779177455378265068,1779177455369980807,0.293,2000,2.817,3.252,6.069,1.832,0.084,7.986
1779177455407400335,1779177455400007580,0.252,2000,2.715,2.881,5.596,1.392,0.145,7.133
1779177455428233166,1779177455419966953,0.656,2000,2.252,3.749,6.001,1.389,0.212,7.603
1779177455458287459,1779177455449945213,0.671,2000,2.109,4.009,6.119,1.337,0.208,7.664
1779177455478281041,1779177455469947979,0.869,2000,2.011,3.835,5.847,1.511,0.099,7.457
1779177455508358119,1779177455499952448,0.981,2000,2.145,3.944,6.089,1.228,0.102,7.419
1779177455528535704,1779177455519991630,0.275,2000,2.964,2.984,5.948,2.190,0.125,8.262
1779177455557880383,1779177455550030787,0.251,2000,3.298,2.401,5.699,1.870,0.024,7.593
1779177455577609960,1779177455569990160,0.252,2000,2.533,3.210,5.743,1.441,0.178,7.361
1779177455607230133,1779177455599991333,0.291,2000,3.043,2.552,5.595,1.280,0.068,6.942
1779177455627573673,1779177455620085620,0.639,2000,2.299,2.961,5.260,1.460,0.123,6.842
1779177455657516669,1779177455650022567,0.766,2000,2.332,2.363,4.696,1.488,0.537,6.721
1779177455678248281,1779177455670052086,0.244,2000,2.767,3.658,6.425,1.327,0.194,7.946
1779177455707475390,1779177455699980073,0.318,2000,2.748,2.882,5.629,1.497,0.045,7.171
1779177455727741873,1779177455719966454,0.681,2000,2.015,3.651,5.666,1.277,0.144,7.087
1779177455759197602,1779177455750044972,0.339,2000,2.502,3.480,5.982,1.289,1.535,8.806
1779177455777612336,1779177455769927544,0.240,2000,2.714,3.294,6.008,1.295,0.135,7.439
1779177455807386656,1779177455800080335,0.452,2000,3.073,2.378,5.450,1.248,0.149,6.847
1779177455826192886,1779177455820005755,0.638,2000,2.214,1.580,3.794,1.463,0.285,5.542
1779177455858283700,1779177455849966895,0.255,2000,2.499,3.259,5.758,1.445,0.850,8.054
1779177455877708183,1779177455869933660,0.549,2000,2.252,3.345,5.596,1.492,0.131,7.219
1779177455907360836,1779177455899966225,0.603,2000,2.380,3.124,5.503,1.120,0.161,6.784
1779177455927737017,1779177455919952447,0.229,2000,2.380,3.657,6.037,1.307,0.205,7.549
1779177455959064360,1779177455949913234,0.199,2000,2.454,4.554,7.009,1.791,0.145,8.945
1779177455977590969,1779177455969934528,2.674,2000,0.121,3.428,3.549,1.409,0.019,4.977
1779177456007903475,1779177455999958261,0.202,2000,2.500,3.823,6.323,1.253,0.160,7.736
1779177456027291700,1779177456019914977,0.491,2000,2.986,2.607,5.594,1.239,0.047,6.880
1779177456058599553,1779177456050095288,0.842,2000,2.630,2.878,5.508,1.325,0.822,7.655
1779177456080279919,1779177456069945314,0.308,2000,2.384,6.078,8.462,1.428,0.130,10.020
1779177456108663106,1779177456099952950,0.405,2000,2.337,3.564,5.900,1.563,0.835,8.297
1779177456138393040,1779177456129891784,0.505,2000,3.090,3.261,6.352,1.295,0.342,7.989
1779177456157600878,1779177456149944118,0.227,2000,2.507,3.623,6.130,1.102,0.192,7.424
1779177456188597333,1779177456180009354,0.264,2000,3.033,3.684,6.716,0.737,0.862,8.315
1779177456207790193,1779177456199898453,0.274,2000,2.721,3.098,5.819,1.535,0.256,7.610
1779177456237490975,1779177456229958089,0.212,2000,2.799,3.053,5.852,1.205,0.257,7.314
1779177456258109336,1779177456249978807,0.208,2000,2.640,3.802,6.442,1.245,0.228,7.916
