monotonic_time_ns,ros_time_sec,ros_time_nsec,cpu_core_0_percent,cpu_core_1_percent,cpu_core_2_percent,cpu_core_3_percent,cpu_core_4_percent,cpu_core_5_percent
1386503228569,1779177410,38110581,100.000,0.000,50.000,0.000,100.000,66.667
1386523231502,1779177410,58113258,0.000,0.000,50.000,0.000,0.000,50.000
1386543228867,1779177410,78110527,66.667,0.000,100.000,0.000,100.000,0.000
1386563231416,1779177410,98113556,50.000,0.000,0.000,50.000,0.000,0.000
1386583227917,1779177410,118109225,0.000,0.000,50.000,0.000,50.000,0.000
1386603230178,1779177410,138111454,50.000,50.000,0.000,0.000,0.000,0.000
1386623228919,1779177410,158110771,50.000,0.000,100.000,0.000,0.000,100.000
1386643230220,1779177410,178112040,0.000,0.000,100.000,0.000,0.000,50.000
1386663227137,1779177410,198108893,0.000,0.000,0.000,0.000,0.000,0.000
1386683233878,1779177410,218115922,50.000,0.000,100.000,0.000,0.000,0.000
1386703227979,1779177410,238110343,50.000,100.000,100.000,50.000,0.000,50.000
1386723230784,1779177410,258112540,50.000,100.000,50.000,50.000,50.000,50.000
1386743233781,1779177410,278115665,0.000,100.000,50.000,0.000,0.000,50.000
1386763231850,1779177410,298113670,0.000,0.000,0.000,0.000,0.000,50.000
1386783229119,1779177410,318110971,100.000,50.000,0.000,0.000,0.000,0.000
1386803227060,1779177410,338108752,50.000,0.000,100.000,0.000,100.000,100.000
1386823228969,1779177410,358110373,0.000,0.000,100.000,0.000,50.000,0.000
1386843230110,1779177410,378111514,0.000,0.000,100.000,0.000,0.000,50.000
1386863227027,1779177410,398108495,0.000,0.000,0.000,0.000,0.000,0.000
1386883230792,1779177410,418112260,0.000,0.000,100.000,0.000,0.000,0.000
1386903352128,1779177410,438233660,50.000,0.000,0.000,0.000,0.000,0.000
1386923405078,1779177410,458287314,100.000,50.000,100.000,0.000,50.000,0.000
1386943229479,1779177410,478111203,50.000,50.000,100.000,100.000,50.000,50.000
1386963229788,1779177410,498111448,0.000,50.000,50.000,100.000,50.000,50.000
1386983228689,1779177410,518110317,100.000,50.000,100.000,0.000,50.000,100.000
1387003229126,1779177410,538110530,0.000,0.000,50.000,0.000,0.000,0.000
1387023226875,1779177410,558108759,50.000,0.000,100.000,50.000,0.000,0.000
1387043227984,1779177410,578109708,100.000,0.000,100.000,100.000,50.000,0.000
1387063230085,1779177410,598111777,0.000,0.000,50.000,0.000,0.000,0.000
1387083230650,1779177410,618111158,0.000,0.000,100.000,0.000,0.000,0.000
1387103231151,1779177410,638112747,50.000,0.000,100.000,66.667,50.000,0.000
1387123228196,1779177410,658109888,0.000,0.000,100.000,100.000,0.000,50.000
1387143230521,1779177410,678112021,100.000,50.000,0.000,0.000,0.000,0.000
1387163232622,1779177410,698114763,0.000,0.000,50.000,50.000,0.000,0.000
1387183229795,1779177410,718111455,66.667,100.000,100.000,50.000,50.000,50.000
1387203230264,1779177410,738111605,0.000,0.000,100.000,0.000,0.000,0.000
1387223229933,1779177410,758111626,0.000,0.000,50.000,0.000,50.000,100.000
1387243267523,1779177410,778149343,0.000,50.000,66.667,0.000,50.000,0.000
1387263227415,1779177410,798109108,100.000,0.000,0.000,0.000,50.000,50.000
1387283229388,1779177410,818111369,0.000,50.000,100.000,0.000,0.000,100.000
1387303230241,1779177410,838112062,100.000,50.000,100.000,50.000,100.000,0.000
1387323230743,1779177410,858112851,100.000,0.000,50.000,0.000,50.000,100.000
1387343229260,1779177410,878111112,100.000,50.000,66.667,100.000,50.000,50.000
1387363231105,1779177410,898113181,0.000,50.000,0.000,0.000,50.000,0.000
1387383230390,1779177410,918112562,0.000,0.000,100.000,0.000,0.000,100.000
1387403231275,1779177410,938112871,0.000,100.000,100.000,66.667,0.000,0.000
1387423229152,1779177410,958110972,50.000,100.000,100.000,0.000,0.000,0.000
1387443230421,1779177410,978112433,100.000,0.000,0.000,50.000,50.000,0.000
1387463230058,1779177410,998112166,100.000,50.000,66.667,0.000,0.000,0.000
1387483239486,1779177411,18119994,0.000,100.000,100.000,50.000,50.000,0.000
1387503227794,1779177411,38110094,0.000,0.000,100.000,66.667,0.000,50.000
1387523231174,1779177411,58113122,50.000,0.000,100.000,50.000,100.000,0.000
1387543229562,1779177411,78111894,0.000,0.000,0.000,0.000,50.000,100.000
1387563228718,1779177411,98110858,100.000,0.000,100.000,100.000,0.000,0.000
1387583234690,1779177411,118116031,0.000,50.000,100.000,0.000,100.000,0.000
1387603230358,1779177411,138112435,0.000,0.000,100.000,0.000,0.000,50.000
1387623231562,1779177411,158113159,100.000,0.000,100.000,50.000,0.000,0.000
1387643228958,1779177411,178110779,100.000,0.000,100.000,0.000,50.000,100.000
1387663228307,1779177411,198111055,100.000,100.000,50.000,50.000,0.000,0.000
1387683227751,1779177411,218109891,0.000,0.000,100.000,100.000,50.000,50.000
1387703227963,1779177411,238109143,0.000,0.000,100.000,0.000,0.000,0.000
1387723227727,1779177411,258109931,50.000,50.000,50.000,100.000,50.000,66.667
1387743229699,1779177411,278111391,50.000,0.000,50.000,0.000,0.000,0.000
1387763228951,1779177411,298110675,50.000,50.000,0.000,50.000,0.000,0.000
1387783270732,1779177411,318152680,100.000,50.000,66.667,50.000,66.667,0.000
1387803235327,1779177411,338116987,50.000,0.000,66.667,50.000,0.000,50.000
1387823229747,1779177411,358111055,0.000,0.000,66.667,50.000,0.000,100.000
1387843227239,1779177411,378108707,0.000,0.000,66.667,0.000,0.000,0.000
1387863229019,1779177411,398110615,100.000,0.000,66.667,50.000,0.000,50.000
1387883231919,1779177411,418111947,0.000,0.000,0.000,0.000,50.000,0.000
1387903228483,1779177411,438110016,50.000,0.000,0.000,0.000,0.000,0.000
1387923226967,1779177411,458108564,0.000,50.000,100.000,0.000,0.000,100.000
1387943227692,1779177411,478109224,50.000,50.000,50.000,50.000,0.000,50.000
1387963227488,1779177411,498109692,50.000,0.000,100.000,0.000,0.000,0.000
1387983227444,1779177411,518109232,0.000,0.000,0.000,0.000,0.000,0.000
1388003228520,1779177411,538110532,0.000,0.000,50.000,50.000,100.000,0.000
1388023231292,1779177411,558112920,0.000,0.000,50.000,0.000,0.000,0.000
1388043230192,1779177411,578111948,66.667,100.000,50.000,0.000,0.000,50.000
1388063233092,1779177411,598114368,0.000,100.000,0.000,0.000,50.000,50.000
1388083234008,1779177411,618114036,0.000,0.000,0.000,0.000,0.000,0.000
1388103243276,1779177411,638154377,50.000,100.000,0.000,0.000,0.000,100.000
1388123226176,1779177411,658108156,50.000,0.000,100.000,100.000,0.000,50.000
1388143226452,1779177411,678137201,0.000,50.000,0.000,0.000,50.000,0.000
1388163235240,1779177411,698116741,50.000,0.000,66.667,0.000,50.000,0.000
1388183229788,1779177411,718111225,0.000,0.000,66.667,0.000,50.000,0.000
1388203228432,1779177411,738110605,0.000,0.000,100.000,0.000,50.000,0.000
1388223228901,1779177411,758110529,0.000,100.000,50.000,0.000,50.000,100.000
1388243230937,1779177411,778112725,50.000,0.000,50.000,50.000,0.000,100.000
1388263228205,1779177411,798109833,0.000,50.000,50.000,0.000,0.000,0.000
1388283230017,1779177411,818112317,0.000,0.000,50.000,100.000,50.000,100.000
1388303229333,1779177411,838109809,50.000,0.000,100.000,0.000,0.000,100.000
1388323230857,1779177411,858112549,0.000,66.667,100.000,50.000,0.000,100.000
1388343228765,1779177411,878110329,100.000,50.000,100.000,0.000,0.000,0.000
1388363230609,1779177411,898112205,0.000,0.000,100.000,0.000,100.000,100.000
1388383227365,1779177411,918108513,0.000,0.000,66.667,0.000,0.000,100.000
1388403227769,1779177411,938109493,0.000,0.000,0.000,0.000,0.000,0.000
1388423225741,1779177411,958107145,100.000,0.000,0.000,0.000,0.000,100.000
1388443224353,1779177411,978105693,50.000,50.000,100.000,50.000,0.000,50.000
1388463228021,1779177411,998109617,0.000,0.000,50.000,0.000,0.000,50.000
1388483229289,1779177412,18109253,50.000,0.000,50.000,0.000,100.000,100.000
1388503228572,1779177412,38110168,0.000,50.000,50.000,0.000,0.000,0.000
1388523228847,1779177412,58110411,100.000,0.000,0.000,0.000,50.000,100.000
1388543229986,1779177412,78111358,50.000,0.000,50.000,0.000,0.000,0.000
1388563229461,1779177412,98110705,0.000,0.000,50.000,100.000,50.000,0.000
1388583229320,1779177412,118110724,50.000,0.000,100.000,0.000,0.000,0.000
1388603230651,1779177412,138111992,0.000,0.000,0.000,50.000,50.000,0.000
1388623649912,1779177412,158531604,50.000,0.000,50.000,0.000,0.000,0.000
1388643227970,1779177412,178109374,50.000,0.000,50.000,0.000,0.000,100.000
1388663228373,1779177412,198110161,50.000,0.000,0.000,0.000,50.000,0.000
1388683229128,1779177412,218110372,0.000,100.000,50.000,50.000,50.000,50.000
1388703237147,1779177412,238118647,100.000,50.000,0.000,0.000,50.000,0.000
1388723230414,1779177412,258112778,100.000,0.000,50.000,0.000,75.000,50.000
1388743227329,1779177412,278108925,100.000,0.000,0.000,0.000,0.000,50.000
1388763228436,1779177412,298110481,0.000,0.000,50.000,0.000,50.000,0.000
1388783238984,1779177412,318120580,50.000,50.000,100.000,0.000,0.000,0.000
1388803232667,1779177412,338114167,100.000,0.000,100.000,100.000,100.000,0.000
1388823226414,1779177412,358107690,50.000,100.000,50.000,0.000,0.000,100.000
1388843228897,1779177412,378110685,50.000,0.000,50.000,0.000,0.000,0.000
1388863231156,1779177412,398112272,0.000,0.000,0.000,50.000,0.000,50.000
1388883226919,1779177412,418108163,0.000,100.000,0.000,50.000,0.000,100.000
1388903261179,1779177412,438142903,0.000,50.000,50.000,0.000,100.000,0.000
1388923242382,1779177412,458124650,0.000,0.000,100.000,0.000,0.000,100.000
1388943230145,1779177412,478112221,100.000,0.000,0.000,0.000,0.000,100.000
1388963229524,1779177412,498111568,0.000,0.000,50.000,0.000,50.000,0.000
1388983229095,1779177412,518111203,50.000,50.000,0.000,0.000,0.000,0.000
1389003231706,1779177412,538113686,0.000,0.000,50.000,0.000,50.000,0.000
1389023230189,1779177412,558111753,0.000,50.000,100.000,50.000,0.000,50.000
1389043231264,1779177412,578113468,0.000,50.000,100.000,0.000,50.000,0.000
1389063230099,1779177412,598111951,50.000,0.000,0.000,0.000,0.000,50.000
1389083230790,1779177412,618111011,0.000,0.000,0.000,50.000,0.000,50.000
1389103226777,1779177412,638108342,0.000,50.000,0.000,0.000,0.000,100.000
1389123237549,1779177412,658120105,0.000,100.000,100.000,0.000,50.000,100.000
1389143230336,1779177412,678111932,0.000,0.000,100.000,0.000,0.000,0.000
1389163228755,1779177412,698110703,100.000,0.000,100.000,0.000,50.000,0.000
1389183230886,1779177412,718112130,50.000,50.000,0.000,0.000,0.000,0.000
1389203231865,1779177412,738113589,0.000,0.000,50.000,0.000,0.000,50.000
1389223227788,1779177412,758109768,100.000,50.000,66.667,0.000,100.000,50.000
1389243229759,1779177412,778111099,0.000,0.000,100.000,50.000,50.000,50.000
1389263227218,1779177412,798108591,0.000,0.000,0.000,0.000,0.000,0.000
1389283225798,1779177412,818107426,0.000,0.000,0.000,100.000,0.000,0.000
1389303232953,1779177412,838113749,0.000,0.000,50.000,100.000,100.000,0.000
1389323229356,1779177412,858111048,0.000,0.000,50.000,0.000,100.000,50.000
1389343227807,1779177412,878109435,0.000,50.000,100.000,0.000,0.000,100.000
1389363228786,1779177412,898110286,100.000,0.000,100.000,0.000,50.000,50.000
1389383229381,1779177412,918110849,100.000,0.000,0.000,0.000,0.000,50.000
1389403229912,1779177412,938111540,50.000,50.000,0.000,0.000,50.000,100.000
1389423228843,1779177412,958109960,0.000,0.000,50.000,50.000,50.000,0.000
1389443228479,1779177412,978110331,100.000,0.000,50.000,100.000,50.000,0.000
1389463228498,1779177412,998110286,50.000,0.000,50.000,0.000,0.000,0.000
1389483226948,1779177413,18109120,50.000,50.000,100.000,50.000,50.000,100.000
1389503230166,1779177413,38111858,100.000,50.000,0.000,50.000,66.667,0.000
1389523229288,1779177413,58110853,50.000,50.000,50.000,0.000,50.000,0.000
1389543229147,1779177413,78109943,0.000,0.000,0.000,0.000,50.000,50.000
1389563229133,1779177413,98111273,0.000,0.000,100.000,50.000,50.000,0.000
1389583243391,1779177413,118125211,0.000,0.000,0.000,0.000,0.000,0.000
1389603228145,1779177413,138109901,100.000,0.000,66.667,100.000,0.000,50.000
1389623228067,1779177413,158109855,0.000,66.667,0.000,50.000,100.000,100.000
1389643229365,1779177413,178110802,50.000,50.000,100.000,100.000,0.000,0.000
1389663229416,1779177413,198111428,66.667,0.000,50.000,0.000,0.000,50.000
1389683228378,1779177413,218108662,50.000,0.000,100.000,50.000,0.000,50.000
1389703231020,1779177413,238113256,0.000,50.000,50.000,0.000,50.000,0.000
1389723230078,1779177413,258111962,50.000,0.000,50.000,100.000,0.000,0.000
1389743228400,1779177413,278109772,0.000,0.000,50.000,0.000,0.000,0.000
1389763233699,1779177413,298115967,66.667,0.000,50.000,0.000,50.000,0.000
1389783224949,1779177413,318106417,0.000,0.000,100.000,50.000,0.000,50.000
1389803227111,1779177413,338109059,0.000,50.000,100.000,0.000,50.000,0.000
1389823229945,1779177413,358111701,0.000,100.000,0.000,100.000,50.000,100.000
1389843229419,1779177413,378110983,100.000,0.000,66.667,0.000,50.000,0.000
1389863229469,1779177413,398111130,0.000,50.000,0.000,0.000,0.000,50.000
1389883228464,1779177413,418109996,50.000,50.000,100.000,0.000,50.000,50.000
1389903226146,1779177413,438107390,100.000,0.000,100.000,100.000,100.000,0.000
1389923232436,1779177413,458114288,50.000,50.000,0.000,50.000,100.000,50.000
1389943226854,1779177413,478108130,0.000,0.000,0.000,50.000,50.000,0.000
1389963229112,1779177413,498111092,0.000,50.000,0.000,0.000,0.000,50.000
1389983263019,1779177413,518144359,0.000,100.000,100.000,50.000,0.000,0.000
1390003255581,1779177413,538137401,0.000,0.000,100.000,50.000,0.000,50.000
1390023254319,1779177413,558136140,0.000,0.000,100.000,0.000,0.000,50.000
1390043261218,1779177413,578143070,100.000,0.000,100.000,0.000,50.000,50.000
1390063238003,1779177413,598119120,0.000,0.000,100.000,0.000,50.000,50.000
1390083228965,1779177413,618140226,0.000,0.000,0.000,0.000,0.000,50.000
1390103228152,1779177413,638137812,66.667,50.000,100.000,0.000,50.000,50.000
1390123228074,1779177413,658138182,50.000,50.000,50.000,100.000,100.000,0.000
1390143256221,1779177413,678138041,0.000,50.000,50.000,0.000,50.000,100.000
1390163231918,1779177413,698114218,50.000,0.000,50.000,66.667,0.000,100.000
1390183231936,1779177413,718113340,0.000,0.000,100.000,0.000,50.000,100.000
1390203227602,1779177413,738140367,50.000,0.000,0.000,50.000,50.000,0.000
1390223265317,1779177413,758146722,0.000,100.000,100.000,0.000,50.000,0.000
1390243259799,1779177413,778141588,66.667,0.000,50.000,50.000,50.000,50.000
1390263232553,1779177413,798113957,66.667,100.000,50.000,50.000,0.000,50.000
1390283230139,1779177413,818112119,0.000,0.000,50.000,0.000,100.000,100.000
1390303226157,1779177413,838106441,0.000,0.000,50.000,0.000,0.000,100.000
1390323229215,1779177413,858110492,50.000,0.000,100.000,50.000,0.000,100.000
1390343226738,1779177413,878107726,50.000,50.000,100.000,0.000,50.000,100.000
1390363230628,1779177413,898112064,0.000,50.000,100.000,50.000,100.000,0.000
1390383228918,1779177413,918110866,50.000,50.000,0.000,0.000,0.000,50.000
1390403229576,1779177413,938111492,0.000,0.000,50.000,100.000,0.000,0.000
1390423227482,1779177413,958109238,100.000,0.000,0.000,0.000,66.667,50.000
1390443229133,1779177413,978110921,0.000,50.000,0.000,0.000,50.000,0.000
1390463227903,1779177413,998109339,0.000,100.000,100.000,0.000,0.000,0.000
1390483229968,1779177414,18111756,50.000,0.000,0.000,0.000,0.000,50.000
1390503228929,1779177414,38110238,0.000,50.000,100.000,0.000,100.000,50.000
1390523227315,1779177414,58109263,50.000,50.000,50.000,0.000,100.000,50.000
1390543227396,1779177414,78109248,0.000,50.000,100.000,0.000,50.000,100.000
1390563226005,1779177414,98108273,0.000,100.000,100.000,100.000,50.000,100.000
1390583228422,1779177414,118110562,0.000,0.000,0.000,0.000,50.000,0.000
1390603227384,1779177414,138109588,0.000,50.000,50.000,50.000,50.000,100.000
1390623228745,1779177414,158110565,0.000,0.000,50.000,0.000,100.000,0.000
1390643232570,1779177414,178114294,50.000,0.000,0.000,0.000,0.000,0.000
1390663229067,1779177414,198110311,0.000,0.000,0.000,0.000,0.000,50.000
1390683228125,1779177414,218109465,0.000,0.000,100.000,0.000,0.000,100.000
1390703235854,1779177414,238118090,0.000,50.000,50.000,100.000,50.000,100.000
1390723233791,1779177414,258115355,0.000,100.000,0.000,100.000,100.000,100.000
1390743227216,1779177414,278108716,50.000,0.000,100.000,0.000,100.000,50.000
1390763227905,1779177414,298109406,50.000,0.000,100.000,50.000,0.000,50.000
1390783231955,1779177414,318113967,0.000,100.000,100.000,0.000,0.000,0.000
1390803226564,1779177414,338108480,0.000,0.000,0.000,0.000,50.000,0.000
1390823227637,1779177414,358109233,50.000,50.000,100.000,0.000,50.000,100.000
1390843229734,1779177414,378111683,66.667,100.000,50.000,0.000,0.000,100.000
1390863228056,1779177414,398109588,0.000,0.000,0.000,0.000,0.000,50.000
1390883315275,1779177414,418194727,50.000,0.000,100.000,100.000,50.000,100.000
1390903272635,1779177414,438153975,100.000,50.000,100.000,0.000,50.000,50.000
1390923247596,1779177414,458130408,100.000,50.000,50.000,50.000,100.000,50.000
1390943231901,1779177414,478114009,0.000,100.000,100.000,0.000,50.000,0.000
1390963229102,1779177414,498111146,0.000,0.000,100.000,0.000,0.000,50.000
1390983209727,1779177414,518092027,0.000,0.000,50.000,50.000,0.000,66.667
1391003231088,1779177414,538113357,50.000,50.000,100.000,0.000,100.000,50.000
1391023233058,1779177414,558115134,0.000,0.000,100.000,100.000,0.000,50.000
1391043231827,1779177414,578113583,0.000,100.000,50.000,100.000,100.000,50.000
1391063233028,1779177414,598115328,0.000,100.000,0.000,0.000,0.000,0.000
1391083231989,1779177414,618114161,0.000,0.000,100.000,0.000,0.000,100.000
1391103232551,1779177414,638114659,100.000,100.000,0.000,0.000,0.000,0.000
1391123235256,1779177414,658117332,0.000,100.000,100.000,50.000,0.000,0.000
1391143232137,1779177414,678113989,50.000,0.000,100.000,0.000,0.000,50.000
1391163229146,1779177414,698111158,50.000,0.000,100.000,0.000,0.000,50.000
1391183229835,1779177414,718112168,0.000,0.000,100.000,0.000,50.000,0.000
1391203231133,1779177414,738113561,0.000,50.000,100.000,100.000,100.000,100.000
1391223232974,1779177414,758115722,50.000,50.000,100.000,50.000,100.000,50.000
1391243287616,1779177414,778170013,50.000,0.000,50.000,0.000,100.000,0.000
1391263230064,1779177414,798112461,0.000,100.000,0.000,0.000,50.000,100.000
1391283230626,1779177414,818113118,100.000,50.000,100.000,0.000,0.000,0.000
1391303229907,1779177414,838111439,100.000,0.000,0.000,50.000,50.000,0.000
1391323230628,1779177414,858112480,0.000,50.000,0.000,0.000,0.000,100.000
1391343232725,1779177414,878114898,0.000,0.000,0.000,100.000,100.000,0.000
1391363232039,1779177414,898114435,100.000,0.000,100.000,0.000,100.000,50.000
1391383232120,1779177414,918114260,50.000,50.000,66.667,50.000,0.000,0.000
1391403232073,1779177414,938113925,50.000,100.000,100.000,0.000,0.000,50.000
1391423230586,1779177414,958112598,0.000,0.000,100.000,0.000,0.000,50.000
1391443231724,1779177414,978113544,0.000,50.000,100.000,50.000,100.000,100.000
1391463232157,1779177414,998113817,50.000,0.000,0.000,0.000,0.000,0.000
1391483232173,1779177415,18114249,50.000,50.000,100.000,0.000,0.000,100.000
1391503229662,1779177415,38111610,50.000,0.000,100.000,0.000,50.000,100.000
1391523232398,1779177415,58114474,50.000,0.000,100.000,50.000,50.000,50.000
1391543230238,1779177415,78112282,50.000,0.000,0.000,0.000,100.000,50.000
1391563229742,1779177415,98111851,0.000,0.000,0.000,100.000,100.000,50.000
1391583232319,1779177415,118114683,100.000,50.000,50.000,0.000,100.000,100.000
1391603234351,1779177415,138116107,0.000,50.000,50.000,0.000,0.000,0.000
1391623232959,1779177415,158114908,50.000,50.000,0.000,0.000,0.000,100.000
1391643228880,1779177415,178110860,50.000,50.000,0.000,100.000,0.000,0.000
1391663230560,1779177415,198112860,50.000,50.000,50.000,0.000,50.000,100.000
1391683233200,1779177415,218115597,0.000,0.000,0.000,0.000,50.000,50.000
1391703232161,1779177415,238114045,0.000,50.000,0.000,0.000,50.000,0.000
1391723231793,1779177415,258114061,100.000,50.000,100.000,0.000,100.000,50.000
1391743232481,1779177415,278114109,0.000,0.000,100.000,0.000,0.000,0.000
1391763270898,1779177415,298152815,100.000,0.000,100.000,50.000,0.000,0.000
1391783233922,1779177415,318116126,0.000,50.000,50.000,50.000,0.000,0.000
1391803230386,1779177415,338112462,66.667,0.000,0.000,0.000,50.000,50.000
1391823229410,1779177415,358111199,66.667,50.000,100.000,50.000,50.000,100.000
1391843231635,1779177415,378113615,0.000,100.000,0.000,0.000,0.000,0.000
1391863264388,1779177415,398147104,0.000,0.000,100.000,0.000,0.000,100.000
1391883232915,1779177415,418115151,0.000,50.000,50.000,0.000,100.000,50.000
1391903232356,1779177415,438114080,50.000,0.000,50.000,0.000,50.000,0.000
1391923231540,1779177415,458114064,0.000,100.000,50.000,100.000,50.000,50.000
1391943231972,1779177415,478113696,0.000,0.000,50.000,100.000,0.000,0.000
1391963232981,1779177415,498114641,100.000,0.000,0.000,0.000,0.000,100.000
1391983231269,1779177415,518112993,0.000,50.000,100.000,0.000,0.000,0.000
1392003229365,1779177415,538111345,0.000,50.000,50.000,50.000,50.000,100.000
1392023229957,1779177415,558112130,100.000,100.000,50.000,0.000,0.000,0.000
1392043228630,1779177415,578110642,0.000,0.000,100.000,0.000,0.000,0.000
1392063232326,1779177415,598114050,0.000,0.000,0.000,50.000,0.000,0.000
1392083230678,1779177415,618112306,0.000,0.000,0.000,50.000,0.000,66.667
1392103235527,1779177415,638118403,100.000,100.000,50.000,100.000,50.000,0.000
1392123232951,1779177415,658115251,100.000,50.000,66.667,0.000,50.000,100.000
1392143229703,1779177415,678112515,0.000,0.000,100.000,0.000,0.000,0.000
1392163231383,1779177415,698113556,0.000,0.000,0.000,0.000,50.000,50.000
1392183232584,1779177415,718114692,0.000,50.000,50.000,0.000,50.000,50.000
1392203230776,1779177415,738113044,100.000,0.000,50.000,50.000,0.000,0.000
1392223232520,1779177415,758114469,50.000,100.000,100.000,0.000,100.000,50.000
1392243232761,1779177415,778114805,0.000,100.000,50.000,0.000,50.000,0.000
1392263231305,1779177415,798113317,100.000,0.000,100.000,0.000,0.000,0.000
1392283228825,1779177415,818111509,50.000,50.000,0.000,100.000,50.000,0.000
1392303232330,1779177415,838113926,0.000,50.000,50.000,0.000,0.000,0.000
1392323232058,1779177415,858114358,100.000,50.000,50.000,0.000,100.000,100.000
1392343230026,1779177415,878112358,50.000,50.000,100.000,50.000,0.000,100.000
1392363229978,1779177415,898112215,100.000,0.000,50.000,50.000,0.000,50.000
1392383230603,1779177415,918112807,0.000,50.000,0.000,50.000,50.000,100.000
1392403232411,1779177415,938114103,66.667,50.000,100.000,100.000,50.000,100.000
1392423228843,1779177415,958110759,0.000,0.000,100.000,50.000,0.000,0.000
1392443231356,1779177415,978113112,0.000,100.000,50.000,0.000,50.000,50.000
1392463231692,1779177415,998113672,0.000,0.000,0.000,0.000,50.000,50.000
1392483230076,1779177416,18111992,0.000,50.000,0.000,0.000,0.000,0.000
1392503228107,1779177416,38110151,0.000,0.000,50.000,0.000,50.000,100.000
1392523233914,1779177416,58116054,0.000,0.000,50.000,0.000,50.000,0.000
1392543233034,1779177416,78114950,100.000,0.000,50.000,0.000,0.000,0.000
1392563231705,1779177416,98114165,0.000,0.000,0.000,0.000,50.000,0.000
1392583230312,1779177416,118112484,100.000,0.000,100.000,50.000,0.000,0.000
1392603233816,1779177416,138115764,100.000,100.000,0.000,0.000,50.000,50.000
1392623232615,1779177416,158115043,100.000,50.000,50.000,0.000,100.000,0.000
1392643230774,1779177416,178112883,0.000,50.000,50.000,50.000,0.000,100.000
1392663232998,1779177416,198115138,0.000,0.000,0.000,0.000,50.000,0.000
1392683231061,1779177416,218113585,100.000,0.000,50.000,0.000,0.000,0.000
1392703231909,1779177416,238114209,0.000,50.000,0.000,0.000,0.000,50.000
1392723229652,1779177416,258112048,0.000,50.000,100.000,0.000,100.000,50.000
1392743229891,1779177416,278111807,50.000,0.000,0.000,0.000,0.000,50.000
1392763230707,1779177416,298112975,50.000,66.667,0.000,100.000,0.000,0.000
1392783231810,1779177416,318113790,50.000,0.000,100.000,0.000,0.000,0.000
1392803228849,1779177416,338110893,0.000,0.000,0.000,0.000,50.000,0.000
1392823230977,1779177416,358113373,100.000,0.000,0.000,100.000,0.000,50.000
1392843232080,1779177416,378114060,0.000,100.000,50.000,0.000,0.000,0.000
1392863283073,1779177416,398166045,100.000,0.000,100.000,50.000,100.000,0.000
1392883229935,1779177416,418112011,0.000,100.000,100.000,50.000,0.000,0.000
1392903232606,1779177416,438114842,50.000,100.000,100.000,0.000,50.000,50.000
1392923231758,1779177416,458114506,100.000,50.000,0.000,50.000,0.000,100.000
1392943231901,1779177416,478113913,0.000,0.000,100.000,0.000,0.000,0.000
1392963230380,1779177416,498112232,0.000,0.000,50.000,0.000,0.000,50.000
1392983231260,1779177416,518113368,0.000,0.000,100.000,50.000,0.000,0.000
1393003230251,1779177416,538112231,100.000,0.000,100.000,0.000,100.000,50.000
1393023230426,1779177416,558112247,0.000,0.000,50.000,0.000,50.000,100.000
1393043230154,1779177416,578112070,0.000,100.000,50.000,0.000,50.000,0.000
1393063232249,1779177416,598114165,50.000,0.000,0.000,0.000,0.000,0.000
1393083230600,1779177416,618112005,50.000,50.000,0.000,50.000,50.000,50.000
1393103232088,1779177416,638114132,100.000,50.000,50.000,0.000,0.000,50.000
1393123231591,1779177416,658113667,50.000,0.000,100.000,0.000,0.000,0.000
1393143229399,1779177416,678111411,0.000,0.000,0.000,50.000,0.000,50.000
1393163231622,1779177416,698113762,50.000,0.000,0.000,50.000,0.000,50.000
1393183231413,1779177416,718112945,50.000,0.000,100.000,50.000,50.000,0.000
1393203238501,1779177416,738120993,0.000,0.000,0.000,0.000,50.000,50.000
1393223232404,1779177416,758114448,50.000,0.000,100.000,50.000,0.000,0.000
1393243229315,1779177416,778111360,0.000,0.000,50.000,0.000,100.000,0.000
1393263231859,1779177416,798113935,100.000,0.000,0.000,0.000,100.000,0.000
1393283230626,1779177416,818112990,100.000,50.000,0.000,0.000,0.000,0.000
1393303223889,1779177416,838105229,0.000,0.000,100.000,50.000,100.000,50.000
1393323230497,1779177416,858112445,100.000,0.000,0.000,0.000,50.000,100.000
1393343229776,1779177416,878111468,0.000,100.000,0.000,50.000,50.000,0.000
1393363230400,1779177416,898112700,50.000,50.000,0.000,50.000,100.000,0.000
1393383231055,1779177416,918113707,0.000,0.000,50.000,50.000,100.000,50.000
1393403231006,1779177416,938112762,66.667,0.000,50.000,0.000,100.000,50.000
1393423231694,1779177416,958113322,0.000,50.000,50.000,100.000,100.000,0.000
1393443233117,1779177416,978115033,50.000,0.000,0.000,0.000,100.000,0.000
1393463227180,1779177416,998109384,0.000,0.000,0.000,50.000,50.000,0.000
1393483229115,1779177417,18110935,0.000,50.000,0.000,100.000,0.000,0.000
1393503231978,1779177417,38114310,50.000,50.000,100.000,100.000,0.000,66.667
1393523231352,1779177417,58113300,0.000,0.000,50.000,50.000,50.000,0.000
1393543241735,1779177417,78124195,50.000,0.000,0.000,0.000,0.000,0.000
1393563231637,1779177417,98113937,50.000,100.000,100.000,50.000,50.000,0.000
1393583236707,1779177417,118119488,0.000,0.000,50.000,0.000,0.000,50.000
1393603230194,1779177417,138112302,0.000,0.000,50.000,100.000,0.000,0.000
