label,score,passed,failed,max_lat_err,avg_lat_err,max_hdg_err,avg_hdg_err,max_vx,avg_vel_err,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,status,ADMM_ALPHA,ADMM_RHO,ADMM_RHO_U,ADMM_TOL,MAX_ADMM_ITER,MIN_LIN_VEL,N,Q_HDG,Q_LAT,Q_LAT_VEL,Q_VEL,Q_YAW,R_ACCEL,R_STEER,STABILITY_LIMIT,WALL_END,WALL_MARGIN,WALL_START,WALL_STRIDE,WP_ADVANCE_MAX,W_ACCEL_RATE,W_DELTA_ACT,W_JERK,dt
QL=3000+QH=3000+QV=60,600.0,4,2,0.3347,0.0026,0.2118,0.002,3.34,0.0306,2.3189,20.1,3071.2,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,3000,3000,69.0,60,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=3000+QV=75,600.0,4,2,0.1484,0.0005,0.2194,0.0012,2.62,0.0113,2.3189,7.8,61.0,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,3000,3000,69.0,75,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=3000+QV=90,600.0,4,2,0.1486,0.0005,0.2164,0.0011,2.52,0.0095,2.3189,8.7,62.9,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,3000,3000,69.0,90,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=3000+QV=100,600.0,4,2,0.1491,0.0004,0.2247,0.001,2.56,0.0088,2.3189,23.1,3050.8,1,0.0,1.2,OK,0.93,32.0,20.0,5.0,20,2.0,8,3000,3000,69.0,100,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=3000+QV=80,600.0,4,2,0.1483,0.0005,0.2121,0.0012,2.65,0.0109,2.3189,20.7,3056.9,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,3000,3000,69.0,80,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=3000+QV=120,600.0,4,2,0.1499,0.0004,0.2178,0.001,2.68,0.0082,2.3189,9.2,54.3,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,3000,3000,69.0,120,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=5000+QV=10,600.0,4,2,0.3275,0.0062,0.2549,0.0049,2.28,0.1235,3.4643,8.9,81.9,1,0.0,1.2,OK,0.93,32.0,20.0,5.0,20,2.0,8,5000,3000,69.0,10,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=5000+QV=15,600.0,4,2,0.3023,0.0054,0.2253,0.0036,2.59,0.0905,3.1976,21.1,3098.5,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,8,5000,3000,69.0,15,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=5000+QV=26,600.0,4,2,0.3172,0.0033,0.2251,0.0027,2.92,0.0531,2.8551,23.9,3044.6,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,8,5000,3000,69.0,26,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=5000+QV=50,600.0,4,2,0.3084,0.0024,0.2057,0.0019,3.3,0.0338,2.3189,14.9,3036.5,1,0.0,1.2,OK,0.93,32.0,20.0,5.0,20,2.0,8,5000,3000,69.0,50,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=5000+QV=60,600.0,4,2,0.3188,0.0024,0.2016,0.0018,3.35,0.0304,2.3189,9.3,52.8,1,0.0,1.2,OK,0.93,32.0,20.0,5.0,20,2.0,8,5000,3000,69.0,60,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=5000+QV=90,600.0,4,2,0.1485,0.0006,0.1995,0.0011,2.76,0.0106,2.3189,19.3,2101.9,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,8,5000,3000,69.0,90,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=5000+QV=80,600.0,4,2,0.3499,0.0026,0.2105,0.0018,3.5,0.0262,2.3189,9.6,76.6,1,0.0,1.2,OK,0.93,32.0,20.0,5.0,20,2.0,8,5000,3000,69.0,80,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=5000+QV=75,600.0,4,2,0.3375,0.0025,0.2047,0.0018,3.43,0.0271,2.3189,14.4,3034.7,1,0.0,1.2,OK,0.93,32.0,20.0,5.0,20,2.0,8,5000,3000,69.0,75,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=5000+QV=100,600.0,4,2,0.1481,0.0005,0.2058,0.001,2.58,0.0092,2.3189,9.0,66.8,1,0.0,1.2,OK,0.93,32.0,20.0,5.0,20,2.0,8,5000,3000,69.0,100,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=5000+QV=120,600.0,4,2,0.1494,0.0004,0.1995,0.001,2.67,0.0084,2.3189,8.8,68.5,1,0.0,1.2,OK,0.93,32.0,20.0,5.0,20,2.0,8,5000,3000,69.0,120,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=10000+QV=15,600.0,4,2,0.2445,0.005,0.2079,0.0035,2.39,0.0921,3.1333,10.2,36.1,1,0.0,1.2,OK,0.93,32.0,20.0,5.0,20,2.0,8,10000,3000,69.0,15,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=10000+QV=10,600.0,4,2,0.333,0.0083,0.2819,0.0055,2.34,0.1399,3.9113,10.9,263.2,1,0.0,1.3,OK,0.93,32.0,20.0,5.0,20,2.0,8,10000,3000,69.0,10,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=10000+QV=50,600.0,4,2,0.2947,0.0023,0.1851,0.0018,3.31,0.0339,2.3189,8.8,63.0,1,0.0,1.2,OK,0.93,32.0,20.0,5.0,20,2.0,8,10000,3000,69.0,50,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=10000+QV=26,600.0,4,2,0.3248,0.0034,0.2146,0.0026,2.98,0.0542,2.9059,22.9,3336.7,1,0.0,1.3,OK,0.93,32.0,20.0,5.0,20,2.0,8,10000,3000,69.0,26,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=10000+QV=60,600.0,4,2,0.3096,0.0022,0.1886,0.0018,3.4,0.0306,2.3189,9.0,187.7,1,0.0,1.2,OK,0.93,32.0,20.0,5.0,20,2.0,8,10000,3000,69.0,60,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=10000+QV=90,600.0,4,2,0.3614,0.0023,0.1953,0.0017,3.58,0.0244,2.3189,10.2,82.5,1,0.0,1.3,OK,0.93,32.0,20.0,5.0,20,2.0,8,10000,3000,69.0,90,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=10000+QV=75,600.0,4,2,0.3171,0.0022,0.1873,0.0017,3.49,0.0268,2.3189,15.4,3038.9,1,0.0,1.3,OK,0.93,32.0,20.0,5.0,20,2.0,8,10000,3000,69.0,75,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=10000+QV=80,600.0,4,2,0.3345,0.0023,0.1859,0.0017,3.51,0.0262,2.3189,16.5,4040.4,1,0.0,1.2,OK,0.93,32.0,20.0,5.0,20,2.0,8,10000,3000,69.0,80,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=10000+QV=100,600.0,4,2,0.3679,0.0024,0.2065,0.0016,3.65,0.023,2.3189,17.6,4149.1,1,0.0,1.2,OK,0.93,32.0,20.0,5.0,20,2.0,8,10000,3000,69.0,100,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=10000+QV=120,600.0,4,2,0.1498,0.0006,0.1954,0.0011,2.96,0.0098,2.3189,14.9,1277.0,1,0.0,1.2,OK,0.93,32.0,20.0,5.0,20,2.0,8,10000,3000,69.0,120,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=20000+QV=15,600.0,4,2,0.2818,0.0046,0.4029,0.005,2.11,0.0539,2.5004,218.7,3474.2,1,0.0,18.3,OK,0.93,32.0,20.0,5.0,20,2.0,8,20000,3000,69.0,15,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=20000+QV=60,600.0,4,2,0.1467,0.0004,0.4677,0.0019,2.13,0.0112,2.3189,137.4,670.1,1,0.0,18.0,OK,0.93,32.0,20.0,5.0,20,2.0,8,20000,3000,69.0,60,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=20000+QV=50,600.0,4,2,0.1389,0.0008,0.3473,0.002,2.67,0.0181,2.3189,175.6,6350.1,1,0.0,16.0,OK,0.93,32.0,20.0,5.0,20,2.0,8,20000,3000,69.0,50,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=20000+QV=75,600.0,4,2,0.9819,0.0037,0.8209,0.0051,4.23,0.0265,2.3189,122.0,1435.1,1,0.0,17.8,OK,0.93,32.0,20.0,5.0,20,2.0,8,20000,3000,69.0,75,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=20000+QV=26,600.0,4,2,0.1482,0.0008,0.3825,0.0037,2.2,0.0268,2.3808,249.6,6012.7,1,0.0,16.8,OK,0.93,32.0,20.0,5.0,20,2.0,8,20000,3000,69.0,26,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=20000+QV=80,600.0,4,2,0.1976,0.0009,0.3825,0.0018,2.98,0.0138,2.3189,193.4,3884.6,1,0.0,17.8,OK,0.93,32.0,20.0,5.0,20,2.0,8,20000,3000,69.0,80,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=20000+QV=90,600.0,4,2,0.1385,0.0005,0.3543,0.0021,2.17,0.013,2.3189,145.6,3359.6,1,0.0,17.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,20000,3000,69.0,90,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=20000+QV=100,600.0,4,2,0.1597,0.0008,0.3838,0.0016,2.76,0.0122,2.3189,117.4,979.6,1,0.0,16.9,OK,0.93,32.0,20.0,5.0,20,2.0,8,20000,3000,69.0,100,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3000+QH=20000+QV=120,600.0,4,2,0.2266,0.0021,0.4092,0.0037,2.1,0.0353,2.3535,117.9,447.2,1,0.0,18.5,OK,0.93,32.0,20.0,5.0,20,2.0,8,20000,3000,69.0,120,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=500+QV=15,600.0,4,2,0.1518,0.0012,0.3183,0.0033,1.68,0.0354,2.3189,9.3,50.0,1,0.0,1.2,OK,0.93,32.0,20.0,5.0,20,2.0,8,500,3500,69.0,15,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=500+QV=26,600.0,4,2,0.4294,0.0043,0.3092,0.0035,2.7,0.0596,2.7791,9.2,58.8,1,0.0,1.3,OK,0.93,32.0,20.0,5.0,20,2.0,8,500,3500,69.0,26,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=500+QV=50,600.0,4,2,0.1559,0.0008,0.2631,0.002,2.58,0.0167,2.3189,7.7,55.9,1,0.0,1.0,OK,0.93,32.0,20.0,5.0,20,2.0,8,500,3500,69.0,50,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=500+QV=60,600.0,4,2,0.1565,0.0006,0.261,0.0016,2.14,0.0123,2.3189,8.5,81.7,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,500,3500,69.0,60,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=500+QV=80,600.0,4,2,0.1581,0.0004,0.2645,0.0013,2.27,0.0095,2.3189,24.3,3043.6,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,500,3500,69.0,80,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=500+QV=120,600.0,4,2,0.16,0.0005,0.2577,0.0013,2.52,0.0082,2.3189,9.0,68.6,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,500,3500,69.0,120,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=500+QV=90,600.0,4,2,0.1588,0.0005,0.2564,0.0013,2.35,0.0091,2.3189,22.8,3037.3,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,500,3500,69.0,90,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=500+QV=75,600.0,4,2,0.1577,0.0004,0.2599,0.0013,2.23,0.0097,2.3189,22.2,3031.8,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,500,3500,69.0,75,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=500+QV=100,600.0,4,2,0.1596,0.0005,0.2608,0.0013,2.41,0.0088,2.3189,8.8,64.6,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,500,3500,69.0,100,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=750+QV=10,600.0,4,2,0.1571,0.0019,0.2755,0.0041,1.42,0.0515,2.6294,19.3,3036.6,1,0.0,1.3,OK,0.93,32.0,20.0,5.0,20,2.0,8,750,3500,69.0,10,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=750+QV=15,600.0,4,2,0.3532,0.0057,0.2767,0.0044,2.73,0.0937,2.9186,9.9,88.0,1,0.0,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,8,750,3500,69.0,15,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=750+QV=75,600.0,4,2,0.1546,0.0004,0.2442,0.0012,2.26,0.0098,2.3189,27.2,4324.5,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,750,3500,69.0,75,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=750+QV=60,600.0,4,2,0.1539,0.0006,0.2472,0.0015,2.2,0.0123,2.3189,8.0,199.6,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,750,3500,69.0,60,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=750+QV=26,600.0,4,2,0.4071,0.004,0.2989,0.0033,2.71,0.0584,2.7274,23.8,3043.7,1,0.0,1.3,OK,0.93,32.0,20.0,5.0,20,2.0,8,750,3500,69.0,26,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=750+QV=50,600.0,4,2,0.3607,0.0033,0.2631,0.0025,3.25,0.0377,2.3189,22.4,5212.2,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,750,3500,69.0,50,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=750+QV=80,600.0,4,2,0.1544,0.0004,0.248,0.0012,2.31,0.0095,2.3189,27.6,4169.3,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,750,3500,69.0,80,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=750+QV=90,600.0,4,2,0.1552,0.0004,0.2406,0.0012,2.38,0.0091,2.3189,17.3,1313.4,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,750,3500,69.0,90,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=750+QV=120,600.0,4,2,0.1567,0.0005,0.2434,0.0012,2.56,0.0083,2.3189,8.5,55.7,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,750,3500,69.0,120,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=800+QV=15,600.0,4,2,0.3521,0.0057,0.2756,0.0044,2.75,0.0937,2.9568,13.5,3035.1,1,0.0,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,8,800,3500,69.0,15,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=750+QV=100,600.0,4,2,0.1558,0.0004,0.246,0.0012,2.46,0.0088,2.3189,8.8,189.5,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,750,3500,69.0,100,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=800+QV=26,600.0,4,2,0.4049,0.004,0.2975,0.0033,2.71,0.0584,2.7572,11.5,370.3,1,0.0,1.3,OK,0.93,32.0,20.0,5.0,20,2.0,8,800,3500,69.0,26,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=800+QV=75,600.0,4,2,0.1541,0.0004,0.2457,0.0012,2.26,0.0098,2.3189,11.8,712.8,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,800,3500,69.0,75,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=800+QV=50,600.0,4,2,0.3613,0.0033,0.2583,0.0025,3.24,0.0376,2.3189,10.0,878.9,1,0.0,1.0,OK,0.93,32.0,20.0,5.0,20,2.0,8,800,3500,69.0,50,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=800+QV=60,600.0,4,2,0.1531,0.0006,0.2428,0.0015,2.22,0.0123,2.3189,7.6,57.1,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,800,3500,69.0,60,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=800+QV=100,600.0,4,2,0.1553,0.0004,0.2464,0.0012,2.46,0.0088,2.3189,8.6,48.8,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,800,3500,69.0,100,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=800+QV=90,600.0,4,2,0.1546,0.0004,0.2384,0.0012,2.39,0.0091,2.3189,8.8,70.8,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,800,3500,69.0,90,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=800+QV=80,600.0,4,2,0.154,0.0004,0.2454,0.0012,2.32,0.0095,2.3189,8.8,71.0,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,800,3500,69.0,80,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=800+QV=120,600.0,4,2,0.1563,0.0005,0.2407,0.0012,2.57,0.0083,2.3189,13.2,1000.4,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,800,3500,69.0,120,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=1000+QV=26,600.0,4,2,0.4029,0.0039,0.2931,0.0032,2.72,0.0582,2.8089,19.3,3330.9,1,0.0,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,8,1000,3500,69.0,26,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=1000+QV=15,600.0,4,2,0.3473,0.0056,0.2753,0.0042,2.74,0.0937,3.0147,18.3,3074.0,1,0.0,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,8,1000,3500,69.0,15,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=1000+QV=60,600.0,4,2,0.1515,0.0006,0.2363,0.0014,2.28,0.0124,2.3189,20.3,3098.5,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,1000,3500,69.0,60,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=1000+QV=50,600.0,4,2,0.3583,0.0031,0.2484,0.0024,3.26,0.037,2.3189,15.8,2812.9,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,1000,3500,69.0,50,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=1000+QV=75,600.0,4,2,0.1525,0.0004,0.2468,0.0012,2.29,0.0098,2.3189,7.9,66.8,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,1000,3500,69.0,75,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=1000+QV=80,600.0,4,2,0.1527,0.0004,0.2395,0.0012,2.33,0.0095,2.3189,22.0,3031.9,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,1000,3500,69.0,80,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=1000+QV=90,600.0,4,2,0.1529,0.0004,0.2275,0.0011,2.41,0.0091,2.3189,8.8,70.2,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,1000,3500,69.0,90,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=1000+QV=120,600.0,4,2,0.1543,0.0004,0.2324,0.0012,2.59,0.0083,2.3189,8.8,60.0,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,1000,3500,69.0,120,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=1000+QV=100,600.0,4,2,0.1538,0.0004,0.2508,0.0012,2.48,0.0088,2.3189,8.6,54.5,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,1000,3500,69.0,100,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=1200+QV=10,600.0,4,2,0.1637,0.0024,0.2675,0.0042,1.49,0.058,2.7545,10.2,98.0,1,0.0,1.3,OK,0.93,32.0,20.0,5.0,20,2.0,8,1200,3500,69.0,10,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=1200+QV=26,600.0,4,2,0.3983,0.0037,0.2828,0.0031,2.73,0.0567,2.8662,24.6,3164.6,1,0.0,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,8,1200,3500,69.0,26,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=1200+QV=50,600.0,4,2,0.3557,0.0028,0.2392,0.0023,3.26,0.0359,2.3189,18.9,2590.8,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,1200,3500,69.0,50,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=1200+QV=60,600.0,4,2,0.3318,0.003,0.2345,0.0022,3.35,0.0327,2.3189,23.2,3617.3,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,1200,3500,69.0,60,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=1200+QV=15,600.0,4,2,0.3423,0.0056,0.2775,0.0041,2.73,0.0936,3.0837,14.9,2260.6,1,0.0,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,8,1200,3500,69.0,15,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=1200+QV=75,600.0,4,2,0.1512,0.0006,0.2407,0.0014,2.45,0.0113,2.3189,8.7,66.2,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,1200,3500,69.0,75,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=1200+QV=100,600.0,4,2,0.1526,0.0004,0.2447,0.0011,2.49,0.0088,2.3189,8.6,57.6,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,1200,3500,69.0,100,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=1200+QV=80,600.0,4,2,0.1515,0.0004,0.2368,0.0011,2.35,0.0095,2.3189,31.9,5034.5,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,1200,3500,69.0,80,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=1200+QV=120,600.0,4,2,0.1536,0.0004,0.224,0.0011,2.61,0.0083,2.3189,8.9,62.3,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,1200,3500,69.0,120,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=1200+QV=90,600.0,4,2,0.1522,0.0004,0.2229,0.0011,2.42,0.0091,2.3189,8.2,83.2,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,1200,3500,69.0,90,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=1500+QV=10,600.0,4,2,0.3593,0.0066,0.2687,0.0054,2.27,0.1248,3.6272,17.6,3055.3,1,0.0,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,8,1500,3500,69.0,10,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=1500+QV=15,600.0,4,2,0.3364,0.0055,0.2742,0.0039,2.74,0.0923,3.1601,9.4,78.8,1,0.0,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,8,1500,3500,69.0,15,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
QL=3500+QH=1500+QV=50,600.0,4,2,0.349,0.0027,0.2322,0.0022,3.26,0.0358,2.3189,7.8,51.8,1,0.0,1.1,OK,0.93,32.0,20.0,5.0,20,2.0,8,1500,3500,69.0,50,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.04
