wall_time_ns,scan_stamp_ns,scan_stamp_to_scan_ms,amcl_particle_count,amcl_processing_ms,amcl_pose_compute_ms,cpu_to_gpu_scan_ms,gpu_to_cpu_particles_ms,gpu_to_cpu_weights_ms,cpu_gpu_transfer_total_ms,cpu_to_gpu_scan_bytes,gpu_to_cpu_particles_bytes,gpu_to_cpu_weights_bytes,amcl_predict_ms,amcl_sensor_model_ms,amcl_normalize_ms,amcl_scan_confidence_ms,amcl_update_weights_total_ms,amcl_cluster_estimate_ms,amcl_resample_ms,amcl_kld_target_ms,amcl_full_compute_ms,amcl_callback_to_pose_publish_ms,amcl_pose_published,amcl_cluster_weight,scan_to_amcl_ms,amcl_to_ekf_ms,scan_to_ekf_ms,ekf_to_drive_ms,drive_to_ackermann_ms,scan_to_ackermann_ms
1781364894630405879,1781364894620373043,0.191,1294,5.325,5.596,0.030,nan,nan,0.030,1084.000,0.000,0.000,0.389,0.757,0.098,0.064,0.968,0.317,0.612,0.365,6.242,6.528,1.000,0.953,5.617,3.254,8.871,0.899,0.067,9.838
1781364894659322929,1781364894650359226,0.245,1118,5.325,4.623,0.021,nan,nan,0.021,1084.000,0.000,0.000,0.383,0.359,0.059,0.034,0.493,0.361,0.629,0.390,5.325,5.431,1.000,0.975,4.716,3.624,8.340,0.245,0.128,8.713
1781364894684174081,1781364894670366751,0.214,1272,4.586,3.932,0.028,nan,nan,0.028,1084.000,0.000,0.000,0.412,0.365,0.075,0.064,0.554,0.355,0.619,0.361,4.586,4.693,1.000,0.973,9.694,3.765,13.459,0.074,0.056,13.590
1781364894709459299,1781364894700378471,0.211,1046,4.261,7.574,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.394,0.361,0.061,0.038,0.507,0.583,0.635,0.391,8.242,8.349,1.000,0.977,4.439,4.148,8.587,0.114,0.163,8.864
1781364894729127099,1781364894720371180,0.201,1162,4.716,3.658,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.387,0.355,0.057,0.035,0.489,0.467,0.575,0.343,4.261,4.455,1.000,0.974,4.914,3.401,8.315,0.189,0.046,8.550
1781364894761494245,1781364894750366675,0.199,1000,4.716,4.106,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.389,0.358,0.056,0.033,0.491,0.506,0.582,0.349,4.716,4.826,1.000,0.991,4.981,3.431,8.412,2.464,0.048,10.924
1781364894779865542,1781364894770367320,0.209,1123,4.659,4.055,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.394,0.358,0.056,0.037,0.497,0.305,0.579,0.350,4.666,4.780,1.000,0.967,4.831,3.624,8.454,0.100,0.730,9.284
1781364894809722663,1781364894800364128,0.192,1000,4.265,4.043,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.395,0.361,0.053,0.034,0.489,0.367,0.586,0.357,4.659,4.770,1.000,0.975,4.707,3.554,8.261,0.176,0.723,9.161
1781364894829151637,1781364894820360325,0.203,1189,4.597,3.640,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.394,0.354,0.053,0.034,0.485,0.344,0.592,0.333,4.265,4.363,1.000,0.969,4.850,3.581,8.431,0.138,0.016,8.584
1781364894859351620,1781364894850374701,0.188,1000,4.389,3.965,0.034,nan,nan,0.034,1084.000,0.000,0.000,0.400,0.354,0.056,0.037,0.499,0.346,0.599,0.362,4.597,4.705,1.000,0.980,4.653,3.765,8.418,0.213,0.152,8.783
1781364894879392203,1781364894870370802,0.229,1495,4.389,3.680,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.400,0.354,0.059,0.039,0.499,0.325,0.675,0.385,4.389,4.506,1.000,0.948,6.104,2.436,8.541,0.129,0.116,8.786
1781364894909465782,1781364894900395642,0.209,1457,5.918,5.146,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.391,0.380,0.076,0.037,0.535,0.410,0.738,0.459,5.918,6.026,1.000,0.963,6.709,1.890,8.598,0.167,0.091,8.856
1781364894930172056,1781364894920377598,0.214,1831,6.010,4.749,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.406,0.359,0.062,0.041,0.511,0.369,1.219,0.563,6.010,6.126,1.000,0.917,8.093,1.148,9.242,0.156,0.178,9.575
1781364894959120692,1781364894950376230,0.205,1609,7.710,5.717,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.389,0.366,0.059,0.034,0.499,0.459,1.952,1.256,7.710,7.832,1.000,0.949,6.337,1.813,8.151,0.250,0.135,8.535
1781364894979274207,1781364894970380587,0.208,1804,6.111,5.177,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.402,0.364,0.055,0.037,0.499,0.384,0.900,0.587,6.111,6.374,1.000,0.913,6.707,1.642,8.350,0.040,0.290,8.680
1781364895009097759,1781364895000375698,0.202,1669,6.490,5.591,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.399,0.362,0.054,0.038,0.499,0.403,0.869,0.571,6.490,6.587,1.000,0.927,6.877,1.409,8.286,0.068,0.160,8.515
1781364895029190824,1781364895020478427,0.212,2035,7.261,5.740,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.391,0.362,0.056,0.035,0.498,0.399,0.938,0.610,6.707,6.813,1.000,0.878,7.797,0.358,8.155,0.292,0.048,8.495
1781364895060292956,1781364895050363293,0.239,1912,7.261,6.269,0.020,nan,nan,0.020,1084.000,0.000,0.000,0.385,0.364,0.052,0.033,0.490,0.428,0.966,0.656,7.261,7.551,1.000,0.907,8.209,1.243,9.452,0.048,0.186,9.686
1781364895079922353,1781364895070365858,0.214,2169,7.989,6.264,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.403,0.363,0.055,0.037,0.500,0.432,1.693,1.013,7.989,8.097,1.000,0.872,7.622,0.763,8.385,0.163,0.788,9.337
1781364895110228805,1781364895097879360,0.266,1680,6.634,6.427,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.394,0.370,0.053,0.037,0.510,0.443,0.952,0.629,7.407,7.520,1.000,0.866,7.771,3.301,11.071,0.287,0.719,12.077
1781364895129221055,1781364895120372877,0.207,1701,6.634,5.678,0.044,nan,nan,0.044,1084.000,0.000,0.000,0.427,0.386,0.088,0.043,0.594,0.398,0.920,0.604,6.634,6.751,1.000,0.876,6.170,2.116,8.286,0.223,0.126,8.636
1781364895159162596,1781364895150376372,0.235,1636,5.945,5.068,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.400,0.362,0.057,0.037,0.505,0.411,0.844,0.540,5.945,6.055,1.000,0.884,5.702,2.670,8.373,0.044,0.130,8.547
1781364895179162824,1781364895170378201,0.432,1680,5.529,4.681,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.398,0.363,0.060,0.036,0.506,0.387,0.816,0.521,5.529,5.629,1.000,0.906,5.675,2.401,8.077,0.114,0.157,8.347
1781364895209147854,1781364895200375231,0.253,1419,5.674,4.871,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.384,0.376,0.067,0.037,0.526,0.402,0.772,0.506,5.674,5.781,1.000,0.920,5.796,2.628,8.424,0.078,0.014,8.516
1781364895230018455,1781364895220378884,0.226,1588,5.377,4.559,0.034,nan,nan,0.034,1084.000,0.000,0.000,0.398,0.367,0.064,0.040,0.532,0.374,0.787,0.471,5.377,5.474,1.000,0.919,5.592,2.917,8.508,0.145,0.754,9.407
1781364895260455952,1781364895250373098,0.224,1593,5.430,4.614,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.394,0.363,0.059,0.035,0.505,0.379,0.787,0.488,5.430,5.563,1.000,0.946,5.840,3.659,9.499,0.072,0.282,9.853
1781364895281548514,1781364895270371055,0.184,1944,5.694,4.747,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.397,0.361,0.055,0.035,0.494,0.372,0.918,0.595,5.694,5.791,1.000,0.954,6.732,1.721,8.453,2.401,0.134,10.988
1781364895311581162,1781364895300374645,0.257,1636,6.495,5.562,0.028,nan,nan,0.028,1084.000,0.000,0.000,0.383,0.362,0.051,0.032,0.490,0.419,0.903,0.606,6.495,6.603,1.000,0.949,5.923,2.262,8.185,2.540,0.219,10.944
1781364895329357554,1781364895320380538,0.277,1939,5.735,4.713,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.390,0.364,0.057,0.034,0.495,0.388,0.991,0.650,5.735,5.939,1.000,0.944,7.596,0.827,8.424,0.083,0.188,8.695
1781364895361372493,1781364895350521575,0.224,1669,7.351,5.796,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.393,0.371,0.059,0.035,0.508,0.428,1.521,0.907,7.351,7.463,1.000,0.961,7.046,1.286,8.332,2.155,0.134,10.621
1781364895379524004,1781364895370387942,0.247,1928,6.790,5.814,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.412,0.371,0.059,0.038,0.516,0.412,0.937,0.624,6.790,7.117,1.000,0.948,8.060,0.735,8.795,0.045,0.045,8.886
1781364895409456200,1781364895400376844,0.269,1555,7.699,6.711,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.398,0.362,0.054,0.038,0.498,0.426,0.955,0.661,7.699,7.816,1.000,0.967,5.827,2.508,8.335,0.253,0.217,8.805
1781364895429318950,1781364895420386385,0.259,1717,5.592,4.689,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.405,0.365,0.059,0.038,0.507,0.373,0.867,0.553,5.592,5.709,1.000,0.990,6.920,1.497,8.418,0.151,0.100,8.669
1781364895459210249,1781364895450390808,0.218,1277,5.352,5.565,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.398,0.383,0.081,0.040,0.550,0.421,1.099,0.648,6.721,6.828,1.000,0.997,5.592,2.920,8.512,0.039,0.046,8.597
1781364895479928747,1781364895470378556,0.274,1577,5.245,4.553,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.406,0.370,0.196,0.044,0.655,0.369,0.766,0.476,5.352,5.459,1.000,0.986,5.412,3.013,8.426,0.208,0.637,9.271
1781364895509799788,1781364895500394371,0.226,1277,5.145,4.418,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.391,0.362,0.055,0.037,0.497,0.388,0.795,0.552,5.245,5.360,1.000,0.994,5.700,2.667,8.367,0.092,0.715,9.174
1781364895531748546,1781364895520385383,0.229,1002,3.734,4.344,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.406,0.373,0.076,0.082,0.578,0.360,0.769,0.518,5.145,5.259,1.000,0.998,4.347,3.816,8.163,2.815,0.151,11.129
1781364895559234368,1781364895550392526,0.203,1002,3.734,3.702,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.393,0.360,0.054,0.034,0.490,0.309,0.031,nan,3.734,4.005,1.000,0.999,4.426,3.908,8.334,0.251,0.049,8.634
1781364895579221572,1781364895569572208,0.375,1000,4.192,3.552,0.029,nan,nan,0.029,1084.000,0.000,0.000,0.399,0.355,0.062,0.037,0.506,0.363,0.610,0.393,4.192,4.291,1.000,0.999,4.795,4.250,9.044,0.079,0.147,9.270
1781364895611679121,1781364895600390425,0.270,1000,4.583,4.527,0.044,nan,nan,0.044,1084.000,0.000,0.000,0.424,0.365,0.072,0.041,0.553,0.515,0.054,nan,4.583,4.781,1.000,1.000,4.564,3.786,8.350,2.537,0.127,11.014
1781364895629232303,1781364895620370429,0.262,1228,4.425,3.716,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.401,0.357,0.062,0.037,0.501,0.319,0.679,0.420,4.425,4.530,1.000,0.995,5.040,3.386,8.426,0.126,0.044,8.595
1781364895659191956,1781364895650354883,0.213,1040,4.852,4.167,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.393,0.371,0.054,0.035,0.501,0.441,0.656,0.442,4.852,4.957,1.000,0.999,5.113,3.381,8.495,0.038,0.087,8.619
1781364895689239933,1781364895680388715,0.200,1277,4.931,4.239,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.393,0.364,0.054,0.034,0.496,0.335,0.659,0.413,4.931,5.035,1.000,0.996,5.679,2.582,8.260,0.366,0.021,8.647
1781364895709297124,1781364895700401328,0.197,1441,5.770,4.577,0.029,nan,nan,0.029,1084.000,0.000,0.000,0.402,0.369,0.056,0.037,0.510,0.356,0.773,0.493,5.382,5.490,1.000,0.996,6.056,2.249,8.305,0.304,0.085,8.694
1781364895739219559,1781364895730404151,0.240,1184,5.627,4.811,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.386,0.402,0.069,0.036,0.549,0.359,0.923,0.672,5.770,5.990,1.000,0.998,5.979,2.321,8.300,0.207,0.064,8.571
1781364895759308976,1781364895750390363,0.223,1365,5.627,4.878,0.032,nan,nan,0.032,1084.000,0.000,0.000,0.397,0.407,0.063,0.037,0.557,0.345,0.717,0.455,5.627,5.733,1.000,0.997,5.059,3.294,8.353,0.198,0.138,8.689
1781364895789216467,1781364895780389985,0.219,1162,4.841,4.091,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.384,0.354,0.058,0.034,0.489,0.367,0.718,0.479,4.841,4.945,1.000,0.999,5.070,3.240,8.311,0.166,0.125,8.602
1781364895809557509,1781364895800397574,0.230,1386,4.893,4.144,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.393,0.353,0.055,0.036,0.488,0.441,0.716,0.441,4.893,5.033,1.000,0.995,4.484,4.043,8.527,0.279,0.119,8.925
1781364895839426502,1781364895830409421,0.217,1386,5.586,4.219,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.383,0.350,0.053,0.033,0.481,0.374,0.030,nan,4.251,4.357,1.000,0.999,5.836,2.556,8.391,0.258,0.145,8.795
1781364895860076678,1781364895850398353,0.232,1452,5.586,4.787,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.411,0.366,0.076,0.041,0.528,0.380,0.768,0.484,5.586,5.692,1.000,0.993,4.660,3.810,8.470,0.953,0.019,9.443
1781364895889404145,1781364895880398328,0.240,1452,4.473,4.441,0.030,nan,nan,0.030,1084.000,0.000,0.000,0.389,0.358,0.053,0.034,0.493,0.372,0.030,nan,4.473,4.571,1.000,0.996,6.992,1.604,8.595,0.081,0.084,8.761
1781364895909196268,1781364895900397084,0.240,1544,6.439,5.329,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.394,0.359,0.054,0.035,0.493,0.395,0.846,0.487,6.439,6.647,1.000,0.995,6.393,1.881,8.274,0.156,0.124,8.555
1781364895941838306,1781364895930351073,0.258,1544,6.106,5.995,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.395,0.359,0.055,0.036,0.493,0.394,0.039,nan,6.106,6.578,1.000,0.996,6.414,2.098,8.512,2.568,0.143,11.224
1781364895959196376,1781364895950371559,0.463,1555,4.893,5.249,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.401,0.371,0.058,0.039,0.516,0.386,0.769,0.488,6.050,6.248,1.000,0.990,4.897,3.229,8.126,0.110,0.121,8.356
1781364895989345829,1781364895980390542,0.279,1555,4.893,4.863,0.031,nan,nan,0.031,1084.000,0.000,0.000,0.395,0.367,0.054,0.042,0.511,0.384,0.029,nan,4.893,5.010,1.000,0.989,5.740,2.544,8.284,0.208,0.179,8.671
1781364896009575571,1781364896000393011,0.238,1463,5.550,4.797,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.402,0.362,0.064,0.037,0.506,0.386,0.785,0.506,5.614,5.725,1.000,0.992,5.927,2.521,8.447,0.473,0.020,8.941
1781364896039439155,1781364896030398489,0.239,1463,5.550,5.519,0.021,nan,nan,0.021,1084.000,0.000,0.000,0.388,0.368,0.058,0.033,0.497,0.382,0.029,nan,5.550,5.843,1.000,0.995,5.672,2.662,8.334,0.197,0.265,8.797
1781364896059910250,1781364896050389372,0.233,1354,5.487,4.745,0.031,nan,nan,0.031,1084.000,0.000,0.000,0.395,0.366,0.065,0.041,0.523,0.354,0.713,0.451,5.487,5.591,1.000,0.996,4.611,4.153,8.764,0.243,0.276,9.283
1781364896089873263,1781364896080396675,0.218,1354,4.364,4.334,0.030,nan,nan,0.030,1084.000,0.000,0.000,0.383,0.365,0.054,0.041,0.507,0.362,0.029,nan,4.364,4.476,1.000,0.995,5.578,3.187,8.765,0.279,0.209,9.253
1781364896114102627,1781364896100386598,0.215,1288,5.386,4.651,0.029,nan,nan,0.029,1084.000,0.000,0.000,0.392,0.364,0.052,0.041,0.503,0.368,0.707,0.431,5.386,5.487,1.000,0.992,4.849,3.872,8.721,4.648,0.127,13.496
1781364896157398613,1781364896130393132,0.204,1288,5.319,4.606,0.036,nan,nan,0.036,1084.000,0.000,0.000,0.482,0.360,0.066,0.042,0.530,0.449,0.033,nan,4.641,4.756,1.000,0.992,5.541,2.993,8.535,18.148,0.114,26.797
1781364896161096912,1781364896150409105,0.203,1299,5.319,4.615,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.406,0.366,0.056,0.036,0.502,0.409,0.672,0.414,5.319,5.430,1.000,0.995,4.478,5.560,10.038,0.231,0.210,10.480
1781364896191105942,1781364896180391830,0.176,1299,4.252,4.219,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.399,0.369,0.055,0.036,0.501,0.365,0.031,nan,4.252,4.367,1.000,0.995,5.317,4.831,10.148,0.282,0.103,10.534
1781364896212394608,1781364896200390618,0.226,1272,5.131,4.445,0.031,nan,nan,0.031,1084.000,0.000,0.000,0.395,0.362,0.055,0.036,0.501,0.355,0.656,0.412,5.131,5.228,1.000,0.997,5.207,3.172,8.379,3.014,0.379,11.773
1781364896246446943,1781364896230391840,0.204,1272,5.041,5.009,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.393,0.361,0.054,0.036,0.491,0.397,0.030,nan,5.041,5.157,1.000,0.999,6.885,1.596,8.481,7.102,0.262,15.845
1781364896261135525,1781364896250390020,0.201,1250,6.674,5.982,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.395,0.359,0.055,0.036,0.495,0.373,0.659,0.402,6.674,6.784,1.000,0.998,4.143,4.216,8.359,2.011,0.170,10.539
1781364896302566697,1781364896280400202,0.212,1250,3.981,3.948,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.390,0.361,0.068,0.038,0.518,0.364,0.032,nan,3.981,4.101,1.000,0.999,4.844,3.767,8.611,13.032,0.306,21.949
1781364896305945974,1781364896300396302,0.202,1184,4.652,3.983,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.410,0.355,0.058,0.037,0.493,0.350,0.638,0.394,4.652,4.751,1.000,0.999,4.317,0.753,5.069,0.097,0.177,5.342
1781364896357568484,1781364896330385747,0.446,1184,5.080,4.039,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.378,0.360,0.053,0.033,0.489,0.348,0.031,nan,4.072,4.300,1.000,1.000,5.139,3.004,8.143,18.365,0.223,26.731
1781364896361151769,1781364896350394168,0.223,1156,5.080,4.418,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.408,0.359,0.058,0.039,0.506,0.403,0.627,0.377,5.080,5.196,1.000,0.999,4.011,6.363,10.374,0.039,0.116,10.530
1781364896389369653,1781364896380381021,0.232,1156,3.841,3.809,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.377,0.358,0.052,0.030,0.480,0.342,0.029,nan,3.841,3.951,1.000,0.999,4.919,3.425,8.344,0.390,0.018,8.753
1781364896412194831,1781364896400395298,0.193,1000,4.775,4.154,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.403,0.364,0.056,0.037,0.500,0.434,0.591,0.353,4.775,4.880,1.000,0.999,3.821,4.435,8.256,2.979,0.367,11.602
1781364896439217624,1781364896430381543,0.199,1000,4.210,3.586,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.380,0.350,0.051,0.032,0.474,0.302,0.030,nan,3.617,3.719,1.000,1.000,4.463,3.835,8.298,0.317,0.019,8.634
1781364896455110160,1781364896450396267,0.179,1000,4.210,3.640,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.392,0.350,0.053,0.036,0.484,0.307,0.539,0.319,4.210,4.321,1.000,1.000,4.095,0.079,4.175,0.033,0.322,4.529
1781364896489451884,1781364896480396849,0.188,1000,4.290,3.435,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.381,0.354,0.054,0.033,0.482,0.340,0.032,nan,3.468,3.761,1.000,1.000,4.566,4.013,8.579,0.065,0.217,8.861
1781364896509667737,1781364896500385717,0.241,1000,4.290,3.691,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.400,0.350,0.054,0.036,0.480,0.421,0.562,0.327,4.290,4.395,1.000,1.000,3.754,4.852,8.607,0.410,0.019,9.036
1781364896545599735,1781364896530403579,0.213,1000,3.548,3.516,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.395,0.348,0.060,0.037,0.491,0.310,0.030,nan,3.548,3.701,1.000,1.000,4.291,4.106,8.397,6.525,0.057,14.978
1781364896559247601,1781364896550395327,0.210,1000,5.025,3.530,0.029,nan,nan,0.029,1084.000,0.000,0.000,0.396,0.348,0.059,0.037,0.496,0.319,0.560,0.333,4.124,4.222,1.000,0.999,5.238,3.078,8.315,0.188,0.134,8.637
1781364896589138258,1781364896580388261,0.209,1000,5.816,4.962,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.404,0.353,0.058,0.037,0.496,0.489,0.060,nan,5.025,5.140,1.000,1.000,6.035,2.248,8.283,0.187,0.066,8.536
1781364896605235859,1781364896600404009,0.208,1000,5.816,5.207,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.397,0.350,0.053,0.037,0.482,0.309,0.577,0.334,5.816,5.965,1.000,1.000,4.026,0.048,4.073,0.493,0.053,4.619
1781364896639469866,1781364896630382254,0.211,1000,3.780,3.746,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.380,0.350,0.050,0.033,0.473,0.307,0.032,nan,3.780,4.002,1.000,1.000,4.255,4.046,8.301,0.293,0.277,8.870
1781364896660266703,1781364896650395539,0.248,1000,3.523,3.482,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.397,0.347,0.057,0.036,0.483,0.310,0.550,0.313,4.069,4.205,1.000,0.999,3.738,5.403,9.140,0.320,0.158,9.618
1781364896689528982,1781364896680398201,0.210,1000,3.523,3.489,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.385,0.352,0.051,0.031,0.473,0.407,0.032,nan,3.523,3.634,1.000,0.999,5.301,3.079,8.379,0.255,0.280,8.915
1781364896712301934,1781364896700396861,0.183,1000,4.140,4.511,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.395,0.346,0.053,0.036,0.482,0.315,0.560,0.318,5.103,5.205,1.000,1.000,4.414,4.109,8.523,3.175,0.020,11.718
1781364896748477270,1781364896730399043,0.190,1000,4.140,4.107,0.030,nan,nan,0.030,1084.000,0.000,0.000,0.378,0.476,0.150,0.076,0.750,0.320,0.031,nan,4.140,4.329,1.000,1.000,4.616,3.698,8.314,9.251,0.317,17.882
1781364896759263129,1781364896750396550,0.208,1000,3.479,3.542,0.030,nan,nan,0.030,1084.000,0.000,0.000,0.390,0.345,0.059,0.035,0.487,0.325,0.544,0.318,4.118,4.216,1.000,0.999,3.778,4.575,8.354,0.121,0.179,8.655
1781364896798526402,1781364896780394668,0.208,1000,3.479,3.446,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.395,0.350,0.052,0.035,0.479,0.314,0.031,nan,3.479,3.598,1.000,0.999,4.658,3.815,8.473,9.045,0.400,17.918
1781364896809399016,1781364896800397072,0.165,1000,3.783,3.817,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.395,0.349,0.054,0.047,0.495,0.306,0.561,0.321,4.408,4.518,1.000,0.999,4.038,4.321,8.358,0.343,0.131,8.832
1781364896839370093,1781364896830380053,0.228,1000,3.783,3.750,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.391,0.351,0.058,0.034,0.492,0.598,0.032,nan,3.783,3.910,1.000,0.999,4.754,3.902,8.656,0.086,0.016,8.758
1781364896859629084,1781364896850422011,0.465,1000,4.546,3.972,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.408,0.355,0.054,0.038,0.492,0.311,0.541,0.319,4.546,4.661,1.000,0.998,3.456,4.876,8.332,0.386,0.021,8.738
1781364896889357622,1781364896880387232,0.224,1000,3.460,3.427,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.391,0.353,0.057,0.036,0.489,0.308,0.031,nan,3.460,3.562,1.000,0.998,4.899,3.446,8.344,0.379,0.019,8.742
1781364896912841356,1781364896900411460,0.219,1000,3.894,3.888,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.401,0.361,0.068,0.038,0.511,0.297,0.567,0.338,4.485,4.590,1.000,0.997,4.130,4.239,8.369,2.728,1.107,12.205
1781364896939877270,1781364896930403370,0.222,1000,3.894,3.860,0.029,nan,nan,0.029,1084.000,0.000,0.000,0.389,0.358,0.057,0.034,0.495,0.310,0.032,nan,3.894,4.007,1.000,0.999,4.565,3.759,8.324,0.045,0.876,9.245
1781364896964976143,1781364896950407150,0.255,1000,3.697,3.747,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.391,0.349,0.056,0.035,0.483,0.314,0.553,0.332,4.330,4.424,1.000,0.997,3.896,4.363,8.259,5.891,0.159,14.309
1781364896996121061,1781364896980414708,0.229,1000,5.797,3.661,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.384,0.352,0.053,0.034,0.483,0.574,0.034,nan,3.697,3.907,1.000,0.997,6.037,2.277,8.314,6.992,0.166,15.472
1781364897009277547,1781364897000380119,0.187,1000,5.797,5.202,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.398,0.349,0.054,0.037,0.483,0.313,0.561,0.343,5.797,5.941,1.000,0.994,4.082,4.316,8.398,0.207,0.100,8.705
1781364897039943564,1781364897030401821,0.236,1000,3.829,3.788,0.033,nan,nan,0.033,1084.000,0.000,0.000,0.399,0.358,0.054,0.035,0.498,0.304,0.039,nan,3.829,3.971,1.000,0.998,4.613,3.838,8.451,0.139,0.711,9.301
1781364897059353654,1781364897050373983,0.225,1000,4.378,3.756,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.399,0.348,0.055,0.037,0.484,0.472,0.590,0.346,4.378,4.479,1.000,0.997,5.708,2.777,8.485,0.116,0.148,8.749
1781364897089442783,1781364897080404102,0.269,1000,5.257,4.668,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.392,0.354,0.055,0.033,0.485,0.290,0.557,0.336,5.257,5.618,1.000,0.999,4.578,3.832,8.410,0.230,0.125,8.765
1781364897116108761,1781364897100409417,0.223,1000,4.279,3.646,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.396,0.356,0.053,0.035,0.486,0.324,0.600,0.362,4.279,4.388,1.000,0.997,4.583,4.796,9.379,5.902,0.190,15.471
1781364897140389615,1781364897130382349,0.264,1000,4.396,3.704,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.428,0.356,0.056,0.036,0.492,0.306,0.546,0.326,4.281,4.383,1.000,0.999,4.711,3.903,8.614,1.029,0.094,9.737
1781364897164341688,1781364897150395921,0.239,1002,4.396,3.604,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.399,0.354,0.054,0.036,0.491,0.358,0.757,0.490,4.396,4.706,1.000,0.997,4.525,3.895,8.420,5.151,0.131,13.702
1781364897191892086,1781364897180407607,0.218,1000,4.353,3.773,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.405,0.359,0.058,0.038,0.499,0.311,0.549,0.329,4.353,4.457,1.000,0.998,4.677,3.917,8.594,2.586,0.081,11.261
1781364897209329327,1781364897200403802,0.237,1096,4.658,3.816,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.400,0.357,0.055,0.036,0.490,0.309,0.589,0.349,4.435,4.537,1.000,0.996,5.005,3.576,8.581,0.043,0.059,8.684
