2.919900,2.375202,-4.409737,0.299117,-0.002172,3.640195,-3.960798,0.920000,0.960000
2.939899,2.394342,-4.403835,0.299110,0.002868,3.618369,-4.045590,0.890000,0.960000
2.959898,2.413485,-4.397932,0.299232,0.010786,3.595939,-4.020434,0.900000,0.970000
2.979898,2.432602,-4.392032,0.299541,0.017908,3.573508,-3.995277,0.900000,0.980000
2.999897,2.451690,-4.386133,0.299948,0.023553,3.551078,-3.970121,0.890000,0.960000
3.019896,2.470752,-4.380233,0.300484,0.030826,3.528648,-3.947391,0.880000,0.990000
3.039896,2.489871,-4.374302,0.301181,0.037834,3.506204,-4.102611,0.880000,1.020000
3.059895,2.509000,-4.368352,0.301997,0.043310,3.482724,-4.075045,0.870000,1.000000
3.079894,2.528099,-4.362393,0.302913,0.049646,3.459245,-4.047479,0.870000,1.010000
3.099894,2.547169,-4.356423,0.303983,0.057725,3.435765,-4.019913,0.860000,1.010000
3.119893,2.566208,-4.350438,0.305222,0.063952,3.412285,-3.992347,0.850000,1.000000
3.139892,2.585291,-4.344412,0.306541,0.069064,3.388805,-4.076450,0.850000,1.030000
3.159892,2.604386,-4.338354,0.307985,0.076012,3.364661,-4.130647,0.840000,1.040000
3.179891,2.623448,-4.332274,0.309581,0.083091,3.340019,-4.100283,0.840000,1.040000
3.199890,2.642477,-4.326170,0.311308,0.089239,3.315377,-4.069920,0.830000,1.050000
3.219890,2.661472,-4.320039,0.313150,0.094621,3.290734,-4.039556,0.850000,1.060000
3.239889,2.680503,-4.313857,0.315093,0.101475,3.266091,-4.009697,0.820000,1.080000
3.259888,2.699542,-4.307630,0.317209,0.108525,3.241446,-4.116966,0.810000,1.090000
3.279888,2.718545,-4.301368,0.319434,0.113535,3.215944,-4.084449,0.810000,1.080000
3.299887,2.737512,-4.295071,0.321751,0.119831,3.190443,-4.051931,0.820000,1.090000
3.319886,2.756441,-4.288736,0.324227,0.126959,3.164941,-4.019414,0.790000,1.090000
3.339885,2.775401,-4.282337,0.326829,0.132985,3.139440,-3.986896,0.790000,1.100000
3.359885,2.794363,-4.275881,0.329546,0.138151,3.113938,-3.966577,0.760000,1.130000
3.379884,2.813285,-4.269380,0.332355,0.143758,3.088358,-3.961515,0.780000,1.140000
3.399883,2.832166,-4.262833,0.335296,0.151219,3.062597,-3.928333,0.770000,1.150000
3.419883,2.851006,-4.256236,0.338403,0.157545,3.036836,-3.895150,0.720000,1.150000
3.439882,2.869874,-4.249562,0.341598,0.162321,3.011075,-3.861967,0.720000,1.160000
3.459881,2.888735,-4.242822,0.344896,0.168547,2.985314,-3.828784,0.710000,1.170000
3.479881,2.907552,-4.236026,0.348339,0.175172,2.959553,-3.789794,0.700000,1.180000
3.499880,2.926323,-4.229172,0.351902,0.180796,2.933831,-3.750221,0.700000,1.190000
3.519879,2.945048,-4.222258,0.355571,0.186326,2.908154,-3.717255,0.670000,1.200000
3.539879,2.963802,-4.215254,0.359355,0.192782,2.882477,-3.684289,0.660000,1.210000
3.559878,2.982536,-4.208175,0.363282,0.198708,2.856801,-3.651323,0.630000,1.220000
3.579877,3.001221,-4.201029,0.367303,0.204077,2.831124,-3.618357,0.630000,1.250000
3.599877,3.019855,-4.193816,0.371445,0.210039,2.805447,-3.547150,0.620000,1.240000
3.619876,3.038438,-4.186532,0.375704,0.216001,2.780045,-3.477338,0.610000,1.240000
3.639875,3.057052,-4.179144,0.380084,0.222007,2.754916,-3.445763,0.610000,1.280000
3.659874,3.075631,-4.171673,0.384584,0.227223,2.729787,-3.414189,0.600000,1.290000
3.679874,3.094155,-4.164127,0.389173,0.232736,2.704658,-3.382614,0.570000,1.280000
3.699873,3.112623,-4.156503,0.393894,0.239324,2.679529,-3.351039,0.540000,1.290000
3.719872,3.131033,-4.148800,0.398746,0.245052,2.654399,-3.262869,0.540000,1.320000
3.739872,3.149479,-4.140975,0.403695,0.250202,2.629701,-3.150776,0.530000,1.330000
3.759871,3.167872,-4.133064,0.408753,0.256814,2.605628,-3.121801,0.520000,1.340000
3.779870,3.186203,-4.125068,0.413967,0.262583,2.581556,-3.092826,0.510000,1.350000
3.799870,3.204471,-4.116984,0.419257,0.267165,2.557484,-3.063851,0.510000,1.370000
3.819869,3.222682,-4.108810,0.424654,0.273177,2.533411,-3.034876,0.500000,1.380000
3.839868,3.240920,-4.100503,0.430183,0.279866,2.509339,-2.969205,0.490000,1.390000
3.859868,3.259091,-4.092104,0.435848,0.285507,2.485562,-2.793723,0.480000,1.400000
3.879867,3.277193,-4.083610,0.441603,0.290593,2.462981,-2.768226,0.470000,1.420000
3.899866,3.295225,-4.075022,0.447471,0.296855,2.440399,-2.742729,0.480000,1.430000
3.919866,3.313210,-4.066324,0.453477,0.301965,2.417818,-2.717232,0.480000,1.470000
3.939865,3.331195,-4.057492,0.459550,0.307381,2.395236,-2.691735,0.470000,1.480000
3.959864,3.349105,-4.048560,0.465772,0.313426,2.372655,-2.666238,0.460000,1.480000
3.979863,3.366939,-4.039525,0.472086,0.318746,2.350074,-2.946401,0.450000,1.490000
3.999863,3.384695,-4.030388,0.478521,0.324616,2.324864,-2.954283,0.470000,1.530000
4.019862,3.402412,-4.021124,0.485070,0.330331,2.299310,-2.921631,0.440000,1.540000
4.039861,3.420100,-4.011727,0.491734,0.337114,2.273756,-2.888978,0.430000,1.560000
4.059861,3.437704,-4.002221,0.498554,0.342742,2.248201,-2.856327,0.420000,1.570000
4.079860,3.455225,-3.992604,0.505443,0.348923,2.222647,-3.191093,0.410000,1.610000
4.099859,3.472663,-3.982875,0.512511,0.359932,2.193746,-3.338979,0.400000,1.630000
4.119859,3.490072,-3.972997,0.519840,0.377731,2.163092,-3.291994,0.370000,1.650000
4.139858,3.507418,-3.962983,0.527620,0.404074,2.132438,-3.245009,0.380000,1.670000
4.159857,3.524663,-3.952840,0.536002,0.433813,2.101784,-3.163223,0.370000,1.700000
4.179857,3.541798,-3.942561,0.544972,0.466740,2.071466,-3.097079,0.360000,1.710000
4.199856,3.558813,-3.932138,0.554671,0.522207,2.041346,-3.051716,0.350000,1.750000
4.219855,3.575771,-3.921513,0.565859,0.620861,2.011225,-3.006353,0.340000,1.790000
4.239855,3.592585,-3.910688,0.579505,0.748748,1.981105,-3.039629,0.340000,1.810000
4.259854,3.609226,-3.899618,0.595808,0.880284,1.950179,-3.002143,0.340000,1.870000
4.279853,3.625672,-3.888255,0.614715,1.002209,1.919144,-2.953985,0.310000,1.900000
4.299853,3.641895,-3.876555,0.635895,1.097021,1.888110,-2.952360,0.300000,1.970000
4.319852,3.657851,-3.864501,0.658594,1.160374,1.856575,-2.936905,0.260000,2.020000
4.339851,3.673534,-3.852071,0.682308,-0.657482,1.824664,-2.885987,0.250000,2.100000
4.359851,3.688910,-3.839266,0.632296,-3.062060,1.792753,-2.907935,0.250000,2.160000
4.379850,3.705953,-3.828319,0.559829,-3.504538,1.760014,-2.895262,0.233000,2.277000
4.399849,3.723390,-3.817657,0.492121,-2.671507,1.726801,-2.846425,0.227000,2.353000
4.419848,3.742681,-3.808629,0.452974,-0.212665,1.693514,-2.911851,0.214000,2.446000
4.439848,3.761893,-3.798916,0.483615,1.539630,1.658770,-2.851494,0.211000,2.519000
4.459847,3.781045,-3.788480,0.514557,4.794201,1.624027,-2.898585,0.198000,2.542000
4.479846,3.800153,-3.777286,0.675373,3.524436,1.587930,-2.869020,0.185000,2.535000
4.499846,3.814344,-3.761806,0.655531,5.922283,1.551376,-2.900889,0.186000,2.634000
4.519845,3.834492,-3.750880,0.912259,17.153601,1.513517,-2.880095,0.185000,2.605000
4.539844,3.840029,-3.728611,1.341641,11.508320,1.500000,-1.929266,0.196000,2.574000
4.559844,3.844852,-3.706465,1.372580,-0.233476,1.500000,-1.498784,0.197000,2.503000
4.579843,3.848875,-3.684571,1.332302,-7.193684,1.500000,-0.700300,0.198000,2.482000
4.599842,3.855312,-3.663442,1.084847,-7.227822,1.500000,-0.453435,0.202000,2.428000
4.619842,3.868748,-3.646946,1.043197,3.415403,1.500000,-0.422655,0.185000,2.365000
4.639841,3.876155,-3.627673,1.221460,5.289189,1.500000,-0.414019,0.192000,2.318000
4.659840,3.882608,-3.608897,1.254754,1.550219,1.500000,-0.354218,0.199000,2.271000
4.679839,3.888600,-3.589614,1.283465,1.034466,1.500000,-0.336500,0.206000,2.254000
4.699839,3.894451,-3.568820,1.296131,0.218750,1.500000,-0.297108,0.203000,2.207000
4.719838,3.899934,-3.549393,1.292215,-0.339232,1.500000,-0.268861,0.211000,2.189000
4.739838,3.905196,-3.531254,1.282562,0.173851,1.500000,-0.278041,0.210000,2.160000
4.759837,3.911124,-3.511651,1.299169,1.454003,1.500000,-0.296833,0.210000,2.160000
4.779836,3.916193,-3.491769,1.340720,2.044541,1.500000,-0.553329,0.220000,2.130000
4.799835,3.920114,-3.473269,1.380947,1.861481,1.500000,-0.021678,0.220000,2.110000
4.819835,3.923599,-3.453229,1.415177,1.582171,1.500000,0.396644,0.220000,2.130000
4.839834,3.926339,-3.433591,1.444232,1.274383,1.500000,0.471722,0.220000,2.130000
4.859833,3.928531,-3.414469,1.466150,1.052932,1.500000,0.065560,0.220000,2.150000
4.879833,3.930423,-3.394707,1.486348,1.110731,1.500000,-0.502333,0.230000,2.130000
4.899832,3.931870,-3.375024,1.510578,1.438494,1.500000,-0.391268,0.230000,2.150000
4.919831,3.932769,-3.355796,1.543885,1.788943,1.500000,-0.304193,0.230000,2.140000
4.939831,3.932949,-3.334939,1.582134,2.062952,1.500000,-0.299841,0.210000,2.120000
4.959830,3.932319,-3.316106,1.626401,2.243213,1.500000,-0.222852,0.210000,2.130000
4.979829,3.930801,-3.296349,1.671858,2.222445,1.500000,-0.222310,0.210000,2.090000
4.999829,3.928160,-3.275093,1.715297,2.189844,1.500000,-0.195518,0.210000,2.070000
5.019828,3.925020,-3.256621,1.759449,2.088897,1.500000,-0.124955,0.200000,2.050000
5.039827,3.920983,-3.237502,1.798848,1.926377,1.500000,-0.124783,0.200000,2.010000
5.059826,3.915933,-3.217468,1.836501,1.810226,1.500000,-0.124610,0.220000,2.010000
5.079826,3.910095,-3.197493,1.871256,1.706514,1.500000,-0.045784,0.210000,1.970000
