# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_left_m,d_right_m
4.205134,2.530040,0.140000,3.141593,0.000000,3.000000,0.000000,1.050496,1.060123
4.234988,2.500187,0.140000,3.141593,-0.000000,3.000000,0.000000,1.052061,1.060712
4.264841,2.470334,0.140000,3.141593,-0.000000,3.000000,0.000000,1.055662,1.062235
4.294694,2.440480,0.140000,3.141593,0.000000,3.000000,0.000000,1.060927,1.065150
4.324548,2.410627,0.140000,3.141593,0.000000,3.000000,0.000000,1.066037,1.069294
4.354401,2.380774,0.140000,3.141593,0.000000,3.000000,0.000000,1.069514,1.073714
4.384254,2.350920,0.140000,-3.141593,-0.000000,3.000000,0.000000,1.071236,1.077165
4.414108,2.321067,0.140000,3.141593,-0.000000,3.000000,0.000000,1.071917,1.079104
4.443961,2.291214,0.140000,3.141593,0.000000,3.000000,0.000000,1.072527,1.080072
4.473814,2.261360,0.140000,-3.141593,0.000000,3.000000,0.000000,1.074241,1.081217
4.503668,2.231507,0.140000,-3.141593,-0.000000,3.000000,0.000000,1.077966,1.083620
4.533521,2.201654,0.140000,3.141593,-0.000000,3.000000,0.000000,1.082959,1.087555
4.563374,2.171800,0.140000,3.141593,0.000000,3.000000,0.000000,1.087071,1.092187
4.593228,2.141947,0.140000,-3.141593,0.000001,3.000000,0.000000,1.089180,1.096179
4.623081,2.112094,0.140000,-3.141593,-0.000002,3.000000,0.000000,1.089912,1.098637
4.652934,2.082241,0.140000,3.141593,-0.000029,3.000000,0.000000,1.090260,1.099667
4.682788,2.052387,0.140000,3.141591,0.000088,3.000000,0.000000,1.090780,1.099970
4.712641,2.022534,0.140000,-3.141588,0.001429,2.994141,0.000000,1.091724,1.100172
4.742494,1.992680,0.140000,-3.141509,-0.004911,2.947266,0.000000,1.093576,1.100829
4.772350,1.962825,0.139995,3.141305,-0.071537,2.783203,0.000000,1.097100,1.102641
4.802194,1.932981,0.140017,3.137406,0.271040,2.455078,0.000000,1.102132,1.106029
4.831954,1.903222,0.140245,-3.125726,-5.773941,2.050781,0.000000,1.107120,1.110450
4.862319,1.872879,0.139063,2.790244,-6.654080,1.769531,0.000000,1.110883,1.114673
4.891803,1.851386,0.159246,2.759216,5.718043,1.769531,0.000000,1.113691,1.117788
4.921493,1.821699,0.159647,3.128603,6.336344,2.050781,0.000000,1.116156,1.119780
4.951195,1.791999,0.160017,3.135545,0.223010,2.455078,0.000000,1.118419,1.121242
4.981053,1.762141,0.160007,-3.141300,0.103235,2.783203,0.000000,1.120488,1.122547
5.010909,1.732285,0.160000,-3.141476,-0.005008,2.947266,0.000000,1.122225,1.123665
5.040763,1.702432,0.160000,3.141586,-0.001987,2.994141,0.000000,1.123329,1.124881
5.070616,1.672578,0.160000,3.141590,0.000112,3.000000,0.000000,1.123796,1.126733
5.100469,1.642725,0.160000,-3.141593,0.000038,3.000000,0.000000,1.123948,1.128998
5.130322,1.612872,0.160000,-3.141593,-0.000002,3.000000,0.000000,1.124142,1.130760
5.160176,1.583018,0.160000,3.141593,-0.000001,3.000000,0.000000,1.124767,1.131703
5.190029,1.553165,0.160000,3.141593,0.000000,3.000000,0.000000,1.126105,1.132455
5.219882,1.523312,0.160000,-3.141593,0.000000,3.000000,0.000000,1.127833,1.133799
5.249736,1.493458,0.160000,-3.141593,-0.000000,3.000000,0.000000,1.129171,1.135863
