# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_left_m,d_right_m
38.593409,-8.946636,-0.445049,2.292617,-0.936346,2.731698,-0.022514,2.225000,1.075000
38.613405,-8.959769,-0.429843,2.273704,-0.946444,2.731534,-0.022512,2.200000,1.075000
38.633402,-8.972510,-0.414516,2.254834,-0.946627,2.731369,-0.460182,2.175000,1.075000
38.653398,-8.984989,-0.398912,2.235913,-0.947550,2.727998,-0.426808,2.125000,1.075000
38.673395,-8.997205,-0.383028,2.216904,-0.949894,2.724867,-0.022402,2.150000,1.075000
38.693391,-9.009104,-0.366933,2.197865,-0.951672,2.724703,-0.403761,1.800000,1.075000
38.713388,-9.020664,-0.350656,2.178862,-0.952186,2.721738,-0.701708,1.750000,1.075000
38.733385,-9.031935,-0.334129,2.159798,-0.953936,2.716578,-0.022266,1.750000,1.075000
38.753381,-9.042909,-0.317359,2.140652,-0.956896,2.716414,-0.286211,1.750000,1.075000
38.773378,-9.053523,-0.300440,2.121529,-0.957856,2.714306,-0.520617,1.725000,1.075000
38.793374,-9.063820,-0.283307,2.102367,-0.959509,2.710468,-0.557083,1.800000,1.075000
38.813371,-9.073797,-0.265960,2.083140,-0.962203,2.706355,-0.497700,1.825000,1.075000
38.833368,-9.083438,-0.248425,2.063852,-0.965183,2.702675,-0.630155,1.800000,1.075000
38.853364,-9.092727,-0.230731,2.044540,-0.967663,2.698009,-0.021962,2.050000,1.075000
38.873361,-9.101678,-0.212847,2.025156,-0.971034,2.697846,-0.021960,2.025000,1.075000
38.893357,-9.110285,-0.194783,2.005685,-0.975282,2.697683,-0.021957,2.050000,1.075000
38.913354,-9.118531,-0.176568,1.986146,-0.978758,2.697520,-0.021954,2.025000,1.075000
38.933350,-9.126420,-0.158194,1.966539,-0.982556,2.697358,-0.021952,2.050000,1.075000
38.953347,-9.133948,-0.139666,1.946844,-0.987146,2.697195,-0.021949,2.025000,1.075000
38.973344,-9.141108,-0.120992,1.927050,-0.991275,2.697032,-0.021947,2.000000,1.075000
38.993340,-9.147897,-0.102180,1.907228,-0.991060,2.696869,-0.021944,1.975000,1.075000
39.013337,-9.154311,-0.083239,1.887406,-0.991577,2.696707,-0.021941,1.950000,1.075000
39.033333,-9.160348,-0.064178,1.867569,-0.992824,2.696544,-0.021939,1.925000,1.075000
39.053330,-9.166007,-0.044994,1.847729,-0.988947,2.696381,-0.021936,1.925000,1.100000
39.073327,-9.171285,-0.025701,1.828016,-0.982149,2.696219,-0.021933,1.900000,1.100000
39.093323,-9.176182,-0.006316,1.808442,-0.975986,2.696056,-0.690970,1.900000,1.100000
39.113320,-9.180698,0.013154,1.788991,-0.970420,2.690926,-0.622660,1.875000,1.100000
39.133316,-9.184840,0.032732,1.769632,-0.964334,2.686295,-0.548458,1.875000,1.100000
39.153313,-9.188602,0.052375,1.750401,-0.958811,2.682209,-0.467038,1.850000,1.125000
39.173310,-9.191984,0.072073,1.731288,-0.953874,2.678725,-0.381101,1.850000,1.125000
