# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_left_m,d_right_m
20.649017,-0.928137,-9.275835,1.619738,-0.026137,1.722647,0.000000,0.790000,0.840000
20.747346,-0.932644,-9.184635,1.622228,0.079224,1.699724,0.000000,0.800000,0.830000
20.845674,-0.937686,-9.093466,1.629647,0.073827,1.672499,0.000000,0.800000,0.830000
20.944003,-0.943343,-9.002331,1.635707,0.059093,1.646393,0.000000,0.790000,0.800000
21.042331,-0.949492,-8.911228,1.640471,0.045430,1.628165,0.000000,0.810000,0.830000
21.140660,-0.956020,-8.820152,1.644029,0.032631,1.622564,0.000000,0.800000,0.790000
21.238989,-0.962819,-8.729095,1.646451,0.020519,1.626835,0.000000,0.810000,0.780000
21.337317,-0.969790,-8.638052,1.647793,0.008937,1.631217,0.000000,0.810000,0.760000
21.435646,-0.976835,-8.547014,1.648095,-0.002251,1.627709,0.000000,0.840000,0.750000
21.533975,-0.983862,-8.455975,1.647390,-0.013168,1.616960,0.000000,0.810000,0.760000
21.632303,-0.990779,-8.364927,1.645696,-0.023928,1.604744,0.000000,0.830000,0.830000
21.730632,-0.997497,-8.273864,1.643022,-0.034637,1.593743,0.000000,0.820000,0.830000
21.828961,-1.003928,-8.182781,1.639369,-0.045398,1.581385,0.000000,0.810000,0.820000
21.927289,-1.009980,-8.091672,1.634727,-0.056310,1.564698,0.000000,0.810000,0.850000
22.025618,-1.015564,-8.000533,1.629078,-0.067473,1.544751,0.000000,0.800000,0.830000
22.123947,-1.020586,-7.909361,1.622394,-0.078990,1.525960,0.000000,0.800000,0.860000
22.222275,-1.024950,-7.818156,1.614639,-0.090965,1.512332,0.000000,0.790000,0.860000
22.320604,-1.028556,-7.726917,1.605765,-0.103511,1.505201,0.000000,0.790000,0.860000
22.418933,-1.031299,-7.635649,1.595714,-0.116746,1.504324,0.000000,0.780000,0.890000
22.517261,-1.033068,-7.544356,1.584420,-0.130798,1.510251,0.000000,0.780000,0.910000
22.615590,-1.033746,-7.453049,1.571799,-0.145807,1.524486,0.000000,0.780000,0.930000
22.713919,-1.033208,-7.361742,1.557759,-0.161924,1.546565,0.000000,0.800000,0.970000
22.812247,-1.031319,-7.270452,1.542190,-0.179313,1.572050,0.000000,0.780000,1.010000
22.910576,-1.027934,-7.179206,1.524968,-0.198154,1.596241,0.000000,0.810000,1.020000
23.008905,-1.022899,-7.088037,1.505953,-0.218638,1.620728,0.000000,0.810000,1.060000
23.107233,-1.016042,-6.996985,1.484984,-0.240971,1.652401,0.000000,0.820000,1.100000
23.205562,-1.007183,-6.906108,1.461884,-0.265362,1.691820,0.000000,0.830000,1.130000
23.303890,-0.996124,-6.815473,1.436455,-0.292018,1.724965,0.000000,0.850000,1.160000
23.402219,-0.982650,-6.725166,1.408481,-0.321134,1.733792,0.000000,0.860000,1.210000
23.500548,-0.966532,-6.635293,1.377730,-0.352861,1.718174,0.000000,0.880000,1.220000
23.598876,-0.947527,-6.545987,1.343959,-0.387283,1.703002,0.000000,0.910000,1.250000
23.697205,-0.925374,-6.457411,1.306923,-0.424366,1.717671,0.000000,0.940000,1.260000
23.795534,-0.899804,-6.369761,1.266387,-0.463900,1.767139,0.000000,0.980000,1.290000
23.893862,-0.870546,-6.283273,1.222145,-0.505423,1.824894,0.000000,1.000000,1.300000
23.992191,-0.837342,-6.198223,1.174765,-0.526535,1.854740,0.000000,1.060000,1.310000
24.090520,-0.800092,-6.114867,1.126146,-0.537998,1.838634,0.000000,1.120000,1.320000
24.188848,-0.758796,-6.033439,1.076592,-0.546959,1.785734,0.000000,1.220000,1.330000
