idx,iterations,status,solve_time_us,total_call_us,opencl_overhead_us,input_pack_us,input_migrate_enq_us,kernel_enq_us,output_migrate_enq_us,wait_us,output_unpack_us,input_migrate_us,kernel_us,output_migrate_us,in_mig_submit_us,in_mig_sched_us,gap_in_to_kernel_us,kernel_submit_us,kernel_sched_us,gap_kernel_to_out_us,out_mig_submit_us,out_mig_sched_us,udp_recv_us,crc_us
10433,1,0,226.451,258.789,135.792,4.841,14.933,84.989,7.041,127.779,0.261,9.963,122.997,9.223,0.990,23.995,26.956,0.711,0.940,22.335,80.448,20.344,7.651,92.521
10434,1,0,228.661,260.699,173.539,4.831,14.903,47.700,19.764,155.145,0.250,11.852,87.160,9.402,0.740,83.809,5.031,41.399,0.810,21.575,109.174,19.585,6.861,92.541
10435,2,0,221.690,254.757,133.050,4.811,15.233,81.378,7.092,127.178,0.250,9.682,121.707,9.152,0.950,20.785,27.927,0.690,0.921,22.035,80.268,20.075,6.652,92.530
10436,1,0,222.330,255.047,164.926,4.831,14.883,47.581,6.232,162.816,0.410,11.852,90.121,10.883,0.990,71.907,4.971,30.257,0.850,21.594,113.886,19.804,6.992,92.511
10437,1,0,188.763,221.829,134.610,4.861,15.343,81.918,6.882,93.431,0.250,9.382,87.219,9.282,0.920,21.335,27.907,0.680,0.931,21.145,45.191,19.434,7.081,92.561
10438,2,0,239.144,271.661,168.398,4.841,15.093,58.513,6.512,167.848,0.250,12.003,103.263,9.622,0.880,76.077,5.001,23.596,0.810,22.815,119.837,20.954,6.521,92.611
10439,1,0,193.643,225.081,134.661,4.842,14.503,80.538,7.022,100.002,0.240,9.212,90.420,10.803,0.770,22.335,25.166,0.691,0.930,22.515,48.671,20.744,6.491,92.521
10440,2,0,199.545,231.152,130.269,4.831,14.403,80.428,7.121,105.954,0.240,10.372,100.883,9.112,0.780,23.656,23.465,0.700,1.080,21.485,59.923,19.665,7.012,92.611
10441,1,0,188.342,220.069,130.839,4.831,14.743,81.768,7.011,93.441,0.250,9.652,89.230,9.392,0.790,21.035,27.076,0.730,0.960,20.785,46.991,19.134,6.511,92.530
10442,1,0,187.592,218.809,128.349,4.851,14.223,79.558,7.042,95.021,0.240,9.962,90.460,9.192,0.750,23.996,22.005,0.671,0.930,21.015,48.751,19.335,6.442,92.540
10443,1,0,185.081,216.789,130.780,4.841,14.564,79.948,7.082,91.980,0.250,11.032,86.009,9.192,0.770,20.785,24.966,0.700,0.951,20.695,44.510,18.995,6.351,92.531
10444,1,0,230.062,262.689,164.807,4.831,15.123,46.490,6.411,171.449,0.230,12.093,97.882,9.592,0.890,71.626,4.861,31.027,0.810,22.795,122.327,21.135,6.861,92.581
10445,2,0,198.174,230.122,131.200,4.851,14.604,81.699,7.202,102.923,0.260,9.532,98.922,9.392,0.871,22.895,25.706,0.741,0.980,21.015,56.852,19.225,6.812,92.541
10446,1,0,225.780,271.341,177.850,4.831,15.754,47.131,6.272,166.437,0.240,11.673,93.491,9.512,0.780,74.067,5.141,32.348,0.820,21.535,119.176,19.735,8.912,92.521
10447,1,0,189.462,221.640,133.910,4.901,14.684,83.899,7.091,92.391,0.240,10.333,87.730,9.172,0.781,20.754,29.006,0.720,0.940,21.195,45.510,19.475,6.682,92.541
10448,1,0,228.951,261.399,165.068,4.821,14.524,47.101,6.401,169.408,0.270,11.833,96.331,9.422,0.740,72.516,5.021,31.297,0.830,22.846,120.677,21.225,6.521,92.521
10449,1,0,197.985,230.742,134.391,4.841,14.923,81.838,7.142,102.503,0.240,9.362,96.351,9.393,1.000,22.796,26.616,0.690,0.921,22.725,54.333,20.974,7.722,92.541
10450,2,0,231.462,264.559,165.467,4.831,15.654,46.581,6.462,172.609,0.240,12.143,99.092,9.612,0.990,72.646,5.151,32.067,0.850,22.425,124.508,20.744,6.361,103.493
10451,2,0,206.596,238.874,138.051,4.841,14.894,84.149,7.262,108.864,0.240,10.412,100.823,9.532,0.750,22.835,26.946,0.720,0.930,23.435,58.183,21.715,6.961,92.541
10452,2,0,232.292,264.589,165.037,4.841,15.143,48.091,6.542,171.918,0.230,12.252,99.552,9.082,0.740,73.587,4.982,31.407,0.841,22.545,124.018,20.845,6.591,92.520
10453,1,0,194.804,228.681,134.720,4.861,16.334,82.538,7.191,98.702,0.240,9.682,93.961,9.312,0.741,22.275,28.266,0.730,0.960,22.115,51.102,20.434,7.142,92.551
10454,2,0,249.377,282.313,166.277,4.851,14.793,46.851,6.382,190.353,0.260,12.072,116.036,9.402,0.891,71.836,5.252,31.267,0.971,23.875,140.972,22.105,7.092,92.521
10455,2,0,205.746,238.524,137.182,4.842,14.823,83.529,7.342,108.544,0.250,9.632,101.342,11.163,0.760,22.385,27.617,0.680,0.921,22.755,58.653,20.934,7.071,92.681
10456,1,0,208.697,246.065,154.104,5.031,18.314,100.963,7.381,93.722,0.230,15.304,91.961,9.922,1.400,31.457,27.526,0.720,0.950,23.175,44.470,21.205,7.572,92.511
10457,1,0,191.894,224.580,133.960,4.831,15.003,83.199,7.232,95.362,0.240,9.993,90.620,9.262,0.750,22.355,26.656,0.740,0.941,22.545,47.690,20.675,6.982,92.541
10458,1,0,185.702,219.719,132.129,4.841,16.504,80.308,7.812,91.531,0.300,10.312,87.590,9.332,0.771,22.555,26.286,0.691,1.170,21.164,45.360,19.424,6.641,92.611
10459,1,0,193.224,225.611,132.680,4.821,15.103,79.318,7.061,100.653,0.240,11.342,92.931,9.262,0.960,22.816,23.105,0.700,0.900,23.095,52.152,21.284,6.462,92.521
10460,2,0,200.825,232.712,132.720,4.901,14.343,79.768,6.952,107.954,0.390,9.623,99.992,9.252,0.730,22.285,24.465,0.710,0.950,22.436,58.483,20.625,6.742,92.521
10461,1,0,193.793,226.301,134.161,4.831,14.854,81.189,7.142,99.062,0.240,10.693,92.140,11.233,0.881,24.085,23.105,0.711,0.790,21.875,49.981,20.164,6.902,92.611
10462,1,0,229.862,263.199,135.380,4.901,15.413,82.458,6.972,133.840,0.230,10.093,127.819,9.432,0.810,24.065,25.065,0.700,0.940,22.685,85.960,20.714,6.631,92.541
10463,2,0,196.215,228.451,129.829,4.921,14.883,79.638,7.171,103.194,0.250,9.362,98.622,9.262,0.760,21.055,26.506,0.720,0.860,20.895,57.013,19.104,18.584,92.561
10464,2,0,201.105,233.402,131.579,4.851,14.794,80.598,7.162,107.304,0.280,9.902,101.823,9.102,0.770,26.786,20.074,0.720,0.950,22.976,59.834,21.085,6.862,92.521
10465,2,0,201.115,232.632,131.579,4.831,14.433,79.678,7.201,107.924,0.240,11.113,101.053,9.022,0.750,22.035,23.445,0.720,0.820,22.675,59.763,20.925,7.312,92.541
10466,2,0,235.453,269.771,166.618,4.841,15.923,48.541,6.242,174.839,0.240,12.393,103.153,9.412,1.060,73.457,4.891,30.867,0.710,21.685,127.638,19.875,6.841,92.541
10467,2,0,196.295,228.841,132.590,4.881,15.123,81.608,6.982,101.653,0.240,9.432,96.251,9.322,0.901,20.974,28.227,0.720,0.981,21.165,55.013,19.464,7.112,92.551
10468,1,0,230.352,265.880,169.628,4.821,17.614,47.660,6.311,170.348,0.231,12.363,96.252,11.252,0.761,74.046,4.951,30.027,0.870,23.055,119.637,21.325,6.502,92.541
10469,2,0,197.504,230.052,132.710,4.831,15.494,83.719,7.221,100.372,0.230,9.382,97.342,9.182,1.091,23.105,27.216,0.700,0.930,20.695,54.492,18.925,6.662,92.551
10470,2,0,235.753,268.330,164.907,4.841,14.974,46.421,6.372,177.010,0.250,12.073,103.423,9.942,0.771,73.306,4.891,32.598,0.850,21.605,129.450,19.834,7.332,92.521
10471,2,0,205.546,238.434,134.371,4.851,15.014,82.829,7.121,109.215,0.230,9.522,104.063,9.153,0.900,22.495,27.216,0.710,1.260,22.285,61.844,20.464,6.542,92.531
10472,2,0,233.463,265.699,165.017,4.841,15.043,46.650,6.171,174.840,0.260,13.313,100.682,9.262,0.860,72.597,4.871,33.068,0.820,22.305,127.279,20.584,6.672,92.610
10473,1,0,192.583,225.491,135.521,4.821,14.824,84.159,6.872,95.261,0.230,10.522,89.970,9.332,0.880,22.045,26.596,0.700,1.160,21.295,46.661,19.534,6.972,92.531
10474,2,0,257.508,290.195,166.007,4.851,14.813,47.101,6.372,198.014,0.250,12.343,124.188,9.442,0.800,73.587,4.991,32.688,0.840,22.235,150.464,20.285,7.262,105.224
10475,3,0,223.260,255.358,132.710,4.812,14.843,82.348,7.121,127.608,0.300,10.902,122.648,9.262,0.970,21.015,26.416,0.710,0.970,21.785,80.328,19.785,8.161,92.541
10476,2,0,252.037,286.015,164.578,4.851,16.013,48.181,6.332,191.673,0.480,11.883,121.437,9.113,1.000,72.156,4.991,29.347,0.850,22.335,144.483,20.334,6.841,92.531
10477,2,0,224.750,257.708,135.630,4.851,15.013,83.228,7.102,128.248,0.240,9.432,122.078,9.242,0.990,22.665,27.106,0.700,0.950,23.395,79.988,21.385,6.691,92.621
10478,2,0,269.851,302.888,167.758,4.851,15.213,48.581,6.311,209.047,0.260,12.052,135.130,11.083,0.930,72.677,5.022,30.236,0.841,23.375,159.045,21.345,6.952,92.530
10479,2,0,203.806,237.954,136.112,4.821,16.874,83.029,7.172,107.344,0.240,9.972,101.842,9.592,0.870,20.565,29.927,0.710,0.891,22.956,59.113,21.175,6.571,92.621
10480,2,0,202.656,234.653,134.020,4.831,14.793,79.828,7.301,109.405,0.251,12.033,100.633,9.222,0.770,25.256,20.544,0.730,0.990,22.375,59.763,20.555,8.422,92.531
10481,2,0,222.930,254.677,138.010,4.821,14.443,79.298,7.201,130.209,0.250,9.663,116.667,11.563,0.770,21.935,25.505,0.730,0.910,25.155,76.037,23.415,7.832,92.551
10482,2,0,305.088,338.406,186.792,4.831,15.034,85.790,7.212,206.026,0.250,10.082,151.614,11.523,0.830,23.095,26.316,0.700,1.090,26.026,106.894,24.245,8.432,92.541
10483,2,0,202.696,236.373,137.791,4.841,16.073,82.779,7.082,106.774,0.240,9.662,98.582,10.013,1.210,21.335,27.797,0.730,0.971,24.705,56.002,22.865,6.942,92.590
10484,2,0,198.645,230.511,132.509,4.821,14.553,81.858,7.231,103.494,0.240,10.682,98.002,9.432,0.750,24.906,22.975,0.710,0.900,21.915,56.263,20.154,6.341,92.520
10485,2,0,205.406,237.054,134.971,4.852,14.343,80.498,7.112,111.405,0.250,9.372,102.083,9.912,0.750,20.895,26.606,0.721,0.910,24.305,59.743,22.425,6.331,92.601
10486,3,0,243.875,277.103,166.578,4.822,15.193,47.911,6.312,183.681,0.250,11.893,110.525,9.522,0.880,75.217,5.321,32.608,1.180,21.645,137.161,19.865,6.731,92.501
10487,2,0,254.957,288.005,167.308,4.821,15.344,50.231,6.222,192.493,0.240,11.973,120.697,10.152,0.960,70.696,5.031,26.716,0.820,25.156,141.181,23.046,6.751,92.541
10488,1,0,257.178,291.726,174.409,4.831,16.133,47.761,6.692,196.824,0.270,11.972,117.317,10.942,0.970,72.907,4.881,30.577,0.790,27.016,141.031,24.996,7.921,92.551
10489,5,0,255.708,288.505,169.948,4.832,15.013,49.091,6.282,194.704,0.250,12.103,118.557,10.972,0.810,70.366,4.991,28.127,0.810,26.696,140.131,24.746,7.071,92.611
10490,4,0,258.198,291.796,173.850,4.841,15.794,48.000,6.351,198.215,0.270,13.623,117.946,11.542,0.720,73.396,5.012,32.627,0.861,24.266,144.273,22.285,6.671,104.003
10491,3,0,216.039,248.366,138.002,4.841,14.463,84.689,7.381,117.707,0.400,13.133,110.364,10.963,0.930,21.585,23.426,0.690,0.891,25.516,65.485,23.685,7.182,92.511
10492,3,0,209.297,243.225,138.892,4.841,16.354,79.698,6.992,116.436,0.310,10.283,104.333,10.142,0.761,25.585,22.825,0.691,0.950,23.616,63.074,21.855,6.581,92.521
10493,50,1,595.664,627.481,135.831,4.861,14.333,81.499,7.082,500.853,0.250,9.663,491.650,10.392,0.790,20.264,27.446,0.711,0.950,23.346,449.381,21.475,6.801,92.751
10494,7,0,258.638,290.726,153.185,4.821,14.663,80.789,7.422,164.107,0.320,11.933,137.541,10.172,0.800,24.725,21.425,0.700,0.980,38.619,95.691,36.929,6.611,92.611
10495,2,0,201.485,233.512,135.910,4.831,14.393,81.208,7.051,107.004,0.260,10.042,97.602,10.853,0.800,22.355,24.896,0.740,0.900,23.015,55.532,21.185,6.921,92.521
10496,1,0,224.780,259.828,169.278,4.841,17.444,48.341,6.361,164.347,0.250,11.803,90.550,9.872,0.860,76.377,5.011,31.517,0.850,22.966,115.556,21.135,7.181,92.681
10497,2,0,224.120,256.868,138.561,4.821,14.954,84.139,7.161,126.658,0.240,9.533,118.307,10.283,0.850,20.944,28.496,0.700,0.930,25.295,74.887,23.285,9.802,92.601
10498,1,0,222.370,266.079,175.519,16.243,14.644,47.711,6.241,162.427,0.280,11.553,90.560,9.592,0.911,72.096,5.021,30.436,0.861,21.485,113.875,19.675,6.801,92.610
10499,1,0,217.459,249.676,132.610,4.841,14.544,81.299,7.182,122.858,0.240,9.432,117.066,9.312,0.800,21.715,26.396,0.701,0.930,22.595,75.597,20.534,6.791,92.551
10500,1,0,186.511,218.769,131.840,4.901,14.604,80.238,7.362,92.760,0.240,11.893,86.929,9.262,0.751,24.225,21.985,0.670,0.961,21.735,45.861,19.994,6.642,92.611
10501,1,0,196.074,228.161,135.920,4.831,14.883,79.048,7.112,103.873,0.240,9.112,92.241,10.782,0.780,22.595,24.686,0.710,0.890,23.455,51.161,21.635,6.502,92.531
10502,3,0,230.921,263.169,131.839,4.831,14.954,79.058,6.991,138.751,0.240,10.152,131.330,9.522,0.771,22.295,23.945,0.690,0.940,23.255,90.390,21.415,6.712,92.631
10503,2,0,249.016,291.115,173.719,4.861,21.144,114.346,7.601,119.647,0.290,19.034,117.396,12.003,1.331,25.726,38.839,0.710,0.921,26.546,64.084,24.646,6.561,92.720
10504,1,0,193.454,226.811,138.011,4.851,15.903,84.339,7.182,95.912,0.250,10.623,88.800,10.302,1.100,27.166,23.595,0.690,0.900,22.435,46.800,20.665,6.791,92.541
10505,1,0,186.372,217.869,131.630,4.832,14.493,79.237,7.052,93.901,0.240,9.982,86.239,9.592,0.770,20.865,26.786,0.710,0.920,22.385,46.191,20.594,6.981,92.541
10506,1,0,260.029,308.820,194.815,5.181,24.315,130.239,7.732,114.176,0.250,20.064,114.005,11.573,1.630,28.627,50.782,0.721,0.920,26.876,58.933,25.025,8.322,92.701
10507,1,0,220.819,255.027,157.085,4.961,15.424,96.152,7.121,111.085,0.260,10.312,97.942,13.853,0.850,25.256,33.228,0.690,0.900,29.477,51.301,27.577,6.761,92.500
10508,1,0,188.882,221.830,133.100,4.831,15.384,81.918,7.441,93.461,0.240,11.133,88.730,9.852,0.760,24.105,23.905,0.720,0.920,21.695,46.270,20.005,6.821,92.541
10509,10,0,276.862,310.360,141.352,4.841,15.693,87.329,7.222,175.899,0.230,10.232,169.008,10.553,1.100,24.606,27.396,0.710,0.920,23.405,125.309,21.384,7.211,92.531
10510,2,0,267.490,301.638,169.648,4.831,15.984,49.252,6.402,205.776,0.250,12.413,131.990,9.973,0.950,73.356,5.061,30.307,0.810,24.745,155.535,22.865,7.222,92.551
10511,2,0,311.711,343.797,196.094,4.841,14.523,89.870,6.972,208.477,0.250,10.142,147.703,11.573,0.871,22.625,27.906,0.710,0.920,80.048,100.443,78.097,6.952,92.621
10512,4,0,290.035,323.112,162.916,4.851,15.514,48.581,6.281,229.452,0.260,11.712,160.196,9.462,0.741,72.016,4.851,28.736,0.790,21.805,182.571,19.984,7.122,92.511
10513,2,0,305.829,338.506,194.403,4.821,14.663,83.959,7.082,208.517,0.230,9.502,144.103,11.472,0.770,22.055,26.426,0.680,0.930,80.788,100.042,78.698,7.932,92.510
10514,3,0,298.467,331.814,166.556,4.841,15.424,48.211,6.371,238.114,0.250,11.762,165.258,11.062,0.750,72.277,4.901,29.076,0.810,22.065,188.102,20.085,10.773,92.541
10515,3,0,313.600,346.568,195.844,4.851,15.214,83.629,7.001,216.659,0.250,9.402,150.724,11.493,0.850,21.905,28.006,0.710,0.930,80.798,108.404,78.768,7.822,92.541
10516,4,0,244.285,276.662,164.037,4.901,15.123,48.861,6.311,183.161,0.250,11.653,112.625,9.052,0.890,74.077,4.921,30.647,0.820,21.585,136.861,19.684,7.152,92.601
10517,6,0,340.916,374.864,198.184,4.831,16.174,84.269,7.252,242.824,0.260,9.872,176.680,13.443,1.091,20.844,29.997,0.730,0.930,78.648,133.880,76.598,7.942,92.530
10518,8,0,322.572,355.110,163.267,4.861,14.824,47.741,6.451,262.589,0.260,11.502,191.843,9.462,0.750,71.666,5.002,29.316,0.801,22.715,214.698,20.865,6.902,92.541
10519,12,0,388.558,421.564,197.284,4.841,15.383,83.959,7.171,290.896,0.240,11.152,224.280,11.463,0.760,20.545,28.167,0.711,0.930,80.688,181.131,78.527,6.842,92.550
10520,50,1,593.544,626.200,134.529,4.821,15.283,81.248,7.232,498.732,0.240,11.372,491.671,9.452,0.920,24.086,22.945,0.690,0.900,23.255,449.931,21.515,6.552,92.530
10521,9,0,253.837,285.654,130.639,4.831,14.623,78.368,6.962,162.226,0.250,9.342,155.015,9.352,0.750,21.925,25.286,0.700,0.950,22.305,114.465,20.435,6.542,92.541
10522,3,0,206.566,249.166,142.912,4.891,14.954,79.578,7.201,113.655,0.240,10.452,106.254,9.202,0.791,23.165,23.275,0.710,0.930,21.955,64.595,20.204,6.391,92.621
10523,6,0,230.482,262.029,133.480,4.821,14.324,81.569,6.992,135.781,0.260,10.102,128.549,9.082,0.940,22.395,25.546,0.721,0.940,23.735,86.769,22.015,6.691,92.631
10524,5,0,268.210,302.258,135.280,4.831,16.074,83.119,7.301,171.718,0.230,10.762,166.978,9.522,0.890,23.305,25.696,0.680,0.920,21.695,124.618,19.965,6.612,92.611
10525,1,0,298.317,330.165,194.044,4.841,14.563,81.658,7.051,203.466,0.250,9.142,136.121,11.793,0.870,20.535,28.476,0.700,0.940,81.078,94.391,79.248,7.091,92.531
10526,2,0,244.075,276.423,134.221,4.831,15.433,80.938,7.011,149.834,0.231,10.272,142.202,9.592,0.770,25.386,22.855,0.700,0.960,21.325,100.833,19.544,6.301,92.551
10527,1,0,299.127,332.845,199.435,4.851,16.464,81.989,7.011,203.676,0.260,9.312,133.410,11.633,0.770,20.615,30.427,0.720,0.910,83.929,91.510,82.069,7.232,92.541
10528,1,0,271.681,306.018,168.147,4.901,16.584,49.771,6.221,209.758,0.260,11.902,137.871,9.582,1.000,72.097,5.121,27.376,0.810,24.006,158.906,22.115,7.141,92.540
10529,1,0,295.726,328.384,209.177,4.891,15.004,84.559,7.232,197.864,0.260,9.602,119.207,11.383,0.750,21.945,28.286,0.700,1.090,94.141,76.258,92.150,8.012,92.601
10530,1,0,271.651,305.819,168.688,4.841,16.183,48.871,6.421,210.367,0.270,11.943,137.131,9.792,1.010,72.646,4.951,28.746,0.830,25.356,159.275,23.496,6.722,103.993
10531,1,0,305.419,338.537,195.425,4.902,15.043,86.469,7.302,205.136,0.260,9.623,143.112,11.702,0.850,22.245,28.406,0.740,0.970,78.778,98.293,76.787,11.722,92.541
10532,2,0,276.352,309.229,163.566,4.841,14.823,49.871,6.281,214.078,0.260,11.983,145.663,9.402,0.740,71.566,5.001,27.676,0.820,22.525,166.477,20.675,7.302,92.540
10533,1,0,302.738,335.345,195.744,4.841,14.823,84.219,7.111,205.136,0.270,9.613,139.601,11.673,1.090,22.255,27.646,0.711,0.940,80.298,96.782,78.287,6.612,92.521
10534,1,0,267.241,300.957,163.576,4.891,15.533,47.831,6.322,207.247,0.270,11.742,137.381,9.502,0.950,71.577,5.031,29.307,0.840,21.915,159.996,20.044,6.972,92.520
10535,2,0,308.989,341.607,195.634,4.841,14.744,84.059,7.412,211.117,0.240,11.863,145.973,11.503,0.920,22.375,24.835,0.660,0.950,80.288,102.563,78.278,7.252,92.521
10536,2,0,274.192,307.340,163.698,4.852,15.503,47.741,6.272,214.218,0.251,12.153,143.642,9.373,0.880,71.866,5.041,29.727,0.860,22.375,166.948,20.454,7.161,92.611
10537,1,0,296.936,330.474,192.103,4.831,14.784,84.499,6.942,199.264,0.250,9.412,138.371,11.753,0.730,22.265,28.356,0.690,1.120,75.607,95.822,73.606,6.892,92.531
10538,1,0,268.380,301.608,166.377,4.821,15.613,47.620,6.301,208.556,0.290,13.833,135.231,9.632,0.890,71.886,5.041,31.297,0.890,23.125,160.306,21.245,7.412,103.983
10539,2,0,305.399,338.246,196.074,4.841,14.873,81.938,7.132,209.977,0.230,9.162,142.172,11.592,0.880,20.285,28.736,0.690,0.970,82.119,99.903,80.268,8.252,92.530
10540,3,0,206.247,238.153,133.130,4.891,14.633,82.948,7.342,109.645,0.230,10.792,105.023,9.092,0.890,23.386,25.476,0.690,0.951,21.225,63.025,19.454,6.812,92.600
10541,4,0,211.337,243.035,131.580,4.892,14.593,80.858,7.132,117.306,0.240,9.302,111.455,9.402,0.750,20.475,28.696,0.730,0.910,21.685,70.676,19.904,6.681,92.521
10542,1,0,196.574,228.701,141.532,4.831,14.763,91.620,7.322,91.570,0.380,10.272,87.169,9.272,0.850,23.006,35.588,0.701,0.920,21.025,45.670,19.314,6.812,92.541
10543,1,0,192.744,223.960,134.100,4.831,14.073,78.367,7.152,100.983,0.250,9.672,89.860,9.332,0.760,22.005,24.866,0.690,0.940,23.936,49.672,22.095,6.302,92.541
10544,1,0,189.382,221.770,131.059,4.831,15.264,79.578,7.051,96.542,0.240,10.122,90.711,9.382,0.790,25.356,22.255,0.680,0.890,21.845,49.741,20.085,6.802,92.511
10545,1,0,196.024,227.831,134.470,4.891,14.463,80.538,7.231,101.983,0.240,9.392,93.361,9.553,0.770,21.665,26.026,0.720,0.920,23.445,51.542,21.594,7.152,92.630
10546,1,0,193.194,263.119,171.258,4.831,15.593,81.088,7.011,98.952,0.240,10.112,91.861,9.782,0.990,25.486,23.095,0.700,0.920,22.785,50.572,21.004,6.991,92.601
10547,1,0,190.113,224.001,135.741,4.841,16.274,80.778,7.081,96.192,0.241,9.732,88.260,9.473,0.750,20.224,29.417,0.690,0.970,24.235,46.720,22.455,6.501,92.551
10548,1,0,229.091,262.279,167.618,4.861,15.524,47.080,6.581,169.338,0.250,12.093,94.661,9.612,0.910,71.976,5.341,31.057,1.170,24.816,118.697,23.025,9.542,92.501
10549,1,0,219.970,251.996,135.479,4.841,14.603,82.818,7.372,123.368,0.250,8.832,116.517,9.472,0.850,22.815,26.946,0.690,0.920,24.145,73.676,22.195,6.602,92.540
10550,1,0,239.123,272.651,171.249,4.841,15.524,47.341,6.361,179.630,0.290,11.923,101.402,10.182,0.870,72.857,4.961,30.836,0.841,27.857,125.608,26.016,8.482,92.591
10551,1,0,251.976,285.894,165.677,4.821,15.614,49.821,6.222,189.812,0.250,11.983,120.217,9.252,0.860,72.156,5.041,27.857,0.800,23.375,141.792,21.335,7.222,92.561
10552,1,0,251.667,284.674,165.767,4.822,15.443,48.431,6.312,191.253,0.250,11.852,118.907,11.333,0.870,72.927,4.941,30.287,0.840,22.405,142.792,20.375,6.871,92.611
10553,1,0,247.626,280.434,162.278,4.852,14.983,48.341,6.362,186.542,0.251,11.823,118.156,9.062,0.750,70.686,5.101,27.907,0.870,23.016,139.491,20.995,7.041,92.541
10554,1,0,249.177,282.773,165.766,4.821,15.973,63.284,6.441,173.369,0.250,11.902,117.007,9.312,0.750,72.177,5.111,14.733,0.800,24.215,124.858,22.155,6.852,92.520
10555,1,0,246.986,279.943,163.337,4.841,15.263,48.491,6.342,186.022,0.270,12.063,116.606,8.932,1.040,71.096,5.051,28.187,0.840,23.945,138.381,21.905,7.271,92.611
10556,1,0,355.080,392.279,157.336,4.961,17.984,101.493,7.292,239.334,0.241,14.173,234.943,11.912,1.561,29.536,27.897,0.701,0.940,26.576,184.201,24.786,7.421,92.561
10557,1,0,231.192,267.060,171.018,4.841,17.103,51.422,6.362,167.287,0.240,12.293,96.042,11.863,0.860,73.186,5.031,26.236,0.820,24.225,115.356,22.325,7.192,92.521
10558,1,0,251.286,284.514,144.412,4.831,15.534,86.610,7.372,151.054,0.250,10.823,140.102,9.393,0.740,25.896,24.125,0.720,0.980,30.526,95.441,28.466,18.355,92.520
10559,2,0,250.256,282.844,164.537,4.821,14.934,50.332,6.392,187.742,0.240,11.922,118.307,9.262,0.971,71.026,5.061,26.776,0.850,24.986,138.742,22.935,7.412,92.551
10560,1,0,252.427,289.255,171.698,4.871,18.774,48.261,6.261,192.013,0.260,11.903,117.557,9.072,0.971,78.827,4.841,32.577,0.810,24.075,143.822,22.115,6.732,92.551
10561,1,0,246.806,279.683,162.706,4.861,15.023,49.421,6.291,185.182,0.260,11.863,116.977,8.882,0.841,70.595,5.031,27.106,0.820,23.185,137.731,21.235,8.612,92.581
10562,1,0,247.096,280.403,164.187,4.831,15.163,48.471,6.371,186.222,0.520,11.813,116.216,9.152,0.760,71.916,5.101,28.916,0.850,24.096,138.521,22.055,7.342,92.570
10563,1,0,222.780,255.498,163.047,4.831,14.833,47.240,6.241,163.337,0.250,13.613,92.451,9.092,0.850,70.266,5.121,31.387,0.930,22.225,116.946,20.295,7.201,92.541
10564,8,0,298.927,331.125,135.361,4.841,15.013,83.308,7.102,202.315,0.250,10.212,195.764,8.912,0.870,22.475,25.596,0.720,0.970,23.465,152.154,21.745,6.651,92.531
10565,2,0,229.682,262.319,162.196,4.841,15.143,48.141,6.222,169.468,0.240,11.643,100.123,8.852,0.770,70.946,5.181,28.817,0.850,22.905,122.438,21.115,9.493,92.530
10566,1,0,305.449,340.286,199.334,4.831,17.184,86.990,7.171,205.127,0.260,10.892,140.952,11.493,0.710,23.286,28.256,0.710,0.930,81.148,95.682,79.387,6.912,92.560
10567,7,0,348.828,381.486,196.284,4.851,15.064,83.318,7.062,252.056,0.240,10.012,185.202,11.503,1.060,20.655,28.196,0.700,0.920,81.658,142.302,79.808,7.041,92.541
