idx,stamp_sec,stamp_nsec,status,iters,used_fallback,max_iter_streak,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,out_steer_fp,out_accel_fp,pub_steer,pub_speed,pub_accel,ref_vx0_fp,ref_kappa0_fp,ref_left0_fp,ref_right0_fp
1585,1779104513,529257425,1,50,0,1585,1225,-67845,0,0,6315,-32203,1851568,-54608,1851568,-0.2083130,0.5000000,7.0631714,925043,-81966,380109,251658
1586,1779104513,534112335,1,50,0,1586,1225,-67806,0,0,8006,-54608,1851568,-77013,-1851569,-0.2937813,0.5000000,0.5000000,925183,-81966,380109,251658
1587,1779104513,539142098,1,50,0,1587,1225,-67764,0,0,8428,-77013,131072,-54609,1851568,-0.2083168,0.5000000,7.0631714,925341,-81966,380109,251658
1588,1779104513,544102195,1,50,0,1588,1225,-67729,0,0,6983,-54609,1851568,-32205,-1851569,-0.1228523,0.5000000,0.5000000,925497,-81966,380109,251658
1589,1779104513,549067700,1,50,0,1589,1199,-67714,0,0,3473,-32205,131072,-9801,-1851569,-0.0373878,0.5000000,0.5000000,925665,-81966,380109,251658
1590,1779104513,554251739,1,50,0,1590,1199,-67725,0,0,-2094,-9801,131072,12603,-1851569,0.0480766,0.5000000,0.5000000,925810,-81966,380109,251658
1591,1779104513,559298622,1,50,0,1591,1199,-67772,0,0,-9272,12603,131072,-9802,-1851569,-0.0373917,0.5000000,0.5000000,925966,-81966,380109,251658
1592,1779104513,564182301,1,50,0,1592,1199,-67854,0,0,-16761,-9802,131072,12602,-1851569,0.0480728,0.5000000,0.5000000,926123,-81966,380109,251658
1593,1779104513,569171039,1,50,0,1593,1199,-67970,0,0,-23365,12602,131072,-9803,-1851569,-0.0373955,0.5000000,0.5000000,926293,-81966,380109,251658
1594,1779104513,574170113,1,50,0,1594,1199,-68111,0,0,-28162,-9803,131072,12601,1851568,0.0480690,0.5000000,7.0631714,926437,-81966,380109,251658
1595,1779104513,579046816,1,50,0,1595,1176,-68294,0,0,-30700,12601,1851568,35005,1851568,0.1335335,0.5000000,7.0631714,926594,-81966,380109,251658
1596,1779104513,584116196,1,50,0,1596,1124,-68429,40946,404,-26663,35005,1851568,57409,-1851569,0.2189980,0.5000000,-7.0631752,926751,-81966,380109,251658
1597,1779104513,589134118,1,50,0,1597,1070,-68544,44685,741,-22903,57409,-1851569,79813,1851568,0.3044624,0.5000000,7.0631714,926908,-81966,380109,251658
1598,1779104513,594110919,1,50,0,1598,1018,-68639,44329,1014,-19161,79813,1851568,102217,-1851569,0.3899269,0.5000000,-7.0631752,927064,-81966,380109,251658
1599,1779104513,599112969,1,50,0,1599,993,-68799,0,0,-27069,102217,-1851569,102236,-1851569,0.3899994,0.5000000,0.5000000,927240,-81966,380109,251658
1600,1779104513,604150476,1,50,0,1600,993,-68928,0,0,-25489,102236,131072,102236,-1851569,0.3899994,0.5000000,0.5000000,927378,-81966,380109,251658
1601,1779104513,609158191,1,50,0,1601,993,-69051,0,0,-24527,102236,131072,102236,1851568,0.3899994,0.5000000,7.0631714,927536,-81966,380109,251658
1602,1779104513,614045390,1,50,0,1602,993,-69166,0,0,-23702,102236,1851568,102236,-1851569,0.3899994,0.5000000,0.5000000,927692,-81966,380109,251658
1603,1779104513,619128050,1,50,0,1603,993,-69280,0,0,-22275,102236,131072,102236,-1851569,0.3899994,0.5000000,0.5000000,927848,-81966,380109,251658
1604,1779104513,624228726,1,50,0,1604,993,-69379,0,0,-19489,102236,131072,102236,-1851569,0.3899994,0.5000000,0.5000000,928005,-81966,380109,251658
1605,1779104513,629197144,1,50,0,1605,965,-69460,0,0,-15078,102236,131072,102236,-1851569,0.3899994,0.5000000,0.5000000,928162,-81966,380109,251658
1606,1779104513,634167257,1,50,0,1606,965,-69512,0,0,-10282,102236,131072,102236,1851568,0.3899994,0.5000000,7.0631714,928319,-81966,380109,251658
1607,1779104513,639248285,1,50,0,1607,965,-69547,0,0,-7040,102236,1851568,79831,-1851569,0.3045311,0.5000000,0.5000000,928475,-81966,380109,251658
1608,1779104513,644236255,1,50,0,1608,965,-69579,0,0,-6412,79831,131072,57426,-1851569,0.2190628,0.5000000,0.5000000,928640,-81966,380109,251658
1609,1779104513,649174847,1,50,0,1609,938,-69635,0,0,-7630,57426,131072,35021,-1851569,0.1335945,0.5000000,0.5000000,928791,-81966,380109,251658
1610,1779104513,654250819,1,50,0,1610,938,-69681,0,0,-8968,35021,131072,12616,-1851569,0.0481262,0.5000000,0.5000000,928946,-81966,380109,251658
1611,1779104513,659199492,1,50,0,1611,938,-69726,0,0,-9223,12616,131072,-9789,1851568,-0.0373421,0.5000000,7.0631714,929152,-81966,380109,251658
1612,1779104513,664322505,1,50,0,1612,938,-69770,0,0,-8607,-9789,1851568,12615,-1851569,0.0481224,0.5000000,0.5000000,929260,-81966,380109,251658
1613,1779104513,669256073,1,50,0,1613,938,-69809,0,0,-7751,12615,131072,35019,1851568,0.1335869,0.5000000,7.0631714,929416,-81966,380109,251658
1614,1779104513,673765278,1,50,0,1614,938,-69840,0,0,-6958,35019,1851568,57423,1851568,0.2190514,0.5000000,7.0631714,929573,-81966,380109,251658
1615,1779104513,679122026,1,50,0,1615,913,-69876,0,0,-5862,57423,1851568,79827,-1851569,0.3045158,0.5000000,0.5000000,929785,-81966,380109,251658
1616,1779104513,684008937,1,50,0,1616,913,-69895,0,0,-3810,79827,131072,102231,1851568,0.3899803,0.5000000,7.0631714,929889,-81966,380109,251658
1617,1779104513,689168399,1,50,0,1617,913,-69894,0,0,69,102231,1851568,79826,1851568,0.3045120,0.5000000,7.0631714,930044,-81966,380109,251658
1618,1779104513,694167857,1,50,0,1618,913,-69863,0,0,6358,79826,1851568,57421,-1851569,0.2190437,0.5000000,0.5000000,930239,-81966,380109,251658
1619,1779104513,699228725,1,50,0,1619,887,-69766,0,0,14553,57421,131072,35016,-1851569,0.1335754,0.5000000,0.5000000,930357,-81966,380109,251658
1620,1779104513,704115284,1,50,0,1620,887,-69647,0,0,24266,35016,131072,57420,-1851569,0.2190399,0.5000000,0.5000000,930514,-81966,380109,251658
1621,1779104513,709108789,1,50,0,1621,838,-69459,39403,544,37713,57420,131072,79824,1851568,0.3045044,0.5000000,7.0631714,930671,-81966,380109,251658
1622,1779104513,714131992,1,50,0,1622,787,-69216,41718,869,48451,79824,1851568,102228,1851568,0.3899689,0.5000000,7.0631714,930855,-81966,380109,251658
1623,1779104513,719117754,1,50,0,1623,736,-68935,43973,1181,56345,102228,1851568,102236,-1851569,0.3899994,0.5000000,-7.0631752,930986,-81966,380109,251658
1624,1779104513,724116924,1,50,0,1624,682,-68643,46525,1292,58442,102236,-1851569,79831,-1851569,0.3045311,0.5000000,-7.0631752,931145,-81966,380109,251658
1625,1779104513,729255265,1,50,0,1625,-2,-66169,55010,1273,54929,79831,-1851569,57426,-1851569,0.2190628,0.5000000,-7.0631752,936854,-81125,377487,254280
1626,1779104513,733925243,1,50,0,1626,-50,-65957,44685,961,45365,57426,-1851569,79830,-1851569,0.3045273,0.5000000,-7.0631752,937007,-81125,377487,254280
1627,1779104513,739201668,1,50,0,1627,-50,-65815,0,0,26949,79830,-1851569,57425,1413330,0.2190590,0.5000000,5.3914261,937166,-81125,377487,254280
1628,1779104513,744120996,1,50,0,1628,-50,-65733,0,0,16643,57425,1413330,35020,-1851569,0.1335907,0.5000000,0.5000000,937323,-81125,377487,254280
1629,1779104513,749186503,1,50,0,1629,-76,-65706,0,0,8165,35020,131072,57424,1851568,0.2190552,0.5000000,7.0631714,937481,-81125,377487,254280
1630,1779104513,754104423,1,50,0,1630,-76,-65687,0,0,3955,57424,1851568,79828,-1851569,0.3045197,0.5000000,0.5000000,937639,-81125,377487,254280
1631,1779104513,759104841,1,50,0,1631,-76,-65661,0,0,5143,79828,131072,102232,-1851569,0.3899841,0.5000000,0.5000000,937797,-81125,377487,254280
1632,1779104513,763862149,1,50,0,1632,-76,-65608,0,0,11178,102232,131072,102236,-1851569,0.3899994,0.5000000,0.5000000,937954,-81125,377487,254280
1633,1779104513,769202576,1,50,0,1633,-131,-65439,46584,1244,31678,102236,131072,102236,1851568,0.3899994,0.5000000,7.0631714,938112,-81125,377487,254280
1634,1779104513,774217266,1,50,0,1634,-185,-65224,49136,1408,42775,102236,1851568,79831,1851568,0.3045311,0.5000000,7.0631714,938275,-81125,377487,254280
1635,1779104513,779203956,1,50,0,1635,-269,-65017,48720,1141,50932,102236,1851568,102236,-1851569,0.3899994,0.5000000,-7.0631752,938427,-81125,377487,254280
1636,1779104513,784412187,1,50,0,1636,-331,-64696,53171,1229,61506,102236,-1851569,102236,1851568,0.3899994,0.5000000,7.0631714,938585,-81125,377487,254280
1637,1779104513,788930737,1,50,0,1637,-386,-64377,56553,1446,70592,102236,1851568,102236,-1851569,0.3899994,0.5000000,-7.0631752,938743,-81125,377487,254280
1638,1779104513,794059158,1,50,0,1638,-386,-64053,0,0,63199,102236,-1851569,102236,-1851569,0.3899994,0.5000000,0.5000000,938900,-81125,377487,254280
1639,1779104513,799124122,1,50,0,1639,-407,-63736,0,0,61528,102236,131072,102236,-1851569,0.3899994,0.5000000,0.5000000,939058,-81125,377487,254280
1640,1779104513,804169629,1,50,0,1640,-407,-63457,0,0,55179,102236,131072,102236,1851568,0.3899994,0.5000000,7.0631714,939215,-81125,377487,254280
1641,1779104513,809091165,1,50,0,1641,-455,-63175,45516,1071,57272,102236,1851568,102236,1851568,0.3899994,0.5000000,7.0631714,939374,-81125,377487,254280
1642,1779104513,814120640,1,50,0,1642,-517,-62891,57800,1590,56621,102236,1851568,102236,1851568,0.3899994,0.5000000,7.0631714,939531,-81125,377487,254280
1643,1779104513,819123874,1,50,0,1643,-581,-62612,61657,1795,55628,102236,1851568,102236,-1851569,0.3899994,0.5000000,-7.0631752,939689,-81125,377487,254280
1644,1779104513,824200806,1,50,0,1644,-655,-62325,69965,2110,56513,102236,-1851569,79831,1851568,0.3045311,0.5000000,7.0631714,939850,-81125,377487,254280
1645,1779104513,829101285,1,50,0,1645,-774,-62142,70558,1767,54839,79831,1851568,102235,-1851569,0.3899956,0.5000000,-7.0631752,940004,-81125,377487,254280
1646,1779104513,834120008,1,50,0,1646,-842,-61827,65870,1964,62837,102235,-1851569,79830,1851568,0.3045273,0.5000000,7.0631714,940162,-81125,377487,254280
1647,1779104513,839134250,1,50,0,1647,-915,-61493,69549,1725,66573,79830,1851568,102234,1851568,0.3899918,0.5000000,7.0631714,940320,-81125,377487,254280
1648,1779104513,844101835,1,50,0,1648,-982,-61123,66167,1928,74569,102234,1851568,79829,1851568,0.3045235,0.5000000,7.0631714,940481,-81125,377487,254280
1649,1779104513,849096173,1,50,0,1649,-1087,-60816,66582,1618,76530,79829,1851568,57424,-1851569,0.2190552,0.5000000,-7.0631752,940654,-81125,377487,254280
1650,1779104513,854126928,1,50,0,1650,-1733,-58265,65395,1160,75813,57424,-1851569,35019,-1851569,0.1335869,0.5000000,-7.0631752,946407,-80129,377487,249037
1651,1779104513,859118898,1,50,0,1651,-1802,-57905,66464,700,71955,35019,-1851569,12614,1851568,0.0481186,0.5000000,7.0631714,946565,-80129,377487,249037
1652,1779104513,864318457,1,50,0,1652,-1872,-57523,63912,601,73589,12614,1851568,-9791,1851568,-0.0373497,0.5000000,7.0631714,946724,-80129,377487,249037
1653,1779104513,869104341,1,50,0,1653,-1872,-57115,0,0,85168,-9791,1851568,-32196,-1851569,-0.1228180,0.5000000,0.5000000,946883,-80129,377487,249037
1654,1779104513,874100567,1,50,0,1654,-1872,-56586,0,0,105818,-32196,131072,-54601,-1851569,-0.2082863,0.5000000,0.5000000,947044,-80129,377487,249037
1655,1779104513,879181371,1,50,0,1655,-1899,-56008,0,0,129177,-54601,131072,-77006,-1851569,-0.2937546,0.5000000,0.5000000,947204,-80129,377487,249037
1656,1779104513,884104187,1,50,0,1656,-1899,-55275,0,0,149044,-77006,131072,-99411,-1851569,-0.3792229,0.5000000,0.5000000,947359,-80129,377487,249037
1657,1779104513,889111038,1,50,0,1657,-1899,-54464,0,0,161867,-99411,131072,-77007,1851568,-0.2937584,0.5000000,7.0631714,947522,-80129,377487,249037
1658,1779104513,894100831,1,50,0,1658,-1899,-53627,0,0,167775,-77007,1851568,-99412,-1851569,-0.3792267,0.5000000,0.5000000,947682,-80129,377487,249037
1659,1779104513,899109506,1,50,0,1659,-1899,-52784,0,0,168298,-99412,131072,-77008,-1851569,-0.2937622,0.5000000,0.5000000,947840,-80129,377487,249037
1660,1779104513,904096387,1,50,0,1660,-1899,-51965,0,0,164297,-77008,131072,-99413,-1851569,-0.3792305,0.5000000,0.5000000,947994,-80129,377487,249037
1661,1779104513,909121638,1,50,0,1661,-1943,-51670,0,0,156059,-99413,131072,-77009,-1851569,-0.2937660,0.5000000,0.5000000,948154,-80129,377487,249037
1662,1779104513,914103367,1,50,0,1662,-1943,-50949,0,0,144664,-77009,131072,-54605,-1851569,-0.2083015,0.5000000,0.5000000,948315,-80129,377487,249037
1663,1779104513,919172619,1,50,0,1663,-1943,-50272,0,0,133508,-54605,131072,-77010,1851568,-0.2937698,0.5000000,7.0631714,948476,-80129,377487,249037
1664,1779104513,924129228,1,50,0,1664,-1943,-49649,0,0,125792,-77010,1851568,-54606,-1851569,-0.2083054,0.5000000,0.5000000,948629,-80129,377487,249037
1665,1779104513,929108878,1,50,0,1665,-1978,-49302,0,0,121384,-54606,131072,-32202,-1851569,-0.1228409,0.5000000,0.5000000,948790,-80129,377487,249037
1666,1779104513,934130928,1,50,0,1666,-1978,-48717,0,0,116518,-32202,131072,-9798,-1851569,-0.0373764,0.5000000,0.5000000,948951,-80129,377487,249037
1667,1779104513,939138962,1,50,0,1667,-1978,-48176,0,0,107946,-9798,131072,12606,1851568,0.0480881,0.5000000,7.0631714,949112,-80129,377487,249037
1668,1779104513,944416732,1,50,0,1668,-1978,-47674,0,0,95234,12606,1851568,35010,-1851569,0.1335526,0.5000000,0.5000000,949263,-80129,377487,249037
1669,1779104513,950329045,1,50,0,1669,-1978,-47207,0,0,78885,35010,131072,57414,-1851569,0.2190170,0.5000000,0.5000000,949430,-80129,377487,249037
1670,1779104513,954421280,1,50,0,1670,-1978,-46964,0,0,59336,57414,131072,79818,-1851569,0.3044815,0.5000000,0.5000000,949581,-80129,377487,249037
1671,1779104513,959242557,1,50,0,1671,-2024,-47154,0,0,42394,79818,131072,57413,1851568,0.2190132,0.5000000,7.0631714,949739,-80129,377487,249037
1672,1779104513,964749676,1,50,0,1672,-2024,-47012,0,0,25801,57413,1851568,79817,-1851569,0.3044777,0.5000000,0.5000000,949899,-80129,377487,249037
1673,1779104513,969272386,1,50,0,1673,-2024,-46960,0,0,11430,79817,131072,57412,-1851569,0.2190094,0.5000000,0.5000000,950056,-80129,377487,249037
1674,1779104513,974126944,1,50,0,1674,-2024,-46944,0,0,3209,57412,131072,79816,-1409629,0.3044739,0.5000000,-5.3773079,950215,-80129,377487,249037
1675,1779104513,979081601,1,50,0,1675,-2059,-47147,0,0,2211,79816,-1409629,102220,-811980,0.3899384,0.5000000,-3.0974579,950380,-80129,377487,249037
1676,1779104513,984238919,1,50,0,1676,-2059,-47110,0,0,7139,102220,-811980,79815,1851568,0.3044701,0.5000000,7.0631714,950533,-80129,377487,249037
1677,1779104513,989195944,1,50,0,1677,-2059,-47033,0,0,15602,79815,1851568,102219,1851568,0.3899345,0.5000000,7.0631714,950692,-80129,377487,249037
1678,1779104513,994187818,1,50,0,1678,-2059,-46912,0,0,24257,102219,1851568,79814,1851568,0.3044662,0.5000000,7.0631714,950850,-80129,377487,249037
1679,1779104513,999173515,1,50,0,1679,-2059,-46760,0,0,30344,79814,1851568,102218,1851568,0.3899307,0.5000000,7.0631714,951008,-80129,377487,249037
1680,1779104514,4255247,1,50,0,1680,-2059,-46605,0,0,30638,102218,1851568,102236,-1851569,0.3899994,0.5000000,0.5000000,951167,-80129,377487,249037
1681,1779104514,9258577,1,50,0,1681,-2102,-46583,0,0,23704,102236,131072,102236,1851568,0.3899994,0.5000000,7.0631714,951326,-80129,377487,249037
1682,1779104514,14159409,1,50,0,1682,-2102,-46521,0,0,12773,102236,1851568,102236,1851568,0.3899994,0.5000000,7.0631714,951485,-80129,377487,249037
1683,1779104514,19161267,1,50,0,1683,-2102,-46510,0,0,2103,102236,1851568,79831,-1851569,0.3045311,0.5000000,0.5000000,951643,-80129,377487,249037
1684,1779104514,24128884,1,50,0,1684,-2102,-46541,0,0,-6150,79831,131072,102235,-1851569,0.3899956,0.5000000,0.5000000,951802,-80129,377487,249037
1685,1779104514,29104085,1,50,0,1685,-2130,-46665,0,0,-11077,102235,131072,102236,1851568,0.3899994,0.5000000,7.0631714,951979,-80129,377487,249037
1686,1779104514,34136184,1,50,0,1686,-2130,-46727,0,0,-12337,102236,1851568,102236,1851568,0.3899994,0.5000000,7.0631714,952066,-80129,377487,249037
1687,1779104514,39109849,1,50,0,1687,-2130,-46775,0,0,-9626,102236,1851568,102236,1851568,0.3899994,0.5000000,7.0631714,952066,-80129,377487,249037
1688,1779104514,44110715,1,50,0,1688,-2130,-46789,0,0,-2899,102236,1851568,102236,1851568,0.3899994,0.5000000,7.0631714,952066,-80129,377487,249037
1689,1779104514,49176415,1,50,0,1689,-2130,-46754,0,0,6979,102236,1851568,102236,-1851569,0.3899994,0.5000000,0.5000000,952066,-80129,377487,249037
1690,1779104514,54192801,1,50,0,1690,-2130,-46666,0,0,17506,102236,131072,79831,1851568,0.3045311,0.5000000,7.0631714,952066,-80129,377487,249037
1691,1779104514,59182659,1,50,0,1691,-2160,-46541,0,0,25908,79831,1851568,57426,1851568,0.2190628,0.5000000,7.0631714,952066,-80129,377487,249037
1692,1779104514,64186725,1,50,0,1692,-2160,-46385,0,0,31148,57426,1851568,75683,1851568,0.2887077,0.5000000,7.0631714,952066,-80129,377487,249037
1693,1779104514,69186023,1,50,0,1693,-2160,-46216,0,0,33719,75683,1851568,98087,-1851569,0.3741722,0.5000000,0.5000000,952066,-80129,377487,249037
1694,1779104514,74228810,1,50,0,1694,-2160,-46043,0,0,34449,98087,131072,75682,-1851569,0.2887039,0.5000000,0.5000000,952066,-80129,377487,249037
1695,1779104514,79232652,1,50,0,1695,-2189,-45815,0,0,33931,75682,131072,98086,1851568,0.3741684,0.5000000,7.0631714,952066,-80129,377487,249037
1696,1779104514,84321712,1,50,0,1696,-2189,-45647,0,0,33001,98086,1851568,75681,1851568,0.2887001,0.5000000,7.0631714,952066,-80129,377487,249037
1697,1779104514,89324338,1,50,0,1697,-2189,-45483,0,0,32896,75681,1851568,98085,1851568,0.3741646,0.5000000,7.0631714,952066,-80129,377487,249037
1698,1779104514,94227506,1,50,0,1698,-2189,-45314,0,0,34396,98085,1851568,102236,1851568,0.3899994,0.5000000,7.0631714,952066,-80129,377487,249037
1699,1779104514,99340055,1,50,0,1699,-2189,-45124,0,0,37164,102236,1851568,102236,1851568,0.3899994,0.5000000,7.0631714,952066,-80129,377487,249037
1700,1779104514,104465596,1,50,0,1700,-2189,-44917,0,0,40369,102236,1851568,102236,1851568,0.3899994,0.5000000,7.0631714,952066,-80129,377487,249037
1701,1779104514,109439197,1,50,0,1701,-2219,-44682,0,0,42612,102236,1851568,79831,1851568,0.3045311,0.5000000,7.0631714,952066,-80129,377487,249037
1702,1779104514,114243738,1,50,0,1702,-2219,-44476,0,0,42698,79831,1851568,57426,-1851569,0.2190628,0.5000000,0.5000000,952066,-80129,377487,249037
1703,1779104514,120219957,1,50,0,1703,-2219,-44235,0,0,40345,57426,131072,35021,-1851569,0.1335945,0.5000000,0.5000000,952066,-80129,377487,249037
1704,1779104514,124477700,1,50,0,1704,-2219,-44089,0,0,34480,35021,131072,57425,1851568,0.2190590,0.5000000,7.0631714,952066,-80129,377487,249037
1705,1779104514,129203135,1,50,0,1705,-2250,-43931,0,0,28517,57425,1851568,35020,-1851569,0.1335907,0.5000000,0.5000000,952066,-80129,377487,249037
1706,1779104514,134186496,1,50,0,1706,-2250,-43821,0,0,21895,35020,131072,57424,1851568,0.2190552,0.5000000,7.0631714,952066,-80129,377487,249037
1707,1779104514,139175330,1,50,0,1707,-2280,-43720,40056,555,20426,57424,1851568,35019,1851568,0.1335869,0.5000000,7.0631714,952066,-80129,377487,249037
1708,1779104514,144192196,1,50,0,1708,-2314,-43656,42430,431,12716,35019,1851568,12614,1851568,0.0481186,0.5000000,7.0631714,952066,-80129,377487,249037
1709,1779104514,149179014,1,50,0,1709,-2350,-43629,44685,190,5405,12614,1851568,-9791,-1851569,-0.0373497,0.5000000,-7.0631752,952066,-80129,377487,249037
1710,1779104514,154162791,1,50,0,1710,-2390,-43631,47949,-97,-371,-9791,-1851569,12613,-1851569,0.0481148,0.5000000,-7.0631752,952066,-80129,377487,249037
1711,1779104514,159184042,1,50,0,1711,-2458,-43669,49254,144,1134,12613,-1851569,35017,1851568,0.1335793,0.5000000,7.0631714,952066,-80129,377487,249037
1712,1779104514,164635223,1,50,0,1712,-2458,-43662,0,0,1308,35017,1851568,12612,-1851569,0.0481110,0.5000000,0.5000000,952066,-80129,377487,249037
1713,1779104514,169384403,1,50,0,1713,-2458,-43632,0,0,6396,12612,131072,35016,-1851569,0.1335754,0.5000000,0.5000000,952066,-80129,377487,249037
1714,1779104514,174347796,1,50,0,1714,-2458,-43565,0,0,13559,35016,131072,57420,1851568,0.2190399,0.5000000,7.0631714,952066,-80129,377487,249037
1715,1779104514,179251955,1,50,0,1715,-2488,-43409,0,0,21521,57420,1851568,35015,1851568,0.1335716,0.5000000,7.0631714,952066,-80129,377487,249037
1716,1779104514,184058416,1,50,0,1716,-2488,-43277,0,0,27495,35015,1851568,12610,-1851569,0.0481033,0.5000000,0.5000000,952066,-80129,377487,249037
1717,1779104514,189094483,1,50,0,1717,-2488,-43124,0,0,30360,12610,131072,-9795,-1851569,-0.0373650,0.5000000,0.5000000,952066,-80129,377487,249037
1718,1779104514,194107605,1,50,0,1718,-2488,-42971,0,0,30553,-9795,131072,12609,1851568,0.0480995,0.5000000,7.0631714,952066,-80129,377487,249037
1719,1779104514,199117336,1,50,0,1719,-2488,-42815,0,0,31068,12609,1851568,35013,1851568,0.1335640,0.5000000,7.0631714,952066,-80129,377487,249037
1720,1779104514,204237661,1,50,0,1720,-2488,-42646,0,0,33072,35013,1851568,57417,1851568,0.2190285,0.5000000,7.0631714,952066,-80129,377487,249037
1721,1779104514,209160029,1,50,0,1721,-2518,-42421,0,0,34242,57417,1851568,35012,1851568,0.1335602,0.5000000,7.0631714,952066,-80129,377487,249037
1722,1779104514,214243169,1,50,0,1722,-2518,-42255,0,0,32695,35012,1851568,12607,-1851569,0.0480919,0.5000000,0.5000000,952066,-80129,377487,249037
1723,1779104514,219332997,1,50,0,1723,-2518,-42107,0,0,29019,12607,131072,35011,1851568,0.1335564,0.5000000,7.0631714,952066,-80129,377487,249037
1724,1779104514,224184067,1,50,0,1724,-2518,-41985,0,0,25258,35011,1851568,57415,-1851569,0.2190208,0.5000000,0.5000000,952066,-80129,377487,249037
1725,1779104514,229279752,1,50,0,1725,-2547,-41858,0,0,22655,57415,131072,79819,1851568,0.3044853,0.5000000,7.0631714,952066,-80129,377487,249037
1726,1779104514,234379084,1,50,0,1726,-2547,-41753,0,0,20479,79819,1851568,102223,-1851569,0.3899498,0.5000000,0.5000000,952066,-80129,377487,249037
1727,1779104514,239184713,1,50,0,1727,-2547,-41673,0,0,16673,102223,131072,100016,-1851569,0.3815308,0.5000000,0.5000000,952066,-80129,377487,249037
1728,1779104514,244110697,1,50,0,1728,-2547,-41620,0,0,10791,100016,131072,77611,-1851569,0.2960625,0.5000000,0.5000000,952066,-80129,377487,249037
1729,1779104514,249092106,1,50,0,1729,-2547,-41600,0,0,4049,77611,131072,100015,-1851569,0.3815269,0.5000000,0.5000000,952066,-80129,377487,249037
1730,1779104514,254114733,1,50,0,1730,-2547,-41607,0,0,-1533,100015,131072,102236,-1851569,0.3899994,0.5000000,0.5000000,952066,-80129,377487,249037
1731,1779104514,259132815,1,50,0,1731,-2577,-41648,0,0,-5393,102236,131072,79831,-1851569,0.3045311,0.5000000,0.5000000,952066,-80129,377487,249037
1732,1779104514,264468634,1,50,0,1732,-2577,-41690,0,0,-7800,79831,131072,102235,1851568,0.3899956,0.5000000,7.0631714,952066,-80129,377487,249037
1733,1779104514,268822699,1,50,0,1733,-2577,-41727,0,0,-8646,102235,1851568,102236,-1851569,0.3899994,0.5000000,0.5000000,952066,-80129,377487,249037
1734,1779104514,274509023,1,50,0,1734,-2577,-41769,0,0,-7348,102236,131072,79831,1851568,0.3045311,0.5000000,7.0631714,952066,-80129,377487,249037
1735,1779104514,279890123,1,50,0,1735,-2608,-41799,0,0,-4567,79831,1851568,102235,-1851569,0.3899956,0.5000000,0.5000000,952066,-80129,377487,249037
1736,1779104514,284436129,1,50,0,1736,-2608,-41792,0,0,1596,102235,131072,102236,1851568,0.3899994,0.5000000,7.0631714,952066,-80129,377487,249037
1737,1779104514,288868180,1,50,0,1737,-2608,-41758,0,0,7730,102236,1851568,102236,-1851569,0.3899994,0.5000000,0.5000000,952066,-80129,377487,249037
1738,1779104514,294366147,1,50,0,1738,-2608,-41673,0,0,15498,102236,131072,102236,1851568,0.3899994,0.5000000,7.0631714,952066,-80129,377487,249037
1739,1779104514,299282851,1,50,0,1739,-2608,-41559,0,0,23007,102236,1851568,79831,1851568,0.3045311,0.5000000,7.0631714,952066,-80129,377487,249037
1740,1779104514,304246788,1,50,0,1740,-2608,-41415,0,0,28996,79831,1851568,102235,-1851569,0.3899956,0.5000000,0.5000000,952066,-80129,377487,249037
1741,1779104514,309317544,1,50,0,1741,-2636,-41349,0,0,32456,102235,131072,102236,1851568,0.3899994,0.5000000,7.0631714,952066,-80129,377487,249037
1742,1779104514,314238535,1,50,0,1742,-2636,-41185,0,0,33296,102236,1851568,102236,1851568,0.3899994,0.5000000,7.0631714,952066,-80129,377487,249037
1743,1779104514,319282827,1,50,0,1743,-2663,-40978,40650,1003,41095,102236,1851568,79831,1851568,0.3045311,0.5000000,7.0631714,952066,-80129,377487,249037
1744,1779104514,324221067,1,50,0,1744,-2691,-40791,42845,940,37991,79831,1851568,57426,-1851569,0.2190628,0.5000000,-7.0631752,952066,-80129,377487,249037
1745,1779104514,329304719,1,50,0,1745,-2751,-40453,46643,781,34498,57426,-1851569,79830,1851568,0.3045273,0.5000000,7.0631714,952066,-80129,377487,249037
1746,1779104514,334320049,1,50,0,1746,-2783,-40274,47593,1032,35643,79830,1851568,57425,1851568,0.2190590,0.5000000,7.0631714,952066,-80129,377487,249037
1747,1779104514,339254898,1,50,0,1747,-3364,-37994,0,0,27323,57425,1851568,79829,1851568,0.3045235,0.5000000,7.0631714,957758,-78654,374866,249037
1748,1779104514,344357558,1,50,0,1748,-3364,-37845,0,0,29216,79829,1851568,57424,1851568,0.2190552,0.5000000,7.0631714,957758,-78654,374866,249037
1749,1779104514,349564542,1,50,0,1749,-3364,-37671,0,0,33497,57424,1851568,79828,1851568,0.3045197,0.5000000,7.0631714,957758,-78654,374866,249037
1750,1779104514,354272216,1,50,0,1750,-3393,-37613,0,0,40196,79828,1851568,102232,-1851569,0.3899841,0.5000000,0.5000000,957758,-78654,374866,249037
1751,1779104514,359231065,1,50,0,1751,-3393,-37381,0,0,46783,102232,131072,79827,-1851569,0.3045158,0.5000000,0.5000000,957758,-78654,374866,249037
1752,1779104514,364391167,1,50,0,1752,-3393,-37112,0,0,52084,79827,131072,57422,1851568,0.2190475,0.5000000,7.0631714,957758,-78654,374866,249037
1753,1779104514,369245341,1,50,0,1753,-3393,-36837,0,0,56656,57422,1851568,79826,1851568,0.3045120,0.5000000,7.0631714,957758,-78654,374866,249037
